l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,1,[460; 460],540,34.702762,0.884615,4,[X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9493243243243243; 'recall': 0.972318339100346; 'f1-score': 0.9606837606837607; 'support': 289}; '1.0': {'precision': 0.9512195121951219; 'recall': 0.9122807017543859; 'f1-score': 0.9313432835820895; 'support': 171}; 'accuracy': 0.95; 'macro avg': {'precision': 0.9502719182597231; 'recall': 0.942299520427366; 'f1-score': 0.9460135221329251; 'support': 460}; 'weighted avg': {'precision': 0.9500288398154253; 'recall': 0.95; 'f1-score': 0.9497767572394438; 'support': 460}},{'0.0': {'precision': 0.8648648648648649; 'recall': 0.9696969696969697; 'f1-score': 0.9142857142857143; 'support': 33}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7368421052631579; 'f1-score': 0.8235294117647058; 'support': 19}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8990990990990991; 'recall': 0.8532695374800638; 'f1-score': 0.8689075630252101; 'support': 52}; 'weighted avg': {'precision': 0.8898821898821899; 'recall': 0.8846153846153846; 'f1-score': 0.8811247575953458; 'support': 52}}
l: 5,1,DNF,0,460,52,1,[460; 460],540,26.625468,0.923077,4,[X1 >= 14.078000 AND X7 >= 0.048318 AND X23 >= 686.500000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9320388349514563; 'recall': 0.9965397923875432; 'f1-score': 0.963210702341137; 'support': 289}; '1.0': {'precision': 0.9933774834437086; 'recall': 0.8771929824561403; 'f1-score': 0.9316770186335405; 'support': 171}; 'accuracy': 0.9521739130434783; 'macro avg': {'precision': 0.9627081591975825; 'recall': 0.9368663874218417; 'f1-score': 0.9474438604873388; 'support': 460}; 'weighted avg': {'precision': 0.954840810804011; 'recall': 0.9521739130434783; 'f1-score': 0.9514883981802696; 'support': 460}},{'0.0': {'precision': 0.9142857142857143; 'recall': 0.9696969696969697; 'f1-score': 0.9411764705882354; 'support': 33}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9277310924369748; 'recall': 0.9059011164274322; 'f1-score': 0.9150326797385622; 'support': 52}; 'weighted avg': {'precision': 0.9241111829347124; 'recall': 0.9230769230769231; 'f1-score': 0.922071392659628; 'support': 52}}
l: 5,1,DNF,1,460,52,1,[460; 460],540,30.471628,0.923077,4,[X7 >= 0.048318 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9260450160771704; 'recall': 0.9965397923875432; 'f1-score': 0.9600000000000001; 'support': 289}; '1.0': {'precision': 0.9932885906040269; 'recall': 0.8654970760233918; 'f1-score': 0.9249999999999999; 'support': 171}; 'accuracy': 0.9478260869565217; 'macro avg': {'precision': 0.9596668033405986; 'recall': 0.9310184342054675; 'f1-score': 0.9425; 'support': 460}; 'weighted avg': {'precision': 0.9510420839991105; 'recall': 0.9478260869565217; 'f1-score': 0.9469891304347826; 'support': 460}},{'0.0': {'precision': 0.9142857142857143; 'recall': 0.9696969696969697; 'f1-score': 0.9411764705882354; 'support': 33}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9277310924369748; 'recall': 0.9059011164274322; 'f1-score': 0.9150326797385622; 'support': 52}; 'weighted avg': {'precision': 0.9241111829347124; 'recall': 0.9230769230769231; 'f1-score': 0.922071392659628; 'support': 52}}
l: 5,1,DNF,2,461,51,1,[461; 461],540,32.963495,0.941176,6,[X1 >= 14.078000 AND X7 >= 0.048318 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X23 >= 475.980000 AND X26 >= 0.226700],{'0.0': {'precision': 0.934640522875817; 'recall': 0.9862068965517241; 'f1-score': 0.959731543624161; 'support': 290}; '1.0': {'precision': 0.9741935483870968; 'recall': 0.8830409356725146; 'f1-score': 0.9263803680981595; 'support': 171}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.954417035631457; 'recall': 0.9346239161121194; 'f1-score': 0.9430559558611602; 'support': 461}; 'weighted avg': {'precision': 0.9493120355925825; 'recall': 0.9479392624728851; 'f1-score': 0.9473605002077916; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
l: 5,1,DNF,3,461,51,1,[461; 461],540,37.045699,0.882353,5,[X20 >= 14.970000 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X26 >= 0.177180 AND X27 >= 0.099930],{'0.0': {'precision': 0.9466666666666667; 'recall': 0.9793103448275862; 'f1-score': 0.9627118644067797; 'support': 290}; '1.0': {'precision': 0.9627329192546584; 'recall': 0.9064327485380117; 'f1-score': 0.9337349397590361; 'support': 171}; 'accuracy': 0.9522776572668112; 'macro avg': {'precision': 0.9546997929606625; 'recall': 0.9428715466827989; 'f1-score': 0.9482234020829079; 'support': 461}; 'weighted avg': {'precision': 0.9526261659997395; 'recall': 0.9522776572668112; 'f1-score': 0.9519633739192219; 'support': 461}},{'0.0': {'precision': 0.9333333333333333; 'recall': 0.875; 'f1-score': 0.9032258064516129; 'support': 32}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8714285714285714; 'recall': 0.8848684210526316; 'f1-score': 0.8766129032258065; 'support': 51}; 'weighted avg': {'precision': 0.8872082166199813; 'recall': 0.8823529411764706; 'f1-score': 0.8833965844402277; 'support': 51}}
l: 5,1,DNF,4,461,51,1,[461; 461],540,31.261434,0.960784,4,[X1 >= 14.078000 AND X7 >= 0.048318 AND X23 >= 686.500000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9262820512820513; 'recall': 0.996551724137931; 'f1-score': 0.9601328903654486; 'support': 290}; '1.0': {'precision': 0.9932885906040269; 'recall': 0.8654970760233918; 'f1-score': 0.9249999999999999; 'support': 171}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.9597853209430391; 'recall': 0.9310244000806613; 'f1-score': 0.9425664451827243; 'support': 461}; 'weighted avg': {'precision': 0.9511369715077731; 'recall': 0.9479392624728851; 'f1-score': 0.9471009505552712; 'support': 461}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
l: 5,1,DNF,5,461,51,1,[461; 461],540,28.704891,0.960784,4,[X1 >= 14.078000 AND X7 >= 0.048318 AND X23 >= 686.500000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9290322580645162; 'recall': 0.993103448275862; 'f1-score': 0.9600000000000001; 'support': 290}; '1.0': {'precision': 0.9867549668874173; 'recall': 0.8713450292397661; 'f1-score': 0.9254658385093169; 'support': 171}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.9578936124759667; 'recall': 0.9322242387578141; 'f1-score': 0.9427329192546585; 'support': 461}; 'weighted avg': {'precision': 0.950443501467371; 'recall': 0.9479392624728851; 'f1-score': 0.9471901483407662; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,1,DNF,6,461,51,1,[461; 461],540,30.085121,0.901961,5,[X1 >= 15.656000 AND X6 >= 0.045070 AND X23 >= 686.500000 AND X26 >= 0.226700 AND X27 >= 0.099930],{'0.0': {'precision': 0.9377049180327869; 'recall': 0.9862068965517241; 'f1-score': 0.9613445378151261; 'support': 290}; '1.0': {'precision': 0.9743589743589743; 'recall': 0.8888888888888888; 'f1-score': 0.929663608562691; 'support': 171}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.9560319461958806; 'recall': 0.9375478927203065; 'f1-score': 0.9455040731889086; 'support': 461}; 'weighted avg': {'precision': 0.9513011081234117; 'recall': 0.9501084598698482; 'f1-score': 0.94959304345034; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
l: 5,1,DNF,7,461,51,1,[461; 461],540,23.865823,0.862745,5,[X7 >= 0.048318 AND X12 >= 1.280200 AND X20 >= 14.008000 AND X22 >= 97.660000 AND X26 >= 0.226700],{'0.0': {'precision': 0.940983606557377; 'recall': 0.9896551724137931; 'f1-score': 0.9647058823529411; 'support': 290}; '1.0': {'precision': 0.9807692307692307; 'recall': 0.8947368421052632; 'f1-score': 0.9357798165137614; 'support': 171}; 'accuracy': 0.9544468546637744; 'macro avg': {'precision': 0.9608764186633039; 'recall': 0.9421960072595281; 'f1-score': 0.9502428494333512; 'support': 461}; 'weighted avg': {'precision': 0.9557413977509279; 'recall': 0.9544468546637744; 'f1-score': 0.9539762570633538; 'support': 461}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.9375; 'f1-score': 0.8955223880597014; 'support': 32}; '1.0': {'precision': 0.875; 'recall': 0.7368421052631579; 'f1-score': 0.7999999999999999; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8660714285714286; 'recall': 0.837171052631579; 'f1-score': 0.8477611940298506; 'support': 51}; 'weighted avg': {'precision': 0.863795518207283; 'recall': 0.8627450980392157; 'f1-score': 0.8599356160374597; 'support': 51}}
l: 5,1,DNF,8,461,51,1,[461; 461],540,22.826479,0.882353,4,[X1 >= 14.078000 AND X7 >= 0.048318 AND X23 >= 686.500000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9411764705882353; 'recall': 0.993103448275862; 'f1-score': 0.9664429530201343; 'support': 290}; '1.0': {'precision': 0.9870967741935484; 'recall': 0.8947368421052632; 'f1-score': 0.9386503067484663; 'support': 171}; 'accuracy': 0.9566160520607375; 'macro avg': {'precision': 0.9641366223908918; 'recall': 0.9439201451905626; 'f1-score': 0.9525466298843003; 'support': 461}; 'weighted avg': {'precision': 0.958209815309512; 'recall': 0.9566160520607375; 'f1-score': 0.9561337501731598; 'support': 461}},{'0.0': {'precision': 0.8421052631578947; 'recall': 1.0; 'f1-score': 0.9142857142857143; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.6842105263157895; 'f1-score': 0.8125000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.9210526315789473; 'recall': 0.8421052631578947; 'f1-score': 0.8633928571428572; 'support': 51}; 'weighted avg': {'precision': 0.9009287925696594; 'recall': 0.8823529411764706; 'f1-score': 0.8763655462184875; 'support': 51}}
l: 5,1,DNF,9,461,51,1,[461; 461],540,30.340830,0.921569,6,[X20 >= 14.970000 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180 AND X27 >= 0.099930],{'0.0': {'precision': 0.9464882943143813; 'recall': 0.9758620689655172; 'f1-score': 0.9609507640067911; 'support': 290}; '1.0': {'precision': 0.9567901234567902; 'recall': 0.9064327485380117; 'f1-score': 0.9309309309309309; 'support': 171}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.9516392088855857; 'recall': 0.9411474087517644; 'f1-score': 0.9459408474688611; 'support': 461}; 'weighted avg': {'precision': 0.9503095801784853; 'recall': 0.9501084598698482; 'f1-score': 0.9498154246229037; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [461, 461], 'n_partitions': 1}, (mean val acc cv) 0.915988 (+- 0.031739), (mean training time) 29.419087 (+- 3.989222)
l: 5,2,CNF,0,460,52,1,[460; 460],540,1000.797050,0.942308,7,[X7 >= 0.048318 OR X23 >= 781.180000 OR X26 >= 0.419540] AND [X1 >= 21.272000 OR X20 >= 17.386000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9824561403508771; 'recall': 0.9688581314878892; 'f1-score': 0.975609756097561; 'support': 289}; '1.0': {'precision': 0.9485714285714286; 'recall': 0.9707602339181286; 'f1-score': 0.9595375722543353; 'support': 171}; 'accuracy': 0.9695652173913043; 'macro avg': {'precision': 0.9655137844611529; 'recall': 0.9698091827030089; 'f1-score': 0.9675736641759481; 'support': 460}; 'weighted avg': {'precision': 0.9698598670589518; 'recall': 0.9695652173913043; 'f1-score': 0.9696350964514923; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
