l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,1,[460; 460],540,35.459866,0.942308,4,[X12 >= 5.123200 OR X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9621993127147767; 'recall': 0.9688581314878892; 'f1-score': 0.9655172413793104; 'support': 289}; '1.0': {'precision': 0.9467455621301775; 'recall': 0.935672514619883; 'f1-score': 0.9411764705882353; 'support': 171}; 'accuracy': 0.9565217391304348; 'macro avg': {'precision': 0.9544724374224771; 'recall': 0.9522653230538861; 'f1-score': 0.9533468559837728; 'support': 460}; 'weighted avg': {'precision': 0.9564545489105019; 'recall': 0.9565217391304348; 'f1-score': 0.9564688244113237; 'support': 460}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9; 'f1-score': 0.9230769230769231; 'support': 20}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9433811802232854; 'recall': 0.934375; 'f1-score': 0.9384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.9424610477242056; 'recall': 0.9423076923076923; 'f1-score': 0.9420118343195267; 'support': 52}}
l: 5,1,DNF,0,460,52,1,[460; 460],540,33.692933,0.942308,4,[X7 >= 0.048318 AND X13 >= 16.640000 AND X22 >= 97.660000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9366666666666666; 'recall': 0.972318339100346; 'f1-score': 0.9541595925297115; 'support': 289}; '1.0': {'precision': 0.95; 'recall': 0.8888888888888888; 'f1-score': 0.9184290030211479; 'support': 171}; 'accuracy': 0.941304347826087; 'macro avg': {'precision': 0.9433333333333334; 'recall': 0.9306036139946174; 'f1-score': 0.9362942977754297; 'support': 460}; 'weighted avg': {'precision': 0.9416231884057971; 'recall': 0.941304347826087; 'f1-score': 0.9408771342558759; 'support': 460}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.85; 'f1-score': 0.9189189189189189; 'support': 20}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.925; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9472527472527472; 'recall': 0.9423076923076923; 'f1-score': 0.9412604337977473; 'support': 52}}
l: 5,1,DNF,1,460,52,1,[460; 460],540,36.107210,0.923077,4,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9368770764119602; 'recall': 0.9791666666666666; 'f1-score': 0.9575551782682513; 'support': 288}; '1.0': {'precision': 0.9622641509433962; 'recall': 0.8895348837209303; 'f1-score': 0.9244712990936556; 'support': 172}; 'accuracy': 0.9456521739130435; 'macro avg': {'precision': 0.9495706136776783; 'recall': 0.9343507751937985; 'f1-score': 0.9410132386809534; 'support': 460}; 'weighted avg': {'precision': 0.9463696347150188; 'recall': 0.9456521739130435; 'f1-score': 0.9451846843160111; 'support': 460}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.9393939393939394; 'f1-score': 0.9393939393939394; 'support': 33}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9170653907496014; 'recall': 0.9170653907496014; 'f1-score': 0.9170653907496014; 'support': 52}; 'weighted avg': {'precision': 0.9230769230769231; 'recall': 0.9230769230769231; 'f1-score': 0.9230769230769231; 'support': 52}}
l: 5,1,DNF,2,461,51,1,[461; 461],540,36.301077,0.862745,7,[X6 >= 0.045070 AND X20 >= 14.970000 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180 AND X27 >= 0.099930],{'0.0': {'precision': 0.9401993355481728; 'recall': 0.9792387543252595; 'f1-score': 0.9593220338983052; 'support': 289}; '1.0': {'precision': 0.9625; 'recall': 0.8953488372093024; 'f1-score': 0.927710843373494; 'support': 172}; 'accuracy': 0.9479392624728851; 'macro avg': {'precision': 0.9513496677740865; 'recall': 0.9372937957672809; 'f1-score': 0.9435164386358996; 'support': 461}; 'weighted avg': {'precision': 0.9485197569922384; 'recall': 0.9479392624728851; 'f1-score': 0.947527836999677; 'support': 461}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.90625; 'f1-score': 0.8923076923076922; 'support': 32}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8560606060606061; 'recall': 0.8478618421052632; 'f1-score': 0.8515592515592516; 'support': 51}; 'weighted avg': {'precision': 0.8618538324420677; 'recall': 0.8627450980392157; 'f1-score': 0.8619461090049324; 'support': 51}}
l: 5,1,DNF,3,461,51,1,[461; 461],540,35.954802,0.901961,5,[X7 >= 0.048318 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X22 >= 91.304000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9429530201342282; 'recall': 0.972318339100346; 'f1-score': 0.9574105621805793; 'support': 289}; '1.0': {'precision': 0.950920245398773; 'recall': 0.9011627906976745; 'f1-score': 0.9253731343283582; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.9469366327665005; 'recall': 0.9367405648990103; 'f1-score': 0.9413918482544688; 'support': 461}; 'weighted avg': {'precision': 0.9459256074346658; 'recall': 0.9457700650759219; 'f1-score': 0.945457335302961; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
l: 5,1,DNF,4,461,51,1,[461; 461],540,31.196285,0.901961,4,[X7 >= 0.048318 AND X13 >= 16.640000 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9370860927152318; 'recall': 0.9792387543252595; 'f1-score': 0.9576988155668358; 'support': 289}; '1.0': {'precision': 0.9622641509433962; 'recall': 0.8895348837209303; 'f1-score': 0.9244712990936556; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.949675121829314; 'recall': 0.9343868190230948; 'f1-score': 0.9410850573302456; 'support': 461}; 'weighted avg': {'precision': 0.9464800753947205; 'recall': 0.9457700650759219; 'f1-score': 0.9453015643013543; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
l: 5,1,DNF,5,461,51,1,[461; 461],540,37.480772,0.921569,3,[X7 >= 0.048318 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.939799331103679; 'recall': 0.972318339100346; 'f1-score': 0.95578231292517; 'support': 289}; '1.0': {'precision': 0.9506172839506173; 'recall': 0.8953488372093024; 'f1-score': 0.9221556886227545; 'support': 172}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9452083075271481; 'recall': 0.9338335881548242; 'f1-score': 0.9389690007739623; 'support': 461}; 'weighted avg': {'precision': 0.9438355304305193; 'recall': 0.9436008676789588; 'f1-score': 0.9432361537494316; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
l: 5,1,DNF,6,461,51,1,[461; 461],540,30.200016,0.901961,5,[X7 >= 0.048318 AND X10 >= 0.183080 AND X20 >= 14.970000 AND X24 >= 0.102960 AND X26 >= 0.177180],{'0.0': {'precision': 0.9370860927152318; 'recall': 0.9792387543252595; 'f1-score': 0.9576988155668358; 'support': 289}; '1.0': {'precision': 0.9622641509433962; 'recall': 0.8895348837209303; 'f1-score': 0.9244712990936556; 'support': 172}; 'accuracy': 0.9457700650759219; 'macro avg': {'precision': 0.949675121829314; 'recall': 0.9343868190230948; 'f1-score': 0.9410850573302456; 'support': 461}; 'weighted avg': {'precision': 0.9464800753947205; 'recall': 0.9457700650759219; 'f1-score': 0.9453015643013543; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
l: 5,1,DNF,7,461,51,1,[461; 461],540,34.754994,0.941176,4,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9368770764119602; 'recall': 0.9757785467128027; 'f1-score': 0.9559322033898304; 'support': 289}; '1.0': {'precision': 0.95625; 'recall': 0.8895348837209303; 'f1-score': 0.9216867469879518; 'support': 172}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.94656353820598; 'recall': 0.9326567152168665; 'f1-score': 0.9388094751888911; 'support': 461}; 'weighted avg': {'precision': 0.9441051520239836; 'recall': 0.9436008676789588; 'f1-score': 0.9431551567496501; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
l: 5,1,DNF,8,461,51,1,[461; 461],540,33.961018,0.941176,4,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9368770764119602; 'recall': 0.9757785467128027; 'f1-score': 0.9559322033898304; 'support': 289}; '1.0': {'precision': 0.95625; 'recall': 0.8895348837209303; 'f1-score': 0.9216867469879518; 'support': 172}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.94656353820598; 'recall': 0.9326567152168665; 'f1-score': 0.9388094751888911; 'support': 461}; 'weighted avg': {'precision': 0.9441051520239836; 'recall': 0.9436008676789588; 'f1-score': 0.9431551567496501; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
l: 5,1,DNF,9,461,51,1,[461; 461],540,35.642065,0.941176,4,[X1 >= 14.078000 AND X7 >= 0.048318 AND X23 >= 686.500000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9225806451612903; 'recall': 0.9896193771626297; 'f1-score': 0.9549248747913189; 'support': 289}; '1.0': {'precision': 0.9801324503311258; 'recall': 0.8604651162790697; 'f1-score': 0.9164086687306502; 'support': 172}; 'accuracy': 0.9414316702819957; 'macro avg': {'precision': 0.951356547746208; 'recall': 0.9250422467208497; 'f1-score': 0.9356667717609846; 'support': 461}; 'weighted avg': {'precision': 0.9440533360272593; 'recall': 0.9414316702819957; 'f1-score': 0.9405544031157548; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [461, 461], 'n_partitions': 1}, (mean val acc cv) 0.917911 (+- 0.024628), (mean training time) 34.529117 (+- 2.203079)
l: 5,2,CNF,0,460,52,1,[460; 460],540,1001.221570,0.961538,7,[X12 >= 5.123200 OR X23 >= 781.180000 OR X25 >= 0.447840 OR X27 >= 0.150800] AND [X1 >= 21.272000 OR X22 >= 115.900000 OR X24 >= 0.137680],{'0.0': {'precision': 0.9893992932862191; 'recall': 0.9688581314878892; 'f1-score': 0.979020979020979; 'support': 289}; '1.0': {'precision': 0.9491525423728814; 'recall': 0.9824561403508771; 'f1-score': 0.9655172413793103; 'support': 171}; 'accuracy': 0.9739130434782609; 'macro avg': {'precision': 0.9692759178295502; 'recall': 0.9756571359193832; 'f1-score': 0.9722691102001446; 'support': 460}; 'weighted avg': {'precision': 0.9744380010988696; 'recall': 0.9739130434782609; 'f1-score': 0.9740011113324457; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.959375; 'recall': 0.959375; 'f1-score': 0.9593750000000001; 'support': 52}; 'weighted avg': {'precision': 0.9615384615384616; 'recall': 0.9615384615384616; 'f1-score': 0.9615384615384616; 'support': 52}}
