l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,1,[460; 460],540,33.060095,0.942308,4,[X12 >= 5.123200 OR X20 >= 17.386000 OR X22 >= 115.900000 OR X27 >= 0.150800],{'0.0': {'precision': 0.95578231292517; 'recall': 0.972318339100346; 'f1-score': 0.9639794168096055; 'support': 289}; '1.0': {'precision': 0.9518072289156626; 'recall': 0.9239766081871345; 'f1-score': 0.9376854599406528; 'support': 171}; 'accuracy': 0.9543478260869566; 'macro avg': {'precision': 0.9537947709204163; 'recall': 0.9481474736437403; 'f1-score': 0.9508324383751292; 'support': 460}; 'weighted avg': {'precision': 0.9543046186520706; 'recall': 0.9543478260869566; 'f1-score': 0.9542049241474514; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
l: 5,1,DNF,0,460,52,1,[460; 460],540,31.938776,0.846154,5,[X1 >= 14.078000 AND X7 >= 0.048318 AND X13 >= 13.160000 AND X20 >= 12.498000 AND X26 >= 0.226700],{'0.0': {'precision': 0.9344262295081968; 'recall': 0.986159169550173; 'f1-score': 0.9595959595959596; 'support': 289}; '1.0': {'precision': 0.9741935483870968; 'recall': 0.8830409356725146; 'f1-score': 0.9263803680981595; 'support': 171}; 'accuracy': 0.9478260869565217; 'macro avg': {'precision': 0.9543098889476468; 'recall': 0.9346000526113438; 'f1-score': 0.9429881638470595; 'support': 460}; 'weighted avg': {'precision': 0.9492092980479618; 'recall': 0.9478260869565217; 'f1-score': 0.9472484244956905; 'support': 460}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.8787878787878788; 'f1-score': 0.8787878787878788; 'support': 33}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 19}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8341307814992025; 'recall': 0.8341307814992025; 'f1-score': 0.8341307814992025; 'support': 52}; 'weighted avg': {'precision': 0.8461538461538461; 'recall': 0.8461538461538461; 'f1-score': 0.8461538461538461; 'support': 52}}
l: 5,1,DNF,1,460,52,1,[460; 460],540,40.581495,0.942308,4,[X1 >= 14.078000 AND X7 >= 0.048318 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9278688524590164; 'recall': 0.9792387543252595; 'f1-score': 0.9528619528619529; 'support': 289}; '1.0': {'precision': 0.9612903225806452; 'recall': 0.8713450292397661; 'f1-score': 0.9141104294478527; 'support': 171}; 'accuracy': 0.9391304347826087; 'macro avg': {'precision': 0.9445795875198308; 'recall': 0.9252918917825128; 'f1-score': 0.9334861911549028; 'support': 460}; 'weighted avg': {'precision': 0.9402929206998827; 'recall': 0.9391304347826087; 'f1-score': 0.9384564952449722; 'support': 460}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
l: 5,1,DNF,2,461,51,1,[461; 461],540,44.564840,0.960784,4,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9337748344370861; 'recall': 0.9724137931034482; 'f1-score': 0.9527027027027026; 'support': 290}; '1.0': {'precision': 0.949685534591195; 'recall': 0.8830409356725146; 'f1-score': 0.9151515151515152; 'support': 171}; 'accuracy': 0.9392624728850325; 'macro avg': {'precision': 0.9417301845141406; 'recall': 0.9277273643879814; 'f1-score': 0.9339271089271088; 'support': 461}; 'weighted avg': {'precision': 0.9396766342773304; 'recall': 0.9392624728850325; 'f1-score': 0.938773737255299; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,1,DNF,3,461,51,1,[461; 461],540,40.760806,0.901961,6,[X6 >= 0.045070 AND X20 >= 14.970000 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X27 >= 0.099930],{'0.0': {'precision': 0.933993399339934; 'recall': 0.9758620689655172; 'f1-score': 0.9544688026981449; 'support': 290}; '1.0': {'precision': 0.9556962025316456; 'recall': 0.8830409356725146; 'f1-score': 0.9179331306990881; 'support': 171}; 'accuracy': 0.9414316702819957; 'macro avg': {'precision': 0.9448448009357897; 'recall': 0.929451502319016; 'f1-score': 0.9362009666986165; 'support': 461}; 'weighted avg': {'precision': 0.942043679916469; 'recall': 0.9414316702819957; 'f1-score': 0.9409165252321173; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
l: 5,1,DNF,4,461,51,1,[461; 461],540,37.157073,0.921569,5,[X7 >= 0.048318 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X22 >= 86.328000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9429530201342282; 'recall': 0.9689655172413794; 'f1-score': 0.9557823129251701; 'support': 290}; '1.0': {'precision': 0.9447852760736196; 'recall': 0.9005847953216374; 'f1-score': 0.9221556886227544; 'support': 171}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9438691481039239; 'recall': 0.9347751562815083; 'f1-score': 0.9389690007739623; 'support': 461}; 'weighted avg': {'precision': 0.9436326638774731; 'recall': 0.9436008676789588; 'f1-score': 0.943309096535337; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
l: 5,1,DNF,5,461,51,1,[461; 461],540,36.292646,0.882353,6,[X4 >= 0.079654 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180 AND X27 >= 0.099930],{'0.0': {'precision': 0.9429530201342282; 'recall': 0.9689655172413794; 'f1-score': 0.9557823129251701; 'support': 290}; '1.0': {'precision': 0.9447852760736196; 'recall': 0.9005847953216374; 'f1-score': 0.9221556886227544; 'support': 171}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9438691481039239; 'recall': 0.9347751562815083; 'f1-score': 0.9389690007739623; 'support': 461}; 'weighted avg': {'precision': 0.9436326638774731; 'recall': 0.9436008676789588; 'f1-score': 0.943309096535337; 'support': 461}},{'0.0': {'precision': 0.8823529411764706; 'recall': 0.9375; 'f1-score': 0.9090909090909091; 'support': 32}; '1.0': {'precision': 0.8823529411764706; 'recall': 0.7894736842105263; 'f1-score': 0.8333333333333333; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8823529411764706; 'recall': 0.8634868421052632; 'f1-score': 0.8712121212121211; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8808674985145573; 'support': 51}}
l: 5,1,DNF,6,461,51,1,[461; 461],540,37.898696,0.843137,4,[X7 >= 0.048318 AND X10 >= 0.183080 AND X23 >= 686.500000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9437086092715232; 'recall': 0.9827586206896551; 'f1-score': 0.9628378378378379; 'support': 290}; '1.0': {'precision': 0.9685534591194969; 'recall': 0.9005847953216374; 'f1-score': 0.9333333333333332; 'support': 171}; 'accuracy': 0.9522776572668112; 'macro avg': {'precision': 0.95613103419551; 'recall': 0.9416717080056463; 'f1-score': 0.9480855855855856; 'support': 461}; 'weighted avg': {'precision': 0.9529243778702293; 'recall': 0.9522776572668112; 'f1-score': 0.9518936507005923; 'support': 461}},{'0.0': {'precision': 0.8529411764705882; 'recall': 0.90625; 'f1-score': 0.8787878787878787; 'support': 32}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7368421052631579; 'f1-score': 0.7777777777777778; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.838235294117647; 'recall': 0.821546052631579; 'f1-score': 0.8282828282828283; 'support': 51}; 'weighted avg': {'precision': 0.8419838523644751; 'recall': 0.8431372549019608; 'f1-score': 0.8411566646860764; 'support': 51}}
l: 5,1,DNF,7,461,51,1,[461; 461],540,33.400109,0.862745,4,[X7 >= 0.048318 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.226700],{'0.0': {'precision': 0.9285714285714286; 'recall': 0.9862068965517241; 'f1-score': 0.9565217391304347; 'support': 290}; '1.0': {'precision': 0.9738562091503268; 'recall': 0.8713450292397661; 'f1-score': 0.9197530864197531; 'support': 171}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9512138188608776; 'recall': 0.928775962895745; 'f1-score': 0.9381374127750939; 'support': 461}; 'weighted avg': {'precision': 0.945369036985727; 'recall': 0.9436008676789588; 'f1-score': 0.94288304148721; 'support': 461}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
l: 5,1,DNF,8,461,51,1,[461; 461],540,37.837696,0.901961,5,[X0 >= 10.260000 AND X7 >= 0.048318 AND X12 >= 1.516600 AND X13 >= 13.160000 AND X26 >= 0.177180],{'0.0': {'precision': 0.9429530201342282; 'recall': 0.9689655172413794; 'f1-score': 0.9557823129251701; 'support': 290}; '1.0': {'precision': 0.9447852760736196; 'recall': 0.9005847953216374; 'f1-score': 0.9221556886227544; 'support': 171}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.9438691481039239; 'recall': 0.9347751562815083; 'f1-score': 0.9389690007739623; 'support': 461}; 'weighted avg': {'precision': 0.9436326638774731; 'recall': 0.9436008676789588; 'f1-score': 0.943309096535337; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
l: 5,1,DNF,9,461,51,1,[461; 461],540,35.386231,0.921569,6,[X20 >= 14.970000 AND X21 >= 20.176000 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.177180 AND X27 >= 0.099930],{'0.0': {'precision': 0.9368770764119602; 'recall': 0.9724137931034482; 'f1-score': 0.9543147208121826; 'support': 290}; '1.0': {'precision': 0.95; 'recall': 0.8888888888888888; 'f1-score': 0.9184290030211479; 'support': 171}; 'accuracy': 0.9414316702819957; 'macro avg': {'precision': 0.94343853820598; 'recall': 0.9306513409961685; 'f1-score': 0.9363718619166652; 'support': 461}; 'weighted avg': {'precision': 0.9417447986105606; 'recall': 0.9414316702819957; 'f1-score': 0.9410035326510829; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [461, 461], 'n_partitions': 1}, (mean val acc cv) 0.898454 (+- 0.037724), (mean training time) 37.581837 (+- 3.521734)
l: 5,2,CNF,0,460,52,1,[460; 460],540,1001.113578,0.903846,8,[X5 < 0.059638 OR X21 >= 28.460000 OR X23 >= 926.960000 OR X27 >= 0.177540 OR X28 >= 0.360080] AND [X13 >= 38.430000 OR X20 >= 17.386000 OR X27 >= 0.121800],{'0.0': {'precision': 0.9860627177700348; 'recall': 0.9792387543252595; 'f1-score': 0.982638888888889; 'support': 289}; '1.0': {'precision': 0.9653179190751445; 'recall': 0.9766081871345029; 'f1-score': 0.9709302325581396; 'support': 171}; 'accuracy': 0.9782608695652174; 'macro avg': {'precision': 0.9756903184225897; 'recall': 0.9779234707298812; 'f1-score': 0.9767845607235143; 'support': 460}; 'weighted avg': {'precision': 0.9783510643421517; 'recall': 0.9782608695652174; 'f1-score': 0.9782863231659366; 'support': 460}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.9696969696969697; 'f1-score': 0.927536231884058; 'support': 33}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.9131944444444444; 'recall': 0.879585326953748; 'f1-score': 0.8923395445134576; 'support': 52}; 'weighted avg': {'precision': 0.906650641025641; 'recall': 0.9038461538461539; 'f1-score': 0.9018155757286193; 'support': 52}}
