lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,26373,2931,1,[26373; 26373],262,1013.612194,0.783009,6,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 34],{'0': {'precision': 0.8035912783240701; 'recall': 0.9387204714578236; 'f1-score': 0.8659157395250271; 'support': 20023}; '1': {'precision': 0.5886691250419042; 'recall': 0.27653543307086614; 'f1-score': 0.3762991535411979; 'support': 6350}; 'accuracy': 0.7792818412770637; 'macro avg': {'precision': 0.6961302016829871; 'recall': 0.6076279522643449; 'f1-score': 0.6211074465331126; 'support': 26373}; 'weighted avg': {'precision': 0.751843063356423; 'recall': 0.7792818412770637; 'f1-score': 0.7480275462592887; 'support': 26373}},{'0': {'precision': 0.802206162038798; 'recall': 0.9478651685393259; 'f1-score': 0.8689740420271942; 'support': 2225}; '1': {'precision': 0.6158940397350994; 'recall': 0.26345609065155806; 'f1-score': 0.369047619047619; 'support': 706}; 'accuracy': 0.7830092118730808; 'macro avg': {'precision': 0.7090501008869488; 'recall': 0.605660629595442; 'f1-score': 0.6190108305374066; 'support': 2931}; 'weighted avg': {'precision': 0.7573285235719228; 'recall': 0.7830092118730808; 'f1-score': 0.7485550537557577; 'support': 2931}}
10,1,CNF,1,26373,2931,1,[26373; 26373],262,1011.086785,0.779597,6,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 1],{'0': {'precision': 0.8037363201094391; 'recall': 0.9389701842880687; 'f1-score': 0.8661061844984451; 'support': 20023}; '1': {'precision': 0.5900704461590071; 'recall': 0.27700787401574806; 'f1-score': 0.3770228271353553; 'support': 6350}; 'accuracy': 0.7795851818147348; 'macro avg': {'precision': 0.6969033831342231; 'recall': 0.6079890291519083; 'f1-score': 0.6215645058169001; 'support': 26373}; 'weighted avg': {'precision': 0.752290587747355; 'recall': 0.7795851818147348; 'f1-score': 0.7483463801813169; 'support': 26373}},{'0': {'precision': 0.801450935471554; 'recall': 0.9433707865168539; 'f1-score': 0.8666391412056151; 'support': 2225}; '1': {'precision': 0.5961538461538461; 'recall': 0.26345609065155806; 'f1-score': 0.3654223968565815; 'support': 706}; 'accuracy': 0.779597407028318; 'macro avg': {'precision': 0.6988023908127001; 'recall': 0.603413438584206; 'f1-score': 0.6160307690310983; 'support': 2931}; 'weighted avg': {'precision': 0.7520003230326929; 'recall': 0.779597407028318; 'f1-score': 0.7459093488103856; 'support': 2931}}
10,1,CNF,2,26373,2931,1,[26373; 26373],262,1011.412051,0.779256,8,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 10 OR X13 == 18 OR X13 == 41],{'0': {'precision': 0.8034188034188035; 'recall': 0.9389202417220197; 'f1-score': 0.8659005596112659; 'support': 20023}; '1': {'precision': 0.5886310124453414; 'recall': 0.2755905511811024; 'f1-score': 0.3754156387428939; 'support': 6350}; 'accuracy': 0.7792060061426459; 'macro avg': {'precision': 0.6960249079320724; 'recall': 0.607255396451561; 'f1-score': 0.6206580991770799; 'support': 26373}; 'weighted avg': {'precision': 0.751702939744535; 'recall': 0.7792060061426459; 'f1-score': 0.7478032916662403; 'support': 26373}},{'0': {'precision': 0.8051044083526682; 'recall': 0.9357303370786517; 'f1-score': 0.8655165246310539; 'support': 2225}; '1': {'precision': 0.5855072463768116; 'recall': 0.28611898016997167; 'f1-score': 0.38439581351094193; 'support': 706}; 'accuracy': 0.7792562265438417; 'macro avg': {'precision': 0.6953058273647399; 'recall': 0.6109246586243117; 'f1-score': 0.6249561690709979; 'support': 2931}; 'weighted avg': {'precision': 0.7522092884772146; 'recall': 0.7792562265438417; 'f1-score': 0.7496273325291094; 'support': 2931}}
10,1,CNF,3,26373,2931,1,[26373; 26373],262,1011.688330,0.786080,4,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 41],{'0': {'precision': 0.7933002481389578; 'recall': 0.9579983019527544; 'f1-score': 0.8679048933330317; 'support': 20023}; '1': {'precision': 0.6165070679434564; 'recall': 0.21291338582677166; 'f1-score': 0.31651644621327407; 'support': 6350}; 'accuracy': 0.7785993250673037; 'macro avg': {'precision': 0.7049036580412071; 'recall': 0.585455843889763; 'f1-score': 0.5922106697731528; 'support': 26373}; 'weighted avg': {'precision': 0.7507325958338945; 'recall': 0.7785993250673037; 'f1-score': 0.7351434843461716; 'support': 26373}},{'0': {'precision': 0.7974683544303798; 'recall': 0.9626966292134832; 'f1-score': 0.872327428222358; 'support': 2225}; '1': {'precision': 0.6612244897959184; 'recall': 0.22946175637393768; 'f1-score': 0.34069400630914826; 'support': 706}; 'accuracy': 0.7860798362333674; 'macro avg': {'precision': 0.7293464221131492; 'recall': 0.5960791927937105; 'f1-score': 0.6065107172657531; 'support': 2931}; 'weighted avg': {'precision': 0.7646508285238871; 'recall': 0.7860798362333674; 'f1-score': 0.7442710666151502; 'support': 2931}}
10,1,CNF,4,26374,2930,1,[26374; 26374],262,1011.440902,0.779522,4,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 1],{'0': {'precision': 0.7934126787337796; 'recall': 0.958847325575588; 'f1-score': 0.8683204812193301; 'support': 20023}; '1': {'precision': 0.6213235294117647; 'recall': 0.21287986143914345; 'f1-score': 0.31711035534185533; 'support': 6351}; 'accuracy': 0.7792143777963145; 'macro avg': {'precision': 0.7073681040727722; 'recall': 0.5858635935073657; 'f1-score': 0.5927154182805927; 'support': 26374}; 'weighted avg': {'precision': 0.7519726928634485; 'recall': 0.7792143777963145; 'f1-score': 0.7355861402225969; 'support': 26374}},{'0': {'precision': 0.7962476547842402; 'recall': 0.9537078651685393; 'f1-score': 0.8678936605316975; 'support': 2225}; '1': {'precision': 0.6113207547169811; 'recall': 0.2297872340425532; 'f1-score': 0.334020618556701; 'support': 705}; 'accuracy': 0.7795221843003413; 'macro avg': {'precision': 0.7037842047506107; 'recall': 0.5917475496055462; 'f1-score': 0.6009571395441993; 'support': 2930}; 'weighted avg': {'precision': 0.7517515917987734; 'recall': 0.7795221843003413; 'f1-score': 0.7394361538448808; 'support': 2930}}
10,1,CNF,5,26374,2930,1,[26374; 26374],262,1011.785469,0.782935,4,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14],{'0': {'precision': 0.8028907649015093; 'recall': 0.94046846126954; 'f1-score': 0.8662511212825172; 'support': 20023}; '1': {'precision': 0.5917808219178082; 'recall': 0.2720831365139348; 'f1-score': 0.3727753208931075; 'support': 6351}; 'accuracy': 0.7795177068324866; 'macro avg': {'precision': 0.6973357934096588; 'recall': 0.6062757988917373; 'f1-score': 0.6195132210878124; 'support': 26374}; 'weighted avg': {'precision': 0.7520543636013848; 'recall': 0.7795177068324866; 'f1-score': 0.7474195140832626; 'support': 26374}},{'0': {'precision': 0.8064018511376784; 'recall': 0.9397752808988764; 'f1-score': 0.8679950186799502; 'support': 2225}; '1': {'precision': 0.6023738872403561; 'recall': 0.28794326241134754; 'f1-score': 0.3896353166986564; 'support': 705}; 'accuracy': 0.7829351535836178; 'macro avg': {'precision': 0.7043878691890173; 'recall': 0.613859271655112; 'f1-score': 0.6288151676893033; 'support': 2930}; 'weighted avg': {'precision': 0.7573097983910531; 'recall': 0.7829351535836178; 'f1-score': 0.7528948173499802; 'support': 2930}}
10,1,CNF,6,26374,2930,1,[26374; 26374],262,1011.430189,0.777474,5,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 34],{'0': {'precision': 0.7939496772057606; 'recall': 0.9581481296509015; 'f1-score': 0.868354946024849; 'support': 20023}; '1': {'precision': 0.6208144796380091; 'recall': 0.21602897181546213; 'f1-score': 0.32052330335241214; 'support': 6351}; 'accuracy': 0.7794418745734435; 'macro avg': {'precision': 0.7073820784218848; 'recall': 0.5870885507331818; 'f1-score': 0.5944391246886306; 'support': 26374}; 'weighted avg': {'precision': 0.7522577973334322; 'recall': 0.7794418745734435; 'f1-score': 0.7364341618202291; 'support': 26374}},{'0': {'precision': 0.7927056196501675; 'recall': 0.9573033707865168; 'f1-score': 0.8672638436482084; 'support': 2225}; '1': {'precision': 0.6090534979423868; 'recall': 0.2099290780141844; 'f1-score': 0.3122362869198312; 'support': 705}; 'accuracy': 0.7774744027303754; 'macro avg': {'precision': 0.7008795587962772; 'recall': 0.5836162244003507; 'f1-score': 0.5897500652840197; 'support': 2930}; 'weighted avg': {'precision': 0.7485162866112647; 'recall': 0.7774744027303754; 'f1-score': 0.7337162574729504; 'support': 2930}}
10,1,CNF,7,26374,2930,1,[26374; 26374],262,1011.696467,0.780205,6,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 34],{'0': {'precision': 0.8033213797814208; 'recall': 0.9397692653448534; 'f1-score': 0.8662048012521003; 'support': 20023}; '1': {'precision': 0.5911864406779661; 'recall': 0.27460242481498975; 'f1-score': 0.37501343941511667; 'support': 6351}; 'accuracy': 0.7795935390915295; 'macro avg': {'precision': 0.6972539102296935; 'recall': 0.6071858450799216; 'f1-score': 0.6206091203336085; 'support': 26374}; 'weighted avg': {'precision': 0.7522381539436245; 'recall': 0.7795935390915295; 'f1-score': 0.7479232990519531; 'support': 26374}},{'0': {'precision': 0.8046242774566474; 'recall': 0.9384269662921348; 'f1-score': 0.866390041493776; 'support': 2225}; '1': {'precision': 0.591044776119403; 'recall': 0.28085106382978725; 'f1-score': 0.3807692307692308; 'support': 705}; 'accuracy': 0.7802047781569966; 'macro avg': {'precision': 0.6978345267880253; 'recall': 0.6096390150609611; 'f1-score': 0.6235796361315034; 'support': 2930}; 'weighted avg': {'precision': 0.7532339878857405; 'recall': 0.7802047781569966; 'f1-score': 0.749542713316027; 'support': 2930}}
10,1,CNF,8,26374,2930,1,[26374; 26374],262,1011.328557,0.771331,6,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 10 OR X13 == 41],{'0': {'precision': 0.7944014244896269; 'recall': 0.958050339592489; 'f1-score': 0.86858488216784; 'support': 20024}; '1': {'precision': 0.6224719101123596; 'recall': 0.21811023622047243; 'f1-score': 0.3230320699708455; 'support': 6350}; 'accuracy': 0.7798968681277015; 'macro avg': {'precision': 0.7084366673009932; 'recall': 0.5880802879064807; 'f1-score': 0.5958084760693427; 'support': 26374}; 'weighted avg': {'precision': 0.7530063984679521; 'recall': 0.7798968681277015; 'f1-score': 0.7372335377585386; 'support': 26374}},{'0': {'precision': 0.7901418969380134; 'recall': 0.9514388489208633; 'f1-score': 0.8633210934312525; 'support': 2224}; '1': {'precision': 0.5714285714285714; 'recall': 0.20396600566572237; 'f1-score': 0.3006263048016701; 'support': 706}; 'accuracy': 0.7713310580204779; 'macro avg': {'precision': 0.6807852341832924; 'recall': 0.5777024272932928; 'f1-score': 0.5819736991164612; 'support': 2930}; 'weighted avg': {'precision': 0.7374416894944413; 'recall': 0.7713310580204779; 'f1-score': 0.727736615351906; 'support': 2930}}
10,1,CNF,9,26374,2930,1,[26374; 26374],262,1011.497909,0.767918,6,[X1 == 5 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 41],{'0': {'precision': 0.8045141709058266; 'recall': 0.9398721534159009; 'f1-score': 0.8669415206025289; 'support': 20024}; '1': {'precision': 0.5961086883596108; 'recall': 0.27984251968503937; 'f1-score': 0.3808809345193441; 'support': 6350}; 'accuracy': 0.7809585197543035; 'macro avg': {'precision': 0.7003114296327186; 'recall': 0.6098573365504701; 'f1-score': 0.6239112275609365; 'support': 26374}; 'weighted avg': {'precision': 0.7543369200463259; 'recall': 0.7809585197543035; 'f1-score': 0.7499139661311471; 'support': 26374}},{'0': {'precision': 0.7944317315026698; 'recall': 0.9366007194244604; 'f1-score': 0.859678085018572; 'support': 2224}; '1': {'precision': 0.5422077922077922; 'recall': 0.23654390934844194; 'f1-score': 0.32938856015779094; 'support': 706}; 'accuracy': 0.7679180887372014; 'macro avg': {'precision': 0.668319761855231; 'recall': 0.5865723143864512; 'f1-score': 0.5945333225881815; 'support': 2930}; 'weighted avg': {'precision': 0.7336569529558494; 'recall': 0.7679180887372014; 'f1-score': 0.7319018377312985; 'support': 2930}}
10,1,DNF,0,26373,2931,1,[26373; 26373],262,1008.569643,0.781644,45,[X0 >= 33.000000 AND X1 != 0 AND X1 != 1 AND X1 != 8 AND X2 >= 106648.000000 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X3 != 15 AND X5 != 1 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 4 AND X8 != 2 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 0 AND X13 != 3 AND X13 != 6 AND X13 != 8 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 15 AND X13 != 18 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 27 AND X13 != 31 AND X13 != 33 AND X13 != 40],{'0': {'precision': 0.8165206287701995; 'recall': 0.9261349448134645; 'f1-score': 0.8678803762811812; 'support': 20023}; '1': {'precision': 0.5961223375204806; 'recall': 0.3437795275590551; 'f1-score': 0.43607670795045944; 'support': 6350}; 'accuracy': 0.785917415538619; 'macro avg': {'precision': 0.70632148314534; 'recall': 0.6349572361862598; 'f1-score': 0.6519785421158203; 'support': 26373}; 'weighted avg': {'precision': 0.7634538881856732; 'recall': 0.785917415538619; 'f1-score': 0.7639121779760932; 'support': 26373}},{'0': {'precision': 0.814608971814212; 'recall': 0.922247191011236; 'f1-score': 0.8650927487352446; 'support': 2225}; '1': {'precision': 0.5800970873786407; 'recall': 0.3385269121813031; 'f1-score': 0.42754919499105537; 'support': 706}; 'accuracy': 0.7816444899351757; 'macro avg': {'precision': 0.6973530295964263; 'recall': 0.6303870515962695; 'f1-score': 0.64632097186315; 'support': 2931}; 'weighted avg': {'precision': 0.7581212917011062; 'recall': 0.7816444899351757; 'f1-score': 0.7597001356532256; 'support': 2931}}
10,1,DNF,1,26373,2931,1,[26373; 26373],262,1008.315481,0.780962,49,[X0 >= 33.000000 AND X1 != 1 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 2 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 24 AND X13 != 33 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.7797393040278702; 'recall': 0.9948559156969485; 'f1-score': 0.8742593811718236; 'support': 20023}; '1': {'precision': 0.8753026634382567; 'recall': 0.11385826771653543; 'f1-score': 0.201505016722408; 'support': 6350}; 'accuracy': 0.7827323398930724; 'macro avg': {'precision': 0.8275209837330635; 'recall': 0.554357091706742; 'f1-score': 0.5378821989471158; 'support': 26373}; 'weighted avg': {'precision': 0.8027487201828756; 'recall': 0.7827323398930724; 'f1-score': 0.7122759051071441; 'support': 26373}},{'0': {'precision': 0.7791887125220458; 'recall': 0.992808988764045; 'f1-score': 0.8731225296442687; 'support': 2225}; '1': {'precision': 0.8333333333333334; 'recall': 0.11331444759206799; 'f1-score': 0.19950124688279303; 'support': 706}; 'accuracy': 0.7809621289662231; 'macro avg': {'precision': 0.8062610229276896; 'recall': 0.5530617181780565; 'f1-score': 0.5363118882635309; 'support': 2931}; 'weighted avg': {'precision': 0.7922307126219329; 'recall': 0.7809621289662231; 'f1-score': 0.7108650661063629; 'support': 2931}}
10,1,DNF,2,26373,2931,1,[26373; 26373],262,1008.496564,0.776186,39,[X0 >= 22.000000 AND X1 != 0 AND X1 != 6 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 13 AND X5 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X7 != 5 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 11 AND X13 != 14 AND X13 != 15 AND X13 != 17 AND X13 != 21 AND X13 != 25 AND X13 != 27 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8682372138085768; 'recall': 0.8503720721170653; 'f1-score': 0.8592117878589091; 'support': 20023}; '1': {'precision': 0.556935817805383; 'recall': 0.5930708661417323; 'f1-score': 0.5744356314826113; 'support': 6350}; 'accuracy': 0.7884199749744056; 'macro avg': {'precision': 0.71258651580698; 'recall': 0.7217214691293988; 'f1-score': 0.7168237096707601; 'support': 26373}; 'weighted avg': {'precision': 0.7932831371157365; 'recall': 0.7884199749744056; 'f1-score': 0.7906443668984765; 'support': 26373}},{'0': {'precision': 0.864375290292615; 'recall': 0.8364044943820225; 'f1-score': 0.8501598903608953; 'support': 2225}; '1': {'precision': 0.532133676092545; 'recall': 0.5864022662889519; 'f1-score': 0.5579514824797844; 'support': 706}; 'accuracy': 0.7761856021835551; 'macro avg': {'precision': 0.69825448319258; 'recall': 0.7114033803354871; 'f1-score': 0.7040556864203399; 'support': 2931}; 'weighted avg': {'precision': 0.7843471157360646; 'recall': 0.7761856021835551; 'f1-score': 0.7797746512056363; 'support': 2931}}
10,1,DNF,3,26373,2931,1,[26373; 26373],262,1008.645955,0.788809,49,[X0 >= 37.000000 AND X1 != 0 AND X1 != 1 AND X1 != 8 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 13 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 13 AND X13 != 15 AND X13 != 18 AND X13 != 25 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 36 AND X13 != 37 AND X13 != 38 AND X13 != 41],{'0': {'precision': 0.8128705587051542; 'recall': 0.9380712180991859; 'f1-score': 0.8709946672849525; 'support': 20023}; '1': {'precision': 0.6203306797305572; 'recall': 0.31905511811023624; 'f1-score': 0.4213810316139767; 'support': 6350}; 'accuracy': 0.7890266560497479; 'macro avg': {'precision': 0.7166006192178558; 'recall': 0.628563168104711; 'f1-score': 0.6461878494494646; 'support': 26373}; 'weighted avg': {'precision': 0.7665114705661982; 'recall': 0.7890266560497479; 'f1-score': 0.7627382464564273; 'support': 26373}},{'0': {'precision': 0.8124513618677043; 'recall': 0.9384269662921348; 'f1-score': 0.8709071949947863; 'support': 2225}; '1': {'precision': 0.6204986149584487; 'recall': 0.31728045325779036; 'f1-score': 0.41986879100281166; 'support': 706}; 'accuracy': 0.7888092801091777; 'macro avg': {'precision': 0.7164749884130766; 'recall': 0.6278537097749626; 'f1-score': 0.645387992998799; 'support': 2931}; 'weighted avg': {'precision': 0.7662150468496441; 'recall': 0.7888092801091777; 'f1-score': 0.7622640311536624; 'support': 2931}}
10,1,DNF,4,26374,2930,1,[26374; 26374],262,1009.753029,0.770990,37,[X0 < 50.000000 AND X0 >= 37.000000 AND X1 != 2 AND X1 != 5 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 8 AND X3 != 10 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X8 != 0 AND X8 != 2 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 4 AND X13 != 9 AND X13 != 11 AND X13 != 19 AND X13 != 24 AND X13 != 30 AND X13 != 33 AND X13 != 35 AND X13 != 41],{'0': {'precision': 0.7705329880570478; 'recall': 0.9956549967537333; 'f1-score': 0.8687467317413282; 'support': 20023}; '1': {'precision': 0.8263473053892215; 'recall': 0.06518658478979689; 'f1-score': 0.12084063047285465; 'support': 6351}; 'accuracy': 0.7715932357624934; 'macro avg': {'precision': 0.7984401467231347; 'recall': 0.5304207907717651; 'f1-score': 0.49479368110709143; 'support': 26374}; 'weighted avg': {'precision': 0.7839733736404495; 'recall': 0.7715932357624934; 'f1-score': 0.6886469497910712; 'support': 26374}},{'0': {'precision': 0.7703549060542797; 'recall': 0.9950561797752809; 'f1-score': 0.8684055697195527; 'support': 2225}; '1': {'precision': 0.8035714285714286; 'recall': 0.06382978723404255; 'f1-score': 0.11826544021024966; 'support': 705}; 'accuracy': 0.7709897610921501; 'macro avg': {'precision': 0.7869631673128541; 'recall': 0.5294429835046618; 'f1-score': 0.4933355049649012; 'support': 2930}; 'weighted avg': {'precision': 0.7783472775131841; 'recall': 0.7709897610921501; 'f1-score': 0.6879111016976897; 'support': 2930}}
10,1,DNF,5,26374,2930,1,[26374; 26374],262,1009.378871,0.775427,34,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 2 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 6 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 10 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 == 0 AND X8 == 4 AND X12 >= 24.000000 AND X13 != 0 AND X13 != 10 AND X13 != 12 AND X13 != 22 AND X13 != 33 AND X13 != 41],{'0': {'precision': 0.7712244109694862; 'recall': 0.9972032163012535; 'f1-score': 0.8697754448631106; 'support': 20023}; '1': {'precision': 0.8842975206611571; 'recall': 0.06739096205321997; 'f1-score': 0.1252377468910022; 'support': 6351}; 'accuracy': 0.7732994615909607; 'macro avg': {'precision': 0.8277609658153217; 'recall': 0.5322970891772367; 'f1-score': 0.4975065958770564; 'support': 26374}; 'weighted avg': {'precision': 0.7984530194343304; 'recall': 0.7732994615909607; 'f1-score': 0.6904867924091461; 'support': 26374}},{'0': {'precision': 0.7723322905804657; 'recall': 0.9986516853932584; 'f1-score': 0.871030968247746; 'support': 2225}; '1': {'precision': 0.9433962264150944; 'recall': 0.07092198581560284; 'f1-score': 0.13192612137203166; 'support': 705}; 'accuracy': 0.7754266211604095; 'macro avg': {'precision': 0.85786425849778; 'recall': 0.5347868356044306; 'f1-score': 0.5014785448098888; 'support': 2930}; 'weighted avg': {'precision': 0.813492725653303; 'recall': 0.7754266211604095; 'f1-score': 0.6931917474124631; 'support': 2930}}
10,1,DNF,6,26374,2930,1,[26374; 26374],262,1008.374113,0.782253,39,[X0 >= 37.000000 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 35.000000 AND X13 != 2 AND X13 != 4 AND X13 != 9 AND X13 != 11 AND X13 != 12 AND X13 != 41],{'0': {'precision': 0.7761391493832445; 'recall': 0.9961544224142237; 'f1-score': 0.8724902672673985; 'support': 20023}; '1': {'precision': 0.8859259259259259; 'recall': 0.09415840025192883; 'f1-score': 0.17022487902077996; 'support': 6351}; 'accuracy': 0.778948964889664; 'macro avg': {'precision': 0.8310325376545852; 'recall': 0.5451564113330762; 'f1-score': 0.5213575731440893; 'support': 26374}; 'weighted avg': {'precision': 0.8025763912814234; 'recall': 0.778948964889664; 'f1-score': 0.7033810126699057; 'support': 26374}},{'0': {'precision': 0.7783233952998948; 'recall': 0.9973033707865169; 'f1-score': 0.8743104806934595; 'support': 2225}; '1': {'precision': 0.9240506329113924; 'recall': 0.10354609929078014; 'f1-score': 0.18622448979591835; 'support': 705}; 'accuracy': 0.7822525597269625; 'macro avg': {'precision': 0.8511870141056437; 'recall': 0.5504247350386485; 'f1-score': 0.5302674852446889; 'support': 2930}; 'weighted avg': {'precision': 0.8133874575920811; 'recall': 0.7822525597269625; 'f1-score': 0.7087471279348361; 'support': 2930}}
10,1,DNF,7,26374,2930,1,[26374; 26374],262,1008.455435,0.774061,35,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 1 AND X1 != 6 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 8 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X8 != 1 AND X8 != 3 AND X9 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 4 AND X13 != 10 AND X13 != 11 AND X13 != 12],{'0': {'precision': 0.7750699626865671; 'recall': 0.9959047095839785; 'f1-score': 0.8717186509584489; 'support': 20023}; '1': {'precision': 0.8730650154798761; 'recall': 0.08880491261218705; 'f1-score': 0.16121194797770472; 'support': 6351}; 'accuracy': 0.7774702358383256; 'macro avg': {'precision': 0.8240674890832216; 'recall': 0.5423548110980828; 'f1-score': 0.5164652994680768; 'support': 26374}; 'weighted avg': {'precision': 0.7986676945547064; 'recall': 0.7774702358383256; 'f1-score': 0.7006248437759697; 'support': 26374}},{'0': {'precision': 0.7731562390772457; 'recall': 0.9941573033707866; 'f1-score': 0.8698387731026347; 'support': 2225}; '1': {'precision': 0.8115942028985508; 'recall': 0.07943262411347518; 'f1-score': 0.144702842377261; 'support': 705}; 'accuracy': 0.774061433447099; 'macro avg': {'precision': 0.7923752209878983; 'recall': 0.5367949637421309; 'f1-score': 0.5072708077399478; 'support': 2930}; 'weighted avg': {'precision': 0.7824049641605291; 'recall': 0.774061433447099; 'f1-score': 0.6953606737301472; 'support': 2930}}
