l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1015.452521,0.777550,6,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X13 == 1 OR X13 == 41],{'0': {'precision': 0.7946654498693325; 'recall': 0.9567497378015283; 'f1-score': 0.8682075685474733; 'support': 20023}; '1': {'precision': 0.6179973533303926; 'recall': 0.22059518186112423; 'f1-score': 0.32513344163378977; 'support': 6351}; 'accuracy': 0.779479790702965; 'macro avg': {'precision': 0.7063314015998625; 'recall': 0.5886724598313262; 'f1-score': 0.5966705050906316; 'support': 26374}; 'weighted avg': {'precision': 0.7521228290640393; 'recall': 0.779479790702965; 'f1-score': 0.737432419535992; 'support': 26374}},{'0': {'precision': 0.7914042237865876; 'recall': 0.96; 'f1-score': 0.867587327376117; 'support': 2225}; '1': {'precision': 0.6163793103448276; 'recall': 0.20254957507082152; 'f1-score': 0.3049040511727079; 'support': 706}; 'accuracy': 0.7775503241214603; 'macro avg': {'precision': 0.7038917670657077; 'recall': 0.5812747875354107; 'f1-score': 0.5862456892744125; 'support': 2931}; 'weighted avg': {'precision': 0.7492453739435706; 'recall': 0.7775503241214603; 'f1-score': 0.7320518811121774; 'support': 2931}}
l: 5,2,DNF,4,26374,2931,1,[26374; 26374],262,1025.774135,0.785739,90,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 4 AND X1 != 8 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 10 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 14 AND X7 != 3 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 0 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 14 AND X13 != 16 AND X13 != 19 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 32 AND X13 != 37 AND X13 != 40] OR [X0 >= 41.000000 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X5 != 3 AND X5 != 4 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 4 AND X13 != 5 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.814474667135387; 'recall': 0.9256854617190231; 'f1-score': 0.8665264142122487; 'support': 20023}; '1': {'precision': 0.5886093447608516; 'recall': 0.33522279955912454; 'f1-score': 0.42716693418940604; 'support': 6351}; 'accuracy': 0.7834989004322439; 'macro avg': {'precision': 0.7015420059481192; 'recall': 0.6304541306390739; 'f1-score': 0.6468466742008274; 'support': 26374}; 'weighted avg': {'precision': 0.7600850917050134; 'recall': 0.7834989004322439; 'f1-score': 0.7607263058621663; 'support': 26374}},{'0': {'precision': 0.8157374456306841; 'recall': 0.927191011235955; 'f1-score': 0.8679007151872107; 'support': 2225}; '1': {'precision': 0.5970149253731343; 'recall': 0.33994334277620397; 'f1-score': 0.4332129963898917; 'support': 706}; 'accuracy': 0.7857386557488911; 'macro avg': {'precision': 0.7063761855019092; 'recall': 0.6335671770060796; 'f1-score': 0.6505568557885512; 'support': 2931}; 'weighted avg': {'precision': 0.7630530036989781; 'recall': 0.7857386557488911; 'f1-score': 0.7631959968416264; 'support': 2931}}
l: 5,2,DNF,5,26375,2930,1,[26375; 26375],262,1048.421598,0.763823,98,[X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 6 AND X1 != 7 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X5 != 5 AND X6 != 2 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 27 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 < 58.000000 AND X0 >= 22.000000 AND X1 != 7 AND X2 < 219632.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 18 AND X13 != 20 AND X13 != 21 AND X13 != 24 AND X13 != 26 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 41],{'0': {'precision': 0.8427666683289283; 'recall': 0.8440293662288368; 'f1-score': 0.8433975446651362; 'support': 20023}; '1': {'precision': 0.506010756089845; 'recall': 0.5036209068010076; 'f1-score': 0.5048130029982643; 'support': 6352}; 'accuracy': 0.7620473933649289; 'macro avg': {'precision': 0.6743887122093867; 'recall': 0.6738251365149222; 'f1-score': 0.6741052738317002; 'support': 26375}; 'weighted avg': {'precision': 0.7616643534647517; 'recall': 0.7620473933649289; 'f1-score': 0.7618548334360188; 'support': 26375}},{'0': {'precision': 0.8438761776581427; 'recall': 0.8453932584269663; 'f1-score': 0.8446340368208353; 'support': 2225}; '1': {'precision': 0.5092724679029957; 'recall': 0.5063829787234042; 'f1-score': 0.5078236130867709; 'support': 705}; 'accuracy': 0.7638225255972696; 'macro avg': {'precision': 0.6765743227805692; 'recall': 0.6758881185751853; 'f1-score': 0.6762288249538031; 'support': 2930}; 'weighted avg': {'precision': 0.7633657287238838; 'recall': 0.7638225255972696; 'f1-score': 0.7635926208711713; 'support': 2930}}
l: 5,2,DNF,6,26375,2930,1,[26375; 26375],262,1026.347389,0.769625,99,[X0 >= 33.000000 AND X1 != 2 AND X1 != 6 AND X1 != 8 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 2 AND X6 != 3 AND X6 != 4 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 1 AND X8 != 2 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 27 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34] OR [X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 2 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 0 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 18 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 37 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8356017366700814; 'recall': 0.8554662138540678; 'f1-score': 0.8454173041804453; 'support': 20023}; '1': {'precision': 0.5074880871341049; 'recall': 0.46945843828715367; 'f1-score': 0.48773307163886165; 'support': 6352}; 'accuracy': 0.7625023696682465; 'macro avg': {'precision': 0.6715449119020931; 'recall': 0.6624623260706107; 'f1-score': 0.6665751879096534; 'support': 26375}; 'weighted avg': {'precision': 0.7565807735666682; 'recall': 0.7625023696682465; 'f1-score': 0.7592747356456911; 'support': 26375}},{'0': {'precision': 0.8411091549295775; 'recall': 0.8588764044943821; 'f1-score': 0.8498999332888594; 'support': 2225}; '1': {'precision': 0.5227963525835866; 'recall': 0.4879432624113475; 'f1-score': 0.5047688921496698; 'support': 705}; 'accuracy': 0.7696245733788396; 'macro avg': {'precision': 0.681952753756582; 'recall': 0.6734098334528648; 'f1-score': 0.6773344127192646; 'support': 2930}; 'weighted avg': {'precision': 0.7645185318395011; 'recall': 0.7696245733788396; 'f1-score': 0.7668564575198734; 'support': 2930}}
l: 5,2,DNF,7,26375,2930,1,[26375; 26375],262,1055.811288,0.784300,112,[X0 >= 30.000000 AND X1 != 0 AND X1 != 2 AND X1 != 7 AND X1 != 8 AND X2 < 259873.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 6 AND X3 != 13 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 13 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 18 AND X13 != 20 AND X13 != 22 AND X13 != 25 AND X13 != 27 AND X13 != 30 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 37 AND X13 != 38 AND X13 != 40 AND X13 != 41] OR [X0 >= 22.000000 AND X1 != 2 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 13 AND X13 != 14 AND X13 != 18 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 36 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8604827307614623; 'recall': 0.851071268041752; 'f1-score': 0.8557511236096116; 'support': 20023}; '1': {'precision': 0.5461877948561863; 'recall': 0.5650188916876574; 'f1-score': 0.5554437824034666; 'support': 6352}; 'accuracy': 0.7821800947867299; 'macro avg': {'precision': 0.7033352628088243; 'recall': 0.7080450798647047; 'f1-score': 0.7055974530065391; 'support': 26375}; 'weighted avg': {'precision': 0.7847897854393651; 'recall': 0.7821800947867299; 'f1-score': 0.7834268683928747; 'support': 26375}},{'0': {'precision': 0.8576560395150427; 'recall': 0.8584269662921349; 'f1-score': 0.8580413297394429; 'support': 2225}; '1': {'precision': 0.5519203413940256; 'recall': 0.550354609929078; 'f1-score': 0.5511363636363635; 'support': 705}; 'accuracy': 0.7843003412969284; 'macro avg': {'precision': 0.7047881904545341; 'recall': 0.7043907881106064; 'f1-score': 0.7045888466879032; 'support': 2930}; 'weighted avg': {'precision': 0.7840916479876308; 'recall': 0.7843003412969284; 'f1-score': 0.7841955955747089; 'support': 2930}}
l: 5,2,DNF,8,26375,2930,1,[26375; 26375],262,1023.009596,0.800683,100,[X0 >= 33.000000 AND X1 != 1 AND X1 != 6 AND X1 != 8 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 12 AND X3 != 13 AND X3 != 14 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 1 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 4 AND X13 != 6 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 15 AND X13 != 18 AND X13 != 19 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 32 AND X13 != 38 AND X13 != 41] OR [X0 >= 33.000000 AND X1 != 6 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 8 AND X3 != 13 AND X3 != 14 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 3 AND X8 != 2 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 15 AND X13 != 17 AND X13 != 18 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 32 AND X13 != 36 AND X13 != 37 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8437426460206147; 'recall': 0.8952756691969637; 'f1-score': 0.8687456082963824; 'support': 20024}; '1': {'precision': 0.5910686427457098; 'recall': 0.4772476775310975; 'f1-score': 0.5280947817754159; 'support': 6351}; 'accuracy': 0.7946161137440758; 'macro avg': {'precision': 0.7174056443831622; 'recall': 0.6862616733640305; 'f1-score': 0.6984201950358991; 'support': 26375}; 'weighted avg': {'precision': 0.7828997040377172; 'recall': 0.7946161137440758; 'f1-score': 0.7867181808372484; 'support': 26375}},{'0': {'precision': 0.8445378151260504; 'recall': 0.9037769784172662; 'f1-score': 0.8731537793223285; 'support': 2224}; '1': {'precision': 0.610909090909091; 'recall': 0.47592067988668557; 'f1-score': 0.535031847133758; 'support': 706}; 'accuracy': 0.8006825938566553; 'macro avg': {'precision': 0.7277234530175707; 'recall': 0.6898488291519759; 'f1-score': 0.7040928132280433; 'support': 2930}; 'weighted avg': {'precision': 0.788243658369336; 'recall': 0.8006825938566553; 'f1-score': 0.7916813956618743; 'support': 2930}}
l: 5,2,DNF,9,26375,2930,1,[26375; 26375],262,1012.486391,0.797270,59,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 1 AND X1 != 5 AND X1 != 6 AND X1 != 7 AND X2 >= 106648.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 11 AND X5 == 2 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 5 AND X8 != 1 AND X8 != 2 AND X8 != 3 AND X12 < 55.000000 AND X12 >= 24.000000 AND X13 != 33] OR [X0 >= 37.000000 AND X1 != 0 AND X1 != 5 AND X1 != 6 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 13 AND X3 != 15 AND X5 == 2 AND X6 != 1 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X12 >= 40.000000 AND X13 == 39],{'0': {'precision': 0.794189836237074; 'recall': 0.9857171394326808; 'f1-score': 0.8796488178799831; 'support': 20024}; '1': {'precision': 0.812089356110381; 'recall': 0.19461502125649505; 'f1-score': 0.3139845040010162; 'support': 6351}; 'accuracy': 0.7952227488151659; 'macro avg': {'precision': 0.8031395961737275; 'recall': 0.590166080344588; 'f1-score': 0.5968166609404997; 'support': 26375}; 'weighted avg': {'precision': 0.7984999727570881; 'recall': 0.7952227488151659; 'f1-score': 0.7434389957967482; 'support': 26375}},{'0': {'precision': 0.794649313087491; 'recall': 0.9883093525179856; 'f1-score': 0.8809619238476953; 'support': 2224}; '1': {'precision': 0.8414634146341463; 'recall': 0.1954674220963173; 'f1-score': 0.3172413793103449; 'support': 706}; 'accuracy': 0.7972696245733788; 'macro avg': {'precision': 0.8180563638608187; 'recall': 0.5918883873071514; 'f1-score': 0.5991016515790202; 'support': 2930}; 'weighted avg': {'precision': 0.805929434484057; 'recall': 0.7972696245733788; 'f1-score': 0.7451302841059311; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.789966 (+- 0.013151), (mean training time) 1024.481904 (+- 14.896302)
l: 5,3,CNF,0,26374,2931,1,[26374; 26374],262,1023.799399,0.768338,51,[X1 == 7 OR X3 == 1 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 3 OR X6 == 2 OR X6 == 4 OR X6 == 10 OR X6 == 12 OR X6 == 13 OR X8 == 0 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 7 OR X13 == 11 OR X13 == 14 OR X13 == 23 OR X13 == 33 OR X13 == 36] AND [X1 == 2 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 < 24.000000 OR X13 == 1] AND [X1 == 1 OR X1 == 5 OR X3 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 5 OR X6 == 10 OR X6 == 12 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 5 OR X13 == 21 OR X13 == 22 OR X13 == 23 OR X13 == 24 OR X13 == 33],{'0': {'precision': 0.8552464269365749; 'recall': 0.8397842481146681; 'f1-score': 0.8474448140308437; 'support': 20023}; '1': {'precision': 0.5221212572620288; 'recall': 0.5518815934498504; 'f1-score': 0.536589099816289; 'support': 6351}; 'accuracy': 0.7704557518768484; 'macro avg': {'precision': 0.6886838420993019; 'recall': 0.6958329207822593; 'f1-score': 0.6920169569235664; 'support': 26374}; 'weighted avg': {'precision': 0.7750281076598993; 'recall': 0.7704557518768484; 'f1-score': 0.7725890985164494; 'support': 26374}},{'0': {'precision': 0.8472596585804133; 'recall': 0.8476404494382023; 'f1-score': 0.8474500112334308; 'support': 2225}; '1': {'precision': 0.5191489361702127; 'recall': 0.5184135977337111; 'f1-score': 0.518781006378455; 'support': 706}; 'accuracy': 0.7683384510406005; 'macro avg': {'precision': 0.683204297375313; 'recall': 0.6830270235859567; 'f1-score': 0.6831155088059429; 'support': 2931}; 'weighted avg': {'precision': 0.7682265060653667; 'recall': 0.7683384510406005; 'f1-score': 0.7682823833154462; 'support': 2931}}
l: 5,3,CNF,1,26374,2931,1,[26374; 26374],262,1022.956396,0.547936,52,[X1 == 1 OR X2 >= 259873.000000 OR X3 == 0 OR X3 == 5 OR X3 == 7 OR X4 >= 13.000000 OR X5 == 1 OR X6 == 7 OR X7 == 1 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 48.000000 OR X13 == 1 OR X13 == 2 OR X13 == 13 OR X13 == 31 OR X13 == 41] AND [X2 >= 219632.000000 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X4 < 9.000000 OR X5 == 1 OR X6 == 1 OR X6 == 4 OR X6 == 10 OR X6 == 13 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 7 OR X13 == 8 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 22 OR X13 == 24 OR X13 == 31 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X2 >= 329054.000000 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 4 OR X6 == 11 OR X8 != 2 OR X10 < 0.000000 OR X11 < 0.000000],{'0': {'precision': 0.8333333333333334; 'recall': 0.52689407181741; 'f1-score': 0.6455955695621578; 'support': 20023}; '1': {'precision': 0.3092460259588741; 'recall': 0.6677688552983783; 'f1-score': 0.42272614004485426; 'support': 6351}; 'accuracy': 0.5608174717524835; 'macro avg': {'precision': 0.5712896796461038; 'recall': 0.5973314635578941; 'f1-score': 0.5341608548035061; 'support': 26374}; 'weighted avg': {'precision': 0.707130311829762; 'recall': 0.5608174717524835; 'f1-score': 0.5919274211256523; 'support': 26374}},{'0': {'precision': 0.8146853146853147; 'recall': 0.5235955056179775; 'f1-score': 0.637482900136799; 'support': 2225}; '1': {'precision': 0.2938041305796136; 'recall': 0.6246458923512748; 'f1-score': 0.39963751699139105; 'support': 706}; 'accuracy': 0.5479358580689184; 'macro avg': {'precision': 0.5542447226324642; 'recall': 0.5741206989846261; 'f1-score': 0.518560208564095; 'support': 2931}; 'weighted avg': {'precision': 0.6892188813933922; 'recall': 0.5479358580689184; 'f1-score': 0.5801922687820878; 'support': 2931}}
l: 5,3,CNF,2,26374,2931,1,[26374; 26374],262,1023.554192,0.683385,60,[X1 == 1 OR X1 == 7 OR X2 >= 259873.000000 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 7 OR X6 == 14 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 10 OR X13 == 11 OR X13 == 12 OR X13 == 21 OR X13 == 26 OR X13 == 31 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X0 >= 45.000000 OR X1 == 2 OR X3 == 3 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 3 OR X6 == 11 OR X6 == 14 OR X7 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 3 OR X13 == 10 OR X13 == 17 OR X13 == 20 OR X13 == 36 OR X13 == 41] AND [X0 >= 45.000000 OR X3 == 0 OR X3 == 3 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 19 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.8154469349176343; 'recall': 0.7540328622084602; 'f1-score': 0.783538325808293; 'support': 20023}; '1': {'precision': 0.37332994019595367; 'recall': 0.4619744922059518; 'f1-score': 0.4129486277269529; 'support': 6351}; 'accuracy': 0.68370364753166; 'macro avg': {'precision': 0.594388437556794; 'recall': 0.608003677207206; 'f1-score': 0.5982434767676229; 'support': 26374}; 'weighted avg': {'precision': 0.7089828023068284; 'recall': 0.68370364753166; 'f1-score': 0.6942983480834658; 'support': 26374}},{'0': {'precision': 0.8183603338242513; 'recall': 0.7492134831460674; 'f1-score': 0.7822618488972313; 'support': 2225}; '1': {'precision': 0.37583892617449666; 'recall': 0.47592067988668557; 'f1-score': 0.42; 'support': 706}; 'accuracy': 0.6833845104060048; 'macro avg': {'precision': 0.597099629999374; 'recall': 0.6125670815163765; 'f1-score': 0.6011309244486156; 'support': 2931}; 'weighted avg': {'precision': 0.7117686880375823; 'recall': 0.6833845104060048; 'f1-score': 0.6950025976787239; 'support': 2931}}
l: 5,3,CNF,3,26374,2931,1,[26374; 26374],262,1024.183204,0.738656,54,[X0 >= 58.000000 OR X1 == 7 OR X3 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 11 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 3 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 20 OR X13 == 38 OR X13 == 41] AND [X0 >= 58.000000 OR X1 == 2 OR X1 == 7 OR X3 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 3 OR X13 == 5 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 17 OR X13 == 20 OR X13 == 24 OR X13 == 25 OR X13 == 41] AND [X0 >= 58.000000 OR X1 == 2 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X5 == 2 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 12 OR X13 == 24],{'0': {'precision': 0.8286362490547012; 'recall': 0.8208560155820807; 'f1-score': 0.8247277836318933; 'support': 20023}; '1': {'precision': 0.4514451751032268; 'recall': 0.46480869154463866; 'f1-score': 0.4580294802172227; 'support': 6351}; 'accuracy': 0.7351179191628119; 'macro avg': {'precision': 0.640040712078964; 'recall': 0.6428323535633597; 'f1-score': 0.641378631924558; 'support': 26374}; 'weighted avg': {'precision': 0.7378066247782997; 'recall': 0.7351179191628119; 'f1-score': 0.7364248745173648; 'support': 26374}},{'0': {'precision': 0.8308390022675737; 'recall': 0.8233707865168539; 'f1-score': 0.8270880361173815; 'support': 2225}; '1': {'precision': 0.45867768595041325; 'recall': 0.471671388101983; 'f1-score': 0.46508379888268153; 'support': 706}; 'accuracy': 0.7386557488911635; 'macro avg': {'precision': 0.6447583441089935; 'recall': 0.6475210873094185; 'f1-score': 0.6460859175000315; 'support': 2931}; 'weighted avg': {'precision': 0.7411952324552518; 'recall': 0.7386557488911635; 'f1-score': 0.7398908367015855; 'support': 2931}}
