l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],262,1016.185905,0.780280,4,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1],{'0': {'precision': 0.7937888198757764; 'recall': 0.9573989911601658; 'f1-score': 0.8679510107984516; 'support': 20023}; '1': {'precision': 0.6164568345323741; 'recall': 0.2158715162966462; 'f1-score': 0.3197667638483965; 'support': 6351}; 'accuracy': 0.7788352165010995; 'macro avg': {'precision': 0.7051228272040753; 'recall': 0.586635253728406; 'f1-score': 0.5938588873234241; 'support': 26374}; 'weighted avg': {'precision': 0.7510863311021377; 'recall': 0.7788352165010995; 'f1-score': 0.735945317601371; 'support': 26374}},{'0': {'precision': 0.7935388043074638; 'recall': 0.9604494382022472; 'f1-score': 0.8690524603497356; 'support': 2225}; '1': {'precision': 0.6302521008403361; 'recall': 0.21246458923512748; 'f1-score': 0.3177966101694915; 'support': 706}; 'accuracy': 0.7802797679972705; 'macro avg': {'precision': 0.7118954525739; 'recall': 0.5864570137186873; 'f1-score': 0.5934245352596136; 'support': 2931}; 'weighted avg': {'precision': 0.7542073772696637; 'recall': 0.7802797679972705; 'f1-score': 0.7362695772971076; 'support': 2931}}
l: 5,2,DNF,2,26374,2931,1,[26374; 26374],262,1012.346883,0.792562,63,[X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 7 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 12 AND X6 != 13 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X9 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 11 AND X13 != 19 AND X13 != 20 AND X13 != 31 AND X13 != 35] OR [X0 >= 26.000000 AND X1 != 0 AND X1 != 2 AND X1 != 5 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 14 AND X3 != 15 AND X4 >= 9.000000 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X7 != 2 AND X7 != 3 AND X7 != 5 AND X8 != 1 AND X8 != 3 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 11 AND X13 != 20 AND X13 != 23 AND X13 != 31],{'0': {'precision': 0.7922025884521376; 'recall': 0.987414473355641; 'f1-score': 0.8791018230324589; 'support': 20023}; '1': {'precision': 0.8221594918842625; 'recall': 0.18343567942056369; 'f1-score': 0.2999485066941298; 'support': 6351}; 'accuracy': 0.7938120876620914; 'macro avg': {'precision': 0.8071810401682; 'recall': 0.5854250763881024; 'f1-score': 0.5895251648632943; 'support': 26374}; 'weighted avg': {'precision': 0.7994163707262495; 'recall': 0.7938120876620914; 'f1-score': 0.7396386125954859; 'support': 26374}},{'0': {'precision': 0.7911415196254952; 'recall': 0.9874157303370786; 'f1-score': 0.8784486205517793; 'support': 2225}; '1': {'precision': 0.8181818181818182; 'recall': 0.17847025495750707; 'f1-score': 0.29302325581395344; 'support': 706}; 'accuracy': 0.7925622654384169; 'macro avg': {'precision': 0.8046616689036568; 'recall': 0.5829429926472929; 'f1-score': 0.5857359381828664; 'support': 2931}; 'weighted avg': {'precision': 0.797654808871747; 'recall': 0.7925622654384169; 'f1-score': 0.7374352095982123; 'support': 2931}}
l: 5,2,DNF,3,26374,2931,1,[26374; 26374],262,1012.481905,0.798704,51,[X0 >= 33.000000 AND X1 != 0 AND X1 != 7 AND X2 < 196338.000000 AND X2 >= 65716.000000 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 14 AND X3 != 15 AND X4 >= 10.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X7 != 3 AND X7 != 5 AND X8 == 4 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 9] OR [X0 < 58.000000 AND X0 >= 37.000000 AND X1 != 2 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X3 != 15 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 0 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 12 AND X7 != 3 AND X8 != 2 AND X8 != 3 AND X12 >= 35.000000 AND X13 == 39],{'0': {'precision': 0.7937394519006671; 'recall': 0.9865155071667582; 'f1-score': 0.8796900398583803; 'support': 20023}; '1': {'precision': 0.8185483870967742; 'recall': 0.1917808219178082; 'f1-score': 0.3107539226942212; 'support': 6351}; 'accuracy': 0.7951391521953439; 'macro avg': {'precision': 0.8061439194987207; 'recall': 0.5891481645422831; 'f1-score': 0.5952219812763008; 'support': 26374}; 'weighted avg': {'precision': 0.7997135759406488; 'recall': 0.7951391521953439; 'f1-score': 0.7426871855279953; 'support': 26374}},{'0': {'precision': 0.7956600361663653; 'recall': 0.9887640449438202; 'f1-score': 0.8817635270541082; 'support': 2225}; '1': {'precision': 0.8493975903614458; 'recall': 0.19971671388101983; 'f1-score': 0.3233944954128441; 'support': 706}; 'accuracy': 0.7987035141589901; 'macro avg': {'precision': 0.8225288132639055; 'recall': 0.59424037941242; 'f1-score': 0.6025790112334761; 'support': 2931}; 'weighted avg': {'precision': 0.8086039847374082; 'recall': 0.7987035141589901; 'f1-score': 0.7472672676413712; 'support': 2931}}
l: 5,2,DNF,4,26374,2931,1,[26374; 26374],262,1026.763776,0.784374,99,[X0 >= 30.000000 AND X1 != 0 AND X1 != 2 AND X1 != 5 AND X1 != 7 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 10 AND X5 != 0 AND X5 != 3 AND X6 != 1 AND X6 != 2 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 < 55.000000 AND X12 >= 40.000000 AND X13 != 1 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 9 AND X13 != 26 AND X13 != 33 AND X13 != 34 AND X13 != 35] OR [X0 < 58.000000 AND X0 >= 26.000000 AND X1 != 0 AND X2 < 329054.000000 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 2 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 1 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 17 AND X13 != 18 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 36 AND X13 != 38 AND X13 != 40 AND X13 != 41],{'0': {'precision': 0.8318047128545224; 'recall': 0.8832342805773361; 'f1-score': 0.8567483770952428; 'support': 20023}; '1': {'precision': 0.5427342069235283; 'recall': 0.43693906471421823; 'f1-score': 0.48412421493370544; 'support': 6351}; 'accuracy': 0.7757640100098582; 'macro avg': {'precision': 0.6872694598890253; 'recall': 0.6600866726457771; 'f1-score': 0.6704362960144741; 'support': 26374}; 'weighted avg': {'precision': 0.762194991797127; 'recall': 0.7757640100098582; 'f1-score': 0.7670184895587324; 'support': 26374}},{'0': {'precision': 0.8317367763431903; 'recall': 0.8975280898876404; 'f1-score': 0.8633808906182446; 'support': 2225}; '1': {'precision': 0.569811320754717; 'recall': 0.42776203966005666; 'f1-score': 0.4886731391585761; 'support': 706}; 'accuracy': 0.784373933810986; 'macro avg': {'precision': 0.7007740485489536; 'recall': 0.6626450647738485; 'f1-score': 0.6760270148884103; 'support': 2931}; 'weighted avg': {'precision': 0.7686458955361407; 'recall': 0.784373933810986; 'f1-score': 0.7731237522591433; 'support': 2931}}
l: 5,2,DNF,5,26375,2930,1,[26375; 26375],262,1040.906730,0.777474,98,[X0 >= 33.000000 AND X1 != 0 AND X1 != 2 AND X2 < 329054.000000 AND X2 >= 158662.000000 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 10 AND X3 != 13 AND X3 != 15 AND X5 == 2 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 3 AND X13 != 4 AND X13 != 5 AND X13 != 6 AND X13 != 8 AND X13 != 9 AND X13 != 11 AND X13 != 13 AND X13 != 14 AND X13 != 22 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 36 AND X13 != 37 AND X13 != 40] OR [X0 < 58.000000 AND X0 >= 30.000000 AND X1 != 0 AND X1 != 6 AND X1 != 7 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 6 AND X3 != 7 AND X3 != 10 AND X3 != 13 AND X3 != 15 AND X5 != 0 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X6 != 1 AND X6 != 4 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 9 AND X6 != 13 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 != 2 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 7 AND X13 != 8 AND X13 != 11 AND X13 != 20 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 29 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 36],{'0': {'precision': 0.8111489324079395; 'recall': 0.916396144433901; 'f1-score': 0.8605665509802083; 'support': 20023}; '1': {'precision': 0.554075652637187; 'recall': 0.327455919395466; 'f1-score': 0.4116366514941619; 'support': 6352}; 'accuracy': 0.7745592417061611; 'macro avg': {'precision': 0.6826122925225633; 'recall': 0.6219260319146835; 'f1-score': 0.6361016012371851; 'support': 26375}; 'weighted avg': {'precision': 0.749236914470354; 'recall': 0.7745592417061611; 'f1-score': 0.7524489122490097; 'support': 26375}},{'0': {'precision': 0.8132218239745121; 'recall': 0.917752808988764; 'f1-score': 0.862331081081081; 'support': 2225}; '1': {'precision': 0.5632458233890215; 'recall': 0.3347517730496454; 'f1-score': 0.4199288256227758; 'support': 705}; 'accuracy': 0.7774744027303754; 'macro avg': {'precision': 0.6882338236817669; 'recall': 0.6262522910192047; 'f1-score': 0.6411299533519284; 'support': 2930}; 'weighted avg': {'precision': 0.7530740149599146; 'recall': 0.7774744027303754; 'f1-score': 0.7558827568155161; 'support': 2930}}
l: 5,2,DNF,6,26375,2930,1,[26375; 26375],262,1024.616463,0.759727,96,[X0 >= 22.000000 AND X1 != 0 AND X1 != 1 AND X1 != 4 AND X1 != 8 AND X2 >= 65716.000000 AND X3 != 0 AND X3 != 1 AND X3 != 3 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 15 AND X5 != 1 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 24.000000 AND X13 != 2 AND X13 != 3 AND X13 != 8 AND X13 != 10 AND X13 != 11 AND X13 != 17 AND X13 != 18 AND X13 != 19 AND X13 != 20 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 30 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 37 AND X13 != 40] OR [X0 < 37.000000 AND X0 >= 33.000000 AND X1 != 0 AND X1 != 1 AND X1 != 5 AND X2 < 196338.000000 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 10 AND X3 != 11 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 4 AND X8 != 0 AND X8 != 2 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 3 AND X13 != 9 AND X13 != 11 AND X13 != 19 AND X13 != 22 AND X13 != 26 AND X13 != 30 AND X13 != 32 AND X13 != 35],{'0': {'precision': 0.7787614180515875; 'recall': 0.9665384807471408; 'f1-score': 0.8625484690466639; 'support': 20023}; '1': {'precision': 0.5603674540682415; 'recall': 0.13444584382871536; 'f1-score': 0.2168613509395632; 'support': 6352}; 'accuracy': 0.7661421800947867; 'macro avg': {'precision': 0.6695644360599144; 'recall': 0.5504921622879281; 'f1-score': 0.5397049099931136; 'support': 26375}; 'weighted avg': {'precision': 0.7261646992185179; 'recall': 0.7661421800947867; 'f1-score': 0.7070449780811169; 'support': 26375}},{'0': {'precision': 0.7738566798703637; 'recall': 0.9658426966292135; 'f1-score': 0.8592562974810076; 'support': 2225}; '1': {'precision': 0.5032679738562091; 'recall': 0.10921985815602837; 'f1-score': 0.17948717948717946; 'support': 705}; 'accuracy': 0.7597269624573378; 'macro avg': {'precision': 0.6385623268632864; 'recall': 0.537531277392621; 'f1-score': 0.5193717384840936; 'support': 2930}; 'weighted avg': {'precision': 0.7087491584574016; 'recall': 0.7597269624573378; 'f1-score': 0.6956941035609909; 'support': 2930}}
l: 5,2,DNF,7,26375,2930,1,[26375; 26375],262,1023.321072,0.792833,82,[X0 >= 26.000000 AND X1 != 1 AND X1 != 7 AND X2 >= 65716.000000 AND X3 != 1 AND X3 != 2 AND X3 != 8 AND X3 != 13 AND X5 != 0 AND X5 != 1 AND X5 != 3 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X8 != 3 AND X9 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 6 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 13 AND X13 != 18 AND X13 != 19 AND X13 != 21 AND X13 != 26 AND X13 != 27 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 40] OR [X0 >= 33.000000 AND X1 != 0 AND X1 != 1 AND X1 != 5 AND X3 != 8 AND X3 != 11 AND X4 >= 7.000000 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 8 AND X6 != 9 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 40.000000 AND X13 != 0 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 10 AND X13 != 14 AND X13 != 26 AND X13 != 28 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 37 AND X13 != 40],{'0': {'precision': 0.84697425295997; 'recall': 0.900314638166109; 'f1-score': 0.8728302708983952; 'support': 20023}; '1': {'precision': 0.6079355725790611; 'recall': 0.48724811083123426; 'f1-score': 0.5409420606484314; 'support': 6352}; 'accuracy': 0.8008341232227488; 'macro avg': {'precision': 0.7274549127695156; 'recall': 0.6937813744986716; 'f1-score': 0.7068861657734133; 'support': 26375}; 'weighted avg': {'precision': 0.7894055819541109; 'recall': 0.8008341232227488; 'f1-score': 0.7929002647748778; 'support': 26375}},{'0': {'precision': 0.8472103004291845; 'recall': 0.887191011235955; 'f1-score': 0.8667398463227223; 'support': 2225}; '1': {'precision': 0.5816666666666667; 'recall': 0.4950354609929078; 'f1-score': 0.5348659003831417; 'support': 705}; 'accuracy': 0.7928327645051194; 'macro avg': {'precision': 0.7144384835479256; 'recall': 0.6911132361144314; 'f1-score': 0.700802873352932; 'support': 2930}; 'weighted avg': {'precision': 0.783316695718408; 'recall': 0.7928327645051194; 'f1-score': 0.7868862176922088; 'support': 2930}}
l: 5,2,DNF,8,26375,2930,1,[26375; 26375],262,1048.644213,0.744027,96,[X0 >= 30.000000 AND X1 != 0 AND X1 != 1 AND X1 != 3 AND X1 != 6 AND X1 != 7 AND X3 != 7 AND X4 >= 9.000000 AND X5 != 0 AND X5 != 3 AND X5 != 5 AND X6 != 1 AND X6 != 4 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X12 >= 35.000000 AND X13 != 0 AND X13 != 1 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 14 AND X13 != 17 AND X13 != 18 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 37 AND X13 != 38 AND X13 != 40] OR [X0 >= 30.000000 AND X1 != 0 AND X1 != 2 AND X2 < 329054.000000 AND X3 != 0 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 13 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 3 AND X6 != 6 AND X6 != 7 AND X6 != 9 AND X6 != 11 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X8 != 3 AND X10 >= 0.000000 AND X11 >= 0.000000 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 19 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 29 AND X13 != 31 AND X13 != 33 AND X13 != 34 AND X13 != 37 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8650296987696224; 'recall': 0.8145725129844187; 'f1-score': 0.8390432098765432; 'support': 20024}; '1': {'precision': 0.5061843330230084; 'recall': 0.5992757046134467; 'f1-score': 0.5488103821196827; 'support': 6351}; 'accuracy': 0.7627298578199052; 'macro avg': {'precision': 0.6856070158963155; 'recall': 0.7069241087989326; 'f1-score': 0.693926795998113; 'support': 26375}; 'weighted avg': {'precision': 0.7786210952489876; 'recall': 0.7627298578199052; 'f1-score': 0.7691562453615168; 'support': 26375}},{'0': {'precision': 0.8560386473429952; 'recall': 0.7967625899280576; 'f1-score': 0.8253376804843968; 'support': 2224}; '1': {'precision': 0.4744186046511628; 'recall': 0.5779036827195467; 'f1-score': 0.5210727969348659; 'support': 706}; 'accuracy': 0.7440273037542662; 'macro avg': {'precision': 0.665228625997079; 'recall': 0.6873331363238022; 'f1-score': 0.6732052387096313; 'support': 2930}; 'weighted avg': {'precision': 0.7640851490015502; 'recall': 0.7440273037542662; 'f1-score': 0.7520233433560798; 'support': 2930}}
l: 5,2,DNF,9,26375,2930,1,[26375; 26375],262,1012.520390,0.805461,51,[X0 < 58.000000 AND X0 >= 33.000000 AND X1 != 5 AND X1 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 11 AND X3 != 14 AND X3 != 15 AND X4 >= 9.000000 AND X5 == 2 AND X6 != 0 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X8 == 4 AND X9 AND X12 >= 24.000000 AND X13 == 39] OR [X0 >= 30.000000 AND X1 != 0 AND X1 != 1 AND X1 != 2 AND X1 != 6 AND X2 < 329054.000000 AND X3 != 1 AND X3 != 2 AND X3 != 11 AND X3 != 15 AND X4 >= 7.000000 AND X5 == 2 AND X6 != 1 AND X6 != 3 AND X6 != 5 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 5 AND X12 >= 35.000000 AND X13 == 39],{'0': {'precision': 0.8022497554613629; 'recall': 0.9830203755493407; 'f1-score': 0.8834829443447038; 'support': 20024}; '1': {'precision': 0.8151169113648722; 'recall': 0.23602582270508582; 'f1-score': 0.3660561660561661; 'support': 6351}; 'accuracy': 0.8031469194312796; 'macro avg': {'precision': 0.8086833334131176; 'recall': 0.6095230991272133; 'f1-score': 0.6247695552004349; 'support': 26375}; 'weighted avg': {'precision': 0.8053481178175027; 'recall': 0.8031469194312796; 'f1-score': 0.758888537940514; 'support': 26375}},{'0': {'precision': 0.8051660516605166; 'recall': 0.9811151079136691; 'f1-score': 0.88447507093636; 'support': 2224}; '1': {'precision': 0.8090909090909091; 'recall': 0.2521246458923513; 'f1-score': 0.38444924406047515; 'support': 706}; 'accuracy': 0.8054607508532423; 'macro avg': {'precision': 0.8071284803757128; 'recall': 0.6166198769030102; 'f1-score': 0.6344621574984176; 'support': 2930}; 'weighted avg': {'precision': 0.8061117681608092; 'recall': 0.8054607508532423; 'f1-score': 0.7639910321055154; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.785700 (+- 0.018990), (mean training time) 1022.809474 (+- 12.328389)
l: 5,3,CNF,0,26374,2931,1,[26374; 26374],262,1023.580118,0.779939,42,[X3 == 8 OR X4 >= 13.000000 OR X5 == 1 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 9 OR X13 == 20 OR X13 == 21 OR X13 == 36 OR X13 == 37 OR X13 == 41] AND [X1 == 5 OR X3 == 14 OR X5 == 1 OR X5 == 3 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 19 OR X13 == 21 OR X13 == 31 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 3 OR X13 == 9 OR X13 == 19 OR X13 == 21 OR X13 == 31 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.7985865724381626; 'recall': 0.9481096738750437; 'f1-score': 0.8669482817673251; 'support': 20023}; '1': {'precision': 0.6006917755572636; 'recall': 0.24610297590930563; 'f1-score': 0.34915670724896686; 'support': 6351}; 'accuracy': 0.7790627132782285; 'macro avg': {'precision': 0.699639173997713; 'recall': 0.5971063248921746; 'f1-score': 0.608052494508146; 'support': 26374}; 'weighted avg': {'precision': 0.7509324488698532; 'recall': 0.7790627132782285; 'f1-score': 0.7422613063458459; 'support': 26374}},{'0': {'precision': 0.7994692949203942; 'recall': 0.9478651685393259; 'f1-score': 0.8673658235657001; 'support': 2225}; '1': {'precision': 0.6040955631399317; 'recall': 0.2507082152974504; 'f1-score': 0.35435435435435436; 'support': 706}; 'accuracy': 0.7799385875127943; 'macro avg': {'precision': 0.701782429030163; 'recall': 0.5992866919183881; 'f1-score': 0.6108600889600273; 'support': 2931}; 'weighted avg': {'precision': 0.7524089555696585; 'recall': 0.7799385875127943; 'f1-score': 0.7437949954308621; 'support': 2931}}
l: 5,3,CNF,1,26374,2931,1,[26374; 26374],262,1024.075272,0.748550,72,[X0 >= 58.000000 OR X1 == 5 OR X2 >= 329054.000000 OR X3 == 3 OR X3 == 7 OR X3 == 10 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X5 == 4 OR X6 == 5 OR X6 == 6 OR X6 == 11 OR X6 == 13 OR X6 == 14 OR X7 == 5 OR X8 == 0 OR X8 == 1 OR X8 == 2 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 2 OR X13 == 8 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 30 OR X13 == 31 OR X13 == 34 OR X13 == 36 OR X13 == 41] AND [X1 == 1 OR X3 == 10 OR X5 == 1 OR X5 == 2 OR X6 == 11 OR X10 < 0.000000 OR X11 < 0.000000 OR X12 >= 55.000000 OR X13 == 9 OR X13 == 10 OR X13 == 19 OR X13 == 22 OR X13 == 24] AND [X1 == 1 OR X1 == 2 OR X1 == 7 OR X3 == 5 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X6 == 4 OR X6 == 6 OR X6 == 7 OR X7 == 5 OR X10 < 0.000000 OR X11 < 0.000000 OR X13 == 0 OR X13 == 1 OR X13 == 2 OR X13 == 7 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 30 OR X13 == 31 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8192143173214023; 'recall': 0.8321430355091645; 'f1-score': 0.8256280660026758; 'support': 20023}; '1': {'precision': 0.4430820215410108; 'recall': 0.42103605731380883; 'f1-score': 0.4317778136605845; 'support': 6351}; 'accuracy': 0.7331462804276939; 'macro avg': {'precision': 0.6311481694312066; 'recall': 0.6265895464114867; 'f1-score': 0.6287029398316302; 'support': 26374}; 'weighted avg': {'precision': 0.7286396524809812; 'recall': 0.7331462804276939; 'f1-score': 0.7307868226332733; 'support': 26374}},{'0': {'precision': 0.828042328042328; 'recall': 0.8440449438202248; 'f1-score': 0.8359670598709104; 'support': 2225}; '1': {'precision': 0.4766214177978884; 'recall': 0.4475920679886686; 'f1-score': 0.46165084002921847; 'support': 706}; 'accuracy': 0.7485499829409757; 'macro avg': {'precision': 0.6523318729201082; 'recall': 0.6458185059044467; 'f1-score': 0.6488089499500644; 'support': 2931}; 'weighted avg': {'precision': 0.7433943708152471; 'recall': 0.7485499829409757; 'f1-score': 0.745804231072468; 'support': 2931}}
