lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,57,[8; 9],540,2.790215,0.961538,2,[X0 >= 15.056000 OR X4 >= 0.114820],{'0.0': {'precision': 0.8926174496644296; 'recall': 0.9204152249134948; 'f1-score': 0.9063032367972743; 'support': 289}; '1.0': {'precision': 0.8580246913580247; 'recall': 0.8128654970760234; 'f1-score': 0.8348348348348349; 'support': 171}; 'accuracy': 0.8804347826086957; 'macro avg': {'precision': 0.8753210705112271; 'recall': 0.866640360994759; 'f1-score': 0.8705690358160546; 'support': 460}; 'weighted avg': {'precision': 0.879757967772266; 'recall': 0.8804347826086957; 'f1-score': 0.8797356351981936; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.959375; 'recall': 0.959375; 'f1-score': 0.9593750000000001; 'support': 52}; 'weighted avg': {'precision': 0.9615384615384616; 'recall': 0.9615384615384616; 'f1-score': 0.9615384615384616; 'support': 52}}
5,1,CNF,1,460,52,28,[16; 17],540,1.602654,0.884615,2,[X5 >= 0.141900 OR X7 >= 0.048318],{'0.0': {'precision': 0.9428571428571428; 'recall': 0.9166666666666666; 'f1-score': 0.9295774647887323; 'support': 288}; '1.0': {'precision': 0.8666666666666667; 'recall': 0.9069767441860465; 'f1-score': 0.8863636363636364; 'support': 172}; 'accuracy': 0.9130434782608695; 'macro avg': {'precision': 0.9047619047619048; 'recall': 0.9118217054263565; 'f1-score': 0.9079705505761844; 'support': 460}; 'weighted avg': {'precision': 0.914368530020704; 'recall': 0.9130434782608695; 'f1-score': 0.9134192506819572; 'support': 460}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.8484848484848485; 'f1-score': 0.9032258064516129; 'support': 33}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9473684210526315; 'f1-score': 0.8571428571428571; 'support': 19}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8740629685157422; 'recall': 0.89792663476874; 'f1-score': 0.880184331797235; 'support': 52}; 'weighted avg': {'precision': 0.8986852727482414; 'recall': 0.8846153846153846; 'f1-score': 0.8863878057426444; 'support': 52}}
5,1,CNF,2,461,51,28,[16; 17],540,1.756810,0.823529,2,[X0 >= 15.056000 OR X4 >= 0.107500],{'0.0': {'precision': 0.9296296296296296; 'recall': 0.8685121107266436; 'f1-score': 0.8980322003577816; 'support': 289}; '1.0': {'precision': 0.8010471204188482; 'recall': 0.8895348837209303; 'f1-score': 0.8429752066115703; 'support': 172}; 'accuracy': 0.8763557483731019; 'macro avg': {'precision': 0.8653383750242389; 'recall': 0.8790234972237869; 'f1-score': 0.870503703484676; 'support': 461}; 'weighted avg': {'precision': 0.8816552444143272; 'recall': 0.8763557483731019; 'f1-score': 0.8774903285045315; 'support': 461}},{'0.0': {'precision': 0.8484848484848485; 'recall': 0.875; 'f1-score': 0.8615384615384615; 'support': 32}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.7368421052631579; 'f1-score': 0.7567567567567567; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8131313131313131; 'recall': 0.805921052631579; 'f1-score': 0.8091476091476091; 'support': 51}; 'weighted avg': {'precision': 0.8221429986135869; 'recall': 0.8235294117647058; 'f1-score': 0.8225021401491989; 'support': 51}}
5,1,CNF,3,461,51,28,[16; 17],540,1.564651,0.901961,2,[X0 >= 15.056000 OR X6 >= 0.111920],{'0.0': {'precision': 0.9409722222222222; 'recall': 0.9377162629757786; 'f1-score': 0.9393414211438474; 'support': 289}; '1.0': {'precision': 0.8959537572254336; 'recall': 0.9011627906976745; 'f1-score': 0.898550724637681; 'support': 172}; 'accuracy': 0.9240780911062907; 'macro avg': {'precision': 0.9184629897238279; 'recall': 0.9194395268367266; 'f1-score': 0.9189460728907642; 'support': 461}; 'weighted avg': {'precision': 0.9241757450433771; 'recall': 0.9240780911062907; 'f1-score': 0.9241223326426313; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
5,1,CNF,4,461,51,28,[16; 17],540,1.423718,0.882353,2,[X1 >= 21.272000 OR X22 >= 115.900000],{'0.0': {'precision': 0.9404761904761905; 'recall': 0.8200692041522492; 'f1-score': 0.876155268022181; 'support': 289}; '1.0': {'precision': 0.7511961722488039; 'recall': 0.9127906976744186; 'f1-score': 0.8241469816272966; 'support': 172}; 'accuracy': 0.8546637744034707; 'macro avg': {'precision': 0.8458361813624972; 'recall': 0.8664299509133339; 'f1-score': 0.8501511248247389; 'support': 461}; 'weighted avg': {'precision': 0.869855446148402; 'recall': 0.8546637744034707; 'f1-score': 0.8567508748336341; 'support': 461}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.84375; 'f1-score': 0.8999999999999999; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9473684210526315; 'f1-score': 0.8571428571428571; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8734472049689441; 'recall': 0.8955592105263157; 'f1-score': 0.8785714285714286; 'support': 51}; 'weighted avg': {'precision': 0.896602119108513; 'recall': 0.8823529411764706; 'f1-score': 0.8840336134453781; 'support': 51}}
5,1,CNF,5,461,51,28,[16; 17],540,1.807415,0.862745,2,[X3 >= 700.660000 OR X4 >= 0.114820],{'0.0': {'precision': 0.9054054054054054; 'recall': 0.9273356401384083; 'f1-score': 0.9162393162393163; 'support': 289}; '1.0': {'precision': 0.8727272727272727; 'recall': 0.8372093023255814; 'f1-score': 0.8545994065281899; 'support': 172}; 'accuracy': 0.8937093275488069; 'macro avg': {'precision': 0.889066339066339; 'recall': 0.8822724712319949; 'f1-score': 0.8854193613837531; 'support': 461}; 'weighted avg': {'precision': 0.8932131303064056; 'recall': 0.8937093275488069; 'f1-score': 0.8932413455878765; 'support': 461}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.90625; 'f1-score': 0.8923076923076922; 'support': 32}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.7894736842105263; 'f1-score': 0.8108108108108109; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8560606060606061; 'recall': 0.8478618421052632; 'f1-score': 0.8515592515592516; 'support': 51}; 'weighted avg': {'precision': 0.8618538324420677; 'recall': 0.8627450980392157; 'f1-score': 0.8619461090049324; 'support': 51}}
5,1,CNF,6,461,51,28,[16; 17],540,1.722248,0.803922,1,[X5 >= 0.108740],{'0.0': {'precision': 0.8571428571428571; 'recall': 0.8096885813148789; 'f1-score': 0.8327402135231315; 'support': 289}; '1.0': {'precision': 0.7074468085106383; 'recall': 0.7732558139534884; 'f1-score': 0.7388888888888889; 'support': 172}; 'accuracy': 0.7960954446854663; 'macro avg': {'precision': 0.7822948328267477; 'recall': 0.7914721976341836; 'f1-score': 0.7858145512060102; 'support': 461}; 'weighted avg': {'precision': 0.8012909691499251; 'recall': 0.7960954446854663; 'f1-score': 0.7977241010782515; 'support': 461}},{'0.0': {'precision': 0.8055555555555556; 'recall': 0.90625; 'f1-score': 0.8529411764705882; 'support': 32}; '1.0': {'precision': 0.8; 'recall': 0.631578947368421; 'f1-score': 0.7058823529411765; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.8027777777777778; 'recall': 0.7689144736842105; 'f1-score': 0.7794117647058824; 'support': 51}; 'weighted avg': {'precision': 0.8034858387799565; 'recall': 0.803921568627451; 'f1-score': 0.798154555940023; 'support': 51}}
5,1,CNF,7,461,51,28,[16; 17],540,1.888609,0.901961,3,[X6 >= 0.111920 OR X10 >= 0.546140 OR X13 >= 91.314000],{'0.0': {'precision': 0.898360655737705; 'recall': 0.9480968858131488; 'f1-score': 0.9225589225589226; 'support': 289}; '1.0': {'precision': 0.9038461538461539; 'recall': 0.8197674418604651; 'f1-score': 0.8597560975609756; 'support': 172}; 'accuracy': 0.9002169197396963; 'macro avg': {'precision': 0.9011034047919294; 'recall': 0.883932163836807; 'f1-score': 0.8911575100599491; 'support': 461}; 'weighted avg': {'precision': 0.9004073057911826; 'recall': 0.9002169197396963; 'f1-score': 0.8991270659436366; 'support': 461}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
5,1,CNF,8,461,51,28,[16; 17],540,1.704107,0.862745,1,[X0 >= 14.058000],{'0.0': {'precision': 0.9010989010989011; 'recall': 0.8512110726643599; 'f1-score': 0.8754448398576512; 'support': 289}; '1.0': {'precision': 0.7712765957446809; 'recall': 0.8430232558139535; 'f1-score': 0.8055555555555556; 'support': 172}; 'accuracy': 0.8481561822125814; 'macro avg': {'precision': 0.836187748421791; 'recall': 0.8471171642391567; 'f1-score': 0.8405001977066033; 'support': 461}; 'weighted avg': {'precision': 0.8526619455220554; 'recall': 0.8481561822125814; 'f1-score': 0.8493690114412511; 'support': 461}},{'0.0': {'precision': 0.9032258064516129; 'recall': 0.875; 'f1-score': 0.8888888888888888; 'support': 32}; '1.0': {'precision': 0.8; 'recall': 0.8421052631578947; 'f1-score': 0.8205128205128205; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8516129032258064; 'recall': 0.8585526315789473; 'f1-score': 0.8547008547008547; 'support': 51}; 'weighted avg': {'precision': 0.8647691334598355; 'recall': 0.8627450980392157; 'f1-score': 0.8634154516507457; 'support': 51}}
5,1,CNF,9,461,51,28,[16; 17],540,1.608799,0.980392,2,[X3 >= 700.660000 OR X6 >= 0.111920],{'0.0': {'precision': 0.9403508771929825; 'recall': 0.9273356401384083; 'f1-score': 0.9337979094076655; 'support': 289}; '1.0': {'precision': 0.8806818181818182; 'recall': 0.9011627906976745; 'f1-score': 0.8908045977011495; 'support': 172}; 'accuracy': 0.9175704989154013; 'macro avg': {'precision': 0.9105163476874003; 'recall': 0.9142492154180414; 'f1-score': 0.9123012535544075; 'support': 461}; 'weighted avg': {'precision': 0.9180882347853464; 'recall': 0.9175704989154013; 'f1-score': 0.9177570208750826; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
5,1,CNF,0,460,52,14,[32; 33],540,1.307835,0.961538,4,[X2 >= 98.200000 OR X5 >= 0.141900 OR X10 >= 0.546140 OR X23 >= 1269.000000],{'0.0': {'precision': 0.9233449477351916; 'recall': 0.916955017301038; 'f1-score': 0.9201388888888888; 'support': 289}; '1.0': {'precision': 0.861271676300578; 'recall': 0.8713450292397661; 'f1-score': 0.8662790697674418; 'support': 171}; 'accuracy': 0.9; 'macro avg': {'precision': 0.8923083120178847; 'recall': 0.894150023270402; 'f1-score': 0.8932089793281653; 'support': 460}; 'weighted avg': {'precision': 0.9002698837888461; 'recall': 0.9; 'f1-score': 0.9001170865633074; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.959375; 'recall': 0.959375; 'f1-score': 0.9593750000000001; 'support': 52}; 'weighted avg': {'precision': 0.9615384615384616; 'recall': 0.9615384615384616; 'f1-score': 0.9615384615384616; 'support': 52}}
5,1,CNF,1,460,52,14,[32; 33],540,1.155166,0.846154,3,[X7 >= 0.064496 OR X9 < 0.055338 OR X25 >= 0.447840],{'0.0': {'precision': 0.9151943462897526; 'recall': 0.8993055555555556; 'f1-score': 0.9071803852889666; 'support': 288}; '1.0': {'precision': 0.8361581920903954; 'recall': 0.8604651162790697; 'f1-score': 0.8481375358166188; 'support': 172}; 'accuracy': 0.8847826086956522; 'macro avg': {'precision': 0.875676269190074; 'recall': 0.8798853359173127; 'f1-score': 0.8776589605527927; 'support': 460}; 'weighted avg': {'precision': 0.8856416973282538; 'recall': 0.8847826086956522; 'f1-score': 0.8851034937471322; 'support': 460}},{'0.0': {'precision': 0.9032258064516129; 'recall': 0.8484848484848485; 'f1-score': 0.875; 'support': 33}; '1.0': {'precision': 0.7619047619047619; 'recall': 0.8421052631578947; 'f1-score': 0.8; 'support': 19}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8325652841781874; 'recall': 0.8452950558213717; 'f1-score': 0.8375; 'support': 52}; 'weighted avg': {'precision': 0.8515892709441096; 'recall': 0.8461538461538461; 'f1-score': 0.8475961538461539; 'support': 52}}
5,1,CNF,2,461,51,14,[32; 33],540,0.920100,0.921569,2,[X3 >= 700.660000 OR X27 >= 0.177540],{'0.0': {'precision': 0.9183006535947712; 'recall': 0.972318339100346; 'f1-score': 0.9445378151260505; 'support': 289}; '1.0': {'precision': 0.9483870967741935; 'recall': 0.8546511627906976; 'f1-score': 0.8990825688073394; 'support': 172}; 'accuracy': 0.928416485900217; 'macro avg': {'precision': 0.9333438751844824; 'recall': 0.9134847509455218; 'f1-score': 0.921810191966695; 'support': 461}; 'weighted avg': {'precision': 0.9295259642821044; 'recall': 0.928416485900217; 'f1-score': 0.9275783739832776; 'support': 461}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
