lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,57,[8; 9],540,2.693082,0.807692,2,[X0 >= 13.370000 OR X6 >= 0.149780],{'0.0': {'precision': 0.9598214285714286; 'recall': 0.7439446366782007; 'f1-score': 0.838206627680312; 'support': 289}; '1.0': {'precision': 0.6864406779661016; 'recall': 0.9473684210526315; 'f1-score': 0.796068796068796; 'support': 171}; 'accuracy': 0.8195652173913044; 'macro avg': {'precision': 0.8231310532687651; 'recall': 0.8456565288654161; 'f1-score': 0.817137711874554; 'support': 460}; 'weighted avg': {'precision': 0.8581951060637963; 'recall': 0.8195652173913044; 'f1-score': 0.8225423467986397; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.6875; 'f1-score': 0.8148148148148148; 'support': 32}; '1.0': {'precision': 0.6666666666666666; 'recall': 1.0; 'f1-score': 0.8; 'support': 20}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.84375; 'f1-score': 0.8074074074074074; 'support': 52}; 'weighted avg': {'precision': 0.8717948717948717; 'recall': 0.8076923076923077; 'f1-score': 0.8091168091168092; 'support': 52}}
5,1,CNF,1,460,52,28,[16; 17],540,1.750685,0.923077,2,[X7 >= 0.048318 OR X27 >= 0.150800],{'0.0': {'precision': 0.9424460431654677; 'recall': 0.9097222222222222; 'f1-score': 0.9257950530035336; 'support': 288}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9069767441860465; 'f1-score': 0.8813559322033897; 'support': 172}; 'accuracy': 0.908695652173913; 'macro avg': {'precision': 0.8997944501541624; 'recall': 0.9083494832041343; 'f1-score': 0.9035754926034616; 'support': 460}; 'weighted avg': {'precision': 0.9105500692613611; 'recall': 0.908695652173913; 'f1-score': 0.9091786860956538; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.8787878787878788; 'f1-score': 0.9354838709677419; 'support': 33}; '1.0': {'precision': 0.8260869565217391; 'recall': 1.0; 'f1-score': 0.9047619047619047; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9130434782608696; 'recall': 0.9393939393939394; 'f1-score': 0.9201228878648233; 'support': 52}; 'weighted avg': {'precision': 0.9364548494983278; 'recall': 0.9230769230769231; 'f1-score': 0.9242585371617629; 'support': 52}}
5,1,CNF,2,461,51,28,[16; 17],540,2.049889,0.941176,4,[X4 >= 0.114820 OR X5 >= 0.175460 OR X7 >= 0.048318 OR X13 >= 29.322000],{'0.0': {'precision': 0.9776785714285714; 'recall': 0.7577854671280276; 'f1-score': 0.8538011695906432; 'support': 289}; '1.0': {'precision': 0.7046413502109705; 'recall': 0.9709302325581395; 'f1-score': 0.8166259168704156; 'support': 172}; 'accuracy': 0.8373101952277657; 'macro avg': {'precision': 0.841159960819771; 'recall': 0.8643578498430835; 'f1-score': 0.8352135432305294; 'support': 461}; 'weighted avg': {'precision': 0.8758078511478179; 'recall': 0.8373101952277657; 'f1-score': 0.8399310102243109; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
5,1,CNF,3,461,51,28,[16; 17],540,1.738011,0.862745,3,[X0 >= 15.056000 OR X7 >= 0.064496 OR X27 >= 0.150800],{'0.0': {'precision': 0.9444444444444444; 'recall': 0.9411764705882353; 'f1-score': 0.9428076256499133; 'support': 289}; '1.0': {'precision': 0.9017341040462428; 'recall': 0.9069767441860465; 'f1-score': 0.9043478260869565; 'support': 172}; 'accuracy': 0.928416485900217; 'macro avg': {'precision': 0.9230892742453436; 'recall': 0.9240766073871409; 'f1-score': 0.9235777258684349; 'support': 461}; 'weighted avg': {'precision': 0.9285091330594322; 'recall': 0.928416485900217; 'f1-score': 0.9284581993487666; 'support': 461}},{'0.0': {'precision': 0.9629629629629629; 'recall': 0.8125; 'f1-score': 0.8813559322033898; 'support': 32}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8564814814814814; 'recall': 0.8799342105263157; 'f1-score': 0.8592826172644856; 'support': 51}; 'weighted avg': {'precision': 0.8836238198983296; 'recall': 0.8627450980392157; 'f1-score': 0.864909148523422; 'support': 51}}
5,1,CNF,4,461,51,28,[16; 17],540,1.830298,0.901961,1,[X27 >= 0.150800],{'0.0': {'precision': 0.8875; 'recall': 0.9826989619377162; 'f1-score': 0.9326765188834153; 'support': 289}; '1.0': {'precision': 0.9645390070921985; 'recall': 0.7906976744186046; 'f1-score': 0.8690095846645367; 'support': 172}; 'accuracy': 0.911062906724512; 'macro avg': {'precision': 0.9260195035460992; 'recall': 0.8866983181781605; 'f1-score': 0.9008430517739761; 'support': 461}; 'weighted avg': {'precision': 0.9162434039476316; 'recall': 0.911062906724512; 'f1-score': 0.9089222614308186; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
5,1,CNF,5,461,51,28,[16; 17],540,1.873107,0.862745,2,[X18 < 0.013012 OR X27 >= 0.150800],{'0.0': {'precision': 0.8904109589041096; 'recall': 0.8996539792387543; 'f1-score': 0.8950086058519793; 'support': 289}; '1.0': {'precision': 0.8284023668639053; 'recall': 0.813953488372093; 'f1-score': 0.8211143695014664; 'support': 172}; 'accuracy': 0.8676789587852495; 'macro avg': {'precision': 0.8594066628840075; 'recall': 0.8568037338054237; 'f1-score': 0.8580614876767229; 'support': 461}; 'weighted avg': {'precision': 0.8672754321559205; 'recall': 0.8676789587852495; 'f1-score': 0.8674385220075364; 'support': 461}},{'0.0': {'precision': 0.9032258064516129; 'recall': 0.875; 'f1-score': 0.8888888888888888; 'support': 32}; '1.0': {'precision': 0.8; 'recall': 0.8421052631578947; 'f1-score': 0.8205128205128205; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8516129032258064; 'recall': 0.8585526315789473; 'f1-score': 0.8547008547008547; 'support': 51}; 'weighted avg': {'precision': 0.8647691334598355; 'recall': 0.8627450980392157; 'f1-score': 0.8634154516507457; 'support': 51}}
5,1,CNF,6,461,51,28,[16; 17],540,1.694788,0.882353,3,[X0 >= 15.056000 OR X2 >= 111.680000 OR X6 >= 0.086212],{'0.0': {'precision': 0.9655172413793104; 'recall': 0.8719723183391004; 'f1-score': 0.9163636363636363; 'support': 289}; '1.0': {'precision': 0.815; 'recall': 0.9476744186046512; 'f1-score': 0.8763440860215054; 'support': 172}; 'accuracy': 0.9002169197396963; 'macro avg': {'precision': 0.8902586206896552; 'recall': 0.9098233684718757; 'f1-score': 0.8963538611925708; 'support': 461}; 'weighted avg': {'precision': 0.9093589647692422; 'recall': 0.9002169197396963; 'f1-score': 0.9014322640017132; 'support': 461}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.84375; 'f1-score': 0.8999999999999999; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9473684210526315; 'f1-score': 0.8571428571428571; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8734472049689441; 'recall': 0.8955592105263157; 'f1-score': 0.8785714285714286; 'support': 51}; 'weighted avg': {'precision': 0.896602119108513; 'recall': 0.8823529411764706; 'f1-score': 0.8840336134453781; 'support': 51}}
5,1,CNF,7,461,51,28,[16; 17],540,1.196214,0.882353,3,[X0 >= 15.056000 OR X6 >= 0.086212 OR X13 >= 54.088000],{'0.0': {'precision': 0.9728682170542635; 'recall': 0.8685121107266436; 'f1-score': 0.9177330895795246; 'support': 289}; '1.0': {'precision': 0.812807881773399; 'recall': 0.9593023255813954; 'f1-score': 0.8800000000000001; 'support': 172}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.8928380494138313; 'recall': 0.9139072181540195; 'f1-score': 0.8988665447897624; 'support': 461}; 'weighted avg': {'precision': 0.9131493934787566; 'recall': 0.9023861171366594; 'f1-score': 0.9036548001919363; 'support': 461}},{'0.0': {'precision': 0.9333333333333333; 'recall': 0.875; 'f1-score': 0.9032258064516129; 'support': 32}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8714285714285714; 'recall': 0.8848684210526316; 'f1-score': 0.8766129032258065; 'support': 51}; 'weighted avg': {'precision': 0.8872082166199813; 'recall': 0.8823529411764706; 'f1-score': 0.8833965844402277; 'support': 51}}
5,1,CNF,8,461,51,28,[16; 17],540,1.430391,0.862745,2,[X0 >= 15.056000 OR X22 >= 133.500000],{'0.0': {'precision': 0.8615384615384616; 'recall': 0.9688581314878892; 'f1-score': 0.9120521172638436; 'support': 289}; '1.0': {'precision': 0.9338235294117647; 'recall': 0.7383720930232558; 'f1-score': 0.8246753246753247; 'support': 172}; 'accuracy': 0.8828633405639913; 'macro avg': {'precision': 0.8976809954751132; 'recall': 0.8536151122555725; 'f1-score': 0.8683637209695841; 'support': 461}; 'weighted avg': {'precision': 0.8885081614825139; 'recall': 0.8828633405639913; 'f1-score': 0.8794516653653073; 'support': 461}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
5,1,CNF,9,461,51,28,[16; 17],540,1.406061,0.941176,3,[X5 >= 0.141900 OR X7 >= 0.064496 OR X20 >= 17.386000],{'0.0': {'precision': 0.9379310344827586; 'recall': 0.9411764705882353; 'f1-score': 0.9395509499136443; 'support': 289}; '1.0': {'precision': 0.9005847953216374; 'recall': 0.8953488372093024; 'f1-score': 0.8979591836734693; 'support': 172}; 'accuracy': 0.9240780911062907; 'macro avg': {'precision': 0.919257914902198; 'recall': 0.9182626538987688; 'f1-score': 0.9187550667935568; 'support': 461}; 'weighted avg': {'precision': 0.923997079741516; 'recall': 0.9240780911062907; 'f1-score': 0.9240329807307591; 'support': 461}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
5,1,CNF,0,460,52,14,[32; 33],540,1.074629,0.923077,1,[X22 >= 105.740000],{'0.0': {'precision': 0.942652329749104; 'recall': 0.9100346020761245; 'f1-score': 0.926056338028169; 'support': 289}; '1.0': {'precision': 0.856353591160221; 'recall': 0.9064327485380117; 'f1-score': 0.8806818181818181; 'support': 171}; 'accuracy': 0.908695652173913; 'macro avg': {'precision': 0.8995029604546625; 'recall': 0.9082336753070681; 'f1-score': 0.9033690781049936; 'support': 460}; 'weighted avg': {'precision': 0.910571711708454; 'recall': 0.908695652173913; 'f1-score': 0.9091888534765908; 'support': 460}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9151515151515152; 'recall': 0.928125; 'f1-score': 0.9201228878648233; 'support': 52}; 'weighted avg': {'precision': 0.927039627039627; 'recall': 0.9230769230769231; 'f1-score': 0.9236677301193429; 'support': 52}}
5,1,CNF,1,460,52,14,[32; 33],540,1.029931,0.846154,4,[X18 < 0.013012 OR X20 >= 20.294000 OR X22 >= 115.900000 OR X27 >= 0.177540],{'0.0': {'precision': 0.9222614840989399; 'recall': 0.90625; 'f1-score': 0.9141856392294222; 'support': 288}; '1.0': {'precision': 0.847457627118644; 'recall': 0.872093023255814; 'f1-score': 0.8595988538681948; 'support': 172}; 'accuracy': 0.8934782608695652; 'macro avg': {'precision': 0.8848595556087919; 'recall': 0.889171511627907; 'f1-score': 0.8868922465488085; 'support': 460}; 'weighted avg': {'precision': 0.894291346271525; 'recall': 0.8934782608695652; 'f1-score': 0.8937749281813111; 'support': 460}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.8787878787878788; 'f1-score': 0.8787878787878788; 'support': 33}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 19}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8341307814992025; 'recall': 0.8341307814992025; 'f1-score': 0.8341307814992025; 'support': 52}; 'weighted avg': {'precision': 0.8461538461538461; 'recall': 0.8461538461538461; 'f1-score': 0.8461538461538461; 'support': 52}}
