l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,57,[8; 9],540,1.761565,0.826923,2,[X0 >= 15.056000 OR X4 >= 0.103260],{'0.0': {'precision': 0.9224489795918367; 'recall': 0.7820069204152249; 'f1-score': 0.846441947565543; 'support': 289}; '1.0': {'precision': 0.7069767441860465; 'recall': 0.8888888888888888; 'f1-score': 0.7875647668393781; 'support': 171}; 'accuracy': 0.8217391304347826; 'macro avg': {'precision': 0.8147128618889417; 'recall': 0.8354479046520569; 'f1-score': 0.8170033572024606; 'support': 460}; 'weighted avg': {'precision': 0.8423495181692495; 'recall': 0.8217391304347826; 'f1-score': 0.8245549955999469; 'support': 460}},{'0.0': {'precision': 0.96; 'recall': 0.75; 'f1-score': 0.8421052631578947; 'support': 32}; '1.0': {'precision': 0.7037037037037037; 'recall': 0.95; 'f1-score': 0.8085106382978724; 'support': 20}; 'accuracy': 0.8269230769230769; 'macro avg': {'precision': 0.8318518518518518; 'recall': 0.85; 'f1-score': 0.8253079507278835; 'support': 52}; 'weighted avg': {'precision': 0.8614245014245014; 'recall': 0.8269230769230769; 'f1-score': 0.8291842535963476; 'support': 52}}
l: 5,1,CNF,0,460,52,28,[16; 17],540,1.176194,0.846154,3,[X0 >= 15.056000 OR X9 < 0.056864 OR X27 >= 0.150800],{'0.0': {'precision': 0.959349593495935; 'recall': 0.8166089965397924; 'f1-score': 0.8822429906542056; 'support': 289}; '1.0': {'precision': 0.7523364485981309; 'recall': 0.9415204678362573; 'f1-score': 0.8363636363636364; 'support': 171}; 'accuracy': 0.8630434782608696; 'macro avg': {'precision': 0.8558430210470329; 'recall': 0.8790647321880248; 'f1-score': 0.859303313508921; 'support': 460}; 'weighted avg': {'precision': 0.8823947070230556; 'recall': 0.8630434782608696; 'f1-score': 0.8651878393853202; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.75; 'f1-score': 0.8571428571428571; 'support': 32}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.875; 'f1-score': 0.8452380952380951; 'support': 52}; 'weighted avg': {'precision': 0.8901098901098901; 'recall': 0.8461538461538461; 'f1-score': 0.8479853479853479; 'support': 52}}
l: 5,1,CNF,1,460,52,28,[16; 17],540,1.285013,0.807692,2,[X1 >= 19.968000 OR X20 >= 17.386000],{'0.0': {'precision': 0.9559471365638766; 'recall': 0.7534722222222222; 'f1-score': 0.8427184466019417; 'support': 288}; '1.0': {'precision': 0.6952789699570815; 'recall': 0.9418604651162791; 'f1-score': 0.8; 'support': 172}; 'accuracy': 0.8239130434782609; 'macro avg': {'precision': 0.8256130532604791; 'recall': 0.8476663436692506; 'f1-score': 0.8213592233009709; 'support': 460}; 'weighted avg': {'precision': 0.8584799090500315; 'recall': 0.8239130434782609; 'f1-score': 0.8267454622203461; 'support': 460}},{'0.0': {'precision': 0.96; 'recall': 0.7272727272727273; 'f1-score': 0.8275862068965517; 'support': 33}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.9473684210526315; 'f1-score': 0.782608695652174; 'support': 19}; 'accuracy': 0.8076923076923077; 'macro avg': {'precision': 0.8133333333333332; 'recall': 0.8373205741626795; 'f1-score': 0.8050974512743628; 'support': 52}; 'weighted avg': {'precision': 0.8528205128205127; 'recall': 0.8076923076923077; 'f1-score': 0.8111521162495675; 'support': 52}}
l: 5,1,CNF,2,461,51,28,[16; 17],540,1.338042,0.901961,2,[X23 >= 1269.000000 OR X28 >= 0.360080],{'0.0': {'precision': 0.8313953488372093; 'recall': 0.9896193771626297; 'f1-score': 0.9036334913112165; 'support': 289}; '1.0': {'precision': 0.9743589743589743; 'recall': 0.6627906976744186; 'f1-score': 0.7889273356401383; 'support': 172}; 'accuracy': 0.8676789587852495; 'macro avg': {'precision': 0.9028771615980918; 'recall': 0.8262050374185241; 'f1-score': 0.8462804134756774; 'support': 461}; 'weighted avg': {'precision': 0.8847353566240719; 'recall': 0.8676789587852495; 'f1-score': 0.8608364006920723; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
l: 5,1,CNF,3,461,51,28,[16; 17],540,1.365953,0.941176,1,[X20 >= 17.386000],{'0.0': {'precision': 0.8792569659442725; 'recall': 0.9826989619377162; 'f1-score': 0.9281045751633987; 'support': 289}; '1.0': {'precision': 0.9637681159420289; 'recall': 0.7732558139534884; 'f1-score': 0.8580645161290323; 'support': 172}; 'accuracy': 0.9045553145336226; 'macro avg': {'precision': 0.9215125409431507; 'recall': 0.8779773879456023; 'f1-score': 0.8930845456462155; 'support': 461}; 'weighted avg': {'precision': 0.9107882409976652; 'recall': 0.9045553145336226; 'f1-score': 0.9019724924000342; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
l: 5,1,CNF,4,461,51,28,[16; 17],540,1.304949,0.921569,2,[X0 >= 17.068000 OR X6 >= 0.086212],{'0.0': {'precision': 0.9264705882352942; 'recall': 0.8719723183391004; 'f1-score': 0.8983957219251337; 'support': 289}; '1.0': {'precision': 0.8042328042328042; 'recall': 0.8837209302325582; 'f1-score': 0.8421052631578947; 'support': 172}; 'accuracy': 0.8763557483731019; 'macro avg': {'precision': 0.8653516962340492; 'recall': 0.8778466242858293; 'f1-score': 0.8702504925415142; 'support': 461}; 'weighted avg': {'precision': 0.8808634323818706; 'recall': 0.8763557483731019; 'f1-score': 0.8773936418644719; 'support': 461}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9473684210526315; 'f1-score': 0.9; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9119047619047619; 'recall': 0.9268092105263157; 'f1-score': 0.917741935483871; 'support': 51}; 'weighted avg': {'precision': 0.9258636788048552; 'recall': 0.9215686274509803; 'f1-score': 0.9222643896268184; 'support': 51}}
l: 5,1,CNF,5,461,51,28,[16; 17],540,1.326983,0.823529,3,[X10 >= 0.369460 OR X11 < 0.640400 OR X12 >= 5.123200],{'0.0': {'precision': 0.851063829787234; 'recall': 0.6920415224913494; 'f1-score': 0.7633587786259541; 'support': 289}; '1.0': {'precision': 0.6061946902654868; 'recall': 0.7965116279069767; 'f1-score': 0.6884422110552764; 'support': 172}; 'accuracy': 0.7310195227765727; 'macro avg': {'precision': 0.7286292600263604; 'recall': 0.7442765751991631; 'f1-score': 0.7259004948406153; 'support': 461}; 'weighted avg': {'precision': 0.75970267577912; 'recall': 0.7310195227765727; 'f1-score': 0.7354072610073932; 'support': 461}},{'0.0': {'precision': 0.9259259259259259; 'recall': 0.78125; 'f1-score': 0.847457627118644; 'support': 32}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.8947368421052632; 'f1-score': 0.7906976744186046; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8171296296296297; 'recall': 0.8379934210526316; 'f1-score': 0.8190776507686244; 'support': 51}; 'weighted avg': {'precision': 0.8448620188816267; 'recall': 0.8235294117647058; 'f1-score': 0.8263117623872569; 'support': 51}}
l: 5,1,CNF,6,461,51,28,[16; 17],540,1.344400,0.941176,2,[X20 >= 17.386000 OR X27 >= 0.150800],{'0.0': {'precision': 0.958904109589041; 'recall': 0.9688581314878892; 'f1-score': 0.9638554216867469; 'support': 289}; '1.0': {'precision': 0.9467455621301775; 'recall': 0.9302325581395349; 'f1-score': 0.9384164222873901; 'support': 172}; 'accuracy': 0.9544468546637744; 'macro avg': {'precision': 0.9528248358596092; 'recall': 0.9495453448137121; 'f1-score': 0.9511359219870685; 'support': 461}; 'weighted avg': {'precision': 0.9543677317952783; 'recall': 0.9544468546637744; 'f1-score': 0.9543640813468568; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
l: 5,1,CNF,7,461,51,28,[16; 17],540,1.352071,0.843137,2,[X0 >= 14.058000 OR X7 >= 0.064496],{'0.0': {'precision': 0.9494163424124513; 'recall': 0.8442906574394463; 'f1-score': 0.8937728937728937; 'support': 289}; '1.0': {'precision': 0.7794117647058824; 'recall': 0.9244186046511628; 'f1-score': 0.8457446808510639; 'support': 172}; 'accuracy': 0.8741865509761388; 'macro avg': {'precision': 0.8644140535591669; 'recall': 0.8843546310453045; 'f1-score': 0.8697587873119788; 'support': 461}; 'weighted avg': {'precision': 0.8859873025739918; 'recall': 0.8741865509761388; 'f1-score': 0.8758534737673521; 'support': 461}},{'0.0': {'precision': 0.9285714285714286; 'recall': 0.8125; 'f1-score': 0.8666666666666666; 'support': 32}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.8947368421052632; 'f1-score': 0.8095238095238095; 'support': 19}; 'accuracy': 0.8431372549019608; 'macro avg': {'precision': 0.8338509316770186; 'recall': 0.8536184210526316; 'f1-score': 0.838095238095238; 'support': 51}; 'weighted avg': {'precision': 0.8579953720618682; 'recall': 0.8431372549019608; 'f1-score': 0.8453781512605042; 'support': 51}}
l: 5,1,CNF,8,461,51,28,[16; 17],540,1.378546,0.823529,4,[X7 >= 0.064496 OR X10 >= 0.546140 OR X18 < 0.014540 OR X27 >= 0.208940],{'0.0': {'precision': 0.9327731092436975; 'recall': 0.7681660899653979; 'f1-score': 0.8425047438330171; 'support': 289}; '1.0': {'precision': 0.6995515695067265; 'recall': 0.9069767441860465; 'f1-score': 0.7898734177215189; 'support': 172}; 'accuracy': 0.8199566160520607; 'macro avg': {'precision': 0.816162339375212; 'recall': 0.8375714170757222; 'f1-score': 0.816189080777268; 'support': 461}; 'weighted avg': {'precision': 0.8457576974546324; 'recall': 0.8199566160520607; 'f1-score': 0.8228678933098551; 'support': 461}},{'0.0': {'precision': 0.8709677419354839; 'recall': 0.84375; 'f1-score': 0.8571428571428571; 'support': 32}; '1.0': {'precision': 0.75; 'recall': 0.7894736842105263; 'f1-score': 0.7692307692307692; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.810483870967742; 'recall': 0.8166118421052632; 'f1-score': 0.8131868131868132; 'support': 51}; 'weighted avg': {'precision': 0.8259013282732448; 'recall': 0.8235294117647058; 'f1-score': 0.8243912949795302; 'support': 51}}
l: 5,1,CNF,9,461,51,28,[16; 17],540,1.351228,0.941176,3,[X0 >= 15.056000 OR X9 < 0.055338 OR X27 >= 0.150800],{'0.0': {'precision': 0.9589552238805971; 'recall': 0.889273356401384; 'f1-score': 0.9228007181328546; 'support': 289}; '1.0': {'precision': 0.8341968911917098; 'recall': 0.936046511627907; 'f1-score': 0.8821917808219177; 'support': 172}; 'accuracy': 0.9067245119305857; 'macro avg': {'precision': 0.8965760575361534; 'recall': 0.9126599340146455; 'f1-score': 0.9024962494773862; 'support': 461}; 'weighted avg': {'precision': 0.9124076463914677; 'recall': 0.9067245119305857; 'f1-score': 0.907649444342223; 'support': 461}},{'0.0': {'precision': 0.9393939393939394; 'recall': 0.96875; 'f1-score': 0.9538461538461539; 'support': 32}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9419191919191919; 'recall': 0.9317434210526316; 'f1-score': 0.9363825363825364; 'support': 51}; 'weighted avg': {'precision': 0.9412755000990295; 'recall': 0.9411764705882353; 'f1-score': 0.9408340467163996; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 28}, (mean val acc cv) 0.879110 (+- 0.052479), (mean training time) 1.322338 (+- 0.055307)
l: 5,1,CNF,0,460,52,14,[32; 33],540,0.990654,0.923077,5,[X0 >= 17.068000 OR X3 >= 700.660000 OR X8 >= 0.214940 OR X21 >= 33.646000 OR X27 >= 0.177540],{'0.0': {'precision': 0.933579335793358; 'recall': 0.8754325259515571; 'f1-score': 0.9035714285714286; 'support': 289}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 171}; 'accuracy': 0.8826086956521739; 'macro avg': {'precision': 0.8715515726585837; 'recall': 0.8850846840284101; 'f1-score': 0.8767857142857143; 'support': 460}; 'weighted avg': {'precision': 0.8874630423322866; 'recall': 0.8826086956521739; 'f1-score': 0.8836568322981367; 'support': 460}},{'0.0': {'precision': 0.9666666666666667; 'recall': 0.90625; 'f1-score': 0.9354838709677419; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9151515151515152; 'recall': 0.928125; 'f1-score': 0.9201228878648233; 'support': 52}; 'weighted avg': {'precision': 0.927039627039627; 'recall': 0.9230769230769231; 'f1-score': 0.9236677301193429; 'support': 52}}
l: 5,1,CNF,1,460,52,14,[32; 33],540,0.907832,0.865385,6,[X10 >= 0.546140 OR X12 >= 5.123200 OR X19 < 0.001710 OR X22 >= 115.900000 OR X23 >= 1269.000000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9566929133858267; 'recall': 0.84375; 'f1-score': 0.8966789667896679; 'support': 288}; '1.0': {'precision': 0.7815533980582524; 'recall': 0.936046511627907; 'f1-score': 0.8518518518518519; 'support': 172}; 'accuracy': 0.8782608695652174; 'macro avg': {'precision': 0.8691231557220396; 'recall': 0.8898982558139534; 'f1-score': 0.8742654093207598; 'support': 460}; 'weighted avg': {'precision': 0.8912059641763859; 'recall': 0.8782608695652174; 'f1-score': 0.8799175238129193; 'support': 460}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.8181818181818182; 'f1-score': 0.8852459016393442; 'support': 33}; '1.0': {'precision': 0.75; 'recall': 0.9473684210526315; 'f1-score': 0.8372093023255814; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.8827751196172249; 'f1-score': 0.8612276019824628; 'support': 52}; 'weighted avg': {'precision': 0.885989010989011; 'recall': 0.8653846153846154; 'f1-score': 0.8676940672747002; 'support': 52}}
