l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,460,52,57,[8; 9],540,2.802972,0.711538,2,[X10 >= 0.324200 OR X22 >= 115.900000],{'0.0': {'precision': 0.9321266968325792; 'recall': 0.71280276816609; 'f1-score': 0.8078431372549021; 'support': 289}; '1.0': {'precision': 0.6527196652719666; 'recall': 0.9122807017543859; 'f1-score': 0.7609756097560976; 'support': 171}; 'accuracy': 0.7869565217391304; 'macro avg': {'precision': 0.7924231810522728; 'recall': 0.812541734960238; 'f1-score': 0.7844093735054998; 'support': 460}; 'weighted avg': {'precision': 0.8282601698828733; 'recall': 0.7869565217391304; 'f1-score': 0.7904206433368682; 'support': 460}},{'0.0': {'precision': 0.9473684210526315; 'recall': 0.5625; 'f1-score': 0.7058823529411765; 'support': 32}; '1.0': {'precision': 0.5757575757575758; 'recall': 0.95; 'f1-score': 0.7169811320754716; 'support': 20}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.7615629984051037; 'recall': 0.75625; 'f1-score': 0.7114317425083241; 'support': 52}; 'weighted avg': {'precision': 0.8044411728622254; 'recall': 0.7115384615384616; 'f1-score': 0.7101511141466746; 'support': 52}}
l: 5,1,CNF,0,460,52,28,[16; 17],540,1.174881,0.865385,4,[X0 >= 15.056000 OR X7 >= 0.064496 OR X20 >= 20.294000 OR X27 >= 0.099930],{'0.0': {'precision': 0.9907834101382489; 'recall': 0.7439446366782007; 'f1-score': 0.849802371541502; 'support': 289}; '1.0': {'precision': 0.6954732510288066; 'recall': 0.9883040935672515; 'f1-score': 0.816425120772947; 'support': 171}; 'accuracy': 0.8347826086956521; 'macro avg': {'precision': 0.8431283305835278; 'recall': 0.8661243651227261; 'f1-score': 0.8331137461572244; 'support': 460}; 'weighted avg': {'precision': 0.8810050683823475; 'recall': 0.8347826086956521; 'f1-score': 0.8373947413644957; 'support': 460}},{'0.0': {'precision': 0.9629629629629629; 'recall': 0.8125; 'f1-score': 0.8813559322033898; 'support': 32}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8614814814814815; 'recall': 0.88125; 'f1-score': 0.8629001883239171; 'support': 52}; 'weighted avg': {'precision': 0.8849002849002848; 'recall': 0.8653846153846154; 'f1-score': 0.8671592061422569; 'support': 52}}
l: 5,1,CNF,1,460,52,28,[16; 17],540,1.453826,0.923077,2,[X0 >= 15.056000 OR X25 >= 0.367060],{'0.0': {'precision': 0.9494584837545126; 'recall': 0.9131944444444444; 'f1-score': 0.9309734513274336; 'support': 288}; '1.0': {'precision': 0.8633879781420765; 'recall': 0.9186046511627907; 'f1-score': 0.8901408450704225; 'support': 172}; 'accuracy': 0.9152173913043479; 'macro avg': {'precision': 0.9064232309482945; 'recall': 0.9158995478036176; 'f1-score': 0.9105571481989281; 'support': 460}; 'weighted avg': {'precision': 0.9172755990472539; 'recall': 0.9152173913043479; 'f1-score': 0.9157056072487251; 'support': 460}},{'0.0': {'precision': 0.8918918918918919; 'recall': 1.0; 'f1-score': 0.9428571428571428; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9459459459459459; 'recall': 0.8947368421052632; 'f1-score': 0.9126050420168067; 'support': 52}; 'weighted avg': {'precision': 0.9313929313929314; 'recall': 0.9230769230769231; 'f1-score': 0.9207498383968973; 'support': 52}}
l: 5,1,CNF,2,461,51,28,[16; 17],540,1.405647,0.901961,2,[X0 >= 15.056000 OR X4 >= 0.107500],{'0.0': {'precision': 0.9204545454545454; 'recall': 0.8408304498269896; 'f1-score': 0.8788426763110307; 'support': 289}; '1.0': {'precision': 0.766497461928934; 'recall': 0.877906976744186; 'f1-score': 0.8184281842818427; 'support': 172}; 'accuracy': 0.8546637744034707; 'macro avg': {'precision': 0.8434760036917397; 'recall': 0.8593687132855878; 'f1-score': 0.8486354302964367; 'support': 461}; 'weighted avg': {'precision': 0.8630128570241654; 'recall': 0.8546637744034707; 'f1-score': 0.8563019113890777; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
l: 5,1,CNF,3,461,51,28,[16; 17],540,1.177181,0.921569,1,[X0 >= 15.056000],{'0.0': {'precision': 0.8714733542319749; 'recall': 0.9619377162629758; 'f1-score': 0.9144736842105263; 'support': 289}; '1.0': {'precision': 0.9225352112676056; 'recall': 0.7616279069767442; 'f1-score': 0.8343949044585989; 'support': 172}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.8970042827497903; 'recall': 0.86178281161986; 'f1-score': 0.8744342943345627; 'support': 461}; 'weighted avg': {'precision': 0.8905246327788914; 'recall': 0.8872017353579176; 'f1-score': 0.8845961351490695; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
l: 5,1,CNF,4,461,51,28,[16; 17],540,1.346967,0.705882,4,[X0 >= 13.370000 OR X8 >= 0.214940 OR X20 >= 17.386000 OR X27 >= 0.177540],{'0.0': {'precision': 0.9724770642201835; 'recall': 0.7335640138408305; 'f1-score': 0.8362919132149902; 'support': 289}; '1.0': {'precision': 0.6831275720164609; 'recall': 0.9651162790697675; 'f1-score': 0.8; 'support': 172}; 'accuracy': 0.8199566160520607; 'macro avg': {'precision': 0.8278023181183223; 'recall': 0.849340146455299; 'f1-score': 0.8181459566074951; 'support': 461}; 'weighted avg': {'precision': 0.8645202037884258; 'recall': 0.8199566160520607; 'f1-score': 0.822751329542586; 'support': 461}},{'0.0': {'precision': 0.9473684210526315; 'recall': 0.5625; 'f1-score': 0.7058823529411765; 'support': 32}; '1.0': {'precision': 0.5625; 'recall': 0.9473684210526315; 'f1-score': 0.7058823529411765; 'support': 19}; 'accuracy': 0.7058823529411765; 'macro avg': {'precision': 0.7549342105263157; 'recall': 0.7549342105263157; 'f1-score': 0.7058823529411765; 'support': 51}; 'weighted avg': {'precision': 0.803986068111455; 'recall': 0.7058823529411765; 'f1-score': 0.7058823529411765; 'support': 51}}
l: 5,1,CNF,5,461,51,28,[16; 17],540,1.446429,0.921569,1,[X20 >= 17.386000],{'0.0': {'precision': 0.890282131661442; 'recall': 0.9826989619377162; 'f1-score': 0.9342105263157895; 'support': 289}; '1.0': {'precision': 0.9647887323943662; 'recall': 0.7965116279069767; 'f1-score': 0.872611464968153; 'support': 172}; 'accuracy': 0.913232104121475; 'macro avg': {'precision': 0.9275354320279041; 'recall': 0.8896052949223465; 'f1-score': 0.9034109956419712; 'support': 461}; 'weighted avg': {'precision': 0.9180806898524678; 'recall': 0.913232104121475; 'f1-score': 0.9112277962685152; 'support': 461}},{'0.0': {'precision': 0.8888888888888888; 'recall': 1.0; 'f1-score': 0.9411764705882353; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.7894736842105263; 'f1-score': 0.8823529411764706; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.9117647058823529; 'support': 51}; 'weighted avg': {'precision': 0.9302832244008714; 'recall': 0.9215686274509803; 'f1-score': 0.9192618223760093; 'support': 51}}
l: 5,1,CNF,6,461,51,28,[16; 17],540,1.408231,0.823529,2,[X0 >= 15.056000 OR X4 >= 0.114820],{'0.0': {'precision': 0.9075342465753424; 'recall': 0.916955017301038; 'f1-score': 0.9122203098106713; 'support': 289}; '1.0': {'precision': 0.8579881656804734; 'recall': 0.8430232558139535; 'f1-score': 0.8504398826979472; 'support': 172}; 'accuracy': 0.8893709327548807; 'macro avg': {'precision': 0.882761206127908; 'recall': 0.8799891365574958; 'f1-score': 0.8813300962543092; 'support': 461}; 'weighted avg': {'precision': 0.8890485070657601; 'recall': 0.8893709327548807; 'f1-score': 0.8891699118423664; 'support': 461}},{'0.0': {'precision': 0.8709677419354839; 'recall': 0.84375; 'f1-score': 0.8571428571428571; 'support': 32}; '1.0': {'precision': 0.75; 'recall': 0.7894736842105263; 'f1-score': 0.7692307692307692; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.810483870967742; 'recall': 0.8166118421052632; 'f1-score': 0.8131868131868132; 'support': 51}; 'weighted avg': {'precision': 0.8259013282732448; 'recall': 0.8235294117647058; 'f1-score': 0.8243912949795302; 'support': 51}}
l: 5,1,CNF,7,461,51,28,[16; 17],540,1.628987,0.882353,1,[X27 >= 0.150800],{'0.0': {'precision': 0.8875; 'recall': 0.9826989619377162; 'f1-score': 0.9326765188834153; 'support': 289}; '1.0': {'precision': 0.9645390070921985; 'recall': 0.7906976744186046; 'f1-score': 0.8690095846645367; 'support': 172}; 'accuracy': 0.911062906724512; 'macro avg': {'precision': 0.9260195035460992; 'recall': 0.8866983181781605; 'f1-score': 0.9008430517739761; 'support': 461}; 'weighted avg': {'precision': 0.9162434039476316; 'recall': 0.911062906724512; 'f1-score': 0.9089222614308186; 'support': 461}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.96875; 'f1-score': 0.911764705882353; 'support': 32}; '1.0': {'precision': 0.9333333333333333; 'recall': 0.7368421052631579; 'f1-score': 0.8235294117647058; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8972222222222223; 'recall': 0.852796052631579; 'f1-score': 0.8676470588235294; 'support': 51}; 'weighted avg': {'precision': 0.8880174291938998; 'recall': 0.8823529411764706; 'f1-score': 0.8788927335640139; 'support': 51}}
l: 5,1,CNF,8,461,51,28,[16; 17],540,1.429480,0.901961,2,[X6 >= 0.111920 OR X26 >= 0.349920],{'0.0': {'precision': 0.89; 'recall': 0.9238754325259516; 'f1-score': 0.9066213921901528; 'support': 289}; '1.0': {'precision': 0.8633540372670807; 'recall': 0.8081395348837209; 'f1-score': 0.8348348348348347; 'support': 172}; 'accuracy': 0.8806941431670282; 'macro avg': {'precision': 0.8766770186335404; 'recall': 0.8660074837048363; 'f1-score': 0.8707281135124938; 'support': 461}; 'weighted avg': {'precision': 0.88005833928403; 'recall': 0.8806941431670282; 'f1-score': 0.8798376874935916; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
l: 5,1,CNF,9,461,51,28,[16; 17],540,1.496279,0.921569,2,[X5 >= 0.175460 OR X23 >= 781.180000],{'0.0': {'precision': 0.9588014981273408; 'recall': 0.8858131487889274; 'f1-score': 0.920863309352518; 'support': 289}; '1.0': {'precision': 0.8298969072164949; 'recall': 0.936046511627907; 'f1-score': 0.8797814207650274; 'support': 172}; 'accuracy': 0.9045553145336226; 'macro avg': {'precision': 0.8943492026719179; 'recall': 0.9109298302084172; 'f1-score': 0.9003223650587727; 'support': 461}; 'weighted avg': {'precision': 0.9107069436009514; 'recall': 0.9045553145336226; 'f1-score': 0.905535576517272; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.875; 'f1-score': 0.9333333333333333; 'support': 32}; '1.0': {'precision': 0.8260869565217391; 'recall': 1.0; 'f1-score': 0.9047619047619047; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9130434782608696; 'recall': 0.9375; 'f1-score': 0.919047619047619; 'support': 51}; 'weighted avg': {'precision': 0.9352088661551577; 'recall': 0.9215686274509803; 'f1-score': 0.922689075630252; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 28}, (mean val acc cv) 0.876885 (+- 0.064523), (mean training time) 1.396791 (+- 0.130676)
l: 5,1,CNF,0,460,52,14,[32; 33],540,1.135129,0.961538,4,[X2 >= 98.200000 OR X13 >= 38.430000 OR X20 >= 17.386000 OR X29 >= 0.106320],{'0.0': {'precision': 0.9442379182156134; 'recall': 0.8788927335640139; 'f1-score': 0.910394265232975; 'support': 289}; '1.0': {'precision': 0.8167539267015707; 'recall': 0.9122807017543859; 'f1-score': 0.8618784530386739; 'support': 171}; 'accuracy': 0.8913043478260869; 'macro avg': {'precision': 0.880495922458592; 'recall': 0.8955867176591998; 'f1-score': 0.8861363591358244; 'support': 460}; 'weighted avg': {'precision': 0.896847130065828; 'recall': 0.8913043478260869; 'f1-score': 0.8923590393955282; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.96875; 'f1-score': 0.9600614439324117; 'support': 52}; 'weighted avg': {'precision': 0.965034965034965; 'recall': 0.9615384615384616; 'f1-score': 0.9618338650596716; 'support': 52}}
l: 5,1,CNF,1,460,52,14,[32; 33],540,1.034456,0.788462,3,[X0 >= 17.068000 OR X1 >= 22.440000 OR X21 >= 28.460000],{'0.0': {'precision': 0.8892988929889298; 'recall': 0.8368055555555556; 'f1-score': 0.8622540250447227; 'support': 288}; '1.0': {'precision': 0.7513227513227513; 'recall': 0.8255813953488372; 'f1-score': 0.7867036011080333; 'support': 172}; 'accuracy': 0.8326086956521739; 'macro avg': {'precision': 0.8203108221558406; 'recall': 0.8311934754521964; 'f1-score': 0.824478813076378; 'support': 460}; 'weighted avg': {'precision': 0.8377078139311412; 'recall': 0.8326086956521739; 'f1-score': 0.8340047360944822; 'support': 460}},{'0.0': {'precision': 0.8928571428571429; 'recall': 0.7575757575757576; 'f1-score': 0.819672131147541; 'support': 33}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.8421052631578947; 'f1-score': 0.744186046511628; 'support': 19}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.7797619047619048; 'recall': 0.7998405103668261; 'f1-score': 0.7819290888295845; 'support': 52}; 'weighted avg': {'precision': 0.8102106227106227; 'recall': 0.7884615384615384; 'f1-score': 0.7920906771459575; 'support': 52}}
