lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,284,32,1,[284; 284],222,10.838340,0.843750,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5048543689320388; 'f1-score': 0.6709677419354839; 'support': 103}; '1.0': {'precision': 0.7801724137931034; 'recall': 1.0; 'f1-score': 0.8765133171912832; 'support': 181}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.8900862068965517; 'recall': 0.7524271844660194; 'f1-score': 0.7737405295633836; 'support': 284}; 'weighted avg': {'precision': 0.8598986158329286; 'recall': 0.8204225352112676; 'f1-score': 0.8019668585597785; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
5,1,DNF,1,284,32,1,[284; 284],222,1.847564,1.000000,10,[X2 >= 0.190280 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X28 >= -0.911830 AND X32 >= -0.959515 AND X33 >= -0.974115],{'0.0': {'precision': 0.98; 'recall': 0.9514563106796117; 'f1-score': 0.9655172413793104; 'support': 103}; '1.0': {'precision': 0.9728260869565217; 'recall': 0.988950276243094; 'f1-score': 0.9808219178082191; 'support': 181}; 'accuracy': 0.9753521126760564; 'macro avg': {'precision': 0.9764130434782609; 'recall': 0.9702032934613528; 'f1-score': 0.9731695795937647; 'support': 284}; 'weighted avg': {'precision': 0.9754278934476424; 'recall': 0.9753521126760564; 'f1-score': 0.9752712781174531; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 21}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}}
5,1,DNF,2,284,32,1,[284; 284],222,1.566652,0.937500,9,[X2 >= 0.190280 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 0.9897959183673469; 'recall': 0.9509803921568627; 'f1-score': 0.9700000000000001; 'support': 102}; '1.0': {'precision': 0.9731182795698925; 'recall': 0.9945054945054945; 'f1-score': 0.9836956521739131; 'support': 182}; 'accuracy': 0.9788732394366197; 'macro avg': {'precision': 0.9814570989686198; 'recall': 0.9727429433311786; 'f1-score': 0.9768478260869566; 'support': 284}; 'weighted avg': {'precision': 0.9791081357577107; 'recall': 0.9788732394366197; 'f1-score': 0.9787767911818739; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
5,1,DNF,3,284,32,1,[284; 284],222,1.659733,0.937500,9,[X2 >= 0.190280 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X8 >= -0.704705 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 0.98; 'recall': 0.9607843137254902; 'f1-score': 0.9702970297029702; 'support': 102}; '1.0': {'precision': 0.9782608695652174; 'recall': 0.989010989010989; 'f1-score': 0.9836065573770493; 'support': 182}; 'accuracy': 0.9788732394366197; 'macro avg': {'precision': 0.9791304347826086; 'recall': 0.9748976513682397; 'f1-score': 0.9769517935400097; 'support': 284}; 'weighted avg': {'precision': 0.9788854868340476; 'recall': 0.9788732394366197; 'f1-score': 0.978826374902556; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8333333333333334; 'f1-score': 0.9090909090909091; 'support': 12}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9166666666666667; 'f1-score': 0.9307359307359306; 'support': 32}; 'weighted avg': {'precision': 0.9431818181818181; 'recall': 0.9375; 'f1-score': 0.9361471861471862; 'support': 32}}
5,1,DNF,4,284,32,1,[284; 284],222,1.703169,0.906250,7,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X23 >= -0.987455],{'0.0': {'precision': 0.9896907216494846; 'recall': 0.9411764705882353; 'f1-score': 0.964824120603015; 'support': 102}; '1.0': {'precision': 0.9679144385026738; 'recall': 0.9945054945054945; 'f1-score': 0.9810298102981031; 'support': 182}; 'accuracy': 0.9753521126760564; 'macro avg': {'precision': 0.9788025800760791; 'recall': 0.9678409825468649; 'f1-score': 0.972926965450559; 'support': 284}; 'weighted avg': {'precision': 0.9757354979427255; 'recall': 0.9753521126760564; 'f1-score': 0.9752094569569094; 'support': 284}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
5,1,DNF,5,284,32,1,[284; 284],222,1.802039,0.937500,10,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X19 >= -0.912755 AND X28 >= -0.911830 AND X33 >= -0.974115],{'0.0': {'precision': 0.98; 'recall': 0.9607843137254902; 'f1-score': 0.9702970297029702; 'support': 102}; '1.0': {'precision': 0.9782608695652174; 'recall': 0.989010989010989; 'f1-score': 0.9836065573770493; 'support': 182}; 'accuracy': 0.9788732394366197; 'macro avg': {'precision': 0.9791304347826086; 'recall': 0.9748976513682397; 'f1-score': 0.9769517935400097; 'support': 284}; 'weighted avg': {'precision': 0.9788854868340476; 'recall': 0.9788732394366197; 'f1-score': 0.978826374902556; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 0.9166666666666666; 'f1-score': 0.9166666666666666; 'support': 12}; '1.0': {'precision': 0.95; 'recall': 0.95; 'f1-score': 0.9500000000000001; 'support': 20}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9333333333333333; 'recall': 0.9333333333333333; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}}
5,1,DNF,6,285,31,1,[285; 285],222,1.554455,0.870968,10,[X2 >= 0.190280 AND X3 < 0.746850 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X23 >= -0.987455 AND X28 >= -0.911830 AND X33 >= -0.974115],{'0.0': {'precision': 0.9803921568627451; 'recall': 0.970873786407767; 'f1-score': 0.975609756097561; 'support': 103}; '1.0': {'precision': 0.9836065573770492; 'recall': 0.989010989010989; 'f1-score': 0.9863013698630136; 'support': 182}; 'accuracy': 0.9824561403508771; 'macro avg': {'precision': 0.981999357119897; 'recall': 0.979942387709378; 'f1-score': 0.9809555629802873; 'support': 285}; 'weighted avg': {'precision': 0.9824448617525814; 'recall': 0.9824561403508771; 'f1-score': 0.9824373831337447; 'support': 285}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8568376068376069; 'recall': 0.8795454545454545; 'f1-score': 0.8640350877192982; 'support': 31}; 'weighted avg': {'precision': 0.8822718500137856; 'recall': 0.8709677419354839; 'f1-score': 0.8729485002829656; 'support': 31}}
5,1,DNF,7,285,31,1,[285; 285],222,2.011392,1.000000,10,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X15 >= -0.905170 AND X17 >= -0.805795 AND X28 >= -0.911830],{'0.0': {'precision': 0.98; 'recall': 0.9514563106796117; 'f1-score': 0.9655172413793104; 'support': 103}; '1.0': {'precision': 0.972972972972973; 'recall': 0.989010989010989; 'f1-score': 0.9809264305177112; 'support': 182}; 'accuracy': 0.9754385964912281; 'macro avg': {'precision': 0.9764864864864865; 'recall': 0.9702336498453004; 'f1-score': 0.9732218359485107; 'support': 285}; 'weighted avg': {'precision': 0.9755125651967758; 'recall': 0.9754385964912281; 'f1-score': 0.9753574954957629; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 20}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 31}}
5,1,DNF,8,285,31,1,[285; 285],222,1.999997,0.903226,8,[X2 >= 0.190280 AND X3 >= -0.609635 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X33 >= -0.974115],{'0.0': {'precision': 0.98989898989899; 'recall': 0.9514563106796117; 'f1-score': 0.9702970297029703; 'support': 103}; '1.0': {'precision': 0.9731182795698925; 'recall': 0.9945054945054945; 'f1-score': 0.9836956521739131; 'support': 182}; 'accuracy': 0.9789473684210527; 'macro avg': {'precision': 0.9815086347344413; 'recall': 0.9729809025925531; 'f1-score': 0.9769963409384417; 'support': 285}; 'weighted avg': {'precision': 0.9791828871625137; 'recall': 0.9789473684210527; 'f1-score': 0.978853343000204; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
5,1,DNF,9,285,31,1,[285; 285],222,2.013866,0.967742,10,[X2 >= 0.190280 AND X4 >= 0.041440 AND X5 >= -0.795310 AND X7 >= -0.983575 AND X9 >= -0.572990 AND X13 >= -0.554585 AND X15 < 0.968410 AND X17 >= -0.805795 AND X28 >= -0.911830 AND X33 >= -0.974115],{'0.0': {'precision': 0.9801980198019802; 'recall': 0.9611650485436893; 'f1-score': 0.9705882352941178; 'support': 103}; '1.0': {'precision': 0.9782608695652174; 'recall': 0.989010989010989; 'f1-score': 0.9836065573770493; 'support': 182}; 'accuracy': 0.9789473684210527; 'macro avg': {'precision': 0.9792294446835987; 'recall': 0.9750880187773392; 'f1-score': 0.9770973963355836; 'support': 285}; 'weighted avg': {'precision': 0.9789609624578018; 'recall': 0.9789473684210527; 'f1-score': 0.9789016900979547; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,2,CNF,0,284,32,1,[284; 284],222,1000.359740,0.968750,4,[X21 < -0.001400 OR X26 < 0.999945] AND [X4 >= 0.418075 OR X22 >= 0.186570],{'0.0': {'precision': 0.9418604651162791; 'recall': 0.7864077669902912; 'f1-score': 0.8571428571428571; 'support': 103}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.9723756906077348; 'f1-score': 0.9287598944591029; 'support': 181}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.9153746770025839; 'recall': 0.879391728799013; 'f1-score': 0.8929513758009799; 'support': 284}; 'weighted avg': {'precision': 0.9081004112530481; 'recall': 0.9049295774647887; 'f1-score': 0.9027861097986335; 'support': 284}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.9523809523809523; 'f1-score': 0.975609756097561; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.9761904761904762; 'f1-score': 0.9660657476139979; 'support': 32}; 'weighted avg': {'precision': 0.9713541666666666; 'recall': 0.96875; 'f1-score': 0.9690482502651114; 'support': 32}}
5,2,CNF,1,284,32,1,[284; 284],222,1000.175080,0.968750,4,[X4 >= 0.418075 OR X22 >= 0.186570] AND [X21 < -0.001400 OR X26 < 0.999945],{'0.0': {'precision': 0.9318181818181818; 'recall': 0.7961165048543689; 'f1-score': 0.8586387434554973; 'support': 103}; '1.0': {'precision': 0.8928571428571429; 'recall': 0.9668508287292817; 'f1-score': 0.9283819628647214; 'support': 181}; 'accuracy': 0.9049295774647887; 'macro avg': {'precision': 0.9123376623376623; 'recall': 0.8814836667918253; 'f1-score': 0.8935103531601094; 'support': 284}; 'weighted avg': {'precision': 0.9069873788183648; 'recall': 0.9049295774647887; 'f1-score': 0.903087767093066; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9545454545454546; 'recall': 1.0; 'f1-score': 0.9767441860465117; 'support': 21}; 'accuracy': 0.96875; 'macro avg': {'precision': 0.9772727272727273; 'recall': 0.9545454545454546; 'f1-score': 0.9645625692137321; 'support': 32}; 'weighted avg': {'precision': 0.9701704545454546; 'recall': 0.96875; 'f1-score': 0.9683693244739757; 'support': 32}}
