lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,57,[8; 9],122,1.015064,0.903846,2,[X13 >= 53.780000 OR X27 >= 0.109550],{'0.0': {'precision': 0.972; 'recall': 0.8408304498269896; 'f1-score': 0.9016697588126159; 'support': 289}; '1.0': {'precision': 0.780952380952381; 'recall': 0.9590643274853801; 'f1-score': 0.8608923884514434; 'support': 171}; 'accuracy': 0.8847826086956522; 'macro avg': {'precision': 0.8764761904761904; 'recall': 0.8999473886561848; 'f1-score': 0.8812810736320297; 'support': 460}; 'weighted avg': {'precision': 0.9009801242236025; 'recall': 0.8847826086956522; 'f1-score': 0.8865112146131366; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.8484848484848485; 'f1-score': 0.9180327868852458; 'support': 33}; '1.0': {'precision': 0.7916666666666666; 'recall': 1.0; 'f1-score': 0.8837209302325582; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.8958333333333333; 'recall': 0.9242424242424243; 'f1-score': 0.900876858558902; 'support': 52}; 'weighted avg': {'precision': 0.9238782051282051; 'recall': 0.9038461538461539; 'f1-score': 0.9054957623390715; 'support': 52}}
5,1,CNF,1,460,52,28,[16; 17],122,0.633374,0.942308,3,[X0 >= 15.045000 OR X6 >= 0.119200 OR X20 >= 16.795000],{'0.0': {'precision': 0.9539007092198581; 'recall': 0.9307958477508651; 'f1-score': 0.9422066549912435; 'support': 289}; '1.0': {'precision': 0.8876404494382022; 'recall': 0.9239766081871345; 'f1-score': 0.9054441260744985; 'support': 171}; 'accuracy': 0.9282608695652174; 'macro avg': {'precision': 0.9207705793290302; 'recall': 0.9273862279689997; 'f1-score': 0.923825390532871; 'support': 460}; 'weighted avg': {'precision': 0.9292691778662426; 'recall': 0.9282608695652174; 'f1-score': 0.9285405844591491; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 33}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.9545454545454546; 'f1-score': 0.9396051103368176; 'support': 52}; 'weighted avg': {'precision': 0.9501748251748251; 'recall': 0.9423076923076923; 'f1-score': 0.9430447601179309; 'support': 52}}
5,1,CNF,2,461,51,28,[16; 17],122,0.629457,0.862745,5,[X2 >= 98.755000 OR X7 >= 0.079005 OR X10 >= 0.547850 OR X21 >= 29.295000 OR X23 >= 1214.000000],{'0.0': {'precision': 0.975609756097561; 'recall': 0.8275862068965517; 'f1-score': 0.8955223880597015; 'support': 290}; '1.0': {'precision': 0.7674418604651163; 'recall': 0.9649122807017544; 'f1-score': 0.8549222797927462; 'support': 171}; 'accuracy': 0.8785249457700651; 'macro avg': {'precision': 0.8715258082813386; 'recall': 0.896249243799153; 'f1-score': 0.8752223339262238; 'support': 461}; 'weighted avg': {'precision': 0.8983934650929015; 'recall': 0.8785249457700651; 'f1-score': 0.8804624780517853; 'support': 461}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.84375; 'f1-score': 0.8852459016393444; 'support': 32}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.8947368421052632; 'f1-score': 0.8292682926829269; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8518808777429467; 'recall': 0.8692434210526316; 'f1-score': 0.8572570971611356; 'support': 51}; 'weighted avg': {'precision': 0.8720572868645892; 'recall': 0.8627450980392157; 'f1-score': 0.8643914983026398; 'support': 51}}
5,1,CNF,3,461,51,28,[16; 17],122,0.628653,0.941176,3,[X0 >= 15.045000 OR X12 >= 5.131000 OR X26 >= 0.366300],{'0.0': {'precision': 0.95; 'recall': 0.9172413793103448; 'f1-score': 0.9333333333333332; 'support': 290}; '1.0': {'precision': 0.8674033149171271; 'recall': 0.9181286549707602; 'f1-score': 0.8920454545454546; 'support': 171}; 'accuracy': 0.9175704989154013; 'macro avg': {'precision': 0.9087016574585636; 'recall': 0.9176850171405525; 'f1-score': 0.9126893939393939; 'support': 461}; 'weighted avg': {'precision': 0.9193621840581969; 'recall': 0.9175704989154013; 'f1-score': 0.9180183067113652; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.90625; 'f1-score': 0.9508196721311475; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.953125; 'f1-score': 0.9388244702119152; 'support': 51}; 'weighted avg': {'precision': 0.9491978609625668; 'recall': 0.9411764705882353; 'f1-score': 0.9418820707011313; 'support': 51}}
5,1,CNF,4,461,51,28,[16; 17],122,0.626563,0.862745,4,[X0 >= 17.880000 OR X2 >= 98.755000 OR X3 >= 883.250000 OR X18 >= 0.043635],{'0.0': {'precision': 0.8871473354231975; 'recall': 0.9758620689655172; 'f1-score': 0.9293924466338259; 'support': 290}; '1.0': {'precision': 0.9507042253521126; 'recall': 0.7894736842105263; 'f1-score': 0.8626198083067091; 'support': 171}; 'accuracy': 0.9067245119305857; 'macro avg': {'precision': 0.918925780387655; 'recall': 0.8826678765880218; 'f1-score': 0.8960061274702675; 'support': 461}; 'weighted avg': {'precision': 0.910722667696179; 'recall': 0.9067245119305857; 'f1-score': 0.9046242879484963; 'support': 461}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
5,1,CNF,5,461,51,28,[16; 17],122,0.628549,0.921569,2,[X5 >= 0.155250 OR X7 >= 0.051420],{'0.0': {'precision': 0.9399293286219081; 'recall': 0.9172413793103448; 'f1-score': 0.9284467713787086; 'support': 290}; '1.0': {'precision': 0.8651685393258427; 'recall': 0.9005847953216374; 'f1-score': 0.8825214899713466; 'support': 171}; 'accuracy': 0.911062906724512; 'macro avg': {'precision': 0.9025489339738755; 'recall': 0.9089130873159911; 'f1-score': 0.9054841306750276; 'support': 461}; 'weighted avg': {'precision': 0.9121981030912636; 'recall': 0.911062906724512; 'f1-score': 0.9114115802276047; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
5,1,CNF,6,461,51,28,[16; 17],122,0.627046,0.882353,2,[X0 >= 17.880000 OR X20 >= 18.225000],{'0.0': {'precision': 0.8475073313782991; 'recall': 0.996551724137931; 'f1-score': 0.9160063391442156; 'support': 290}; '1.0': {'precision': 0.9916666666666667; 'recall': 0.695906432748538; 'f1-score': 0.8178694158075601; 'support': 171}; 'accuracy': 0.8850325379609545; 'macro avg': {'precision': 0.919586999022483; 'recall': 0.8462290784432345; 'f1-score': 0.8669378774758878; 'support': 461}; 'weighted avg': {'precision': 0.900980750758583; 'recall': 0.8850325379609545; 'f1-score': 0.8796041398154345; 'support': 461}},{'0.0': {'precision': 0.8421052631578947; 'recall': 1.0; 'f1-score': 0.9142857142857143; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.6842105263157895; 'f1-score': 0.8125000000000001; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.9210526315789473; 'recall': 0.8421052631578947; 'f1-score': 0.8633928571428572; 'support': 51}; 'weighted avg': {'precision': 0.9009287925696594; 'recall': 0.8823529411764706; 'f1-score': 0.8763655462184875; 'support': 51}}
5,1,CNF,7,461,51,28,[16; 17],122,0.639447,0.882353,3,[X0 >= 17.880000 OR X20 >= 16.795000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9466666666666667; 'recall': 0.9793103448275862; 'f1-score': 0.9627118644067797; 'support': 290}; '1.0': {'precision': 0.9627329192546584; 'recall': 0.9064327485380117; 'f1-score': 0.9337349397590361; 'support': 171}; 'accuracy': 0.9522776572668112; 'macro avg': {'precision': 0.9546997929606625; 'recall': 0.9428715466827989; 'f1-score': 0.9482234020829079; 'support': 461}; 'weighted avg': {'precision': 0.9526261659997395; 'recall': 0.9522776572668112; 'f1-score': 0.9519633739192219; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8741776315789473; 'recall': 0.8741776315789473; 'f1-score': 0.8741776315789473; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8823529411764706; 'support': 51}}
5,1,CNF,8,461,51,28,[16; 17],122,0.698045,0.803922,1,[X3 >= 883.250000],{'0.0': {'precision': 0.7961432506887053; 'recall': 0.996551724137931; 'f1-score': 0.885145482388974; 'support': 290}; '1.0': {'precision': 0.9897959183673469; 'recall': 0.5672514619883041; 'f1-score': 0.7211895910780669; 'support': 171}; 'accuracy': 0.8373101952277657; 'macro avg': {'precision': 0.8929695845280261; 'recall': 0.7819015930631176; 'f1-score': 0.8031675367335205; 'support': 461}; 'weighted avg': {'precision': 0.8679753682007394; 'recall': 0.8373101952277657; 'f1-score': 0.8243288719460995; 'support': 461}},{'0.0': {'precision': 0.7619047619047619; 'recall': 1.0; 'f1-score': 0.8648648648648648; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.47368421052631576; 'f1-score': 0.6428571428571429; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.8809523809523809; 'recall': 0.7368421052631579; 'f1-score': 0.7538610038610039; 'support': 51}; 'weighted avg': {'precision': 0.8506069094304388; 'recall': 0.803921568627451; 'f1-score': 0.7821561056855174; 'support': 51}}
5,1,CNF,9,461,51,28,[16; 17],122,0.635604,0.901961,4,[X0 >= 15.045000 OR X6 >= 0.069225 OR X7 >= 0.079005 OR X20 >= 16.795000],{'0.0': {'precision': 0.987012987012987; 'recall': 0.7862068965517242; 'f1-score': 0.8752399232245681; 'support': 290}; '1.0': {'precision': 0.7304347826086957; 'recall': 0.9824561403508771; 'f1-score': 0.8379052369077307; 'support': 171}; 'accuracy': 0.8590021691973969; 'macro avg': {'precision': 0.8587238848108414; 'recall': 0.8843315184513006; 'f1-score': 0.8565725800661494; 'support': 461}; 'weighted avg': {'precision': 0.8918397268109614; 'recall': 0.8590021691973969; 'f1-score': 0.8613912651764571; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
5,1,CNF,0,460,52,14,[32; 33],122,0.396676,0.826923,4,[X3 >= 883.250000 OR X12 >= 5.131000 OR X27 >= 0.175750 OR X28 >= 0.357100],{'0.0': {'precision': 0.907051282051282; 'recall': 0.9792387543252595; 'f1-score': 0.9417637271214643; 'support': 289}; '1.0': {'precision': 0.9594594594594594; 'recall': 0.8304093567251462; 'f1-score': 0.890282131661442; 'support': 171}; 'accuracy': 0.9239130434782609; 'macro avg': {'precision': 0.9332553707553708; 'recall': 0.9048240555252028; 'f1-score': 0.9160229293914531; 'support': 460}; 'weighted avg': {'precision': 0.9265334523486697; 'recall': 0.9239130434782609; 'f1-score': 0.9226260035917604; 'support': 460}},{'0.0': {'precision': 0.8; 'recall': 0.9696969696969697; 'f1-score': 0.8767123287671234; 'support': 33}; '1.0': {'precision': 0.9166666666666666; 'recall': 0.5789473684210527; 'f1-score': 0.7096774193548387; 'support': 19}; 'accuracy': 0.8269230769230769; 'macro avg': {'precision': 0.8583333333333334; 'recall': 0.7743221690590112; 'f1-score': 0.7931948740609811; 'support': 52}; 'weighted avg': {'precision': 0.842628205128205; 'recall': 0.8269230769230769; 'f1-score': 0.8156803426357117; 'support': 52}}
5,1,CNF,1,460,52,14,[32; 33],122,0.428274,0.980769,3,[X3 >= 696.250000 OR X23 >= 884.550000 OR X27 >= 0.175750],{'0.0': {'precision': 0.939799331103679; 'recall': 0.972318339100346; 'f1-score': 0.95578231292517; 'support': 289}; '1.0': {'precision': 0.9503105590062112; 'recall': 0.8947368421052632; 'f1-score': 0.9216867469879517; 'support': 171}; 'accuracy': 0.9434782608695652; 'macro avg': {'precision': 0.945054945054945; 'recall': 0.9335275906028047; 'f1-score': 0.9387345299565608; 'support': 460}; 'weighted avg': {'precision': 0.9437067658239681; 'recall': 0.9434782608695652; 'f1-score': 0.9431076568919867; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.9696969696969697; 'f1-score': 0.9846153846153847; 'support': 33}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.975; 'recall': 0.9848484848484849; 'f1-score': 0.9794871794871796; 'support': 52}; 'weighted avg': {'precision': 0.9817307692307692; 'recall': 0.9807692307692307; 'f1-score': 0.9808678500986192; 'support': 52}}
