lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,57,[8; 9],122,1.243579,0.865385,2,[X7 >= 0.051420 OR X23 >= 1214.000000],{'0.0': {'precision': 0.950530035335689; 'recall': 0.9307958477508651; 'f1-score': 0.9405594405594406; 'support': 289}; '1.0': {'precision': 0.8870056497175142; 'recall': 0.9181286549707602; 'f1-score': 0.9022988505747127; 'support': 171}; 'accuracy': 0.9260869565217391; 'macro avg': {'precision': 0.9187678425266016; 'recall': 0.9244622513608127; 'f1-score': 0.9214291455670767; 'support': 460}; 'weighted avg': {'precision': 0.9269155354645848; 'recall': 0.9260869565217391; 'f1-score': 0.9263364821085961; 'support': 460}},{'0.0': {'precision': 0.90625; 'recall': 0.8787878787878788; 'f1-score': 0.8923076923076922; 'support': 33}; '1.0': {'precision': 0.8; 'recall': 0.8421052631578947; 'f1-score': 0.8205128205128205; 'support': 19}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.853125; 'recall': 0.8604465709728868; 'f1-score': 0.8564102564102564; 'support': 52}; 'weighted avg': {'precision': 0.8674278846153847; 'recall': 0.8653846153846154; 'f1-score': 0.8660749506903352; 'support': 52}}
5,1,CNF,1,460,52,28,[16; 17],122,0.643787,0.942308,2,[X2 >= 98.755000 OR X27 >= 0.142350],{'0.0': {'precision': 0.9545454545454546; 'recall': 0.9446366782006921; 'f1-score': 0.9495652173913044; 'support': 289}; '1.0': {'precision': 0.9080459770114943; 'recall': 0.9239766081871345; 'f1-score': 0.9159420289855073; 'support': 171}; 'accuracy': 0.9369565217391305; 'macro avg': {'precision': 0.9312957157784745; 'recall': 0.9343066431939133; 'f1-score': 0.9327536231884058; 'support': 460}; 'weighted avg': {'precision': 0.9372597792013084; 'recall': 0.9369565217391305; 'f1-score': 0.9370661625708885; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.9393939393939394; 'f1-score': 0.9538461538461539; 'support': 33}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.934375; 'recall': 0.9433811802232854; 'f1-score': 0.9384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.9436298076923078; 'recall': 0.9423076923076923; 'f1-score': 0.9426035502958581; 'support': 52}}
5,1,CNF,2,461,51,28,[16; 17],122,0.825318,0.901961,2,[X20 >= 16.795000 OR X23 >= 1214.000000],{'0.0': {'precision': 0.9093851132686084; 'recall': 0.9689655172413794; 'f1-score': 0.9382303839732888; 'support': 290}; '1.0': {'precision': 0.9407894736842105; 'recall': 0.8362573099415205; 'f1-score': 0.8854489164086689; 'support': 171}; 'accuracy': 0.9197396963123644; 'macro avg': {'precision': 0.9250872934764094; 'recall': 0.9026114135914499; 'f1-score': 0.9118396501909789; 'support': 461}; 'weighted avg': {'precision': 0.9210340191928339; 'recall': 0.9197396963123644; 'f1-score': 0.9186520088028984; 'support': 461}},{'0.0': {'precision': 0.8857142857142857; 'recall': 0.96875; 'f1-score': 0.9253731343283582; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.7894736842105263; 'f1-score': 0.8571428571428572; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.9116071428571428; 'recall': 0.8791118421052632; 'f1-score': 0.8912579957356077; 'support': 51}; 'weighted avg': {'precision': 0.9050070028011205; 'recall': 0.9019607843137255; 'f1-score': 0.8999540114553285; 'support': 51}}
5,1,CNF,3,461,51,28,[16; 17],122,0.699364,0.901961,3,[X2 >= 98.755000 OR X5 >= 0.155250 OR X22 >= 105.950000],{'0.0': {'precision': 0.9633699633699634; 'recall': 0.906896551724138; 'f1-score': 0.9342806394316164; 'support': 290}; '1.0': {'precision': 0.8563829787234043; 'recall': 0.9415204678362573; 'f1-score': 0.8969359331476323; 'support': 171}; 'accuracy': 0.9197396963123644; 'macro avg': {'precision': 0.9098764710466838; 'recall': 0.9242085097801976; 'f1-score': 0.9156082862896244; 'support': 461}; 'weighted avg': {'precision': 0.9236849864186368; 'recall': 0.9197396963123644; 'f1-score': 0.9204282646494877; 'support': 461}},{'0.0': {'precision': 0.9655172413793104; 'recall': 0.875; 'f1-score': 0.9180327868852458; 'support': 32}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9473684210526315; 'f1-score': 0.8780487804878049; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8918495297805643; 'recall': 0.9111842105263157; 'f1-score': 0.8980407836865254; 'support': 51}; 'weighted avg': {'precision': 0.9106275739135781; 'recall': 0.9019607843137255; 'f1-score': 0.9031367845018854; 'support': 51}}
5,1,CNF,4,461,51,28,[16; 17],122,0.822030,0.882353,2,[X5 >= 0.155250 OR X10 >= 0.420250],{'0.0': {'precision': 0.8854166666666666; 'recall': 0.8793103448275862; 'f1-score': 0.8823529411764706; 'support': 290}; '1.0': {'precision': 0.7976878612716763; 'recall': 0.8070175438596491; 'f1-score': 0.8023255813953488; 'support': 171}; 'accuracy': 0.8524945770065075; 'macro avg': {'precision': 0.8415522639691715; 'recall': 0.8431639443436176; 'f1-score': 0.8423392612859097; 'support': 461}; 'weighted avg': {'precision': 0.8528751791991106; 'recall': 0.8524945770065075; 'f1-score': 0.8526681721470305; 'support': 461}},{'0.0': {'precision': 0.90625; 'recall': 0.90625; 'f1-score': 0.90625; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8421052631578947; 'f1-score': 0.8421052631578947; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8741776315789473; 'recall': 0.8741776315789473; 'f1-score': 0.8741776315789473; 'support': 51}; 'weighted avg': {'precision': 0.8823529411764706; 'recall': 0.8823529411764706; 'f1-score': 0.8823529411764706; 'support': 51}}
5,1,CNF,5,461,51,28,[16; 17],122,0.730695,0.980392,2,[X0 >= 15.045000 OR X25 >= 0.367250],{'0.0': {'precision': 0.9407665505226481; 'recall': 0.9310344827586207; 'f1-score': 0.9358752166377816; 'support': 290}; '1.0': {'precision': 0.8850574712643678; 'recall': 0.9005847953216374; 'f1-score': 0.8927536231884058; 'support': 171}; 'accuracy': 0.9197396963123644; 'macro avg': {'precision': 0.912912010893508; 'recall': 0.915809639040129; 'f1-score': 0.9143144199130937; 'support': 461}; 'weighted avg': {'precision': 0.9201022282815072; 'recall': 0.9197396963123644; 'f1-score': 0.9198800051847594; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.95; 'recall': 1.0; 'f1-score': 0.9743589743589743; 'support': 19}; 'accuracy': 0.9803921568627451; 'macro avg': {'precision': 0.975; 'recall': 0.984375; 'f1-score': 0.9792429792429792; 'support': 51}; 'weighted avg': {'precision': 0.9813725490196078; 'recall': 0.9803921568627451; 'f1-score': 0.9804879216643922; 'support': 51}}
5,1,CNF,6,461,51,28,[16; 17],122,0.764933,0.784314,2,[X3 >= 883.250000 OR X21 >= 29.295000],{'0.0': {'precision': 0.8912280701754386; 'recall': 0.8758620689655172; 'f1-score': 0.8834782608695653; 'support': 290}; '1.0': {'precision': 0.7954545454545454; 'recall': 0.8187134502923976; 'f1-score': 0.8069164265129684; 'support': 171}; 'accuracy': 0.8546637744034707; 'macro avg': {'precision': 0.8433413078149921; 'recall': 0.8472877596289574; 'f1-score': 0.8451973436912668; 'support': 461}; 'weighted avg': {'precision': 0.8557025328060834; 'recall': 0.8546637744034707; 'f1-score': 0.8550789687329534; 'support': 461}},{'0.0': {'precision': 0.8620689655172413; 'recall': 0.78125; 'f1-score': 0.8196721311475409; 'support': 32}; '1.0': {'precision': 0.6818181818181818; 'recall': 0.7894736842105263; 'f1-score': 0.7317073170731707; 'support': 19}; 'accuracy': 0.7843137254901961; 'macro avg': {'precision': 0.7719435736677116; 'recall': 0.7853618421052632; 'f1-score': 0.7756897241103557; 'support': 51}; 'weighted avg': {'precision': 0.7949167127666112; 'recall': 0.7843137254901961; 'f1-score': 0.7869009259041481; 'support': 51}}
5,1,CNF,7,461,51,28,[16; 17],122,0.748250,0.862745,1,[X3 >= 696.250000],{'0.0': {'precision': 0.8785046728971962; 'recall': 0.9724137931034482; 'f1-score': 0.9230769230769231; 'support': 290}; '1.0': {'precision': 0.9428571428571428; 'recall': 0.7719298245614035; 'f1-score': 0.8488745980707395; 'support': 171}; 'accuracy': 0.8980477223427332; 'macro avg': {'precision': 0.9106809078771696; 'recall': 0.8721718088324258; 'f1-score': 0.8859757605738313; 'support': 461}; 'weighted avg': {'precision': 0.9023751118628164; 'recall': 0.8980477223427332; 'f1-score': 0.8955528502438267; 'support': 461}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
5,1,CNF,8,461,51,28,[16; 17],122,0.834213,0.823529,5,[X0 >= 15.045000 OR X2 >= 85.250000 OR X3 >= 883.250000 OR X20 >= 18.225000 OR X25 >= 0.367250],{'0.0': {'precision': 0.9902912621359223; 'recall': 0.7034482758620689; 'f1-score': 0.8225806451612903; 'support': 290}; '1.0': {'precision': 0.6627450980392157; 'recall': 0.9883040935672515; 'f1-score': 0.7934272300469483; 'support': 171}; 'accuracy': 0.8091106290672451; 'macro avg': {'precision': 0.8265181800875689; 'recall': 0.8458761847146602; 'f1-score': 0.8080039376041193; 'support': 461}; 'weighted avg': {'precision': 0.868793661136927; 'recall': 0.8091106290672451; 'f1-score': 0.8117666885787469; 'support': 461}},{'0.0': {'precision': 0.96; 'recall': 0.75; 'f1-score': 0.8421052631578947; 'support': 32}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.9473684210526315; 'f1-score': 0.7999999999999999; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8261538461538461; 'recall': 0.8486842105263157; 'f1-score': 0.8210526315789473; 'support': 51}; 'weighted avg': {'precision': 0.8602714932126696; 'recall': 0.8235294117647058; 'f1-score': 0.8264189886480908; 'support': 51}}
5,1,CNF,9,461,51,28,[16; 17],122,0.770221,0.882353,2,[X0 >= 15.045000 OR X27 >= 0.142350],{'0.0': {'precision': 0.9583333333333334; 'recall': 0.9517241379310345; 'f1-score': 0.9550173010380624; 'support': 290}; '1.0': {'precision': 0.9190751445086706; 'recall': 0.9298245614035088; 'f1-score': 0.9244186046511629; 'support': 171}; 'accuracy': 0.9436008676789588; 'macro avg': {'precision': 0.938704238921002; 'recall': 0.9407743496672716; 'f1-score': 0.9397179528446127; 'support': 461}; 'weighted avg': {'precision': 0.9437711852009747; 'recall': 0.9436008676789588; 'f1-score': 0.9436672422915119; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.8125; 'f1-score': 0.896551724137931; 'support': 32}; '1.0': {'precision': 0.76; 'recall': 1.0; 'f1-score': 0.8636363636363636; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.88; 'recall': 0.90625; 'f1-score': 0.8800940438871474; 'support': 51}; 'weighted avg': {'precision': 0.9105882352941176; 'recall': 0.8823529411764706; 'f1-score': 0.8842891388530333; 'support': 51}}
5,1,CNF,0,460,52,14,[32; 33],122,0.508371,0.884615,4,[X6 >= 0.119200 OR X10 >= 0.547850 OR X23 >= 884.550000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9609929078014184; 'recall': 0.9377162629757786; 'f1-score': 0.9492119089316987; 'support': 289}; '1.0': {'precision': 0.898876404494382; 'recall': 0.935672514619883; 'f1-score': 0.9169054441260744; 'support': 171}; 'accuracy': 0.9369565217391305; 'macro avg': {'precision': 0.9299346561479003; 'recall': 0.9366943887978307; 'f1-score': 0.9330586765288866; 'support': 460}; 'weighted avg': {'precision': 0.9379017728764114; 'recall': 0.9369565217391305; 'f1-score': 0.9372023317974341; 'support': 460}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.8787878787878788; 'f1-score': 0.90625; 'support': 33}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.8947368421052632; 'f1-score': 0.8500000000000001; 'support': 19}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8725038402457757; 'recall': 0.886762360446571; 'f1-score': 0.878125; 'support': 52}; 'weighted avg': {'precision': 0.8894600023632281; 'recall': 0.8846153846153846; 'f1-score': 0.8856971153846155; 'support': 52}}
5,1,CNF,1,460,52,14,[32; 33],122,0.395689,0.942308,3,[X3 >= 696.250000 OR X20 >= 16.795000 OR X22 >= 117.450000],{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9688581314878892; 'f1-score': 0.9380234505862646; 'support': 289}; '1.0': {'precision': 0.9407894736842105; 'recall': 0.8362573099415205; 'f1-score': 0.8854489164086689; 'support': 171}; 'accuracy': 0.9195652173913044; 'macro avg': {'precision': 0.9249401913875598; 'recall': 0.9025577207147049; 'f1-score': 0.9117361834974667; 'support': 460}; 'weighted avg': {'precision': 0.9208745059288537; 'recall': 0.9195652173913044; 'f1-score': 0.9184794389680714; 'support': 460}},{'0.0': {'precision': 0.96875; 'recall': 0.9393939393939394; 'f1-score': 0.9538461538461539; 'support': 33}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.934375; 'recall': 0.9433811802232854; 'f1-score': 0.9384615384615385; 'support': 52}; 'weighted avg': {'precision': 0.9436298076923078; 'recall': 0.9423076923076923; 'f1-score': 0.9426035502958581; 'support': 52}}
