lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,460,52,57,[8; 9],122,1.326528,0.884615,2,[X0 >= 15.045000 OR X10 >= 0.547850],{'0.0': {'precision': 0.8838709677419355; 'recall': 0.9480968858131488; 'f1-score': 0.9148580968280468; 'support': 289}; '1.0': {'precision': 0.9; 'recall': 0.7894736842105263; 'f1-score': 0.8411214953271027; 'support': 171}; 'accuracy': 0.8891304347826087; 'macro avg': {'precision': 0.8919354838709678; 'recall': 0.8687852850118376; 'f1-score': 0.8779897960775747; 'support': 460}; 'weighted avg': {'precision': 0.889866760168303; 'recall': 0.8891304347826087; 'f1-score': 0.8874473167048696; 'support': 460}},{'0.0': {'precision': 0.8611111111111112; 'recall': 0.96875; 'f1-score': 0.911764705882353; 'support': 32}; '1.0': {'precision': 0.9375; 'recall': 0.75; 'f1-score': 0.8333333333333334; 'support': 20}; 'accuracy': 0.8846153846153846; 'macro avg': {'precision': 0.8993055555555556; 'recall': 0.859375; 'f1-score': 0.8725490196078431; 'support': 52}; 'weighted avg': {'precision': 0.890491452991453; 'recall': 0.8846153846153846; 'f1-score': 0.8815987933634992; 'support': 52}}
5,1,CNF,1,460,52,28,[16; 17],122,0.711372,0.846154,3,[X2 >= 98.755000 OR X3 >= 696.250000 OR X20 >= 18.225000],{'0.0': {'precision': 0.8892405063291139; 'recall': 0.9756944444444444; 'f1-score': 0.9304635761589404; 'support': 288}; '1.0': {'precision': 0.9513888888888888; 'recall': 0.7965116279069767; 'f1-score': 0.8670886075949366; 'support': 172}; 'accuracy': 0.908695652173913; 'macro avg': {'precision': 0.9203146976090013; 'recall': 0.8861030361757105; 'f1-score': 0.8987760918769385; 'support': 460}; 'weighted avg': {'precision': 0.9124785971992906; 'recall': 0.908695652173913; 'f1-score': 0.9067668487828346; 'support': 460}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.9090909090909091; 'f1-score': 0.8823529411764706; 'support': 33}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7368421052631579; 'f1-score': 0.7777777777777778; 'support': 19}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8403361344537814; 'recall': 0.8229665071770335; 'f1-score': 0.8300653594771241; 'support': 52}; 'weighted avg': {'precision': 0.8448610213316096; 'recall': 0.8461538461538461; 'f1-score': 0.8441427853192559; 'support': 52}}
5,1,CNF,2,461,51,28,[16; 17],122,0.815281,0.941176,3,[X0 >= 15.045000 OR X5 >= 0.155250 OR X7 >= 0.051420],{'0.0': {'precision': 0.9662921348314607; 'recall': 0.8927335640138409; 'f1-score': 0.9280575539568346; 'support': 289}; '1.0': {'precision': 0.8402061855670103; 'recall': 0.9476744186046512; 'f1-score': 0.8907103825136613; 'support': 172}; 'accuracy': 0.913232104121475; 'macro avg': {'precision': 0.9032491601992355; 'recall': 0.920203991309246; 'f1-score': 0.909383968235248; 'support': 461}; 'weighted avg': {'precision': 0.9192492210061126; 'recall': 0.913232104121475; 'f1-score': 0.9141232513793383; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 0.90625; 'f1-score': 0.9508196721311475; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.953125; 'f1-score': 0.9388244702119152; 'support': 51}; 'weighted avg': {'precision': 0.9491978609625668; 'recall': 0.9411764705882353; 'f1-score': 0.9418820707011313; 'support': 51}}
5,1,CNF,3,461,51,28,[16; 17],122,0.720723,0.823529,3,[X2 >= 98.755000 OR X20 >= 16.795000 OR X21 >= 29.295000],{'0.0': {'precision': 0.9682539682539683; 'recall': 0.8442906574394463; 'f1-score': 0.9020332717190388; 'support': 289}; '1.0': {'precision': 0.784688995215311; 'recall': 0.9534883720930233; 'f1-score': 0.8608923884514437; 'support': 172}; 'accuracy': 0.8850325379609545; 'macro avg': {'precision': 0.8764714817346396; 'recall': 0.8988895147662348; 'f1-score': 0.8814628300852412; 'support': 461}; 'weighted avg': {'precision': 0.8997655184434498; 'recall': 0.8850325379609545; 'f1-score': 0.8866835278534718; 'support': 461}},{'0.0': {'precision': 0.896551724137931; 'recall': 0.8125; 'f1-score': 0.8524590163934426; 'support': 32}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8421052631578947; 'f1-score': 0.7804878048780488; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8119122257053292; 'recall': 0.8273026315789473; 'f1-score': 0.8164734106357456; 'support': 51}; 'weighted avg': {'precision': 0.8334869998156003; 'recall': 0.8235294117647058; 'f1-score': 0.825646212103394; 'support': 51}}
5,1,CNF,4,461,51,28,[16; 17],122,0.696423,0.882353,2,[X6 >= 0.069225 OR X7 >= 0.079005],{'0.0': {'precision': 0.9433198380566802; 'recall': 0.8062283737024222; 'f1-score': 0.8694029850746269; 'support': 289}; '1.0': {'precision': 0.7383177570093458; 'recall': 0.9186046511627907; 'f1-score': 0.8186528497409326; 'support': 172}; 'accuracy': 0.8481561822125814; 'macro avg': {'precision': 0.840818797533013; 'recall': 0.8624165124326064; 'f1-score': 0.8440279174077797; 'support': 461}; 'weighted avg': {'precision': 0.8668331613969372; 'recall': 0.8481561822125814; 'f1-score': 0.8504680105032701; 'support': 461}},{'0.0': {'precision': 0.9642857142857143; 'recall': 0.84375; 'f1-score': 0.8999999999999999; 'support': 32}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9473684210526315; 'f1-score': 0.8571428571428571; 'support': 19}; 'accuracy': 0.8823529411764706; 'macro avg': {'precision': 0.8734472049689441; 'recall': 0.8955592105263157; 'f1-score': 0.8785714285714286; 'support': 51}; 'weighted avg': {'precision': 0.896602119108513; 'recall': 0.8823529411764706; 'f1-score': 0.8840336134453781; 'support': 51}}
5,1,CNF,5,461,51,28,[16; 17],122,0.794031,1.000000,4,[X5 >= 0.155250 OR X20 >= 16.795000 OR X23 >= 1214.000000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9507042253521126; 'recall': 0.9342560553633218; 'f1-score': 0.9424083769633508; 'support': 289}; '1.0': {'precision': 0.8926553672316384; 'recall': 0.9186046511627907; 'f1-score': 0.9054441260744986; 'support': 172}; 'accuracy': 0.928416485900217; 'macro avg': {'precision': 0.9216797962918755; 'recall': 0.9264303532630562; 'f1-score': 0.9239262515189247; 'support': 461}; 'weighted avg': {'precision': 0.9290460830598749; 'recall': 0.928416485900217; 'f1-score': 0.9286169427922388; 'support': 461}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
5,1,CNF,6,461,51,28,[16; 17],122,0.783313,0.823529,6,[X0 >= 17.880000 OR X3 >= 696.250000 OR X5 >= 0.155250 OR X6 >= 0.089420 OR X7 >= 0.079005 OR X27 >= 0.175750],{'0.0': {'precision': 0.9692307692307692; 'recall': 0.8719723183391004; 'f1-score': 0.9180327868852458; 'support': 289}; '1.0': {'precision': 0.8159203980099502; 'recall': 0.9534883720930233; 'f1-score': 0.8793565683646113; 'support': 172}; 'accuracy': 0.9023861171366594; 'macro avg': {'precision': 0.8925755836203597; 'recall': 0.9127303452160618; 'f1-score': 0.8986946776249285; 'support': 461}; 'weighted avg': {'precision': 0.9120303704238694; 'recall': 0.9023861171366594; 'f1-score': 0.9036026142484798; 'support': 461}},{'0.0': {'precision': 0.9259259259259259; 'recall': 0.78125; 'f1-score': 0.847457627118644; 'support': 32}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.8947368421052632; 'f1-score': 0.7906976744186046; 'support': 19}; 'accuracy': 0.8235294117647058; 'macro avg': {'precision': 0.8171296296296297; 'recall': 0.8379934210526316; 'f1-score': 0.8190776507686244; 'support': 51}; 'weighted avg': {'precision': 0.8448620188816267; 'recall': 0.8235294117647058; 'f1-score': 0.8263117623872569; 'support': 51}}
5,1,CNF,7,461,51,28,[16; 17],122,0.766881,0.921569,2,[X0 >= 17.880000 OR X27 >= 0.142350],{'0.0': {'precision': 0.921311475409836; 'recall': 0.972318339100346; 'f1-score': 0.946127946127946; 'support': 289}; '1.0': {'precision': 0.9487179487179487; 'recall': 0.8604651162790697; 'f1-score': 0.9024390243902439; 'support': 172}; 'accuracy': 0.93058568329718; 'macro avg': {'precision': 0.9350147120638923; 'recall': 0.9163917276897079; 'f1-score': 0.924283485259095; 'support': 461}; 'weighted avg': {'precision': 0.9315368841061383; 'recall': 0.93058568329718; 'f1-score': 0.9298275241347035; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
5,1,CNF,8,461,51,28,[16; 17],122,0.792004,0.921569,2,[X13 >= 31.285000 OR X22 >= 117.450000],{'0.0': {'precision': 0.9247311827956989; 'recall': 0.8927335640138409; 'f1-score': 0.9084507042253521; 'support': 289}; '1.0': {'precision': 0.8296703296703297; 'recall': 0.877906976744186; 'f1-score': 0.8531073446327685; 'support': 172}; 'accuracy': 0.8872017353579176; 'macro avg': {'precision': 0.8772007562330143; 'recall': 0.8853202703790135; 'f1-score': 0.8807790244290603; 'support': 461}; 'weighted avg': {'precision': 0.889263792909444; 'recall': 0.8872017353579176; 'f1-score': 0.8878019887157549; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
5,1,CNF,9,461,51,28,[16; 17],122,0.814452,0.921569,3,[X0 >= 15.045000 OR X7 >= 0.051420 OR X27 >= 0.175750],{'0.0': {'precision': 0.9735849056603774; 'recall': 0.8927335640138409; 'f1-score': 0.9314079422382672; 'support': 289}; '1.0': {'precision': 0.8418367346938775; 'recall': 0.9593023255813954; 'f1-score': 0.8967391304347827; 'support': 172}; 'accuracy': 0.9175704989154013; 'macro avg': {'precision': 0.9077108201771275; 'recall': 0.9260179447976181; 'f1-score': 0.9140735363365249; 'support': 461}; 'weighted avg': {'precision': 0.9244294058637657; 'recall': 0.9175704989154013; 'f1-score': 0.9184729408712404; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.8947368421052632; 'recall': 0.8947368421052632; 'f1-score': 0.8947368421052632; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9161184210526316; 'recall': 0.9161184210526316; 'f1-score': 0.9161184210526316; 'support': 51}; 'weighted avg': {'precision': 0.9215686274509803; 'recall': 0.9215686274509803; 'f1-score': 0.9215686274509803; 'support': 51}}
5,1,CNF,0,460,52,14,[32; 33],122,0.423593,0.980769,5,[X0 >= 15.045000 OR X3 >= 696.250000 OR X20 >= 16.795000 OR X26 >= 0.366300 OR X27 >= 0.175750],{'0.0': {'precision': 0.9703703703703703; 'recall': 0.9065743944636678; 'f1-score': 0.9373881932021466; 'support': 289}; '1.0': {'precision': 0.8578947368421053; 'recall': 0.9532163742690059; 'f1-score': 0.9030470914127424; 'support': 171}; 'accuracy': 0.9239130434782609; 'macro avg': {'precision': 0.9141325536062378; 'recall': 0.9298953843663369; 'f1-score': 0.9202176423074445; 'support': 460}; 'weighted avg': {'precision': 0.9285587761674718; 'recall': 0.9239130434782609; 'f1-score': 0.9246222618847811; 'support': 460}},{'0.0': {'precision': 1.0; 'recall': 0.96875; 'f1-score': 0.9841269841269841; 'support': 32}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.9807692307692307; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.984375; 'f1-score': 0.9798683701122726; 'support': 52}; 'weighted avg': {'precision': 0.9816849816849818; 'recall': 0.9807692307692307; 'f1-score': 0.9808511271925906; 'support': 52}}
5,1,CNF,1,460,52,14,[32; 33],122,0.501691,0.903846,7,[X3 >= 883.250000 OR X5 >= 0.155250 OR X7 >= 0.079005 OR X10 >= 0.547850 OR X12 >= 5.131000 OR X20 >= 16.795000 OR X23 >= 884.550000],{'0.0': {'precision': 0.960431654676259; 'recall': 0.9270833333333334; 'f1-score': 0.9434628975265019; 'support': 288}; '1.0': {'precision': 0.8846153846153846; 'recall': 0.936046511627907; 'f1-score': 0.9096045197740114; 'support': 172}; 'accuracy': 0.9304347826086956; 'macro avg': {'precision': 0.9225235196458218; 'recall': 0.9315649224806202; 'f1-score': 0.9265337086502566; 'support': 460}; 'weighted avg': {'precision': 0.9320829623926277; 'recall': 0.9304347826086956; 'f1-score': 0.9308028084538316; 'support': 460}},{'0.0': {'precision': 0.9375; 'recall': 0.9090909090909091; 'f1-score': 0.923076923076923; 'support': 33}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.89375; 'recall': 0.9019138755980861; 'f1-score': 0.8974358974358974; 'support': 52}; 'weighted avg': {'precision': 0.9055288461538461; 'recall': 0.9038461538461539; 'f1-score': 0.9043392504930966; 'support': 52}}
