lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,461,52,57,[8; 9],122,1.291963,0.865385,2,[X0 >= 15.045000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9245901639344263; 'recall': 0.9724137931034482; 'f1-score': 0.9478991596638655; 'support': 290}; '1.0': {'precision': 0.9487179487179487; 'recall': 0.8654970760233918; 'f1-score': 0.9051987767584098; 'support': 171}; 'accuracy': 0.9327548806941431; 'macro avg': {'precision': 0.9366540563261875; 'recall': 0.91895543456342; 'f1-score': 0.9265489682111376; 'support': 461}; 'weighted avg': {'precision': 0.9335399496133469; 'recall': 0.9327548806941431; 'f1-score': 0.9320601889982842; 'support': 461}},{'0.0': {'precision': 0.8787878787878788; 'recall': 0.90625; 'f1-score': 0.8923076923076922; 'support': 32}; '1.0': {'precision': 0.8421052631578947; 'recall': 0.8; 'f1-score': 0.8205128205128205; 'support': 20}; 'accuracy': 0.8653846153846154; 'macro avg': {'precision': 0.8604465709728868; 'recall': 0.853125; 'f1-score': 0.8564102564102564; 'support': 52}; 'weighted avg': {'precision': 0.8646791804686541; 'recall': 0.8653846153846154; 'f1-score': 0.8646942800788954; 'support': 52}}
5,1,CNF,1,461,52,28,[16; 17],122,0.730729,0.846154,2,[X6 >= 0.089420 OR X13 >= 31.285000],{'0.0': {'precision': 0.966804979253112; 'recall': 0.8062283737024222; 'f1-score': 0.879245283018868; 'support': 289}; '1.0': {'precision': 0.7454545454545455; 'recall': 0.9534883720930233; 'f1-score': 0.8367346938775511; 'support': 172}; 'accuracy': 0.8611713665943601; 'macro avg': {'precision': 0.8561297623538288; 'recall': 0.8798583728977227; 'f1-score': 0.8579899884482095; 'support': 461}; 'weighted avg': {'precision': 0.8842187002653605; 'recall': 0.8611713665943601; 'f1-score': 0.8633844992177693; 'support': 461}},{'0.0': {'precision': 0.9310344827586207; 'recall': 0.8181818181818182; 'f1-score': 0.8709677419354839; 'support': 33}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.8947368421052632; 'f1-score': 0.8095238095238095; 'support': 19}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8350824587706147; 'recall': 0.8564593301435407; 'f1-score': 0.8402457757296466; 'support': 52}; 'weighted avg': {'precision': 0.8609156959981548; 'recall': 0.8461538461538461; 'f1-score': 0.848517074323526; 'support': 52}}
5,1,CNF,2,461,52,28,[16; 17],122,0.735746,0.942308,2,[X2 >= 98.755000 OR X7 >= 0.079005],{'0.0': {'precision': 0.8945686900958466; 'recall': 0.9688581314878892; 'f1-score': 0.930232558139535; 'support': 289}; '1.0': {'precision': 0.9391891891891891; 'recall': 0.8081395348837209; 'f1-score': 0.8687499999999999; 'support': 172}; 'accuracy': 0.9088937093275488; 'macro avg': {'precision': 0.9168789396425179; 'recall': 0.888498833185805; 'f1-score': 0.8994912790697674; 'support': 461}; 'weighted avg': {'precision': 0.9112166854191761; 'recall': 0.9088937093275488; 'f1-score': 0.9072932956666498; 'support': 461}},{'0.0': {'precision': 0.9166666666666666; 'recall': 1.0; 'f1-score': 0.9565217391304348; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9583333333333333; 'recall': 0.9210526315789473; 'f1-score': 0.9354037267080746; 'support': 52}; 'weighted avg': {'precision': 0.9471153846153846; 'recall': 0.9423076923076923; 'f1-score': 0.9410893454371715; 'support': 52}}
5,1,CNF,3,462,51,28,[16; 17],122,0.809055,0.901961,2,[X10 >= 0.547850 OR X22 >= 117.450000],{'0.0': {'precision': 0.8871473354231975; 'recall': 0.9758620689655172; 'f1-score': 0.9293924466338259; 'support': 290}; '1.0': {'precision': 0.951048951048951; 'recall': 0.7906976744186046; 'f1-score': 0.8634920634920635; 'support': 172}; 'accuracy': 0.9069264069264069; 'macro avg': {'precision': 0.9190981432360743; 'recall': 0.8832798716920609; 'f1-score': 0.8964422550629447; 'support': 462}; 'weighted avg': {'precision': 0.9109375473011836; 'recall': 0.9069264069264069; 'f1-score': 0.9048581048581049; 'support': 462}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.9375; 'f1-score': 0.923076923076923; 'support': 32}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8421052631578947; 'f1-score': 0.8648648648648649; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.898989898989899; 'recall': 0.8898026315789473; 'f1-score': 0.8939708939708939; 'support': 51}; 'weighted avg': {'precision': 0.9015646662705487; 'recall': 0.9019607843137255; 'f1-score': 0.901390077860666; 'support': 51}}
5,1,CNF,4,462,51,28,[16; 17],122,0.841010,0.901961,3,[X0 >= 15.045000 OR X3 >= 696.250000 OR X7 >= 0.051420],{'0.0': {'precision': 0.966542750929368; 'recall': 0.896551724137931; 'f1-score': 0.930232558139535; 'support': 290}; '1.0': {'precision': 0.844559585492228; 'recall': 0.9476744186046512; 'f1-score': 0.8931506849315068; 'support': 172}; 'accuracy': 0.9155844155844156; 'macro avg': {'precision': 0.905551168210798; 'recall': 0.9221130713712911; 'f1-score': 0.9116916215355209; 'support': 462}; 'weighted avg': {'precision': 0.9211291049224675; 'recall': 0.9155844155844156; 'f1-score': 0.9164271854300526; 'support': 462}},{'0.0': {'precision': 1.0; 'recall': 0.84375; 'f1-score': 0.9152542372881356; 'support': 32}; '1.0': {'precision': 0.7916666666666666; 'recall': 1.0; 'f1-score': 0.8837209302325582; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8958333333333333; 'recall': 0.921875; 'f1-score': 0.8994875837603469; 'support': 51}; 'weighted avg': {'precision': 0.9223856209150326; 'recall': 0.9019607843137255; 'f1-score': 0.9035065346595871; 'support': 51}}
5,1,CNF,5,462,51,28,[16; 17],122,0.801043,0.803922,3,[X3 >= 883.250000 OR X8 >= 0.208650 OR X10 >= 0.547850],{'0.0': {'precision': 0.8553054662379421; 'recall': 0.9172413793103448; 'f1-score': 0.8851913477537436; 'support': 290}; '1.0': {'precision': 0.8410596026490066; 'recall': 0.7383720930232558; 'f1-score': 0.7863777089783281; 'support': 172}; 'accuracy': 0.8506493506493507; 'macro avg': {'precision': 0.8481825344434744; 'recall': 0.8278067361668002; 'f1-score': 0.8357845283660359; 'support': 462}; 'weighted avg': {'precision': 0.8500018113953082; 'recall': 0.8506493506493507; 'f1-score': 0.8484035861317275; 'support': 462}},{'0.0': {'precision': 0.8235294117647058; 'recall': 0.875; 'f1-score': 0.8484848484848485; 'support': 32}; '1.0': {'precision': 0.7647058823529411; 'recall': 0.6842105263157895; 'f1-score': 0.7222222222222222; 'support': 19}; 'accuracy': 0.803921568627451; 'macro avg': {'precision': 0.7941176470588235; 'recall': 0.7796052631578947; 'f1-score': 0.7853535353535354; 'support': 51}; 'weighted avg': {'precision': 0.8016147635524797; 'recall': 0.803921568627451; 'f1-score': 0.8014458308575955; 'support': 51}}
5,1,CNF,6,462,51,28,[16; 17],122,0.897475,0.862745,1,[X27 >= 0.142350],{'0.0': {'precision': 0.9177631578947368; 'recall': 0.9620689655172414; 'f1-score': 0.9393939393939393; 'support': 290}; '1.0': {'precision': 0.930379746835443; 'recall': 0.8546511627906976; 'f1-score': 0.8909090909090909; 'support': 172}; 'accuracy': 0.922077922077922; 'macro avg': {'precision': 0.9240714523650899; 'recall': 0.9083600641539695; 'f1-score': 0.915151515151515; 'support': 462}; 'weighted avg': {'precision': 0.9224602429549132; 'recall': 0.922077922077922; 'f1-score': 0.9213433031614849; 'support': 462}},{'0.0': {'precision': 0.8378378378378378; 'recall': 0.96875; 'f1-score': 0.8985507246376812; 'support': 32}; '1.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 19}; 'accuracy': 0.8627450980392157; 'macro avg': {'precision': 0.8832046332046333; 'recall': 0.8264802631578947; 'f1-score': 0.8432147562582345; 'support': 51}; 'weighted avg': {'precision': 0.8716405481111363; 'recall': 0.8627450980392157; 'f1-score': 0.8573200031000542; 'support': 51}}
5,1,CNF,7,462,51,28,[16; 17],122,0.966952,0.921569,5,[X0 >= 17.880000 OR X2 >= 98.755000 OR X3 >= 696.250000 OR X20 >= 16.795000 OR X27 >= 0.175750],{'0.0': {'precision': 0.9587628865979382; 'recall': 0.9620689655172414; 'f1-score': 0.9604130808950087; 'support': 290}; '1.0': {'precision': 0.935672514619883; 'recall': 0.9302325581395349; 'f1-score': 0.9329446064139942; 'support': 172}; 'accuracy': 0.9502164502164502; 'macro avg': {'precision': 0.9472177006089106; 'recall': 0.9461507618283882; 'f1-score': 0.9466788436545015; 'support': 462}; 'weighted avg': {'precision': 0.9501664710563247; 'recall': 0.9502164502164502; 'f1-score': 0.9501867224302154; 'support': 462}},{'0.0': {'precision': 0.9117647058823529; 'recall': 0.96875; 'f1-score': 0.9393939393939394; 'support': 32}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9215686274509803; 'macro avg': {'precision': 0.9264705882352942; 'recall': 0.9054276315789473; 'f1-score': 0.9141414141414141; 'support': 51}; 'weighted avg': {'precision': 0.9227220299884661; 'recall': 0.9215686274509803; 'f1-score': 0.9205783323430382; 'support': 51}}
5,1,CNF,8,462,51,28,[16; 17],122,0.915614,0.941176,2,[X7 >= 0.079005 OR X20 >= 16.795000],{'0.0': {'precision': 0.9362416107382551; 'recall': 0.9620689655172414; 'f1-score': 0.9489795918367346; 'support': 290}; '1.0': {'precision': 0.9329268292682927; 'recall': 0.8895348837209303; 'f1-score': 0.9107142857142858; 'support': 172}; 'accuracy': 0.935064935064935; 'macro avg': {'precision': 0.9345842200032739; 'recall': 0.9258019246190858; 'f1-score': 0.9298469387755102; 'support': 462}; 'weighted avg': {'precision': 0.9350075362516023; 'recall': 0.935064935064935; 'f1-score': 0.9347336337132256; 'support': 462}},{'0.0': {'precision': 0.9142857142857143; 'recall': 1.0; 'f1-score': 0.955223880597015; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8421052631578947; 'f1-score': 0.9142857142857143; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9571428571428571; 'recall': 0.9210526315789473; 'f1-score': 0.9347547974413646; 'support': 51}; 'weighted avg': {'precision': 0.9462184873949578; 'recall': 0.9411764705882353; 'f1-score': 0.939972406873197; 'support': 51}}
5,1,CNF,9,462,51,28,[16; 17],122,0.782468,0.901961,2,[X8 >= 0.208650 OR X20 >= 16.795000],{'0.0': {'precision': 0.931899641577061; 'recall': 0.896551724137931; 'f1-score': 0.913884007029877; 'support': 290}; '1.0': {'precision': 0.8360655737704918; 'recall': 0.8895348837209303; 'f1-score': 0.8619718309859155; 'support': 172}; 'accuracy': 0.8939393939393939; 'macro avg': {'precision': 0.8839826076737765; 'recall': 0.8930433039294307; 'f1-score': 0.8879279190078962; 'support': 462}; 'weighted avg': {'precision': 0.896221157458598; 'recall': 0.8939393939393939; 'f1-score': 0.8945573960351554; 'support': 462}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9019607843137255; 'macro avg': {'precision': 0.8927419354838709; 'recall': 0.9004934210526316; 'f1-score': 0.8962148962148961; 'support': 51}; 'weighted avg': {'precision': 0.9036369386464261; 'recall': 0.9019607843137255; 'f1-score': 0.9024396083219612; 'support': 51}}
5,1,CNF,0,461,52,14,[32; 33],122,0.533031,0.846154,4,[X0 >= 15.045000 OR X7 >= 0.051420 OR X10 >= 0.547850 OR X18 >= 0.043635],{'0.0': {'precision': 0.9770992366412213; 'recall': 0.8827586206896552; 'f1-score': 0.927536231884058; 'support': 290}; '1.0': {'precision': 0.8291457286432161; 'recall': 0.9649122807017544; 'f1-score': 0.891891891891892; 'support': 171}; 'accuracy': 0.913232104121475; 'macro avg': {'precision': 0.9031224826422187; 'recall': 0.9238354506957047; 'f1-score': 0.909714061887975; 'support': 461}; 'weighted avg': {'precision': 0.9222184343252584; 'recall': 0.913232104121475; 'f1-score': 0.9143145786548598; 'support': 461}},{'0.0': {'precision': 0.9285714285714286; 'recall': 0.8125; 'f1-score': 0.8666666666666666; 'support': 32}; '1.0': {'precision': 0.75; 'recall': 0.9; 'f1-score': 0.8181818181818182; 'support': 20}; 'accuracy': 0.8461538461538461; 'macro avg': {'precision': 0.8392857142857143; 'recall': 0.85625; 'f1-score': 0.8424242424242424; 'support': 52}; 'weighted avg': {'precision': 0.8598901098901099; 'recall': 0.8461538461538461; 'f1-score': 0.848018648018648; 'support': 52}}
5,1,CNF,1,461,52,14,[32; 33],122,0.597296,0.942308,3,[X10 >= 0.547850 OR X20 >= 18.225000 OR X23 >= 884.550000],{'0.0': {'precision': 0.9049180327868852; 'recall': 0.9550173010380623; 'f1-score': 0.9292929292929294; 'support': 289}; '1.0': {'precision': 0.9166666666666666; 'recall': 0.8313953488372093; 'f1-score': 0.8719512195121951; 'support': 172}; 'accuracy': 0.9088937093275488; 'macro avg': {'precision': 0.9107923497267759; 'recall': 0.8932063249376359; 'f1-score': 0.9006220744025623; 'support': 461}; 'weighted avg': {'precision': 0.9093014710240271; 'recall': 0.9088937093275488; 'f1-score': 0.9078986254267987; 'support': 461}},{'0.0': {'precision': 0.9411764705882353; 'recall': 0.9696969696969697; 'f1-score': 0.955223880597015; 'support': 33}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8947368421052632; 'f1-score': 0.918918918918919; 'support': 19}; 'accuracy': 0.9423076923076923; 'macro avg': {'precision': 0.9428104575163399; 'recall': 0.9322169059011165; 'f1-score': 0.9370713997579669; 'support': 52}; 'weighted avg': {'precision': 0.9423705379587732; 'recall': 0.9423076923076923; 'f1-score': 0.9419586061377105; 'support': 52}}
