l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],14,1.011547,0.471698,1,[X9 >= 0.895000],{'0.0': {'precision': 0.8219895287958116; 'recall': 0.46865671641791046; 'f1-score': 0.596958174904943; 'support': 335}; '1.0': {'precision': 0.3574007220216607; 'recall': 0.7443609022556391; 'f1-score': 0.48292682926829267; 'support': 133}; 'accuracy': 0.5470085470085471; 'macro avg': {'precision': 0.5896951254087361; 'recall': 0.6065088093367748; 'f1-score': 0.5399425020866178; 'support': 468}; 'weighted avg': {'precision': 0.6899589490929012; 'recall': 0.5470085470085471; 'f1-score': 0.564551830952647; 'support': 468}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.3157894736842105; 'f1-score': 0.46153846153846156; 'support': 38}; '1.0': {'precision': 0.3333333333333333; 'recall': 0.8666666666666667; 'f1-score': 0.48148148148148145; 'support': 15}; 'accuracy': 0.4716981132075472; 'macro avg': {'precision': 0.5952380952380952; 'recall': 0.5912280701754387; 'f1-score': 0.47150997150997154; 'support': 53}; 'weighted avg': {'precision': 0.7088948787061994; 'recall': 0.4716981132075472; 'f1-score': 0.46718271246573134; 'support': 53}}
l: 5,1,CNF,0,468,53,29,[16; 17],14,0.593046,0.716981,0,[],{'0.0': {'precision': 0.7158119658119658; 'recall': 1.0; 'f1-score': 0.8343711083437111; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.3579059829059829; 'recall': 0.5; 'f1-score': 0.41718555417185554; 'support': 468}; 'weighted avg': {'precision': 0.5123867703995909; 'recall': 0.7158119658119658; 'f1-score': 0.5972528232802204; 'support': 468}},{'0.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
l: 5,1,CNF,1,469,52,29,[16; 17],14,0.633543,0.730769,0,[],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
l: 5,1,CNF,2,469,52,29,[16; 17],14,0.557910,0.461538,1,[X2 < 1.650000],{'0.0': {'precision': 0.9186046511627907; 'recall': 0.4716417910447761; 'f1-score': 0.6232741617357002; 'support': 335}; '1.0': {'precision': 0.40404040404040403; 'recall': 0.8955223880597015; 'f1-score': 0.5568445475638051; 'support': 134}; 'accuracy': 0.5927505330490405; 'macro avg': {'precision': 0.6613225276015974; 'recall': 0.6835820895522389; 'f1-score': 0.5900593546497526; 'support': 469}; 'weighted avg': {'precision': 0.7715862948421088; 'recall': 0.5927505330490405; 'f1-score': 0.6042942719723016; 'support': 469}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.42105263157894735; 'f1-score': 0.5333333333333333; 'support': 38}; '1.0': {'precision': 0.26666666666666666; 'recall': 0.5714285714285714; 'f1-score': 0.36363636363636365; 'support': 14}; 'accuracy': 0.46153846153846156; 'macro avg': {'precision': 0.49696969696969695; 'recall': 0.49624060150375937; 'f1-score': 0.4484848484848485; 'support': 52}; 'weighted avg': {'precision': 0.6032634032634033; 'recall': 0.46153846153846156; 'f1-score': 0.4876456876456876; 'support': 52}}
l: 5,1,CNF,3,469,52,29,[16; 17],14,0.589473,0.750000,1,[X4 < 211.500000],{'0.0': {'precision': 0.8311111111111111; 'recall': 0.5565476190476191; 'f1-score': 0.6666666666666667; 'support': 336}; '1.0': {'precision': 0.38934426229508196; 'recall': 0.7142857142857143; 'f1-score': 0.5039787798408488; 'support': 133}; 'accuracy': 0.6012793176972282; 'macro avg': {'precision': 0.6102276867030966; 'recall': 0.6354166666666667; 'f1-score': 0.5853227232537578; 'support': 469}; 'weighted avg': {'precision': 0.7058339450289536; 'recall': 0.6012793176972282; 'f1-score': 0.6205312957757632; 'support': 469}},{'0.0': {'precision': 0.9285714285714286; 'recall': 0.7027027027027027; 'f1-score': 0.7999999999999999; 'support': 37}; '1.0': {'precision': 0.5416666666666666; 'recall': 0.8666666666666667; 'f1-score': 0.6666666666666667; 'support': 15}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7351190476190477; 'recall': 0.7846846846846847; 'f1-score': 0.7333333333333334; 'support': 52}; 'weighted avg': {'precision': 0.8169642857142858; 'recall': 0.75; 'f1-score': 0.7615384615384616; 'support': 52}}
l: 5,1,CNF,4,469,52,29,[16; 17],14,0.582600,0.538462,1,[X5 >= 61.500000],{'0.0': {'precision': 0.6485714285714286; 'recall': 0.6755952380952381; 'f1-score': 0.6618075801749271; 'support': 336}; '1.0': {'precision': 0.08403361344537816; 'recall': 0.07518796992481203; 'f1-score': 0.07936507936507936; 'support': 133}; 'accuracy': 0.5053304904051172; 'macro avg': {'precision': 0.3663025210084034; 'recall': 0.3753916040100251; 'f1-score': 0.3705863297700033; 'support': 469}; 'weighted avg': {'precision': 0.48847861532672776; 'recall': 0.5053304904051172; 'f1-score': 0.4966373187512389; 'support': 469}},{'0.0': {'precision': 0.6585365853658537; 'recall': 0.7297297297297297; 'f1-score': 0.6923076923076923; 'support': 37}; '1.0': {'precision': 0.09090909090909091; 'recall': 0.06666666666666667; 'f1-score': 0.07692307692307691; 'support': 15}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.3747228381374723; 'recall': 0.3981981981981982; 'f1-score': 0.3846153846153846; 'support': 52}; 'weighted avg': {'precision': 0.4947978850417875; 'recall': 0.5384615384615384; 'f1-score': 0.514792899408284; 'support': 52}}
l: 5,1,CNF,5,469,52,29,[16; 17],14,0.568394,0.711538,0,[],{'0.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,1,CNF,6,469,52,29,[16; 17],14,0.548372,0.711538,0,[],{'0.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,1,CNF,7,469,52,29,[16; 17],14,0.478173,0.711538,0,[],{'0.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
l: 5,1,CNF,8,469,52,29,[16; 17],14,0.507143,0.538462,1,[(NOT X1)],{'0.0': {'precision': 0.739612188365651; 'recall': 0.7946428571428571; 'f1-score': 0.7661406025824965; 'support': 336}; '1.0': {'precision': 0.3611111111111111; 'recall': 0.2932330827067669; 'f1-score': 0.3236514522821577; 'support': 133}; 'accuracy': 0.652452025586354; 'macro avg': {'precision': 0.5503616497383811; 'recall': 0.543937969924812; 'f1-score': 0.5448960274323271; 'support': 469}; 'weighted avg': {'precision': 0.6322760619800353; 'recall': 0.652452025586354; 'f1-score': 0.6406586047361317; 'support': 469}},{'0.0': {'precision': 0.6756756756756757; 'recall': 0.6756756756756757; 'f1-score': 0.6756756756756757; 'support': 37}; '1.0': {'precision': 0.2; 'recall': 0.2; 'f1-score': 0.20000000000000004; 'support': 15}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.4378378378378378; 'recall': 0.4378378378378378; 'f1-score': 0.43783783783783786; 'support': 52}; 'weighted avg': {'precision': 0.5384615384615384; 'recall': 0.5384615384615384; 'f1-score': 0.5384615384615384; 'support': 52}}
l: 5,1,CNF,9,469,52,29,[16; 17],14,0.553652,0.711538,0,[],{'0.0': {'precision': 0.7164179104477612; 'recall': 1.0; 'f1-score': 0.8347826086956522; 'support': 336}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; 'accuracy': 0.7164179104477612; 'macro avg': {'precision': 0.3582089552238806; 'recall': 0.5; 'f1-score': 0.4173913043478261; 'support': 469}; 'weighted avg': {'precision': 0.5132546224103364; 'recall': 0.7164179104477612; 'f1-score': 0.5980532121998703; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.658237 (+- 0.097918), (mean training time) 0.561231 (+- 0.041958)
l: 5,1,CNF,0,468,53,14,[33; 34],14,0.275153,0.716981,0,[],{'0.0': {'precision': 0.7158119658119658; 'recall': 1.0; 'f1-score': 0.8343711083437111; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 133}; 'accuracy': 0.7158119658119658; 'macro avg': {'precision': 0.3579059829059829; 'recall': 0.5; 'f1-score': 0.41718555417185554; 'support': 468}; 'weighted avg': {'precision': 0.5123867703995909; 'recall': 0.7158119658119658; 'f1-score': 0.5972528232802204; 'support': 468}},{'0.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
l: 5,1,CNF,1,469,52,14,[33; 34],14,0.286861,0.730769,1,[X4 < 211.500000],{'0.0': {'precision': 0.8311111111111111; 'recall': 0.5582089552238806; 'f1-score': 0.6678571428571428; 'support': 335}; '1.0': {'precision': 0.39344262295081966; 'recall': 0.7164179104477612; 'f1-score': 0.507936507936508; 'support': 134}; 'accuracy': 0.603411513859275; 'macro avg': {'precision': 0.6122768670309654; 'recall': 0.6373134328358209; 'f1-score': 0.5878968253968254; 'support': 469}; 'weighted avg': {'precision': 0.7060629716367421; 'recall': 0.603411513859275; 'f1-score': 0.6221655328798187; 'support': 469}},{'0.0': {'precision': 0.9285714285714286; 'recall': 0.6842105263157895; 'f1-score': 0.7878787878787878; 'support': 38}; '1.0': {'precision': 0.5; 'recall': 0.8571428571428571; 'f1-score': 0.631578947368421; 'support': 14}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.7142857142857143; 'recall': 0.7706766917293233; 'f1-score': 0.7097288676236044; 'support': 52}; 'weighted avg': {'precision': 0.8131868131868132; 'recall': 0.7307692307692307; 'f1-score': 0.7457980615875351; 'support': 52}}
l: 5,1,CNF,2,469,52,14,[33; 34],14,0.261897,0.596154,1,[X4 < 211.500000],{'0.0': {'precision': 0.8482142857142857; 'recall': 0.5671641791044776; 'f1-score': 0.6797853309481217; 'support': 335}; '1.0': {'precision': 0.40816326530612246; 'recall': 0.746268656716418; 'f1-score': 0.5277044854881267; 'support': 134}; 'accuracy': 0.6183368869936035; 'macro avg': {'precision': 0.628188775510204; 'recall': 0.6567164179104478; 'f1-score': 0.6037449082181241; 'support': 469}; 'weighted avg': {'precision': 0.7224854227405249; 'recall': 0.6183368869936035; 'f1-score': 0.6363336608166946; 'support': 469}},{'0.0': {'precision': 0.7931034482758621; 'recall': 0.6052631578947368; 'f1-score': 0.6865671641791046; 'support': 38}; '1.0': {'precision': 0.34782608695652173; 'recall': 0.5714285714285714; 'f1-score': 0.4324324324324324; 'support': 14}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5704647676161919; 'recall': 0.5883458646616542; 'f1-score': 0.5594997983057685; 'support': 52}; 'weighted avg': {'precision': 0.673221081766809; 'recall': 0.5961538461538461; 'f1-score': 0.6181462748626928; 'support': 52}}
