l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,35,[8; 9],564,1.238718,0.875000,1,[X2 >= 0.328340],{'0.0': {'precision': 0.875; 'recall': 0.4803921568627451; 'f1-score': 0.620253164556962; 'support': 102}; '1.0': {'precision': 0.7675438596491229; 'recall': 0.9615384615384616; 'f1-score': 0.8536585365853658; 'support': 182}; 'accuracy': 0.7887323943661971; 'macro avg': {'precision': 0.8212719298245614; 'recall': 0.7209653092006033; 'f1-score': 0.736955850571164; 'support': 284}; 'weighted avg': {'precision': 0.8061372621695083; 'recall': 0.7887323943661971; 'f1-score': 0.7698298466315026; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.84; 'recall': 1.0; 'f1-score': 0.9130434782608696; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9199999999999999; 'recall': 0.8181818181818181; 'f1-score': 0.8454106280193237; 'support': 32}; 'weighted avg': {'precision': 0.895; 'recall': 0.875; 'f1-score': 0.8665458937198067; 'support': 32}}
l: 5,1,CNF,0,284,32,17,[16; 17],564,0.716902,0.843750,2,[X26 < 0.410780 OR X32 >= 0.409560],{'0.0': {'precision': 0.6615384615384615; 'recall': 0.4215686274509804; 'f1-score': 0.5149700598802396; 'support': 102}; '1.0': {'precision': 0.730593607305936; 'recall': 0.8791208791208791; 'f1-score': 0.7980049875311721; 'support': 182}; 'accuracy': 0.7147887323943662; 'macro avg': {'precision': 0.6960660344221987; 'recall': 0.6503447532859298; 'f1-score': 0.6564875237057058; 'support': 284}; 'weighted avg': {'precision': 0.7057921112908571; 'recall': 0.7147887323943662; 'f1-score': 0.6963515980227386; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.9523809523809523; 'f1-score': 0.888888888888889; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8541666666666667; 'recall': 0.7943722943722944; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.84765625; 'recall': 0.84375; 'f1-score': 0.8366228070175439; 'support': 32}}
l: 5,1,CNF,1,284,32,17,[16; 17],564,0.786016,0.625000,1,[X6 >= 0.348160],{'0.0': {'precision': 0.7558139534883721; 'recall': 0.6372549019607843; 'f1-score': 0.6914893617021277; 'support': 102}; '1.0': {'precision': 0.8131313131313131; 'recall': 0.8846153846153846; 'f1-score': 0.8473684210526315; 'support': 182}; 'accuracy': 0.795774647887324; 'macro avg': {'precision': 0.7844726333098426; 'recall': 0.7609351432880844; 'f1-score': 0.7694288913773797; 'support': 284}; 'weighted avg': {'precision': 0.7925455008651865; 'recall': 0.795774647887324; 'f1-score': 0.7913836884689999; 'support': 284}},{'0.0': {'precision': 0.4; 'recall': 0.18181818181818182; 'f1-score': 0.25000000000000006; 'support': 11}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.8571428571428571; 'f1-score': 0.75; 'support': 21}; 'accuracy': 0.625; 'macro avg': {'precision': 0.5333333333333333; 'recall': 0.5194805194805194; 'f1-score': 0.5; 'support': 32}; 'weighted avg': {'precision': 0.575; 'recall': 0.625; 'f1-score': 0.578125; 'support': 32}}
l: 5,1,CNF,2,284,32,17,[16; 17],564,0.721794,0.750000,1,[X30 >= 0.025860],{'0.0': {'precision': 0.6818181818181818; 'recall': 0.5882352941176471; 'f1-score': 0.631578947368421; 'support': 102}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.8461538461538461; 'f1-score': 0.8148148148148148; 'support': 182}; 'accuracy': 0.7535211267605634; 'macro avg': {'precision': 0.7337662337662337; 'recall': 0.7171945701357466; 'f1-score': 0.7231968810916178; 'support': 284}; 'weighted avg': {'precision': 0.7483994878361077; 'recall': 0.7535211267605634; 'f1-score': 0.7490047497460395; 'support': 284}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.45454545454545453; 'f1-score': 0.5555555555555556; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.9047619047619048; 'f1-score': 0.8260869565217391; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7371428571428571; 'recall': 0.6796536796536796; 'f1-score': 0.6908212560386473; 'support': 32}; 'weighted avg': {'precision': 0.7442857142857143; 'recall': 0.75; 'f1-score': 0.7330917874396136; 'support': 32}}
l: 5,1,CNF,3,284,32,17,[16; 17],564,0.800791,0.718750,3,[X2 >= 0.749160 OR X14 >= 0.601940 OR X33 < 0.000000],{'0.0': {'precision': 0.8431372549019608; 'recall': 0.42574257425742573; 'f1-score': 0.5657894736842105; 'support': 101}; '1.0': {'precision': 0.7510729613733905; 'recall': 0.9562841530054644; 'f1-score': 0.8413461538461539; 'support': 183}; 'accuracy': 0.7676056338028169; 'macro avg': {'precision': 0.7971051081376757; 'recall': 0.691013363631445; 'f1-score': 0.7035678137651822; 'support': 284}; 'weighted avg': {'precision': 0.7838141361846074; 'recall': 0.7676056338028169; 'f1-score': 0.7433488837885613; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5; 'f1-score': 0.5714285714285715; 'support': 12}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.85; 'f1-score': 0.7906976744186046; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7028985507246377; 'recall': 0.675; 'f1-score': 0.6810631229235881; 'support': 32}; 'weighted avg': {'precision': 0.7119565217391304; 'recall': 0.71875; 'f1-score': 0.7084717607973422; 'support': 32}}
l: 5,1,CNF,4,284,32,17,[16; 17],564,0.811858,0.843750,3,[X6 >= 0.554320 OR X7 >= 0.014710 OR X32 < -0.265310],{'0.0': {'precision': 0.8269230769230769; 'recall': 0.42574257425742573; 'f1-score': 0.5620915032679739; 'support': 101}; '1.0': {'precision': 0.75; 'recall': 0.9508196721311475; 'f1-score': 0.8385542168674699; 'support': 183}; 'accuracy': 0.7640845070422535; 'macro avg': {'precision': 0.7884615384615384; 'recall': 0.6882811231942866; 'f1-score': 0.7003228600677218; 'support': 284}; 'weighted avg': {'precision': 0.7773564463705309; 'recall': 0.7640845070422535; 'f1-score': 0.7402347306930013; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
l: 5,1,CNF,5,284,32,17,[16; 17],564,0.773880,0.656250,3,[X11 >= 0.028250 OR X13 < 0.000000 OR X31 >= 0.132960],{'0.0': {'precision': 0.6296296296296297; 'recall': 0.33663366336633666; 'f1-score': 0.4387096774193549; 'support': 101}; '1.0': {'precision': 0.7086956521739131; 'recall': 0.8907103825136612; 'f1-score': 0.7893462469733655; 'support': 183}; 'accuracy': 0.6936619718309859; 'macro avg': {'precision': 0.6691626409017714; 'recall': 0.6136720229399989; 'f1-score': 0.6140279621963602; 'support': 284}; 'weighted avg': {'precision': 0.6805771019028827; 'recall': 0.6936619718309859; 'f1-score': 0.6646480303361998; 'support': 284}},{'0.0': {'precision': 0.6; 'recall': 0.25; 'f1-score': 0.35294117647058826; 'support': 12}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.9; 'f1-score': 0.7659574468085106; 'support': 20}; 'accuracy': 0.65625; 'macro avg': {'precision': 0.6333333333333333; 'recall': 0.575; 'f1-score': 0.5594493116395495; 'support': 32}; 'weighted avg': {'precision': 0.6416666666666666; 'recall': 0.65625; 'f1-score': 0.6110763454317897; 'support': 32}}
l: 5,1,CNF,6,285,31,17,[16; 17],564,0.786174,0.645161,2,[X8 < -0.047870 OR X14 >= 0.251920],{'0.0': {'precision': 0.6413043478260869; 'recall': 0.5784313725490197; 'f1-score': 0.6082474226804123; 'support': 102}; '1.0': {'precision': 0.7772020725388601; 'recall': 0.819672131147541; 'f1-score': 0.7978723404255318; 'support': 183}; 'accuracy': 0.7333333333333333; 'macro avg': {'precision': 0.7092532101824736; 'recall': 0.6990517518482804; 'f1-score': 0.703059881552972; 'support': 285}; 'weighted avg': {'precision': 0.7285649921153412; 'recall': 0.7333333333333333; 'f1-score': 0.7300065803904363; 'support': 285}},{'0.0': {'precision': 0.5; 'recall': 0.36363636363636365; 'f1-score': 0.4210526315789474; 'support': 11}; '1.0': {'precision': 0.6956521739130435; 'recall': 0.8; 'f1-score': 0.7441860465116279; 'support': 20}; 'accuracy': 0.6451612903225806; 'macro avg': {'precision': 0.5978260869565217; 'recall': 0.5818181818181818; 'f1-score': 0.5826193390452876; 'support': 31}; 'weighted avg': {'precision': 0.626227208976157; 'recall': 0.6451612903225806; 'f1-score': 0.6295258025032574; 'support': 31}}
l: 5,1,CNF,7,285,31,17,[16; 17],564,0.714612,0.645161,2,[X11 < -0.020280 OR X13 >= 0.084360],{'0.0': {'precision': 0.42452830188679247; 'recall': 0.4411764705882353; 'f1-score': 0.4326923076923077; 'support': 102}; '1.0': {'precision': 0.6815642458100558; 'recall': 0.6666666666666666; 'f1-score': 0.6740331491712707; 'support': 183}; 'accuracy': 0.5859649122807018; 'macro avg': {'precision': 0.5530462738484241; 'recall': 0.553921568627451; 'f1-score': 0.5533627284317892; 'support': 285}; 'weighted avg': {'precision': 0.5895724343006774; 'recall': 0.5859649122807018; 'f1-score': 0.587658532220905; 'support': 285}},{'0.0': {'precision': 0.5; 'recall': 0.45454545454545453; 'f1-score': 0.47619047619047616; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 0.75; 'f1-score': 0.7317073170731706; 'support': 20}; 'accuracy': 0.6451612903225806; 'macro avg': {'precision': 0.6071428571428572; 'recall': 0.6022727272727273; 'f1-score': 0.6039488966318234; 'support': 31}; 'weighted avg': {'precision': 0.6382488479262672; 'recall': 0.6451612903225806; 'f1-score': 0.6410400509535049; 'support': 31}}
l: 5,1,CNF,8,285,31,17,[16; 17],564,0.733199,0.838710,2,[X6 >= 0.554320 OR X21 < -0.145500],{'0.0': {'precision': 0.696969696969697; 'recall': 0.45098039215686275; 'f1-score': 0.5476190476190477; 'support': 102}; '1.0': {'precision': 0.7442922374429224; 'recall': 0.8907103825136612; 'f1-score': 0.8109452736318409; 'support': 183}; 'accuracy': 0.7333333333333333; 'macro avg': {'precision': 0.7206309672063097; 'recall': 0.670845387335262; 'f1-score': 0.6792821606254442; 'support': 285}; 'weighted avg': {'precision': 0.7273557492735575; 'recall': 0.7333333333333333; 'f1-score': 0.7167022032693675; 'support': 285}},{'0.0': {'precision': 0.8; 'recall': 0.7272727272727273; 'f1-score': 0.761904761904762; 'support': 11}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.8136363636363637; 'f1-score': 0.8199767711962833; 'support': 31}; 'weighted avg': {'precision': 0.8368663594470046; 'recall': 0.8387096774193549; 'f1-score': 0.8368363867970477; 'support': 31}}
l: 5,1,CNF,9,285,31,17,[16; 17],564,0.832756,0.677419,2,[X2 >= 0.749160 OR X33 < -0.018320],{'0.0': {'precision': 0.6875; 'recall': 0.5392156862745098; 'f1-score': 0.6043956043956044; 'support': 102}; '1.0': {'precision': 0.7707317073170732; 'recall': 0.8633879781420765; 'f1-score': 0.8144329896907218; 'support': 183}; 'accuracy': 0.7473684210526316; 'macro avg': {'precision': 0.7291158536585366; 'recall': 0.7013018322082931; 'f1-score': 0.7094142970431631; 'support': 285}; 'weighted avg': {'precision': 0.7409435173299102; 'recall': 0.7473684210526316; 'f1-score': 0.7392617149535219; 'support': 285}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.45454545454545453; 'f1-score': 0.5; 'support': 11}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8; 'f1-score': 0.761904761904762; 'support': 20}; 'accuracy': 0.6774193548387096; 'macro avg': {'precision': 0.6414141414141414; 'recall': 0.6272727272727273; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.6663408276311502; 'recall': 0.6774193548387096; 'f1-score': 0.6689708141321046; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 17}, (mean val acc cv) 0.724395 (+- 0.084577), (mean training time) 0.767798 (+- 0.040852)
l: 5,1,CNF,0,284,32,8,[35; 36],564,0.479409,0.750000,3,[X2 >= 0.749160 OR X7 < -0.104010 OR X32 >= 0.409560],{'0.0': {'precision': 0.703125; 'recall': 0.4411764705882353; 'f1-score': 0.5421686746987951; 'support': 102}; '1.0': {'precision': 0.740909090909091; 'recall': 0.8956043956043956; 'f1-score': 0.8109452736318409; 'support': 182}; 'accuracy': 0.7323943661971831; 'macro avg': {'precision': 0.7220170454545455; 'recall': 0.6683904330963155; 'f1-score': 0.676556974165318; 'support': 284}; 'weighted avg': {'precision': 0.7273387483994879; 'recall': 0.7323943661971831; 'f1-score': 0.7144128331699724; 'support': 284}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.5454545454545454; 'f1-score': 0.6; 'support': 11}; '1.0': {'precision': 0.782608695652174; 'recall': 0.8571428571428571; 'f1-score': 0.8181818181818182; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7246376811594203; 'recall': 0.7012987012987013; 'f1-score': 0.7090909090909091; 'support': 32}; 'weighted avg': {'precision': 0.7427536231884058; 'recall': 0.75; 'f1-score': 0.7431818181818182; 'support': 32}}
l: 5,1,CNF,1,284,32,8,[35; 36],564,0.626156,0.593750,3,[X12 < -0.024390 OR X28 >= 0.496640 OR X29 >= 0.015470],{'0.0': {'precision': 0.6363636363636364; 'recall': 0.4117647058823529; 'f1-score': 0.5; 'support': 102}; '1.0': {'precision': 0.7247706422018348; 'recall': 0.8681318681318682; 'f1-score': 0.79; 'support': 182}; 'accuracy': 0.704225352112676; 'macro avg': {'precision': 0.6805671392827356; 'recall': 0.6399482870071105; 'f1-score': 0.645; 'support': 284}; 'weighted avg': {'precision': 0.6930188302458622; 'recall': 0.704225352112676; 'f1-score': 0.6858450704225352; 'support': 284}},{'0.0': {'precision': 0.25; 'recall': 0.09090909090909091; 'f1-score': 0.13333333333333333; 'support': 11}; '1.0': {'precision': 0.6428571428571429; 'recall': 0.8571428571428571; 'f1-score': 0.7346938775510204; 'support': 21}; 'accuracy': 0.59375; 'macro avg': {'precision': 0.44642857142857145; 'recall': 0.474025974025974; 'f1-score': 0.4340136054421769; 'support': 32}; 'weighted avg': {'precision': 0.5078125; 'recall': 0.59375; 'f1-score': 0.5279761904761905; 'support': 32}}
l: 5,1,CNF,2,284,32,8,[35; 36],564,0.609321,0.687500,2,[X7 >= 0.279550 OR X30 >= 0.442770],{'0.0': {'precision': 0.6385542168674698; 'recall': 0.5196078431372549; 'f1-score': 0.572972972972973; 'support': 102}; '1.0': {'precision': 0.7562189054726368; 'recall': 0.8351648351648352; 'f1-score': 0.793733681462141; 'support': 182}; 'accuracy': 0.721830985915493; 'macro avg': {'precision': 0.6973865611700534; 'recall': 0.6773863391510451; 'f1-score': 0.6833533272175569; 'support': 284}; 'weighted avg': {'precision': 0.7139590525228938; 'recall': 0.721830985915493; 'f1-score': 0.7144463847512427; 'support': 284}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.45454545454545453; 'f1-score': 0.5; 'support': 11}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.8095238095238095; 'f1-score': 0.7727272727272727; 'support': 21}; 'accuracy': 0.6875; 'macro avg': {'precision': 0.6473429951690821; 'recall': 0.6320346320346321; 'f1-score': 0.6363636363636364; 'support': 32}; 'weighted avg': {'precision': 0.6760265700483091; 'recall': 0.6875; 'f1-score': 0.6789772727272727; 'support': 32}}
