l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,1,[468; 468],14,0.144615,0.716981,0,[],{'0.0': {'precision': 0.7136752136752137; 'recall': 1.0; 'f1-score': 0.8329177057356608; 'support': 334}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.35683760683760685; 'recall': 0.5; 'f1-score': 0.4164588528678304; 'support': 468}; 'weighted avg': {'precision': 0.5093323106143619; 'recall': 0.7136752136752137; 'f1-score': 0.5944327216147666; 'support': 468}},{'0.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
l: 5,1,DNF,0,468,53,1,[468; 468],14,0.189985,0.679245,5,[(NOT X1) AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.751207729468599; 'recall': 0.9311377245508982; 'f1-score': 0.8315508021390374; 'support': 334}; '1.0': {'precision': 0.5740740740740741; 'recall': 0.23134328358208955; 'f1-score': 0.3297872340425532; 'support': 134}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6626409017713366; 'recall': 0.5812405040664939; 'f1-score': 0.5806690180907953; 'support': 468}; 'weighted avg': {'precision': 0.7004899734368334; 'recall': 0.7307692307692307; 'f1-score': 0.6878834557182492; 'support': 468}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.9210526315789473; 'f1-score': 0.8045977011494253; 'support': 38}; '1.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; 'accuracy': 0.6792452830188679; 'macro avg': {'precision': 0.48214285714285715; 'recall': 0.493859649122807; 'f1-score': 0.45493042952208107; 'support': 53}; 'weighted avg': {'precision': 0.5828840970350404; 'recall': 0.6792452830188679; 'f1-score': 0.6066728304169663; 'support': 53}}
l: 5,1,DNF,1,469,52,1,[469; 469],14,0.199306,0.730769,4,[X2 < 1.650000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8115501519756839; 'recall': 0.7994011976047904; 'f1-score': 0.8054298642533937; 'support': 334}; '1.0': {'precision': 0.5214285714285715; 'recall': 0.5407407407407407; 'f1-score': 0.530909090909091; 'support': 135}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6664893617021277; 'recall': 0.6700709691727655; 'f1-score': 0.6681694775812423; 'support': 469}; 'weighted avg': {'precision': 0.7280396756987966; 'recall': 0.7249466950959488; 'f1-score': 0.726410025444266; 'support': 469}},{'0.0': {'precision': 0.8157894736842105; 'recall': 0.8157894736842105; 'f1-score': 0.8157894736842104; 'support': 38}; '1.0': {'precision': 0.5; 'recall': 0.5; 'f1-score': 0.5; 'support': 14}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6578947368421053; 'recall': 0.6578947368421053; 'f1-score': 0.6578947368421052; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 5,1,DNF,2,469,52,1,[469; 469],14,0.115496,0.692308,5,[(NOT X1) AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.7488038277511961; 'recall': 0.9343283582089552; 'f1-score': 0.8313413014608233; 'support': 335}; '1.0': {'precision': 0.5686274509803921; 'recall': 0.21641791044776118; 'f1-score': 0.3135135135135135; 'support': 134}; 'accuracy': 0.7292110874200426; 'macro avg': {'precision': 0.6587156393657941; 'recall': 0.5753731343283582; 'f1-score': 0.5724274074871684; 'support': 469}; 'weighted avg': {'precision': 0.6973248629595378; 'recall': 0.7292110874200426; 'f1-score': 0.6833905049044492; 'support': 469}},{'0.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; '1.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
l: 5,1,DNF,3,469,52,1,[469; 469],14,0.244818,0.730769,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8126888217522659; 'recall': 0.8029850746268656; 'f1-score': 0.8078078078078078; 'support': 335}; '1.0': {'precision': 0.5217391304347826; 'recall': 0.5373134328358209; 'f1-score': 0.5294117647058824; 'support': 134}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6672139760935243; 'recall': 0.6701492537313433; 'f1-score': 0.6686097862568451; 'support': 469}; 'weighted avg': {'precision': 0.7295603385186992; 'recall': 0.7270788912579957; 'f1-score': 0.7282660812072577; 'support': 469}},{'0.0': {'precision': 0.8108108108108109; 'recall': 0.8108108108108109; 'f1-score': 0.8108108108108109; 'support': 37}; '1.0': {'precision': 0.5333333333333333; 'recall': 0.5333333333333333; 'f1-score': 0.5333333333333333; 'support': 15}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6720720720720721; 'recall': 0.6720720720720721; 'f1-score': 0.6720720720720721; 'support': 52}; 'weighted avg': {'precision': 0.7307692307692307; 'recall': 0.7307692307692307; 'f1-score': 0.7307692307692307; 'support': 52}}
l: 5,1,DNF,4,469,52,1,[469; 469],14,0.199407,0.692308,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X6 < 59.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8035190615835777; 'recall': 0.817910447761194; 'f1-score': 0.8106508875739644; 'support': 335}; '1.0': {'precision': 0.5234375; 'recall': 0.5; 'f1-score': 0.5114503816793893; 'support': 134}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6634782807917888; 'recall': 0.658955223880597; 'f1-score': 0.6610506346266769; 'support': 469}; 'weighted avg': {'precision': 0.723495758273984; 'recall': 0.7270788912579957; 'f1-score': 0.7251650287469429; 'support': 469}},{'0.0': {'precision': 0.8181818181818182; 'recall': 0.7297297297297297; 'f1-score': 0.7714285714285715; 'support': 37}; '1.0': {'precision': 0.47368421052631576; 'recall': 0.6; 'f1-score': 0.5294117647058824; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.645933014354067; 'recall': 0.6648648648648648; 'f1-score': 0.6504201680672269; 'support': 52}; 'weighted avg': {'precision': 0.7188075082811924; 'recall': 0.6923076923076923; 'f1-score': 0.7016160310277957; 'support': 52}}
l: 5,1,DNF,5,469,52,1,[469; 469],14,0.129014,0.596154,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.822289156626506; 'recall': 0.8149253731343283; 'f1-score': 0.8185907046476761; 'support': 335}; '1.0': {'precision': 0.5474452554744526; 'recall': 0.5597014925373134; 'f1-score': 0.5535055350553505; 'support': 134}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6848672060504792; 'recall': 0.6873134328358208; 'f1-score': 0.6860481198515134; 'support': 469}; 'weighted avg': {'precision': 0.7437623277259193; 'recall': 0.7420042643923241; 'f1-score': 0.7428520847641544; 'support': 469}},{'0.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; '1.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
l: 5,1,DNF,6,469,52,1,[469; 469],14,0.163366,0.692308,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8138138138138138; 'recall': 0.808955223880597; 'f1-score': 0.811377245508982; 'support': 335}; '1.0': {'precision': 0.5294117647058824; 'recall': 0.5373134328358209; 'f1-score': 0.5333333333333332; 'support': 134}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.671612789259848; 'recall': 0.673134328358209; 'f1-score': 0.6723552894211576; 'support': 469}; 'weighted avg': {'precision': 0.732556085497262; 'recall': 0.7313432835820896; 'f1-score': 0.7319361277445109; 'support': 469}},{'0.0': {'precision': 0.8; 'recall': 0.7567567567567568; 'f1-score': 0.7777777777777778; 'support': 37}; '1.0': {'precision': 0.47058823529411764; 'recall': 0.5333333333333333; 'f1-score': 0.5; 'support': 15}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6352941176470588; 'recall': 0.6450450450450451; 'f1-score': 0.6388888888888888; 'support': 52}; 'weighted avg': {'precision': 0.7049773755656108; 'recall': 0.6923076923076923; 'f1-score': 0.6976495726495726; 'support': 52}}
l: 5,1,DNF,7,469,52,1,[469; 469],14,0.212160,0.750000,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8102409638554217; 'recall': 0.8029850746268656; 'f1-score': 0.8065967016491754; 'support': 335}; '1.0': {'precision': 0.5182481751824818; 'recall': 0.5298507462686567; 'f1-score': 0.5239852398523985; 'support': 134}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6642445695189517; 'recall': 0.6664179104477612; 'f1-score': 0.665290970750787; 'support': 469}; 'weighted avg': {'precision': 0.7268144528060102; 'recall': 0.7249466950959488; 'f1-score': 0.7258505697072392; 'support': 469}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.8108108108108109; 'f1-score': 0.8219178082191781; 'support': 37}; '1.0': {'precision': 0.5625; 'recall': 0.6; 'f1-score': 0.5806451612903225; 'support': 15}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6979166666666667; 'recall': 0.7054054054054054; 'f1-score': 0.7012814847547504; 'support': 52}; 'weighted avg': {'precision': 0.7552083333333334; 'recall': 0.75; 'f1-score': 0.7523199292973929; 'support': 52}}
l: 5,1,DNF,8,469,52,1,[469; 469],14,0.223068,0.730769,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8165137614678899; 'recall': 0.7970149253731343; 'f1-score': 0.8066465256797584; 'support': 335}; '1.0': {'precision': 0.5211267605633803; 'recall': 0.5522388059701493; 'f1-score': 0.5362318840579711; 'support': 134}; 'accuracy': 0.7270788912579957; 'macro avg': {'precision': 0.6688202610156351; 'recall': 0.6746268656716419; 'f1-score': 0.6714392048688647; 'support': 469}; 'weighted avg': {'precision': 0.7321174754951729; 'recall': 0.7270788912579957; 'f1-score': 0.7293851995021049; 'support': 469}},{'0.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; '1.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
l: 5,1,DNF,9,469,52,1,[469; 469],14,0.247924,0.750000,5,[X2 < 1.650000 AND X3 < 1.250000 AND X4 < 211.500000 AND X5 < 61.500000 AND X9 >= 0.895000],{'0.0': {'precision': 0.8102409638554217; 'recall': 0.8029850746268656; 'f1-score': 0.8065967016491754; 'support': 335}; '1.0': {'precision': 0.5182481751824818; 'recall': 0.5298507462686567; 'f1-score': 0.5239852398523985; 'support': 134}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6642445695189517; 'recall': 0.6664179104477612; 'f1-score': 0.665290970750787; 'support': 469}; 'weighted avg': {'precision': 0.7268144528060102; 'recall': 0.7249466950959488; 'f1-score': 0.7258505697072392; 'support': 469}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.8108108108108109; 'f1-score': 0.8219178082191781; 'support': 37}; '1.0': {'precision': 0.5625; 'recall': 0.6; 'f1-score': 0.5806451612903225; 'support': 15}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6979166666666667; 'recall': 0.7054054054054054; 'f1-score': 0.7012814847547504; 'support': 52}; 'weighted avg': {'precision': 0.7552083333333334; 'recall': 0.75; 'f1-score': 0.7523199292973929; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'DNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.704463 (+- 0.043627), (mean training time) 0.192455 (+- 0.042472)
l: 5,2,CNF,0,468,53,1,[468; 468],14,1.360606,0.716981,0,[] AND [],{'0.0': {'precision': 0.7136752136752137; 'recall': 1.0; 'f1-score': 0.8329177057356608; 'support': 334}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7136752136752137; 'macro avg': {'precision': 0.35683760683760685; 'recall': 0.5; 'f1-score': 0.4164588528678304; 'support': 468}; 'weighted avg': {'precision': 0.5093323106143619; 'recall': 0.7136752136752137; 'f1-score': 0.5944327216147666; 'support': 468}},{'0.0': {'precision': 0.7169811320754716; 'recall': 1.0; 'f1-score': 0.8351648351648352; 'support': 38}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.3584905660377358; 'recall': 0.5; 'f1-score': 0.4175824175824176; 'support': 53}; 'weighted avg': {'precision': 0.5140619437522249; 'recall': 0.7169811320754716; 'f1-score': 0.5987974289861082; 'support': 53}}
l: 5,2,CNF,1,469,52,1,[469; 469],14,1.456215,0.730769,0,[] AND [],{'0.0': {'precision': 0.7121535181236673; 'recall': 1.0; 'f1-score': 0.8318804483188045; 'support': 334}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 135}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.35607675906183367; 'recall': 0.5; 'f1-score': 0.41594022415940224; 'support': 469}; 'weighted avg': {'precision': 0.5071626333759166; 'recall': 0.7121535181236673; 'f1-score': 0.5924265879285303; 'support': 469}},{'0.0': {'precision': 0.7307692307692307; 'recall': 1.0; 'f1-score': 0.8444444444444443; 'support': 38}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 14}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.36538461538461536; 'recall': 0.5; 'f1-score': 0.42222222222222217; 'support': 52}; 'weighted avg': {'precision': 0.5340236686390532; 'recall': 0.7307692307692307; 'f1-score': 0.6170940170940169; 'support': 52}}
l: 5,2,CNF,2,469,52,1,[469; 469],14,1.522906,0.711538,0,[] AND [],{'0.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 335}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 134}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.35714285714285715; 'recall': 0.5; 'f1-score': 0.41666666666666663; 'support': 469}; 'weighted avg': {'precision': 0.5102040816326531; 'recall': 0.7142857142857143; 'f1-score': 0.5952380952380951; 'support': 469}},{'0.0': {'precision': 0.7115384615384616; 'recall': 1.0; 'f1-score': 0.8314606741573033; 'support': 37}; '1.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.3557692307692308; 'recall': 0.5; 'f1-score': 0.41573033707865165; 'support': 52}; 'weighted avg': {'precision': 0.5062869822485208; 'recall': 0.7115384615384616; 'f1-score': 0.5916162489196196; 'support': 52}}
