l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],296,1052.834952,0.814739,4,[X3 == 10 OR X3 == 14 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8229794044560502; 'recall': 0.9758777405983119; 'f1-score': 0.8929305853859159; 'support': 20023}; '1': {'precision': 0.8164196123147093; 'recall': 0.3382144544166273; 'f1-score': 0.4782899131596526; 'support': 6351}; 'accuracy': 0.8223250170622582; 'macro avg': {'precision': 0.8196995083853797; 'recall': 0.6570460975074696; 'f1-score': 0.6856102492727842; 'support': 26374}; 'weighted avg': {'precision': 0.8213997714883678; 'recall': 0.8223250170622582; 'f1-score': 0.7930828979168555; 'support': 26374}},{'0': {'precision': 0.8190440060698028; 'recall': 0.9703370786516854; 'f1-score': 0.8882945895906192; 'support': 2225}; '1': {'precision': 0.7762711864406779; 'recall': 0.3243626062322946; 'f1-score': 0.4575424575424576; 'support': 706}; 'accuracy': 0.8147389969293757; 'macro avg': {'precision': 0.7976575962552404; 'recall': 0.64734984244199; 'f1-score': 0.6729185235665385; 'support': 2931}; 'weighted avg': {'precision': 0.8087411706354247; 'recall': 0.8147389969293757; 'f1-score': 0.784537849493041; 'support': 2931}}
l: 5,2,DNF,8,26375,2930,1,[26375; 26375],296,1043.138930,0.734130,104,[X0 < 54.500000 AND X0 >= 29.500000 AND X1 != 0 AND X1 != 2 AND X1 != 6 AND X1 != 7 AND X4 >= 9.500000 AND X5 != 1 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 5 AND X6 != 7 AND X6 != 8 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X8 != 0 AND X11 < 1551.500000 AND X12 >= 34.500000 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 17 AND X13 != 21 AND X13 != 23 AND X13 != 26 AND X13 != 27 AND X13 != 30 AND X13 != 32 AND X13 != 33 AND X13 != 34 AND X13 != 35 AND X13 != 36 AND X13 != 37 AND X13 != 38 AND X13 != 41] OR [X0 < 61.500000 AND X0 >= 23.500000 AND X1 != 1 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 8 AND X3 != 13 AND X3 != 14 AND X5 != 0 AND X5 != 5 AND X6 != 3 AND X6 != 6 AND X6 != 8 AND X6 != 9 AND X6 != 11 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 3 AND X8 != 0 AND X8 != 2 AND X8 != 3 AND X12 < 41.500000 AND X13 != 1 AND X13 != 2 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 7 AND X13 != 8 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 12 AND X13 != 13 AND X13 != 16 AND X13 != 17 AND X13 != 18 AND X13 != 21 AND X13 != 22 AND X13 != 23 AND X13 != 24 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 33 AND X13 != 35 AND X13 != 37 AND X13 != 40],{'0': {'precision': 0.825170731707317; 'recall': 0.8447862564922094; 'f1-score': 0.8348632908893495; 'support': 20024}; '1': {'precision': 0.47097872340425534; 'recall': 0.43567942056369074; 'f1-score': 0.45264191068215276; 'support': 6351}; 'accuracy': 0.7462748815165877; 'macro avg': {'precision': 0.6480747275557862; 'recall': 0.6402328385279501; 'f1-score': 0.6437526007857511; 'support': 26375}; 'weighted avg': {'precision': 0.7398826390160281; 'recall': 0.7462748815165877; 'f1-score': 0.7428258317160449; 'support': 26375}},{'0': {'precision': 0.8161925601750547; 'recall': 0.8385791366906474; 'f1-score': 0.8272344200487913; 'support': 2224}; '1': {'precision': 0.4434108527131783; 'recall': 0.40509915014164305; 'f1-score': 0.4233900814211695; 'support': 706}; 'accuracy': 0.7341296928327645; 'macro avg': {'precision': 0.6298017064441165; 'recall': 0.6218391434161452; 'f1-score': 0.6253122507349804; 'support': 2930}; 'weighted avg': {'precision': 0.7263687084794627; 'recall': 0.7341296928327645; 'f1-score': 0.729925852447733; 'support': 2930}}
l: 5,2,DNF,9,26375,2930,1,[26375; 26375],296,1041.462331,0.786689,93,[X0 < 61.500000 AND X0 >= 29.500000 AND X1 != 0 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 8 AND X3 != 13 AND X5 != 3 AND X5 != 4 AND X5 != 5 AND X5 != 6 AND X6 != 1 AND X6 != 6 AND X6 != 9 AND X6 != 12 AND X6 != 13 AND X6 != 14 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 2 AND X11 < 1978.500000 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 3 AND X13 != 4 AND X13 != 6 AND X13 != 10 AND X13 != 12 AND X13 != 13 AND X13 != 16 AND X13 != 20 AND X13 != 22 AND X13 != 25 AND X13 != 26 AND X13 != 27 AND X13 != 28 AND X13 != 31 AND X13 != 32 AND X13 != 34 AND X13 != 35 AND X13 != 40 AND X13 != 41] OR [X0 >= 23.500000 AND X1 != 0 AND X3 != 0 AND X3 != 1 AND X3 != 2 AND X3 != 3 AND X3 != 4 AND X3 != 5 AND X3 != 6 AND X3 != 7 AND X3 != 11 AND X3 != 13 AND X6 != 1 AND X6 != 6 AND X6 != 7 AND X6 != 8 AND X6 != 14 AND X7 != 1 AND X7 != 2 AND X7 != 3 AND X7 != 4 AND X8 != 0 AND X12 < 65.500000 AND X12 >= 34.500000 AND X13 != 0 AND X13 != 2 AND X13 != 4 AND X13 != 6 AND X13 != 9 AND X13 != 10 AND X13 != 11 AND X13 != 13 AND X13 != 14 AND X13 != 20 AND X13 != 23 AND X13 != 25 AND X13 != 26 AND X13 != 30 AND X13 != 31 AND X13 != 33 AND X13 != 35 AND X13 != 36 AND X13 != 38 AND X13 != 40],{'0': {'precision': 0.8692937563971341; 'recall': 0.8482820615261686; 'f1-score': 0.8586593873218077; 'support': 20024}; '1': {'precision': 0.5555230431602048; 'recall': 0.5978586049441033; 'f1-score': 0.575913848020628; 'support': 6351}; 'accuracy': 0.7879810426540285; 'macro avg': {'precision': 0.7124083997786694; 'recall': 0.7230703332351359; 'f1-score': 0.7172866176712178; 'support': 26375}; 'weighted avg': {'precision': 0.7937389583016748; 'recall': 0.7879810426540285; 'f1-score': 0.7905753334790857; 'support': 26375}},{'0': {'precision': 0.8706536856745479; 'recall': 0.8444244604316546; 'f1-score': 0.8573385071901393; 'support': 2224}; '1': {'precision': 0.5523932729624839; 'recall': 0.6048158640226629; 'f1-score': 0.5774171737660582; 'support': 706}; 'accuracy': 0.7866894197952219; 'macro avg': {'precision': 0.7115234793185159; 'recall': 0.7246201622271587; 'f1-score': 0.7173778404780987; 'support': 2930}; 'weighted avg': {'precision': 0.7939670469801052; 'recall': 0.7866894197952219; 'f1-score': 0.7898898855528009; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.780446 (+- 0.028201), (mean training time) 1054.139633 (+- 32.317016)
l: 5,3,CNF,0,26374,2931,1,[26374; 26374],296,1053.079251,0.725009,58,[X1 == 1 OR X1 == 5 OR X1 == 6 OR X3 == 8 OR X3 == 10 OR X6 == 3 OR X6 == 10 OR X6 == 11 OR X6 == 13 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1551.500000 OR X13 == 2 OR X13 == 17 OR X13 == 18 OR X13 == 23 OR X13 == 25 OR X13 == 41] AND [X0 >= 35.500000 OR X1 == 2 OR X3 == 8 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 13 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 7 OR X13 == 20 OR X13 == 23 OR X13 == 29 OR X13 == 40 OR X13 == 41] AND [X1 == 2 OR X1 == 5 OR X1 == 7 OR X3 == 8 OR X3 == 14 OR X6 == 3 OR X6 == 13 OR X7 == 5 OR X10 >= 3120.000000 OR X11 >= 1551.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 3 OR X13 == 5 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 23 OR X13 == 34 OR X13 == 36 OR X13 == 41],{'0': {'precision': 0.8583200727438054; 'recall': 0.7542825750387054; 'f1-score': 0.8029453201839496; 'support': 20023}; '1': {'precision': 0.4395078605604921; 'recall': 0.6074633915918753; 'f1-score': 0.5100138806266111; 'support': 6351}; 'accuracy': 0.718927731857132; 'macro avg': {'precision': 0.6489139666521487; 'recall': 0.6808729833152904; 'f1-score': 0.6564796004052804; 'support': 26374}; 'weighted avg': {'precision': 0.7574678561829414; 'recall': 0.718927731857132; 'f1-score': 0.732405865697385; 'support': 26374}},{'0': {'precision': 0.8581524482584554; 'recall': 0.7640449438202247; 'f1-score': 0.8083689966714218; 'support': 2225}; '1': {'precision': 0.4473684210526316; 'recall': 0.6019830028328612; 'f1-score': 0.5132850241545893; 'support': 706}; 'accuracy': 0.7250085295121119; 'macro avg': {'precision': 0.6527604346555435; 'recall': 0.683013973326543; 'f1-score': 0.6608270104130056; 'support': 2931}; 'weighted avg': {'precision': 0.7592054939059096; 'recall': 0.7250085295121119; 'f1-score': 0.7372911104220585; 'support': 2931}}
l: 5,3,CNF,1,26374,2931,1,[26374; 26374],296,1035.894856,0.725691,36,[X0 >= 54.500000 OR X1 == 5 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X13 == 2 OR X13 == 19] AND [X1 == 1 OR X1 == 5 OR X1 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X5 == 1 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X12 >= 65.500000 OR X12 < 34.500000 OR X13 == 16 OR X13 == 18 OR X13 == 24 OR X13 == 36 OR X13 == 38] AND [X0 >= 54.500000 OR X1 == 5 OR X3 == 9 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X13 == 2 OR X13 == 19],{'0': {'precision': 0.8572614567190613; 'recall': 0.7735604055336364; 'f1-score': 0.8132629755060249; 'support': 20023}; '1': {'precision': 0.45412954490729596; 'recall': 0.593922216973705; 'f1-score': 0.5147028723476836; 'support': 6351}; 'accuracy': 0.7303025707135815; 'macro avg': {'precision': 0.6556955008131786; 'recall': 0.6837413112536707; 'f1-score': 0.6639829239268542; 'support': 26374}; 'weighted avg': {'precision': 0.7601851401983771; 'recall': 0.7303025707135815; 'f1-score': 0.7413681087752058; 'support': 26374}},{'0': {'precision': 0.8579345088161209; 'recall': 0.7653932584269663; 'f1-score': 0.8090261282660333; 'support': 2225}; '1': {'precision': 0.44820295983086683; 'recall': 0.6005665722379604; 'f1-score': 0.5133171912832929; 'support': 706}; 'accuracy': 0.7256908904810645; 'macro avg': {'precision': 0.6530687343234939; 'recall': 0.6829799153324634; 'f1-score': 0.6611716597746631; 'support': 2931}; 'weighted avg': {'precision': 0.7592410684941866; 'recall': 0.7256908904810645; 'f1-score': 0.7377977046871133; 'support': 2931}}
l: 5,3,CNF,2,26374,2931,1,[26374; 26374],296,1059.963521,0.765609,47,[X1 == 6 OR X3 == 2 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 15 OR X10 >= 4243.500000 OR X13 == 9 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 40 OR X13 == 41] AND [X3 == 2 OR X3 == 12 OR X3 == 15 OR X6 == 12 OR X10 >= 4243.500000 OR X11 >= 2384.500000 OR X13 == 9 OR X13 == 11 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 30 OR X13 == 34 OR X13 == 35 OR X13 == 40 OR X13 == 41] AND [X5 == 1 OR X6 == 4 OR X6 == 13 OR X6 == 14 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 3 OR X13 == 5 OR X13 == 9 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 22 OR X13 == 29 OR X13 == 34 OR X13 == 40 OR X13 == 41],{'0': {'precision': 0.8184511600346415; 'recall': 0.8967687159766269; 'f1-score': 0.8558219341308804; 'support': 20023}; '1': {'precision': 0.5339346110484781; 'recall': 0.3728546685561329; 'f1-score': 0.43908770628592625; 'support': 6351}; 'accuracy': 0.7706074163949344; 'macro avg': {'precision': 0.6761928855415598; 'recall': 0.6348116922663799; 'f1-score': 0.6474548202084033; 'support': 26374}; 'weighted avg': {'precision': 0.7499380561212751; 'recall': 0.7706074163949344; 'f1-score': 0.755470107292202; 'support': 26374}},{'0': {'precision': 0.8146481178396072; 'recall': 0.8948314606741573; 'f1-score': 0.8528592846433926; 'support': 2225}; '1': {'precision': 0.5195071868583162; 'recall': 0.358356940509915; 'f1-score': 0.4241408214585079; 'support': 706}; 'accuracy': 0.7656090071647902; 'macro avg': {'precision': 0.6670776523489617; 'recall': 0.6265942005920362; 'f1-score': 0.6385000530509503; 'support': 2931}; 'weighted avg': {'precision': 0.7435565118099958; 'recall': 0.7656090071647902; 'f1-score': 0.7495924013242086; 'support': 2931}}
l: 5,3,CNF,3,26374,2931,1,[26374; 26374],296,1051.921196,0.786080,48,[X0 < 29.500000 OR X1 == 1 OR X3 == 7 OR X3 == 12 OR X3 == 15 OR X4 >= 14.500000 OR X5 == 1 OR X6 == 11 OR X10 >= 3048.000000 OR X11 >= 1551.500000 OR X12 >= 65.500000 OR X13 == 2 OR X13 == 20 OR X13 == 24 OR X13 == 34 OR X13 == 35 OR X13 == 36 OR X13 == 41] AND [X1 == 5 OR X1 == 7 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X6 == 7 OR X7 == 5 OR X8 == 2 OR X10 >= 4243.500000 OR X11 >= 1551.500000 OR X13 == 7 OR X13 == 11 OR X13 == 23 OR X13 == 34 OR X13 == 35 OR X13 == 41] AND [X1 == 5 OR X3 == 10 OR X6 == 7 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 1820.500000 OR X12 >= 41.500000 OR X13 == 10 OR X13 == 11 OR X13 == 20 OR X13 == 31 OR X13 == 32 OR X13 == 34 OR X13 == 41],{'0': {'precision': 0.8334036865062614; 'recall': 0.8874294561254558; 'f1-score': 0.8595684984520124; 'support': 20023}; '1': {'precision': 0.5539283593904611; 'recall': 0.4407179971658007; 'f1-score': 0.490880392844616; 'support': 6351}; 'accuracy': 0.77985895199818; 'macro avg': {'precision': 0.6936660229483613; 'recall': 0.6640737266456282; 'f1-score': 0.6752244456483142; 'support': 26374}; 'weighted avg': {'precision': 0.7661045357323004; 'recall': 0.77985895199818; 'f1-score': 0.7707864343467355; 'support': 26374}},{'0': {'precision': 0.8343096234309624; 'recall': 0.8961797752808989; 'f1-score': 0.8641386782231852; 'support': 2225}; '1': {'precision': 0.5730129390018485; 'recall': 0.43909348441926344; 'f1-score': 0.4971932638331997; 'support': 706}; 'accuracy': 0.7860798362333674; 'macro avg': {'precision': 0.7036612812164054; 'recall': 0.6676366298500811; 'f1-score': 0.6806659710281925; 'support': 2931}; 'weighted avg': {'precision': 0.771370196884748; 'recall': 0.7860798362333674; 'f1-score': 0.7757512805570884; 'support': 2931}}
l: 5,3,CNF,4,26374,2931,1,[26374; 26374],296,1077.386056,0.732173,57,[X1 == 1 OR X1 == 2 OR X1 == 5 OR X3 == 8 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X4 < 8.500000 OR X5 == 1 OR X5 == 6 OR X6 == 4 OR X6 == 5 OR X6 == 10 OR X11 >= 2168.500000 OR X13 == 7 OR X13 == 9 OR X13 == 11 OR X13 == 21 OR X13 == 33 OR X13 == 35] AND [X1 == 2 OR X1 == 7 OR X3 == 5 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X10 >= 6618.500000 OR X11 >= 1551.500000 OR X13 == 3 OR X13 == 7 OR X13 == 14 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 35] AND [X0 >= 61.500000 OR X1 == 2 OR X3 == 5 OR X3 == 8 OR X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 4 OR X6 == 13 OR X7 == 5 OR X10 >= 5316.500000 OR X11 >= 1975.500000 OR X13 == 3 OR X13 == 7 OR X13 == 14 OR X13 == 20 OR X13 == 21 OR X13 == 22 OR X13 == 35],{'0': {'precision': 0.834630956088446; 'recall': 0.803076462068621; 'f1-score': 0.8185497212960371; 'support': 20023}; '1': {'precision': 0.4452729319077096; 'recall': 0.49834671705243266; 'f1-score': 0.4703172598261386; 'support': 6351}; 'accuracy': 0.7296959126412376; 'macro avg': {'precision': 0.6399519439980778; 'recall': 0.6507115895605269; 'f1-score': 0.6444334905610878; 'support': 26374}; 'weighted avg': {'precision': 0.7408714652424667; 'recall': 0.7296959126412376; 'f1-score': 0.7346934855033881; 'support': 26374}},{'0': {'precision': 0.839622641509434; 'recall': 0.8; 'f1-score': 0.8193325661680092; 'support': 2225}; '1': {'precision': 0.45129469790382243; 'recall': 0.5184135977337111; 'f1-score': 0.48253131179960446; 'support': 706}; 'accuracy': 0.732173319686114; 'macro avg': {'precision': 0.6454586697066282; 'recall': 0.6592067988668555; 'f1-score': 0.6509319389838069; 'support': 2931}; 'weighted avg': {'precision': 0.7460847608592935; 'recall': 0.732173319686114; 'f1-score': 0.7382060954808397; 'support': 2931}}
l: 5,3,CNF,5,26375,2930,1,[26375; 26375],296,1036.636668,0.757679,48,[X1 == 7 OR X3 == 6 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X6 == 14 OR X8 == 2 OR X10 >= 5119.000000 OR X11 >= 1975.500000 OR X13 == 2 OR X13 == 5 OR X13 == 10 OR X13 == 15 OR X13 == 19 OR X13 == 20 OR X13 == 25 OR X13 == 30 OR X13 == 31 OR X13 == 34 OR X13 == 37] AND [X1 == 2 OR X4 >= 13.500000 OR X6 == 10 OR X6 == 14 OR X7 == 5 OR X10 >= 4826.000000 OR X11 >= 1975.500000 OR X13 == 2 OR X13 == 10 OR X13 == 15 OR X13 == 19 OR X13 == 20 OR X13 == 30 OR X13 == 34] AND [X1 == 2 OR X1 == 7 OR X4 >= 12.500000 OR X6 == 14 OR X7 == 5 OR X10 >= 7073.500000 OR X11 >= 1862.000000 OR X13 == 2 OR X13 == 14 OR X13 == 15 OR X13 == 19 OR X13 == 20],{'0': {'precision': 0.8369266169776399; 'recall': 0.8355890725665485; 'f1-score': 0.8362573099415205; 'support': 20023}; '1': {'precision': 0.4843358395989975; 'recall': 0.48677581863979846; 'f1-score': 0.4855527638190955; 'support': 6352}; 'accuracy': 0.7515829383886256; 'macro avg': {'precision': 0.6606312282883187; 'recall': 0.6611824456031734; 'f1-score': 0.660905036880308; 'support': 26375}; 'weighted avg': {'precision': 0.7520107262512271; 'recall': 0.7515829383886256; 'f1-score': 0.7517956880658943; 'support': 26375}},{'0': {'precision': 0.8383206788744976; 'recall': 0.8435955056179776; 'f1-score': 0.8409498207885305; 'support': 2225}; '1': {'precision': 0.4963820549927641; 'recall': 0.48652482269503544; 'f1-score': 0.491404011461318; 'support': 705}; 'accuracy': 0.757679180887372; 'macro avg': {'precision': 0.6673513669336308; 'recall': 0.6650601641565065; 'f1-score': 0.6661769161249242; 'support': 2930}; 'weighted avg': {'precision': 0.7560453444592682; 'recall': 0.757679180887372; 'f1-score': 0.7568440885101397; 'support': 2930}}
l: 5,3,CNF,6,26375,2930,1,[26375; 26375],296,1091.123008,0.756314,44,[X1 == 1 OR X3 == 9 OR X6 == 3 OR X7 == 0 OR X8 == 1 OR X10 >= 5119.000000 OR X11 >= 2218.500000 OR X13 == 4 OR X13 == 9 OR X13 == 10 OR X13 == 16 OR X13 == 36] AND [X0 >= 27.500000 OR X5 == 1 OR X6 == 11 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X13 == 1 OR X13 == 19] AND [X1 == 5 OR X3 == 5 OR X3 == 12 OR X3 == 14 OR X3 == 15 OR X5 == 1 OR X6 == 1 OR X6 == 13 OR X7 == 3 OR X8 == 1 OR X10 >= 4243.500000 OR X11 >= 2218.500000 OR X12 >= 41.500000 OR X13 == 0 OR X13 == 2 OR X13 == 3 OR X13 == 9 OR X13 == 11 OR X13 == 21 OR X13 == 24 OR X13 == 30 OR X13 == 33 OR X13 == 36 OR X13 == 38 OR X13 == 41],{'0': {'precision': 0.8909673659673659; 'recall': 0.7635718923238276; 'f1-score': 0.8223650593012936; 'support': 20023}; '1': {'precision': 0.48627238198589257; 'recall': 0.7054471032745592; 'f1-score': 0.5757050170231901; 'support': 6352}; 'accuracy': 0.7495734597156398; 'macro avg': {'precision': 0.6886198739766293; 'recall': 0.7345094977991934; 'f1-score': 0.6990350381622419; 'support': 26375}; 'weighted avg': {'precision': 0.7935030043275435; 'recall': 0.7495734597156398; 'f1-score': 0.7629609042851603; 'support': 26375}},{'0': {'precision': 0.8920601971977167; 'recall': 0.7725842696629214; 'f1-score': 0.8280346820809248; 'support': 2225}; '1': {'precision': 0.4955134596211366; 'recall': 0.7049645390070922; 'f1-score': 0.5819672131147541; 'support': 705}; 'accuracy': 0.7563139931740614; 'macro avg': {'precision': 0.6937868284094266; 'recall': 0.7387744043350069; 'f1-score': 0.7050009475978394; 'support': 2930}; 'weighted avg': {'precision': 0.7966453678490856; 'recall': 0.7563139931740614; 'f1-score': 0.7688273218006686; 'support': 2930}}
l: 5,3,CNF,7,26375,2930,1,[26375; 26375],296,1028.004582,0.766894,34,[X3 == 10 OR X3 == 14 OR X5 == 1 OR X6 == 10 OR X6 == 11 OR X7 == 5 OR X10 >= 4243.500000 OR X11 >= 1881.500000 OR X12 >= 41.500000 OR X13 == 1 OR X13 == 24 OR X13 == 41] AND [X3 == 10 OR X5 == 1 OR X6 == 10 OR X6 == 11 OR X6 == 14 OR X7 == 5 OR X10 >= 3048.000000 OR X11 >= 1881.500000 OR X12 >= 49.500000 OR X13 == 1 OR X13 == 24 OR X13 == 25 OR X13 == 41] AND [X1 != 4 OR X5 == 1 OR X5 == 2 OR X6 == 4 OR X8 == 3 OR X10 >= 4668.500000 OR X11 >= 2384.500000 OR X12 >= 65.500000 OR X13 == 19],{'0': {'precision': 0.8864385014795377; 'recall': 0.7929381211606652; 'f1-score': 0.8370854642273422; 'support': 20023}; '1': {'precision': 0.5101606805293005; 'recall': 0.6797858942065491; 'f1-score': 0.5828833693304536; 'support': 6352}; 'accuracy': 0.7656872037914692; 'macro avg': {'precision': 0.6982995910044192; 'recall': 0.7363620076836072; 'f1-score': 0.7099844167788979; 'support': 26375}; 'weighted avg': {'precision': 0.7958179623828209; 'recall': 0.7656872037914692; 'f1-score': 0.775864925581464; 'support': 26375}},{'0': {'precision': 0.8801775147928994; 'recall': 0.802247191011236; 'f1-score': 0.839407477075006; 'support': 2225}; '1': {'precision': 0.5121951219512195; 'recall': 0.6553191489361702; 'f1-score': 0.5749844430616055; 'support': 705}; 'accuracy': 0.7668941979522185; 'macro avg': {'precision': 0.6961863183720595; 'recall': 0.7287831699737031; 'f1-score': 0.7071959600683058; 'support': 2930}; 'weighted avg': {'precision': 0.7916356762422564; 'recall': 0.7668941979522185; 'f1-score': 0.7757835047270717; 'support': 2930}}
l: 5,3,CNF,8,26375,2930,1,[26375; 26375],296,1039.367011,0.758362,35,[X3 == 4 OR X3 == 5 OR X3 == 12 OR X6 == 4 OR X6 == 10 OR X10 >= 3048.000000 OR X11 >= 2218.500000 OR X13 == 5 OR X13 == 10 OR X13 == 19] AND [X3 == 4 OR X3 == 12 OR X6 == 4 OR X6 == 10 OR X6 == 14 OR X10 >= 3048.000000 OR X11 >= 2384.500000 OR X13 == 5 OR X13 == 10 OR X13 == 19] AND [X1 == 1 OR X1 == 5 OR X3 == 4 OR X3 == 5 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X6 == 10 OR X10 >= 3048.000000 OR X11 >= 2384.500000 OR X13 == 5 OR X13 == 8 OR X13 == 19 OR X13 == 37],{'0': {'precision': 0.8555365562982538; 'recall': 0.8245605273671595; 'f1-score': 0.839762988581746; 'support': 20024}; '1': {'precision': 0.5035330695308083; 'recall': 0.5610140135411746; 'f1-score': 0.5307216801966187; 'support': 6351}; 'accuracy': 0.7610995260663507; 'macro avg': {'precision': 0.6795348129145311; 'recall': 0.6927872704541671; 'f1-score': 0.6852423343891824; 'support': 26375}; 'weighted avg': {'precision': 0.7707754512950292; 'recall': 0.7610995260663507; 'f1-score': 0.7653470132432079; 'support': 26375}},{'0': {'precision': 0.8496309963099631; 'recall': 0.8282374100719424; 'f1-score': 0.8387978142076502; 'support': 2224}; '1': {'precision': 0.49868766404199477; 'recall': 0.5382436260623229; 'f1-score': 0.5177111716621252; 'support': 706}; 'accuracy': 0.7583617747440273; 'macro avg': {'precision': 0.674159330175979; 'recall': 0.6832405180671326; 'f1-score': 0.6782544929348877; 'support': 2930}; 'weighted avg': {'precision': 0.7650692240979544; 'recall': 0.7583617747440273; 'f1-score': 0.7614301795192063; 'support': 2930}}
l: 5,3,CNF,9,26375,2930,1,[26375; 26375],296,1037.988250,0.791468,51,[X1 == 1 OR X3 == 7 OR X4 >= 12.500000 OR X10 >= 7073.500000 OR X11 >= 1881.500000 OR X13 == 5 OR X13 == 8 OR X13 == 11 OR X13 == 12 OR X13 == 18 OR X13 == 20 OR X13 == 22 OR X13 == 24 OR X13 == 36 OR X13 == 37] AND [X1 == 1 OR X1 == 7 OR X3 == 7 OR X3 == 10 OR X5 == 5 OR X5 == 6 OR X6 == 4 OR X10 >= 5505.500000 OR X11 >= 1881.500000 OR X13 == 3 OR X13 == 5 OR X13 == 11 OR X13 == 18 OR X13 == 19 OR X13 == 20 OR X13 == 22 OR X13 == 30 OR X13 == 31 OR X13 == 41] AND [X0 >= 43.500000 OR X1 == 1 OR X3 == 7 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X5 == 6 OR X7 == 5 OR X10 >= 5119.000000 OR X11 >= 2384.500000 OR X12 >= 65.500000 OR X13 == 3 OR X13 == 5 OR X13 == 20 OR X13 == 24 OR X13 == 30 OR X13 == 41],{'0': {'precision': 0.8321161177713472; 'recall': 0.9047143427886536; 'f1-score': 0.8668979543007537; 'support': 20024}; '1': {'precision': 0.5855777584708949; 'recall': 0.4245000787277594; 'f1-score': 0.4921953445915107; 'support': 6351}; 'accuracy': 0.7890805687203791; 'macro avg': {'precision': 0.7088469381211211; 'recall': 0.6646072107582065; 'f1-score': 0.6795466494461322; 'support': 26375}; 'weighted avg': {'precision': 0.7727506155943927; 'recall': 0.7890805687203791; 'f1-score': 0.7766709865561697; 'support': 26375}},{'0': {'precision': 0.8279788531923546; 'recall': 0.9154676258992805; 'f1-score': 0.8695280802904121; 'support': 2224}; '1': {'precision': 0.6008492569002123; 'recall': 0.40084985835694054; 'f1-score': 0.48088360237892946; 'support': 706}; 'accuracy': 0.7914675767918089; 'macro avg': {'precision': 0.7144140550462834; 'recall': 0.6581587421281105; 'f1-score': 0.6752058413346708; 'support': 2930}; 'weighted avg': {'precision': 0.7732506979083095; 'recall': 0.7914675767918089; 'f1-score': 0.7758820047253927; 'support': 2930}}
