l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,3296,[8; 9],262,121.850796,0.725691,2,[X1 == 1 OR X1 == 6],{'0': {'precision': 0.7666977849444114; 'recall': 0.9023622833741197; 'f1-score': 0.8290164949872673; 'support': 20023}; '1': {'precision': 0.3037749287749288; 'recall': 0.13430955754999213; 'f1-score': 0.18626487607817446; 'support': 6351}; 'accuracy': 0.7174110866762721; 'macro avg': {'precision': 0.5352363568596701; 'recall': 0.5183359204620559; 'f1-score': 0.5076406855327209; 'support': 26374}; 'weighted avg': {'precision': 0.6552234898229895; 'recall': 0.7174110866762721; 'f1-score': 0.6742384737659263; 'support': 26374}},{'0': {'precision': 0.7725354813962408; 'recall': 0.9051685393258427; 'f1-score': 0.8336092715231788; 'support': 2225}; '1': {'precision': 0.3487654320987654; 'recall': 0.16005665722379603; 'f1-score': 0.21941747572815534; 'support': 706}; 'accuracy': 0.7256908904810645; 'macro avg': {'precision': 0.5606504567475031; 'recall': 0.5326125982748193; 'f1-score': 0.5265133736256671; 'support': 2931}; 'weighted avg': {'precision': 0.6704605394637886; 'recall': 0.7256908904810645; 'f1-score': 0.6856667918809793; 'support': 2931}}
l: 5,1,CNF,0,26374,2931,1648,[16; 17],262,167.071457,0.713408,4,[X3 == 8 OR X3 == 10 OR X6 == 4 OR X6 == 14],{'0': {'precision': 0.8022722839867369; 'recall': 0.8217050392049143; 'f1-score': 0.8118723939700476; 'support': 20023}; '1': {'precision': 0.3914081145584726; 'recall': 0.3615178712013856; 'f1-score': 0.37586968977654084; 'support': 6351}; 'accuracy': 0.7108895123985743; 'macro avg': {'precision': 0.5968401992726047; 'recall': 0.59161145520315; 'f1-score': 0.5938710418732942; 'support': 26374}; 'weighted avg': {'precision': 0.7033339985526387; 'recall': 0.7108895123985743; 'f1-score': 0.7068806151601227; 'support': 26374}},{'0': {'precision': 0.8041282389108476; 'recall': 0.8229213483146067; 'f1-score': 0.8134162594402486; 'support': 2225}; '1': {'precision': 0.39755351681957185; 'recall': 0.36827195467422097; 'f1-score': 0.38235294117647056; 'support': 706}; 'accuracy': 0.7134083930399181; 'macro avg': {'precision': 0.6008408778652097; 'recall': 0.5955966514944139; 'f1-score': 0.5978846003083595; 'support': 2931}; 'weighted avg': {'precision': 0.7061951942856546; 'recall': 0.7134083930399181; 'f1-score': 0.7095845628540229; 'support': 2931}}
l: 5,1,CNF,1,26374,2931,1648,[16; 17],262,171.263467,0.673490,8,[X3 == 0 OR X3 == 7 OR X3 == 12 OR X3 == 14 OR X7 == 5 OR X12 >= 48.000000 OR X13 == 9 OR X13 == 20],{'0': {'precision': 0.8416152682415919; 'recall': 0.7223692753333666; 'f1-score': 0.7774463167513236; 'support': 20023}; '1': {'precision': 0.3949717022202873; 'recall': 0.5714060777830263; 'f1-score': 0.4670828238625394; 'support': 6351}; 'accuracy': 0.6860165314324713; 'macro avg': {'precision': 0.6182934852309396; 'recall': 0.6468876765581965; 'f1-score': 0.6222645703069315; 'support': 26374}; 'weighted avg': {'precision': 0.7340611130963235; 'recall': 0.6860165314324713; 'f1-score': 0.7027091307599432; 'support': 26374}},{'0': {'precision': 0.828838174273859; 'recall': 0.7182022471910112; 'f1-score': 0.7695641704791717; 'support': 2225}; '1': {'precision': 0.3748753738783649; 'recall': 0.5325779036827195; 'f1-score': 0.44002340550029256; 'support': 706}; 'accuracy': 0.6734902763561924; 'macro avg': {'precision': 0.6018567740761119; 'recall': 0.6253900754368653; 'f1-score': 0.6047937879897322; 'support': 2931}; 'weighted avg': {'precision': 0.7194906010636171; 'recall': 0.6734902763561924; 'f1-score': 0.6901865587169442; 'support': 2931}}
l: 5,1,CNF,2,26374,2931,1648,[16; 17],262,179.675031,0.751279,5,[X3 == 10 OR X3 == 12 OR X3 == 14 OR X12 >= 55.000000 OR X13 == 9],{'0': {'precision': 0.8093362041321178; 'recall': 0.8823353143884533; 'f1-score': 0.8442607282806078; 'support': 20023}; '1': {'precision': 0.4816281628162816; 'recall': 0.3446701306880806; 'f1-score': 0.401798825256975; 'support': 6351}; 'accuracy': 0.7528626677788731; 'macro avg': {'precision': 0.6454821834741997; 'recall': 0.613502722538267; 'f1-score': 0.6230297767687915; 'support': 26374}; 'weighted avg': {'precision': 0.7304223582840524; 'recall': 0.7528626677788731; 'f1-score': 0.7377135399093675; 'support': 26374}},{'0': {'precision': 0.8103734439834025; 'recall': 0.8777528089887641; 'f1-score': 0.8427184466019417; 'support': 2225}; '1': {'precision': 0.4779270633397313; 'recall': 0.3526912181303116; 'f1-score': 0.4058679706601467; 'support': 706}; 'accuracy': 0.7512794268167861; 'macro avg': {'precision': 0.6441502536615669; 'recall': 0.6152220135595379; 'f1-score': 0.6242932086310442; 'support': 2931}; 'weighted avg': {'precision': 0.7302959466328628; 'recall': 0.7512794268167861; 'f1-score': 0.7374927775419255; 'support': 2931}}
l: 5,1,CNF,3,26374,2931,1648,[16; 17],262,188.406425,0.730467,7,[X1 == 7 OR X3 == 9 OR X3 == 10 OR X3 == 12 OR X3 == 14 OR X13 == 3 OR X13 == 34],{'0': {'precision': 0.8389870251680476; 'recall': 0.804125255955651; 'f1-score': 0.8211863110113736; 'support': 20023}; '1': {'precision': 0.45398858415703747; 'recall': 0.5134624468587624; 'f1-score': 0.48189744347569086; 'support': 6351}; 'accuracy': 0.7341320997952528; 'macro avg': {'precision': 0.6464878046625425; 'recall': 0.6587938514072067; 'f1-score': 0.6515418772435322; 'support': 26374}; 'weighted avg': {'precision': 0.7462773452233701; 'recall': 0.7341320997952528; 'f1-score': 0.7394837403842742; 'support': 26374}},{'0': {'precision': 0.83481101259916; 'recall': 0.8040449438202247; 'f1-score': 0.8191391941391941; 'support': 2225}; '1': {'precision': 0.4467005076142132; 'recall': 0.4985835694050991; 'f1-score': 0.4712182061579652; 'support': 706}; 'accuracy': 0.7304674172637325; 'macro avg': {'precision': 0.6407557601066867; 'recall': 0.651314256612662; 'f1-score': 0.6451787001485797; 'support': 2931}; 'weighted avg': {'precision': 0.7413255071336627; 'recall': 0.7304674172637325; 'f1-score': 0.7353342751645275; 'support': 2931}}
l: 5,1,CNF,4,26374,2931,1648,[16; 17],262,171.823097,0.658137,4,[X0 >= 50.000000 OR X1 == 7 OR X3 == 14 OR X6 == 10],{'0': {'precision': 0.8142423722021868; 'recall': 0.7103830594815962; 'f1-score': 0.7587752053771473; 'support': 20023}; '1': {'precision': 0.34879281302638965; 'recall': 0.48905684144229256; 'f1-score': 0.40718405873099106; 'support': 6351}; 'accuracy': 0.6570865246075681; 'macro avg': {'precision': 0.5815175926142881; 'recall': 0.5997199504619444; 'f1-score': 0.5829796320540692; 'support': 26374}; 'weighted avg': {'precision': 0.7021596335078102; 'recall': 0.6570865246075681; 'f1-score': 0.6741101802634089; 'support': 26374}},{'0': {'precision': 0.8226912928759894; 'recall': 0.7006741573033708; 'f1-score': 0.7567961165048545; 'support': 2225}; '1': {'precision': 0.35714285714285715; 'recall': 0.5240793201133145; 'f1-score': 0.4247990815154994; 'support': 706}; 'accuracy': 0.6581371545547595; 'macro avg': {'precision': 0.5899170750094233; 'recall': 0.6123767387083426; 'f1-score': 0.5907975990101769; 'support': 2931}; 'weighted avg': {'precision': 0.7105530480354603; 'recall': 0.6581371545547595; 'f1-score': 0.6768268545797488; 'support': 2931}}
l: 5,1,CNF,5,26375,2930,1648,[16; 17],262,178.004434,0.675427,7,[X1 == 2 OR X1 == 5 OR X1 == 6 OR X8 == 0 OR X13 == 11 OR X13 == 24 OR X13 == 29],{'0': {'precision': 0.7811100746268657; 'recall': 0.8363881536233332; 'f1-score': 0.8078045486337216; 'support': 20023}; '1': {'precision': 0.33617021276595743; 'recall': 0.2611775818639798; 'f1-score': 0.2939665101444139; 'support': 6352}; 'accuracy': 0.6978578199052132; 'macro avg': {'precision': 0.5586401436964116; 'recall': 0.5487828677436565; 'f1-score': 0.5508855293890678; 'support': 26375}; 'weighted avg': {'precision': 0.6739533731087429; 'recall': 0.6978578199052132; 'f1-score': 0.6840548151556521; 'support': 26375}},{'0': {'precision': 0.7738607050730868; 'recall': 0.8089887640449438; 'f1-score': 0.7910349373764007; 'support': 2225}; '1': {'precision': 0.29635761589403975; 'recall': 0.25390070921985813; 'f1-score': 0.2734912146676852; 'support': 705}; 'accuracy': 0.6754266211604095; 'macro avg': {'precision': 0.5351091604835633; 'recall': 0.531444736632401; 'f1-score': 0.532263076022043; 'support': 2930}; 'weighted avg': {'precision': 0.6589666170624287; 'recall': 0.6754266211604095; 'f1-score': 0.6665064989772047; 'support': 2930}}
l: 5,1,CNF,6,26375,2930,1648,[16; 17],262,180.070334,0.723891,6,[X3 == 7 OR X3 == 10 OR X3 == 14 OR X6 == 10 OR X13 == 11 OR X13 == 20],{'0': {'precision': 0.7943152924082819; 'recall': 0.8736952504619687; 'f1-score': 0.8321164411254072; 'support': 20023}; '1': {'precision': 0.41875430935417146; 'recall': 0.28683879093198994; 'f1-score': 0.3404652901055779; 'support': 6352}; 'accuracy': 0.7323601895734597; 'macro avg': {'precision': 0.6065348008812267; 'recall': 0.5802670206969793; 'f1-score': 0.5862908656154926; 'support': 26375}; 'weighted avg': {'precision': 0.7038673923377715; 'recall': 0.7323601895734597; 'f1-score': 0.7137100672380914; 'support': 26375}},{'0': {'precision': 0.7904019688269073; 'recall': 0.8660674157303371; 'f1-score': 0.8265065408535278; 'support': 2225}; '1': {'precision': 0.3943089430894309; 'recall': 0.275177304964539; 'f1-score': 0.32414369256474523; 'support': 705}; 'accuracy': 0.7238907849829351; 'macro avg': {'precision': 0.5923554559581691; 'recall': 0.5706223603474381; 'f1-score': 0.5753251167091366; 'support': 2930}; 'weighted avg': {'precision': 0.6950963090504837; 'recall': 0.7238907849829351; 'f1-score': 0.7056308384495715; 'support': 2930}}
l: 5,1,CNF,7,26375,2930,1648,[16; 17],262,191.719516,0.641980,6,[X1 == 0 OR X1 == 1 OR X3 == 6 OR X3 == 14 OR X6 == 13 OR X7 == 0],{'0': {'precision': 0.9034668260609683; 'recall': 0.6039055086650352; 'f1-score': 0.7239201364983386; 'support': 20023}; '1': {'precision': 0.3895004233700254; 'recall': 0.7965994962216625; 'f1-score': 0.5231866825208086; 'support': 6352}; 'accuracy': 0.6503127962085308; 'macro avg': {'precision': 0.6464836247154968; 'recall': 0.7002525024433488; 'f1-score': 0.6235534095095736; 'support': 26375}; 'weighted avg': {'precision': 0.7796861781029448; 'recall': 0.6503127962085308; 'f1-score': 0.6755766711081862; 'support': 26375}},{'0': {'precision': 0.9044016506189821; 'recall': 0.5910112359550562; 'f1-score': 0.7148681706985593; 'support': 2225}; '1': {'precision': 0.38346883468834686; 'recall': 0.8028368794326242; 'f1-score': 0.5190279688216415; 'support': 705}; 'accuracy': 0.6419795221843003; 'macro avg': {'precision': 0.6439352426536645; 'recall': 0.6969240576938402; 'f1-score': 0.6169480697601004; 'support': 2930}; 'weighted avg': {'precision': 0.7790577478097337; 'recall': 0.6419795221843003; 'f1-score': 0.6677462108612804; 'support': 2930}}
l: 5,1,CNF,8,26375,2930,1648,[16; 17],262,202.696375,0.754266,5,[X3 == 6 OR X3 == 10 OR X3 == 12 OR X7 == 5 OR X13 == 3],{'0': {'precision': 0.792601918985803; 'recall': 0.9117059528565721; 'f1-score': 0.8479921963908307; 'support': 20024}; '1': {'precision': 0.47097546379413524; 'recall': 0.2478349866162809; 'f1-score': 0.3247704529041576; 'support': 6351}; 'accuracy': 0.7518483412322274; 'macro avg': {'precision': 0.6317886913899691; 'recall': 0.5797704697364265; 'f1-score': 0.5863813246474942; 'support': 26375}; 'weighted avg': {'precision': 0.7151554880124462; 'recall': 0.7518483412322274; 'f1-score': 0.7220023843383622; 'support': 26375}},{'0': {'precision': 0.7926070038910505; 'recall': 0.9159172661870504; 'f1-score': 0.8498122653316645; 'support': 2224}; '1': {'precision': 0.48055555555555557; 'recall': 0.24504249291784702; 'f1-score': 0.324577861163227; 'support': 706}; 'accuracy': 0.7542662116040956; 'macro avg': {'precision': 0.636581279723303; 'recall': 0.5804798795524487; 'f1-score': 0.5871950632474457; 'support': 2930}; 'weighted avg': {'precision': 0.7174164501282999; 'recall': 0.7542662116040956; 'f1-score': 0.7232540778426144; 'support': 2930}}
l: 5,1,CNF,9,26375,2930,1648,[16; 17],262,148.821086,0.716382,10,[X1 == 1 OR X1 == 7 OR X3 == 8 OR X3 == 10 OR X5 == 1 OR X6 == 4 OR X13 == 9 OR X13 == 10 OR X13 == 20 OR X13 == 32],{'0': {'precision': 0.8063498323802012; 'recall': 0.8168198162205353; 'f1-score': 0.8115510568621613; 'support': 20024}; '1': {'precision': 0.39780003283533083; 'recall': 0.3815147220910093; 'f1-score': 0.3894872207040668; 'support': 6351}; 'accuracy': 0.712; 'macro avg': {'precision': 0.602074932607766; 'recall': 0.5991672691557723; 'f1-score': 0.6005191387831141; 'support': 26375}; 'weighted avg': {'precision': 0.7079725896537757; 'recall': 0.712; 'f1-score': 0.7099196853573251; 'support': 26375}},{'0': {'precision': 0.8107987505577867; 'recall': 0.8169964028776978; 'f1-score': 0.8138857782754759; 'support': 2224}; '1': {'precision': 0.409288824383164; 'recall': 0.39943342776203966; 'f1-score': 0.4043010752688172; 'support': 706}; 'accuracy': 0.716382252559727; 'macro avg': {'precision': 0.6100437874704754; 'recall': 0.6082149153198687; 'f1-score': 0.6090934267721466; 'support': 2930}; 'weighted avg': {'precision': 0.7140526727832872; 'recall': 0.716382252559727; 'f1-score': 0.7151940375510045; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 1648}, (mean val acc cv) 0.703873 (+- 0.037144), (mean training time) 177.955122 (+- 14.028110)
l: 5,1,CNF,0,26374,2931,824,[32; 33],262,81.132161,0.702491,9,[X1 == 0 OR X1 == 1 OR X3 == 3 OR X3 == 9 OR X3 == 10 OR X3 == 14 OR X13 == 1 OR X13 == 5 OR X13 == 20],{'0': {'precision': 0.809076191968249; 'recall': 0.7737601757978325; 'f1-score': 0.7910242009598694; 'support': 20023}; '1': {'precision': 0.37301038062283737; 'recall': 0.42434262320894345; 'f1-score': 0.39702416028285203; 'support': 6351}; 'accuracy': 0.6896185637370137; 'macro avg': {'precision': 0.5910432862955431; 'recall': 0.5990513995033879; 'f1-score': 0.5940241806213606; 'support': 26374}; 'weighted avg': {'precision': 0.7040692166192422; 'recall': 0.6896185637370137; 'f1-score': 0.696146887759758; 'support': 26374}},{'0': {'precision': 0.8159738439981317; 'recall': 0.7851685393258427; 'f1-score': 0.8002748511223088; 'support': 2225}; '1': {'precision': 0.3949367088607595; 'recall': 0.44192634560906513; 'f1-score': 0.4171122994652407; 'support': 706}; 'accuracy': 0.7024906175366769; 'macro avg': {'precision': 0.6054552764294456; 'recall': 0.613547442467454; 'f1-score': 0.6086935752937748; 'support': 2931}; 'weighted avg': {'precision': 0.7145571884515658; 'recall': 0.7024906175366769; 'f1-score': 0.7079811761069932; 'support': 2931}}
