lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
5,1,CNF,0,283,32,35,[8; 9],564,0.831852,0.781250,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9661016949152542; 'recall': 0.5588235294117647; 'f1-score': 0.7080745341614907; 'support': 102}; '1.0': {'precision': 0.7991071428571429; 'recall': 0.988950276243094; 'f1-score': 0.8839506172839506; 'support': 181}; 'accuracy': 0.833922261484099; 'macro avg': {'precision': 0.8826044188861986; 'recall': 0.7738869028274293; 'f1-score': 0.7960125757227207; 'support': 283}; 'weighted avg': {'precision': 0.8592959920088297; 'recall': 0.833922261484099; 'f1-score': 0.8205606509288591; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
5,1,CNF,6,284,31,2,[142; 142],564,5.374334,0.806452,1,[X26 < 1.000000],{'0.0': {'precision': 0.8472222222222222; 'recall': 0.5980392156862745; 'f1-score': 0.7011494252873564; 'support': 102}; '1.0': {'precision': 0.8066037735849056; 'recall': 0.9395604395604396; 'f1-score': 0.868020304568528; 'support': 182}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8269129979035639; 'recall': 0.768799827623357; 'f1-score': 0.7845848649279421; 'support': 284}; 'weighted avg': {'precision': 0.821192089644787; 'recall': 0.8169014084507042; 'f1-score': 0.8080878056717692; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.7916666666666666; 'recall': 0.95; 'f1-score': 0.8636363636363635; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8244047619047619; 'recall': 0.7477272727272727; 'f1-score': 0.765151515151515; 'support': 31}; 'weighted avg': {'precision': 0.8149001536098309; 'recall': 0.8064516129032258; 'f1-score': 0.7937438905180839; 'support': 31}}
5,1,CNF,7,284,31,2,[142; 142],564,4.459031,0.838710,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9649122807017544; 'recall': 0.5392156862745098; 'f1-score': 0.6918238993710691; 'support': 102}; '1.0': {'precision': 0.7929515418502202; 'recall': 0.989010989010989; 'f1-score': 0.8801955990220048; 'support': 182}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8789319112759872; 'recall': 0.7641133376427494; 'f1-score': 0.786009749196537; 'support': 284}; 'weighted avg': {'precision': 0.8547120889025318; 'recall': 0.8274647887323944; 'f1-score': 0.8125409744994856; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
5,1,CNF,8,284,31,2,[142; 142],564,4.871074,0.870968,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9642857142857143; 'recall': 0.5294117647058824; 'f1-score': 0.6835443037974683; 'support': 102}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.989010989010989; 'f1-score': 0.8780487804878049; 'support': 182}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8768796992481203; 'recall': 0.7592113768584356; 'f1-score': 0.7807965421426366; 'support': 284}; 'weighted avg': {'precision': 0.8522582865614741; 'recall': 0.823943661971831; 'f1-score': 0.8081915388595854; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
5,1,CNF,9,284,31,2,[142; 142],564,6.220160,0.774194,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9824561403508771; 'recall': 0.5490196078431373; 'f1-score': 0.7044025157232705; 'support': 102}; '1.0': {'precision': 0.7973568281938326; 'recall': 0.9945054945054945; 'f1-score': 0.8850855745721271; 'support': 182}; 'accuracy': 0.8345070422535211; 'macro avg': {'precision': 0.8899064842723549; 'recall': 0.7717625511743159; 'f1-score': 0.7947440451476988; 'support': 284}; 'weighted avg': {'precision': 0.863836158616433; 'recall': 0.8345070422535211; 'f1-score': 0.8201923632954251; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
5,1,DNF,0,283,32,35,[8; 9],564,0.959492,0.750000,3,[X0 AND X4 >= 0.000000 AND X7 < 0.940780],{'0.0': {'precision': 0.8309859154929577; 'recall': 0.5784313725490197; 'f1-score': 0.6820809248554914; 'support': 102}; '1.0': {'precision': 0.7971698113207547; 'recall': 0.9337016574585635; 'f1-score': 0.8600508905852418; 'support': 181}; 'accuracy': 0.8056537102473498; 'macro avg': {'precision': 0.8140778634068562; 'recall': 0.7560665150037915; 'f1-score': 0.7710659077203665; 'support': 283}; 'weighted avg': {'precision': 0.8093579478068491; 'recall': 0.8056537102473498; 'f1-score': 0.7959062386261092; 'support': 283}},{'0.0': {'precision': 0.8; 'recall': 0.36363636363636365; 'f1-score': 0.5000000000000001; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 0.9523809523809523; 'f1-score': 0.8333333333333334; 'support': 21}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7703703703703704; 'recall': 0.6580086580086579; 'f1-score': 0.6666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.7611111111111111; 'recall': 0.75; 'f1-score': 0.71875; 'support': 32}}
5,1,DNF,1,283,32,35,[8; 9],564,1.242303,0.906250,4,[X0 AND X3 >= -0.500000 AND X4 >= 0.067040 AND X5 >= -0.227030],{'0.0': {'precision': 0.9042553191489362; 'recall': 0.8333333333333334; 'f1-score': 0.8673469387755102; 'support': 102}; '1.0': {'precision': 0.91005291005291; 'recall': 0.9502762430939227; 'f1-score': 0.9297297297297298; 'support': 181}; 'accuracy': 0.9081272084805654; 'macro avg': {'precision': 0.9071541146009231; 'recall': 0.891804788213628; 'f1-score': 0.89853833425262; 'support': 283}; 'weighted avg': {'precision': 0.9079633189850467; 'recall': 0.9081272084805654; 'f1-score': 0.9072454729193751; 'support': 283}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.875; 'recall': 1.0; 'f1-score': 0.9333333333333333; 'support': 21}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9375; 'recall': 0.8636363636363636; 'f1-score': 0.8877192982456141; 'support': 32}; 'weighted avg': {'precision': 0.91796875; 'recall': 0.90625; 'f1-score': 0.9019736842105264; 'support': 32}}
5,1,DNF,2,283,32,35,[8; 9],564,1.066920,0.875000,4,[X0 AND X2 >= 0.328340 AND X3 >= -0.500000 AND X7 >= -0.104010],{'0.0': {'precision': 0.6974789915966386; 'recall': 0.8217821782178217; 'f1-score': 0.7545454545454545; 'support': 101}; '1.0': {'precision': 0.8902439024390244; 'recall': 0.8021978021978022; 'f1-score': 0.8439306358381503; 'support': 182}; 'accuracy': 0.8091872791519434; 'macro avg': {'precision': 0.7938614470178316; 'recall': 0.811989990207812; 'f1-score': 0.7992380451918024; 'support': 283}; 'weighted avg': {'precision': 0.821447944859233; 'recall': 0.8091872791519434; 'f1-score': 0.8120299174262695; 'support': 283}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.8333333333333334; 'f1-score': 0.8333333333333334; 'support': 12}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8666666666666667; 'recall': 0.8666666666666667; 'f1-score': 0.8666666666666667; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.875; 'f1-score': 0.875; 'support': 32}}
5,1,DNF,3,283,32,35,[8; 9],564,1.173354,0.875000,3,[X0 AND X2 >= 0.328340 AND X3 >= -0.500000],{'0.0': {'precision': 0.8780487804878049; 'recall': 0.7128712871287128; 'f1-score': 0.7868852459016393; 'support': 101}; '1.0': {'precision': 0.8557213930348259; 'recall': 0.945054945054945; 'f1-score': 0.8981723237597912; 'support': 182}; 'accuracy': 0.8621908127208481; 'macro avg': {'precision': 0.8668850867613154; 'recall': 0.8289631160918289; 'f1-score': 0.8425287848307152; 'support': 283}; 'weighted avg': {'precision': 0.8636898245993166; 'recall': 0.8621908127208481; 'f1-score': 0.8584550274217229; 'support': 283}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
5,1,DNF,4,283,32,35,[8; 9],564,1.075837,0.843750,3,[X0 AND X2 >= 0.328340 AND X3 < 0.496380],{'0.0': {'precision': 0.8222222222222222; 'recall': 0.7326732673267327; 'f1-score': 0.774869109947644; 'support': 101}; '1.0': {'precision': 0.8601036269430051; 'recall': 0.9120879120879121; 'f1-score': 0.8853333333333334; 'support': 182}; 'accuracy': 0.8480565371024735; 'macro avg': {'precision': 0.8411629245826137; 'recall': 0.8223805897073224; 'f1-score': 0.8301012216404887; 'support': 283}; 'weighted avg': {'precision': 0.846584115010853; 'recall': 0.8480565371024735; 'f1-score': 0.845909705905932; 'support': 283}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.6666666666666666; 'f1-score': 0.761904761904762; 'support': 12}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.857487922705314; 'recall': 0.8083333333333333; 'f1-score': 0.8228128460686601; 'support': 32}; 'weighted avg': {'precision': 0.8496376811594202; 'recall': 0.84375; 'f1-score': 0.8380398671096347; 'support': 32}}
5,1,DNF,5,284,31,35,[8; 9],564,1.003972,0.709677,5,[X0 AND X2 >= 0.000000 AND X5 >= -0.227030 AND X21 < 0.821620 AND X23 < 0.082350],{'0.0': {'precision': 0.5748031496062992; 'recall': 0.7156862745098039; 'f1-score': 0.6375545851528384; 'support': 102}; '1.0': {'precision': 0.8152866242038217; 'recall': 0.7032967032967034; 'f1-score': 0.7551622418879057; 'support': 182}; 'accuracy': 0.7077464788732394; 'macro avg': {'precision': 0.6950448869050605; 'recall': 0.7094914889032536; 'f1-score': 0.696358413520372; 'support': 284}; 'weighted avg': {'precision': 0.7289157988202044; 'recall': 0.7077464788732394; 'f1-score': 0.7129228722154519; 'support': 284}},{'0.0': {'precision': 0.5714285714285714; 'recall': 0.7272727272727273; 'f1-score': 0.64; 'support': 11}; '1.0': {'precision': 0.8235294117647058; 'recall': 0.7; 'f1-score': 0.7567567567567567; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.6974789915966386; 'recall': 0.7136363636363636; 'f1-score': 0.6983783783783784; 'support': 31}; 'weighted avg': {'precision': 0.7340742748712388; 'recall': 0.7096774193548387; 'f1-score': 0.7153269398430688; 'support': 31}}
5,1,DNF,6,284,31,35,[8; 9],564,1.294651,0.967742,3,[X0 AND X4 >= 0.067040 AND X6 >= 0.037590],{'0.0': {'precision': 0.9367088607594937; 'recall': 0.7254901960784313; 'f1-score': 0.8176795580110497; 'support': 102}; '1.0': {'precision': 0.8634146341463415; 'recall': 0.9725274725274725; 'f1-score': 0.9147286821705426; 'support': 182}; 'accuracy': 0.8838028169014085; 'macro avg': {'precision': 0.9000617474529176; 'recall': 0.8490088343029519; 'f1-score': 0.8662041200907962; 'support': 284}; 'weighted avg': {'precision': 0.8897386169440229; 'recall': 0.8838028169014085; 'f1-score': 0.8798730108174854; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.9090909090909091; 'f1-score': 0.9523809523809523; 'support': 11}; '1.0': {'precision': 0.9523809523809523; 'recall': 1.0; 'f1-score': 0.975609756097561; 'support': 20}; 'accuracy': 0.967741935483871; 'macro avg': {'precision': 0.9761904761904762; 'recall': 0.9545454545454546; 'f1-score': 0.9639953542392566; 'support': 31}; 'weighted avg': {'precision': 0.9692780337941628; 'recall': 0.967741935483871; 'f1-score': 0.9673672773594096; 'support': 31}}
5,1,DNF,7,284,31,35,[8; 9],564,1.187011,0.806452,3,[X0 AND X3 >= -0.105260 AND X5 >= -0.227030],{'0.0': {'precision': 0.7252747252747253; 'recall': 0.6470588235294118; 'f1-score': 0.6839378238341969; 'support': 102}; '1.0': {'precision': 0.8134715025906736; 'recall': 0.8626373626373627; 'f1-score': 0.8373333333333334; 'support': 182}; 'accuracy': 0.7852112676056338; 'macro avg': {'precision': 0.7693731139326994; 'recall': 0.7548480930833872; 'f1-score': 0.7606355785837651; 'support': 284}; 'weighted avg': {'precision': 0.7817951952448048; 'recall': 0.7852112676056338; 'f1-score': 0.7822405799216716; 'support': 284}},{'0.0': {'precision': 0.7777777777777778; 'recall': 0.6363636363636364; 'f1-score': 0.7000000000000001; 'support': 11}; '1.0': {'precision': 0.8181818181818182; 'recall': 0.9; 'f1-score': 0.8571428571428572; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.797979797979798; 'recall': 0.7681818181818182; 'f1-score': 0.7785714285714287; 'support': 31}; 'weighted avg': {'precision': 0.8038449006190941; 'recall': 0.8064516129032258; 'f1-score': 0.8013824884792629; 'support': 31}}
5,1,DNF,8,284,31,35,[8; 9],564,2.020200,0.838710,4,[X0 AND X2 >= 0.328340 AND X4 >= 0.000000 AND X13 >= -0.496390],{'0.0': {'precision': 0.8888888888888888; 'recall': 0.7843137254901961; 'f1-score': 0.8333333333333334; 'support': 102}; '1.0': {'precision': 0.8865979381443299; 'recall': 0.945054945054945; 'f1-score': 0.9148936170212766; 'support': 182}; 'accuracy': 0.8873239436619719; 'macro avg': {'precision': 0.8877434135166093; 'recall': 0.8646843352725706; 'f1-score': 0.874113475177305; 'support': 284}; 'weighted avg': {'precision': 0.8874207443976573; 'recall': 0.8873239436619719; 'f1-score': 0.8856008390770153; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.8505434782608696; 'recall': 0.7931818181818182; 'f1-score': 0.8102815177478581; 'support': 31}; 'weighted avg': {'precision': 0.8434431977559607; 'recall': 0.8387096774193549; 'f1-score': 0.8316026375014807; 'support': 31}}
5,1,DNF,9,284,31,35,[8; 9],564,1.372080,0.677419,4,[X0 AND X3 < 0.136450 AND X3 >= -0.500000 AND X4 >= 0.067040],{'0.0': {'precision': 0.6056338028169014; 'recall': 0.8431372549019608; 'f1-score': 0.7049180327868853; 'support': 102}; '1.0': {'precision': 0.8873239436619719; 'recall': 0.6923076923076923; 'f1-score': 0.7777777777777779; 'support': 182}; 'accuracy': 0.7464788732394366; 'macro avg': {'precision': 0.7464788732394366; 'recall': 0.7677224736048265; 'f1-score': 0.7413479052823315; 'support': 284}; 'weighted avg': {'precision': 0.7861535409640944; 'recall': 0.7464788732394366; 'f1-score': 0.7516098411965417; 'support': 284}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.8181818181818182; 'f1-score': 0.6428571428571428; 'support': 11}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.6; 'f1-score': 0.7058823529411764; 'support': 20}; 'accuracy': 0.6774193548387096; 'macro avg': {'precision': 0.6932773109243697; 'recall': 0.7090909090909091; 'f1-score': 0.6743697478991596; 'support': 31}; 'weighted avg': {'precision': 0.74085117918135; 'recall': 0.6774193548387096; 'f1-score': 0.6835185687178096; 'support': 31}}
5,1,DNF,0,283,32,17,[16; 17],564,0.727569,0.843750,4,[X0 AND X4 >= 0.000000 AND X26 < 1.000000 AND X29 >= -0.836750],{'0.0': {'precision': 0.8210526315789474; 'recall': 0.7647058823529411; 'f1-score': 0.7918781725888325; 'support': 102}; '1.0': {'precision': 0.8723404255319149; 'recall': 0.9060773480662984; 'f1-score': 0.8888888888888891; 'support': 181}; 'accuracy': 0.8551236749116607; 'macro avg': {'precision': 0.8466965285554311; 'recall': 0.8353916152096197; 'f1-score': 0.8403835307388607; 'support': 283}; 'weighted avg': {'precision': 0.8538550722343788; 'recall': 0.8551236749116607; 'f1-score': 0.853923895734805; 'support': 283}},{'0.0': {'precision': 0.7142857142857143; 'recall': 0.9090909090909091; 'f1-score': 0.8; 'support': 11}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.8095238095238095; 'f1-score': 0.8717948717948718; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8293650793650793; 'recall': 0.8593073593073592; 'f1-score': 0.8358974358974359; 'support': 32}; 'weighted avg': {'precision': 0.8653273809523809; 'recall': 0.84375; 'f1-score': 0.8471153846153846; 'support': 32}}
5,1,DNF,1,283,32,17,[16; 17],564,0.707797,0.937500,3,[X0 AND X6 >= 0.037590 AND X31 < 0.777020],{'0.0': {'precision': 0.8974358974358975; 'recall': 0.6862745098039216; 'f1-score': 0.7777777777777778; 'support': 102}; '1.0': {'precision': 0.8439024390243902; 'recall': 0.9558011049723757; 'f1-score': 0.8963730569948186; 'support': 181}; 'accuracy': 0.8586572438162544; 'macro avg': {'precision': 0.8706691682301438; 'recall': 0.8210378073881486; 'f1-score': 0.8370754173862982; 'support': 283}; 'weighted avg': {'precision': 0.8631971837522127; 'recall': 0.8586572438162544; 'f1-score': 0.8536284687257791; 'support': 283}},{'0.0': {'precision': 0.8461538461538461; 'recall': 1.0; 'f1-score': 0.9166666666666666; 'support': 11}; '1.0': {'precision': 1.0; 'recall': 0.9047619047619048; 'f1-score': 0.9500000000000001; 'support': 21}; 'accuracy': 0.9375; 'macro avg': {'precision': 0.9230769230769231; 'recall': 0.9523809523809523; 'f1-score': 0.9333333333333333; 'support': 32}; 'weighted avg': {'precision': 0.9471153846153846; 'recall': 0.9375; 'f1-score': 0.9385416666666667; 'support': 32}}
5,1,DNF,2,283,32,17,[16; 17],564,0.855108,0.812500,3,[X0 AND X2 >= 0.749160 AND X6 >= 0.037590],{'0.0': {'precision': 0.6417910447761194; 'recall': 0.8514851485148515; 'f1-score': 0.7319148936170212; 'support': 101}; '1.0': {'precision': 0.8993288590604027; 'recall': 0.7362637362637363; 'f1-score': 0.8096676737160121; 'support': 182}; 'accuracy': 0.7773851590106007; 'macro avg': {'precision': 0.7705599519182611; 'recall': 0.7938744423892938; 'f1-score': 0.7707912836665167; 'support': 283}; 'weighted avg': {'precision': 0.8074160702168952; 'recall': 0.7773851590106007; 'f1-score': 0.7819184483096584; 'support': 283}},{'0.0': {'precision': 0.6666666666666666; 'recall': 1.0; 'f1-score': 0.8; 'support': 12}; '1.0': {'precision': 1.0; 'recall': 0.7; 'f1-score': 0.8235294117647058; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.85; 'f1-score': 0.8117647058823529; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.8125; 'f1-score': 0.8147058823529412; 'support': 32}}
5,1,DNF,3,283,32,17,[16; 17],564,0.767691,0.906250,2,[X6 >= 0.037590 AND X26 < 1.000000],{'0.0': {'precision': 0.8421052631578947; 'recall': 0.7920792079207921; 'f1-score': 0.8163265306122449; 'support': 101}; '1.0': {'precision': 0.8882978723404256; 'recall': 0.9175824175824175; 'f1-score': 0.9027027027027027; 'support': 182}; 'accuracy': 0.872791519434629; 'macro avg': {'precision': 0.8652015677491601; 'recall': 0.8548308127516049; 'f1-score': 0.8595146166574739; 'support': 283}; 'weighted avg': {'precision': 0.8718121708300524; 'recall': 0.872791519434629; 'f1-score': 0.8718758709672388; 'support': 283}},{'0.0': {'precision': 0.9090909090909091; 'recall': 0.8333333333333334; 'f1-score': 0.8695652173913043; 'support': 12}; '1.0': {'precision': 0.9047619047619048; 'recall': 0.95; 'f1-score': 0.9268292682926829; 'support': 20}; 'accuracy': 0.90625; 'macro avg': {'precision': 0.9069264069264069; 'recall': 0.8916666666666666; 'f1-score': 0.8981972428419935; 'support': 32}; 'weighted avg': {'precision': 0.9063852813852813; 'recall': 0.90625; 'f1-score': 0.9053552492046659; 'support': 32}}
5,1,DNF,4,283,32,17,[16; 17],564,0.887707,0.875000,4,[X5 >= -0.227030 AND X13 >= -0.496390 AND X17 >= -0.686270 AND X28 >= 0.078100],{'0.0': {'precision': 0.696; 'recall': 0.8613861386138614; 'f1-score': 0.7699115044247787; 'support': 101}; '1.0': {'precision': 0.9113924050632911; 'recall': 0.7912087912087912; 'f1-score': 0.8470588235294118; 'support': 182}; 'accuracy': 0.8162544169611308; 'macro avg': {'precision': 0.8036962025316455; 'recall': 0.8262974649113263; 'f1-score': 0.8084851639770952; 'support': 283}; 'weighted avg': {'precision': 0.8345209106767455; 'recall': 0.8162544169611308; 'f1-score': 0.8195256813754614; 'support': 283}},{'0.0': {'precision': 0.9; 'recall': 0.75; 'f1-score': 0.8181818181818182; 'support': 12}; '1.0': {'precision': 0.8636363636363636; 'recall': 0.95; 'f1-score': 0.9047619047619048; 'support': 20}; 'accuracy': 0.875; 'macro avg': {'precision': 0.8818181818181818; 'recall': 0.85; 'f1-score': 0.8614718614718615; 'support': 32}; 'weighted avg': {'precision': 0.8772727272727273; 'recall': 0.875; 'f1-score': 0.8722943722943723; 'support': 32}}
5,1,DNF,5,284,31,17,[16; 17],564,0.783190,0.870968,5,[X0 AND X3 < 0.496380 AND X4 >= 0.067040 AND X5 >= -0.227030 AND X9 >= -0.234040],{'0.0': {'precision': 0.7924528301886793; 'recall': 0.8235294117647058; 'f1-score': 0.8076923076923077; 'support': 102}; '1.0': {'precision': 0.898876404494382; 'recall': 0.8791208791208791; 'f1-score': 0.8888888888888888; 'support': 182}; 'accuracy': 0.8591549295774648; 'macro avg': {'precision': 0.8456646173415306; 'recall': 0.8513251454427925; 'f1-score': 0.8482905982905983; 'support': 284}; 'weighted avg': {'precision': 0.8606538531592353; 'recall': 0.8591549295774648; 'f1-score': 0.8597267364872998; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8568376068376069; 'recall': 0.8795454545454545; 'f1-score': 0.8640350877192982; 'support': 31}; 'weighted avg': {'precision': 0.8822718500137856; 'recall': 0.8709677419354839; 'f1-score': 0.8729485002829656; 'support': 31}}
5,1,DNF,6,284,31,17,[16; 17],564,0.730098,0.870968,5,[X0 AND X2 >= 0.328340 AND X3 < 0.496380 AND X3 >= -0.500000 AND X4 >= 0.067040],{'0.0': {'precision': 0.8317757009345794; 'recall': 0.8725490196078431; 'f1-score': 0.8516746411483254; 'support': 102}; '1.0': {'precision': 0.9265536723163842; 'recall': 0.9010989010989011; 'f1-score': 0.9136490250696379; 'support': 182}; 'accuracy': 0.8908450704225352; 'macro avg': {'precision': 0.8791646866254819; 'recall': 0.8868239603533721; 'f1-score': 0.8826618331089816; 'support': 284}; 'weighted avg': {'precision': 0.8925136966792571; 'recall': 0.8908450704225352; 'f1-score': 0.8913906195767721; 'support': 284}},{'0.0': {'precision': 0.7692307692307693; 'recall': 0.9090909090909091; 'f1-score': 0.8333333333333333; 'support': 11}; '1.0': {'precision': 0.9444444444444444; 'recall': 0.85; 'f1-score': 0.8947368421052632; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.8568376068376069; 'recall': 0.8795454545454545; 'f1-score': 0.8640350877192982; 'support': 31}; 'weighted avg': {'precision': 0.8822718500137856; 'recall': 0.8709677419354839; 'f1-score': 0.8729485002829656; 'support': 31}}
5,1,DNF,7,284,31,17,[16; 17],564,0.644210,0.935484,6,[X0 AND X2 >= 0.000000 AND X4 >= 0.000000 AND X5 >= -0.227030 AND X6 >= 0.037590 AND X13 >= -0.496390],{'0.0': {'precision': 0.8829787234042553; 'recall': 0.8137254901960784; 'f1-score': 0.846938775510204; 'support': 102}; '1.0': {'precision': 0.9; 'recall': 0.9395604395604396; 'f1-score': 0.9193548387096774; 'support': 182}; 'accuracy': 0.8943661971830986; 'macro avg': {'precision': 0.8914893617021277; 'recall': 0.876642964878259; 'f1-score': 0.8831468071099406; 'support': 284}; 'weighted avg': {'precision': 0.8938867246029368; 'recall': 0.8943661971830986; 'f1-score': 0.8933462526309933; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.8181818181818182; 'f1-score': 0.9; 'support': 11}; '1.0': {'precision': 0.9090909090909091; 'recall': 1.0; 'f1-score': 0.9523809523809523; 'support': 20}; 'accuracy': 0.9354838709677419; 'macro avg': {'precision': 0.9545454545454546; 'recall': 0.9090909090909092; 'f1-score': 0.9261904761904762; 'support': 31}; 'weighted avg': {'precision': 0.9413489736070381; 'recall': 0.9354838709677419; 'f1-score': 0.9337941628264209; 'support': 31}}
5,1,DNF,8,284,31,17,[16; 17],564,0.774812,0.709677,3,[X0 AND X3 < 0.496380 AND X15 < 0.771280],{'0.0': {'precision': 0.7352941176470589; 'recall': 0.49019607843137253; 'f1-score': 0.588235294117647; 'support': 102}; '1.0': {'precision': 0.7592592592592593; 'recall': 0.9010989010989011; 'f1-score': 0.8241206030150754; 'support': 182}; 'accuracy': 0.7535211267605634; 'macro avg': {'precision': 0.7472766884531591; 'recall': 0.6956474897651368; 'f1-score': 0.7061779485663612; 'support': 284}; 'weighted avg': {'precision': 0.7506520605112155; 'recall': 0.7535211267605634; 'f1-score': 0.739401231509661; 'support': 284}},{'0.0': {'precision': 0.625; 'recall': 0.45454545454545453; 'f1-score': 0.5263157894736842; 'support': 11}; '1.0': {'precision': 0.7391304347826086; 'recall': 0.85; 'f1-score': 0.7906976744186046; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.6820652173913043; 'recall': 0.6522727272727272; 'f1-score': 0.6585067319461444; 'support': 31}; 'weighted avg': {'precision': 0.6986325385694249; 'recall': 0.7096774193548387; 'f1-score': 0.6968847475026652; 'support': 31}}
