lamda, n_clause, rule_type, partition_size, n_partitions, id_cv, training_time, accuracy
5,2,CNF,[35, 36],8,6,0.352501,0.870968
5,2,CNF,[35, 36],8,7,0.384362,0.935484
5,2,CNF,[35, 36],8,8,0.429322,0.774194
5,2,CNF,[35, 36],8,9,0.439061,0.709677
---> Chosen: (5, 2, 'CNF', [35, 36], 8, 7), (mean val acc cv) 0.775907, (test acc holdout) 0.828571, (mean training time) 0.406529
5,2,CNF,[71, 71],4,0,0.656693,0.937500
5,2,CNF,[71, 71],4,1,0.602500,0.781250
5,2,CNF,[71, 71],4,2,0.872883,0.718750
5,2,CNF,[71, 71],4,3,1.703317,0.718750
5,2,CNF,[71, 71],4,4,1.385610,0.937500
5,2,CNF,[71, 71],4,5,1.124105,0.875000
5,2,CNF,[71, 72],4,6,0.842511,0.774194
5,2,CNF,[71, 72],4,7,0.934557,0.903226
5,2,CNF,[71, 72],4,8,0.804062,0.935484
5,2,CNF,[71, 72],4,9,0.850075,0.806452
---> Chosen: (5, 2, 'CNF', [71, 71], 4, 0), (mean val acc cv) 0.838810, (test acc holdout) 0.885714, (mean training time) 0.977631
5,2,CNF,[142, 142],2,0,10.602871,0.968750
5,2,CNF,[142, 142],2,1,6.672739,0.812500
5,2,CNF,[142, 142],2,2,14.519235,0.718750
5,2,CNF,[142, 142],2,3,5.956701,0.812500
5,2,CNF,[142, 142],2,4,4.158921,0.906250
5,2,CNF,[142, 142],2,5,10.946362,0.843750
5,2,CNF,[142, 143],2,6,3.915974,0.870968
5,2,CNF,[142, 143],2,7,6.293024,0.774194
5,2,CNF,[142, 143],2,8,9.734607,0.935484
5,2,CNF,[142, 143],2,9,3.892020,0.774194
---> Chosen: (5, 2, 'CNF', [142, 142], 2, 0), (mean val acc cv) 0.841734, (test acc holdout) 0.857143, (mean training time) 7.669246
5,2,DNF,[8, 9],35,0,0.950825,0.906250
5,2,DNF,[8, 9],35,1,0.880383,0.687500
5,2,DNF,[8, 9],35,2,0.888218,0.812500
5,2,DNF,[8, 9],35,3,0.920130,0.906250
5,2,DNF,[8, 9],35,4,0.871771,0.812500
5,2,DNF,[8, 9],35,5,0.855850,0.937500
5,2,DNF,[8, 9],35,6,0.862373,0.935484
5,2,DNF,[8, 9],35,7,0.865867,0.967742
5,2,DNF,[8, 9],35,8,0.886484,1.000000
5,2,DNF,[8, 9],35,9,0.883377,0.838710
---> Chosen: (5, 2, 'DNF', [8, 9], 35, 8), (mean val acc cv) 0.880444, (test acc holdout) 0.914286, (mean training time) 0.886528
5,2,DNF,[16, 17],17,0,0.508182,0.843750
5,2,DNF,[16, 17],17,1,0.557368,0.906250
5,2,DNF,[16, 17],17,2,0.509302,0.875000
5,2,DNF,[16, 17],17,3,0.533568,0.906250
5,2,DNF,[16, 17],17,4,0.510462,0.875000
5,2,DNF,[16, 17],17,5,0.516727,0.968750
5,2,DNF,[16, 17],17,6,0.507643,0.838710
5,2,DNF,[16, 17],17,7,0.530320,0.967742
5,2,DNF,[16, 17],17,8,0.528684,0.935484
5,2,DNF,[16, 17],17,9,0.528385,0.806452
---> Chosen: (5, 2, 'DNF', [16, 17], 17, 5), (mean val acc cv) 0.892339, (test acc holdout) 0.914286, (mean training time) 0.523064
5,2,DNF,[35, 36],8,0,0.339997,0.937500
5,2,DNF,[35, 36],8,1,0.350759,0.875000
5,2,DNF,[35, 36],8,2,0.355360,0.781250
5,2,DNF,[35, 36],8,3,0.362207,0.906250
5,2,DNF,[35, 36],8,4,0.364604,0.843750
5,2,DNF,[35, 36],8,5,0.343018,0.906250
5,2,DNF,[35, 36],8,6,0.353054,0.806452
5,2,DNF,[35, 36],8,7,0.343489,0.967742
5,2,DNF,[35, 36],8,8,0.359721,0.967742
5,2,DNF,[35, 36],8,9,0.355711,0.903226
---> Chosen: (5, 2, 'DNF', [35, 36], 8, 7), (mean val acc cv) 0.889516, (test acc holdout) 0.914286, (mean training time) 0.352792
5,2,DNF,[71, 71],4,0,0.309909,0.906250
5,2,DNF,[71, 71],4,1,0.292799,0.875000
5,2,DNF,[71, 71],4,2,0.299177,0.750000
5,2,DNF,[71, 71],4,3,0.317977,0.906250
5,2,DNF,[71, 71],4,4,0.275727,0.906250
5,2,DNF,[71, 71],4,5,0.276714,0.875000
5,2,DNF,[71, 72],4,6,0.337974,0.903226
5,2,DNF,[71, 72],4,7,0.272973,1.000000
5,2,DNF,[71, 72],4,8,0.481923,0.935484
5,2,DNF,[71, 72],4,9,0.353481,0.838710
---> Chosen: (5, 2, 'DNF', [71, 72], 4, 7), (mean val acc cv) 0.889617, (test acc holdout) 0.857143, (mean training time) 0.321866
5,2,DNF,[142, 142],2,0,0.428334,0.937500
5,2,DNF,[142, 142],2,1,0.361192,0.875000
5,2,DNF,[142, 142],2,2,0.248786,0.750000
5,2,DNF,[142, 142],2,3,0.266790,0.875000
5,2,DNF,[142, 142],2,4,0.419691,0.968750
5,2,DNF,[142, 142],2,5,0.551464,0.937500
5,2,DNF,[142, 143],2,6,0.436527,0.967742
5,2,DNF,[142, 143],2,7,0.284363,0.967742
5,2,DNF,[142, 143],2,8,0.366331,1.000000
5,2,DNF,[142, 143],2,9,0.430632,0.903226
---> Chosen: (5, 2, 'DNF', [142, 143], 2, 8), (mean val acc cv) 0.918246, (test acc holdout) 0.914286, (mean training time) 0.379411
5,3,CNF,[8, 9],35,0,0.940725,0.875000
5,3,CNF,[8, 9],35,1,0.935338,0.687500
5,3,CNF,[8, 9],35,2,0.941884,0.750000
5,3,CNF,[8, 9],35,3,0.930310,0.812500
5,3,CNF,[8, 9],35,4,0.941603,0.843750
5,3,CNF,[8, 9],35,5,0.932974,0.750000
5,3,CNF,[8, 9],35,6,0.970562,0.709677
5,3,CNF,[8, 9],35,7,0.962560,0.903226
5,3,CNF,[8, 9],35,8,1.041486,0.935484
5,3,CNF,[8, 9],35,9,0.961817,0.774194
---> Chosen: (5, 3, 'CNF', [8, 9], 35, 8), (mean val acc cv) 0.804133, (test acc holdout) 0.828571, (mean training time) 0.955926
5,3,CNF,[16, 17],17,0,0.553501,0.875000
5,3,CNF,[16, 17],17,1,0.579357,0.781250
5,3,CNF,[16, 17],17,2,0.558876,0.656250
5,3,CNF,[16, 17],17,3,0.552777,0.843750
5,3,CNF,[16, 17],17,4,0.534708,0.875000
5,3,CNF,[16, 17],17,5,0.539223,0.875000
5,3,CNF,[16, 17],17,6,0.547012,0.774194
5,3,CNF,[16, 17],17,7,0.551750,0.774194
5,3,CNF,[16, 17],17,8,0.557968,0.903226
5,3,CNF,[16, 17],17,9,0.583419,0.709677
---> Chosen: (5, 3, 'CNF', [16, 17], 17, 8), (mean val acc cv) 0.806754, (test acc holdout) 0.828571, (mean training time) 0.555859
5,3,CNF,[35, 36],8,0,0.386931,0.843750
5,3,CNF,[35, 36],8,1,0.450300,0.812500
5,3,CNF,[35, 36],8,2,0.378339,0.718750
5,3,CNF,[35, 36],8,3,0.389217,0.781250
5,3,CNF,[35, 36],8,4,0.358064,0.656250
5,3,CNF,[35, 36],8,5,0.430850,0.843750
5,3,CNF,[35, 36],8,6,0.362019,0.645161
5,3,CNF,[35, 36],8,7,0.384685,0.774194
5,3,CNF,[35, 36],8,8,0.450901,0.935484
5,3,CNF,[35, 36],8,9,0.386113,0.838710
---> Chosen: (5, 3, 'CNF', [35, 36], 8, 8), (mean val acc cv) 0.784980, (test acc holdout) 0.828571, (mean training time) 0.397742
5,3,CNF,[71, 71],4,0,1.007838,0.906250
5,3,CNF,[71, 71],4,1,0.468558,0.843750
5,3,CNF,[71, 71],4,2,0.768108,0.750000
5,3,CNF,[71, 71],4,3,1.425644,0.812500
5,3,CNF,[71, 71],4,4,1.633593,0.843750
5,3,CNF,[71, 71],4,5,0.976030,0.781250
5,3,CNF,[71, 72],4,6,0.646778,0.870968
5,3,CNF,[71, 72],4,7,0.743390,0.903226
5,3,CNF,[71, 72],4,8,6.816511,0.870968
5,3,CNF,[71, 72],4,9,0.575404,0.741935
---> Chosen: (5, 3, 'CNF', [71, 71], 4, 0), (mean val acc cv) 0.832460, (test acc holdout) 0.828571, (mean training time) 1.506185
5,3,CNF,[142, 142],2,0,14.682780,0.968750
5,3,CNF,[142, 142],2,1,68.648056,0.843750
5,3,CNF,[142, 142],2,2,26.954253,0.812500
5,3,CNF,[142, 142],2,3,36.381750,0.843750
5,3,CNF,[142, 142],2,4,49.332051,0.906250
5,3,CNF,[142, 142],2,5,41.490340,0.875000
5,3,CNF,[142, 143],2,6,47.597073,0.870968
5,3,CNF,[142, 143],2,7,24.189634,0.774194
5,3,CNF,[142, 143],2,8,88.254965,1.000000
5,3,CNF,[142, 143],2,9,50.013193,0.741935
---> Chosen: (5, 3, 'CNF', [142, 143], 2, 8), (mean val acc cv) 0.863710, (test acc holdout) 0.885714, (mean training time) 44.754409
5,3,DNF,[8, 9],35,0,1.084124,0.968750
5,3,DNF,[8, 9],35,1,1.141055,0.656250
5,3,DNF,[8, 9],35,2,1.057391,0.812500
5,3,DNF,[8, 9],35,3,1.186969,0.906250
5,3,DNF,[8, 9],35,4,1.036900,0.781250
5,3,DNF,[8, 9],35,5,1.078099,0.906250
5,3,DNF,[8, 9],35,6,1.067019,0.903226
5,3,DNF,[8, 9],35,7,1.059147,0.870968
5,3,DNF,[8, 9],35,8,1.102142,0.967742
5,3,DNF,[8, 9],35,9,1.110779,0.870968
---> Chosen: (5, 3, 'DNF', [8, 9], 35, 0), (mean val acc cv) 0.864415, (test acc holdout) 0.914286, (mean training time) 1.092363
5,3,DNF,[16, 17],17,0,0.623884,0.906250
5,3,DNF,[16, 17],17,1,0.711849,0.843750
5,3,DNF,[16, 17],17,2,0.709274,0.750000
5,3,DNF,[16, 17],17,3,0.676026,0.968750
5,3,DNF,[16, 17],17,4,0.638597,0.906250
5,3,DNF,[16, 17],17,5,0.678050,0.937500
5,3,DNF,[16, 17],17,6,0.584862,0.903226
5,3,DNF,[16, 17],17,7,0.658679,0.741935
5,3,DNF,[16, 17],17,8,0.638171,0.967742
5,3,DNF,[16, 17],17,9,0.649474,0.903226
---> Chosen: (5, 3, 'DNF', [16, 17], 17, 3), (mean val acc cv) 0.882863, (test acc holdout) 0.914286, (mean training time) 0.656887
5,3,DNF,[35, 36],8,0,0.452115,0.906250
5,3,DNF,[35, 36],8,1,0.509439,0.906250
5,3,DNF,[35, 36],8,2,0.507245,0.812500
5,3,DNF,[35, 36],8,3,0.468978,0.906250
5,3,DNF,[35, 36],8,4,0.470787,0.812500
5,3,DNF,[35, 36],8,5,0.417351,0.906250
5,3,DNF,[35, 36],8,6,0.397087,0.870968
5,3,DNF,[35, 36],8,7,0.408352,1.000000
5,3,DNF,[35, 36],8,8,0.472958,1.000000
5,3,DNF,[35, 36],8,9,0.490961,0.806452
---> Chosen: (5, 3, 'DNF', [35, 36], 8, 7), (mean val acc cv) 0.892742, (test acc holdout) 0.885714, (mean training time) 0.459527
5,3,DNF,[71, 71],4,0,0.861296,0.906250
5,3,DNF,[71, 71],4,1,0.428478,0.843750
5,3,DNF,[71, 71],4,2,1.735948,0.812500
5,3,DNF,[71, 71],4,3,0.844593,0.906250
5,3,DNF,[71, 71],4,4,1.332647,0.812500
5,3,DNF,[71, 71],4,5,0.853255,0.937500
5,3,DNF,[71, 72],4,6,1.174193,0.870968
5,3,DNF,[71, 72],4,7,1.273769,0.967742
5,3,DNF,[71, 72],4,8,0.999884,0.967742
5,3,DNF,[71, 72],4,9,0.979890,0.806452
---> Chosen: (5, 3, 'DNF', [71, 72], 4, 7), (mean val acc cv) 0.883165, (test acc holdout) 0.914286, (mean training time) 1.048395
5,3,DNF,[142, 142],2,0,4.114682,0.968750
5,3,DNF,[142, 142],2,1,89.968592,0.781250
5,3,DNF,[142, 142],2,2,16.757330,0.750000
5,3,DNF,[142, 142],2,3,19.077682,0.875000
5,3,DNF,[142, 142],2,4,3.749690,0.906250
5,3,DNF,[142, 142],2,5,16.138189,0.937500
5,3,DNF,[142, 143],2,6,4.336629,0.903226
5,3,DNF,[142, 143],2,7,12.355154,0.903226
5,3,DNF,[142, 143],2,8,3.105848,1.000000
5,3,DNF,[142, 143],2,9,21.598934,0.870968
---> Chosen: (5, 3, 'DNF', [142, 143], 2, 8), (mean val acc cv) 0.889617, (test acc holdout) 0.857143, (mean training time) 19.120273
10,1,CNF,[8, 9],35,0,0.904500,0.843750
10,1,CNF,[8, 9],35,1,0.927735,0.843750
10,1,CNF,[8, 9],35,2,0.920015,0.718750
10,1,CNF,[8, 9],35,3,0.925853,0.750000
10,1,CNF,[8, 9],35,4,0.915222,0.750000
10,1,CNF,[8, 9],35,5,0.902264,0.750000
10,1,CNF,[8, 9],35,6,0.909988,0.741935
10,1,CNF,[8, 9],35,7,0.839629,0.903226
10,1,CNF,[8, 9],35,8,0.861142,0.967742
10,1,CNF,[8, 9],35,9,0.908237,0.774194
---> Chosen: (10, 1, 'CNF', [8, 9], 35, 8), (mean val acc cv) 0.804335, (test acc holdout) 0.857143, (mean training time) 0.901458
10,1,CNF,[16, 17],17,0,0.492974,0.687500
10,1,CNF,[16, 17],17,1,0.504896,0.656250
10,1,CNF,[16, 17],17,2,0.499927,0.750000
10,1,CNF,[16, 17],17,3,0.512782,0.750000
10,1,CNF,[16, 17],17,4,0.534660,0.812500
10,1,CNF,[16, 17],17,5,0.515429,0.812500
10,1,CNF,[16, 17],17,6,0.500247,0.548387
10,1,CNF,[16, 17],17,7,0.519510,0.903226
10,1,CNF,[16, 17],17,8,0.527177,0.967742
10,1,CNF,[16, 17],17,9,0.538547,0.709677
---> Chosen: (10, 1, 'CNF', [16, 17], 17, 8), (mean val acc cv) 0.759778, (test acc holdout) 0.857143, (mean training time) 0.514615
10,1,CNF,[35, 36],8,0,0.307768,0.812500
10,1,CNF,[35, 36],8,1,0.314317,0.812500
10,1,CNF,[35, 36],8,2,0.306992,0.718750
10,1,CNF,[35, 36],8,3,0.333345,0.812500
10,1,CNF,[35, 36],8,4,0.302465,0.687500
10,1,CNF,[35, 36],8,5,0.297918,0.875000
10,1,CNF,[35, 36],8,6,0.296488,0.645161
10,1,CNF,[35, 36],8,7,0.296075,0.677419
10,1,CNF,[35, 36],8,8,0.309972,0.903226
10,1,CNF,[35, 36],8,9,0.316056,0.677419
---> Chosen: (10, 1, 'CNF', [35, 36], 8, 8), (mean val acc cv) 0.762198, (test acc holdout) 0.885714, (mean training time) 0.308140
10,1,CNF,[71, 71],4,0,0.257228,0.906250
10,1,CNF,[71, 71],4,1,0.267809,0.812500
10,1,CNF,[71, 71],4,2,0.225326,0.781250
10,1,CNF,[71, 71],4,3,0.226718,0.812500
10,1,CNF,[71, 71],4,4,0.243531,0.812500
10,1,CNF,[71, 71],4,5,0.228158,0.781250
10,1,CNF,[71, 72],4,6,0.240626,0.806452
10,1,CNF,[71, 72],4,7,0.250556,0.709677
10,1,CNF,[71, 72],4,8,0.261796,0.838710
10,1,CNF,[71, 72],4,9,0.236593,0.774194
---> Chosen: (10, 1, 'CNF', [71, 71], 4, 0), (mean val acc cv) 0.803528, (test acc holdout) 0.771429, (mean training time) 0.243834
10,1,CNF,[142, 142],2,0,0.349033,0.937500
10,1,CNF,[142, 142],2,1,0.311829,0.750000
10,1,CNF,[142, 142],2,2,0.217478,0.843750
10,1,CNF,[142, 142],2,3,0.248004,0.781250
10,1,CNF,[142, 142],2,4,0.260059,0.906250
10,1,CNF,[142, 142],2,5,0.227056,0.781250
10,1,CNF,[142, 143],2,6,0.233465,0.774194
10,1,CNF,[142, 143],2,7,0.411521,0.709677
10,1,CNF,[142, 143],2,8,0.394570,0.903226
10,1,CNF,[142, 143],2,9,0.318084,0.741935
---> Chosen: (10, 1, 'CNF', [142, 142], 2, 0), (mean val acc cv) 0.812903, (test acc holdout) 0.857143, (mean training time) 0.297110
10,1,DNF,[8, 9],35,0,0.924670,0.968750
10,1,DNF,[8, 9],35,1,0.932203,0.812500
10,1,DNF,[8, 9],35,2,0.904154,0.843750
10,1,DNF,[8, 9],35,3,0.950461,0.687500
10,1,DNF,[8, 9],35,4,0.947637,0.843750
10,1,DNF,[8, 9],35,5,0.948230,0.968750
10,1,DNF,[8, 9],35,6,0.882541,0.903226
10,1,DNF,[8, 9],35,7,0.870568,0.967742
10,1,DNF,[8, 9],35,8,0.914871,1.000000
10,1,DNF,[8, 9],35,9,0.979686,0.935484
---> Chosen: (10, 1, 'DNF', [8, 9], 35, 8), (mean val acc cv) 0.893145, (test acc holdout) 0.914286, (mean training time) 0.925502
10,1,DNF,[16, 17],17,0,0.530206,0.937500
10,1,DNF,[16, 17],17,1,0.502697,0.937500
10,1,DNF,[16, 17],17,2,0.531876,0.593750
10,1,DNF,[16, 17],17,3,0.515348,0.906250
10,1,DNF,[16, 17],17,4,0.504950,0.875000
10,1,DNF,[16, 17],17,5,0.525354,1.000000
10,1,DNF,[16, 17],17,6,0.511314,0.903226
10,1,DNF,[16, 17],17,7,0.504138,1.000000
10,1,DNF,[16, 17],17,8,0.527441,0.935484
10,1,DNF,[16, 17],17,9,0.530898,0.903226
---> Chosen: (10, 1, 'DNF', [16, 17], 17, 5), (mean val acc cv) 0.899194, (test acc holdout) 0.914286, (mean training time) 0.518422
10,1,DNF,[35, 36],8,0,0.304356,0.937500
10,1,DNF,[35, 36],8,1,0.312835,0.937500
10,1,DNF,[35, 36],8,2,0.312068,0.812500
10,1,DNF,[35, 36],8,3,0.315369,0.906250
10,1,DNF,[35, 36],8,4,0.302503,0.906250
10,1,DNF,[35, 36],8,5,0.319742,0.937500
10,1,DNF,[35, 36],8,6,0.303844,0.903226
10,1,DNF,[35, 36],8,7,0.309510,0.967742
10,1,DNF,[35, 36],8,8,0.294933,0.870968
10,1,DNF,[35, 36],8,9,0.298124,0.935484
---> Chosen: (10, 1, 'DNF', [35, 36], 8, 7), (mean val acc cv) 0.911492, (test acc holdout) 0.914286, (mean training time) 0.307328
10,1,DNF,[71, 71],4,0,0.206420,0.968750
10,1,DNF,[71, 71],4,1,0.219387,0.843750
10,1,DNF,[71, 71],4,2,0.207960,0.843750
10,1,DNF,[71, 71],4,3,0.216682,0.906250
10,1,DNF,[71, 71],4,4,0.214603,0.906250
10,1,DNF,[71, 71],4,5,0.222639,1.000000
10,1,DNF,[71, 72],4,6,0.215117,0.903226
10,1,DNF,[71, 72],4,7,0.212089,0.967742
10,1,DNF,[71, 72],4,8,0.216538,1.000000
10,1,DNF,[71, 72],4,9,0.233135,0.935484
---> Chosen: (10, 1, 'DNF', [71, 71], 4, 5), (mean val acc cv) 0.927520, (test acc holdout) 0.914286, (mean training time) 0.216457
10,1,DNF,[142, 142],2,0,0.171033,0.937500
10,1,DNF,[142, 142],2,1,0.173184,0.937500
10,1,DNF,[142, 142],2,2,0.166695,0.812500
10,1,DNF,[142, 142],2,3,0.225331,0.937500
10,1,DNF,[142, 142],2,4,0.169467,0.906250
10,1,DNF,[142, 142],2,5,0.163932,1.000000
