lamda, n_clause, rule_type, partition_size, n_partitions, id_cv, training_time, accuracy
---> Chosen: (5, 1, 'DNF', [16, 17], 17, 0), (mean val acc cv) 0.885081, (test acc holdout) 0.942857, (mean training time) 0.499780
5,1,DNF,[35, 36],8,0,0.298644,1.000000
5,1,DNF,[35, 36],8,1,0.302035,0.906250
5,1,DNF,[35, 36],8,2,0.331975,0.937500
5,1,DNF,[35, 36],8,3,0.373910,1.000000
5,1,DNF,[35, 36],8,4,0.308961,0.906250
5,1,DNF,[35, 36],8,5,0.302425,0.906250
5,1,DNF,[35, 36],8,6,0.313315,0.935484
5,1,DNF,[35, 36],8,7,0.321032,0.838710
5,1,DNF,[35, 36],8,8,0.308375,0.903226
5,1,DNF,[35, 36],8,9,0.328390,0.967742
---> Chosen: (5, 1, 'DNF', [35, 36], 8, 0), (mean val acc cv) 0.930141, (test acc holdout) 0.942857, (mean training time) 0.318906
5,1,DNF,[71, 71],4,0,0.210468,1.000000
5,1,DNF,[71, 71],4,1,0.219487,0.906250
5,1,DNF,[71, 71],4,2,0.212395,0.937500
5,1,DNF,[71, 71],4,3,0.221130,1.000000
5,1,DNF,[71, 71],4,4,0.209387,0.906250
5,1,DNF,[71, 71],4,5,0.199545,0.875000
5,1,DNF,[71, 72],4,6,0.216215,0.967742
5,1,DNF,[71, 72],4,7,0.237459,0.838710
5,1,DNF,[71, 72],4,8,0.229639,0.935484
5,1,DNF,[71, 72],4,9,0.208924,0.935484
---> Chosen: (5, 1, 'DNF', [71, 71], 4, 0), (mean val acc cv) 0.930242, (test acc holdout) 0.942857, (mean training time) 0.216465
5,1,DNF,[142, 142],2,0,0.173327,0.968750
5,1,DNF,[142, 142],2,1,0.178956,0.937500
5,1,DNF,[142, 142],2,2,0.172363,0.937500
5,1,DNF,[142, 142],2,3,0.165739,1.000000
5,1,DNF,[142, 142],2,4,0.166188,0.906250
5,1,DNF,[142, 142],2,5,0.174130,0.875000
5,1,DNF,[142, 143],2,6,0.175799,0.967742
5,1,DNF,[142, 143],2,7,0.178835,0.870968
5,1,DNF,[142, 143],2,8,0.184909,0.903226
5,1,DNF,[142, 143],2,9,0.178179,0.903226
---> Chosen: (5, 1, 'DNF', [142, 142], 2, 3), (mean val acc cv) 0.927016, (test acc holdout) 0.971429, (mean training time) 0.174843
5,2,CNF,[8, 9],35,0,0.924871,0.937500
5,2,CNF,[8, 9],35,1,0.934121,0.562500
5,2,CNF,[8, 9],35,2,0.999076,0.687500
5,2,CNF,[8, 9],35,3,0.919291,0.906250
5,2,CNF,[8, 9],35,4,0.962443,0.718750
5,2,CNF,[8, 9],35,5,0.930092,0.843750
5,2,CNF,[8, 9],35,6,0.969115,0.806452
5,2,CNF,[8, 9],35,7,1.001288,0.774194
5,2,CNF,[8, 9],35,8,0.993875,0.677419
5,2,CNF,[8, 9],35,9,0.957139,0.709677
---> Chosen: (5, 2, 'CNF', [8, 9], 35, 0), (mean val acc cv) 0.762399, (test acc holdout) 0.800000, (mean training time) 0.959131
5,2,CNF,[16, 17],17,0,0.599677,0.625000
5,2,CNF,[16, 17],17,1,0.544538,0.656250
5,2,CNF,[16, 17],17,2,0.569574,0.718750
5,2,CNF,[16, 17],17,3,0.557960,0.843750
5,2,CNF,[16, 17],17,4,0.534647,0.843750
5,2,CNF,[16, 17],17,5,0.554350,0.843750
5,2,CNF,[16, 17],17,6,0.569619,0.774194
5,2,CNF,[16, 17],17,7,0.574311,0.741935
5,2,CNF,[16, 17],17,8,0.569229,0.741935
5,2,CNF,[16, 17],17,9,0.544518,0.645161
---> Chosen: (5, 2, 'CNF', [16, 17], 17, 3), (mean val acc cv) 0.743448, (test acc holdout) 0.914286, (mean training time) 0.561842
5,2,CNF,[35, 36],8,0,0.416022,0.812500
5,2,CNF,[35, 36],8,1,0.437021,0.812500
5,2,CNF,[35, 36],8,2,0.386697,0.812500
5,2,CNF,[35, 36],8,3,0.407380,0.718750
5,2,CNF,[35, 36],8,4,0.358702,0.812500
5,2,CNF,[35, 36],8,5,0.382249,0.843750
5,2,CNF,[35, 36],8,6,0.648639,0.774194
5,2,CNF,[35, 36],8,7,0.445996,0.870968
5,2,CNF,[35, 36],8,8,0.463635,0.806452
5,2,CNF,[35, 36],8,9,0.405490,0.870968
---> Chosen: (5, 2, 'CNF', [35, 36], 8, 7), (mean val acc cv) 0.813508, (test acc holdout) 0.828571, (mean training time) 0.435183
5,2,CNF,[71, 71],4,0,0.903032,0.906250
5,2,CNF,[71, 71],4,1,1.078465,0.812500
5,2,CNF,[71, 71],4,2,0.997707,0.906250
5,2,CNF,[71, 71],4,3,1.152438,0.906250
5,2,CNF,[71, 71],4,4,1.499498,0.781250
5,2,CNF,[71, 71],4,5,0.768193,0.750000
5,2,CNF,[71, 72],4,6,1.103571,0.838710
5,2,CNF,[71, 72],4,7,1.612648,0.741935
5,2,CNF,[71, 72],4,8,1.779180,0.806452
5,2,CNF,[71, 72],4,9,1.829865,0.806452
---> Chosen: (5, 2, 'CNF', [71, 71], 4, 0), (mean val acc cv) 0.825605, (test acc holdout) 0.914286, (mean training time) 1.272460
5,2,CNF,[142, 142],2,0,7.455830,0.843750
5,2,CNF,[142, 142],2,1,11.140704,0.843750
5,2,CNF,[142, 142],2,2,14.490139,0.937500
5,2,CNF,[142, 142],2,3,11.648073,0.906250
5,2,CNF,[142, 142],2,4,10.084956,0.906250
5,2,CNF,[142, 142],2,5,17.800155,0.750000
5,2,CNF,[142, 143],2,6,12.751906,0.838710
5,2,CNF,[142, 143],2,7,7.963317,0.774194
5,2,CNF,[142, 143],2,8,27.946192,0.903226
5,2,CNF,[142, 143],2,9,8.339817,0.806452
---> Chosen: (5, 2, 'CNF', [142, 142], 2, 2), (mean val acc cv) 0.851008, (test acc holdout) 0.914286, (mean training time) 12.962109
5,2,DNF,[8, 9],35,0,0.887963,0.843750
5,2,DNF,[8, 9],35,1,0.865826,0.843750
5,2,DNF,[8, 9],35,2,0.895830,0.906250
5,2,DNF,[8, 9],35,3,0.883724,1.000000
5,2,DNF,[8, 9],35,4,0.877886,0.781250
5,2,DNF,[8, 9],35,5,0.889265,0.875000
5,2,DNF,[8, 9],35,6,0.885927,0.935484
5,2,DNF,[8, 9],35,7,0.930735,0.870968
5,2,DNF,[8, 9],35,8,0.863322,0.774194
5,2,DNF,[8, 9],35,9,0.877069,0.838710
---> Chosen: (5, 2, 'DNF', [8, 9], 35, 3), (mean val acc cv) 0.866935, (test acc holdout) 0.942857, (mean training time) 0.885755
5,2,DNF,[16, 17],17,0,0.525246,0.812500
5,2,DNF,[16, 17],17,1,0.517825,0.687500
5,2,DNF,[16, 17],17,2,0.531039,0.968750
5,2,DNF,[16, 17],17,3,0.512184,0.968750
5,2,DNF,[16, 17],17,4,0.517092,0.875000
5,2,DNF,[16, 17],17,5,0.502728,0.875000
5,2,DNF,[16, 17],17,6,0.538636,0.838710
5,2,DNF,[16, 17],17,7,0.520998,0.870968
5,2,DNF,[16, 17],17,8,0.523040,0.935484
5,2,DNF,[16, 17],17,9,0.523513,0.903226
---> Chosen: (5, 2, 'DNF', [16, 17], 17, 2), (mean val acc cv) 0.873589, (test acc holdout) 0.885714, (mean training time) 0.521230
5,2,DNF,[35, 36],8,0,0.334664,0.937500
5,2,DNF,[35, 36],8,1,0.351723,0.812500
5,2,DNF,[35, 36],8,2,0.351597,0.875000
5,2,DNF,[35, 36],8,3,0.353217,0.968750
5,2,DNF,[35, 36],8,4,0.431363,0.968750
5,2,DNF,[35, 36],8,5,0.342689,0.843750
5,2,DNF,[35, 36],8,6,0.351403,0.903226
5,2,DNF,[35, 36],8,7,0.384936,0.935484
5,2,DNF,[35, 36],8,8,0.372131,0.935484
5,2,DNF,[35, 36],8,9,0.426035,0.838710
---> Chosen: (5, 2, 'DNF', [35, 36], 8, 3), (mean val acc cv) 0.901915, (test acc holdout) 0.885714, (mean training time) 0.369976
5,2,DNF,[71, 71],4,0,0.391859,0.812500
5,2,DNF,[71, 71],4,1,0.266004,0.875000
5,2,DNF,[71, 71],4,2,0.339077,0.937500
5,2,DNF,[71, 71],4,3,0.266399,0.906250
5,2,DNF,[71, 71],4,4,0.320012,0.906250
5,2,DNF,[71, 71],4,5,0.270147,0.906250
5,2,DNF,[71, 72],4,6,0.317051,0.903226
5,2,DNF,[71, 72],4,7,0.509932,0.903226
5,2,DNF,[71, 72],4,8,0.273718,0.935484
5,2,DNF,[71, 72],4,9,0.352204,0.870968
---> Chosen: (5, 2, 'DNF', [71, 71], 4, 2), (mean val acc cv) 0.895665, (test acc holdout) 0.885714, (mean training time) 0.330640
5,2,DNF,[142, 142],2,0,0.709959,0.906250
5,2,DNF,[142, 142],2,1,0.771384,0.906250
5,2,DNF,[142, 142],2,2,0.452654,0.968750
5,2,DNF,[142, 142],2,3,0.701180,0.968750
5,2,DNF,[142, 142],2,4,0.577072,0.937500
5,2,DNF,[142, 142],2,5,0.408298,0.875000
5,2,DNF,[142, 143],2,6,1.481054,0.935484
5,2,DNF,[142, 143],2,7,0.839217,0.903226
5,2,DNF,[142, 143],2,8,0.383297,0.903226
5,2,DNF,[142, 143],2,9,0.672062,0.935484
---> Chosen: (5, 2, 'DNF', [142, 142], 2, 2), (mean val acc cv) 0.923992, (test acc holdout) 0.942857, (mean training time) 0.699618
5,3,CNF,[8, 9],35,0,0.912811,0.843750
5,3,CNF,[8, 9],35,1,0.922242,0.843750
5,3,CNF,[8, 9],35,2,0.962149,0.843750
5,3,CNF,[8, 9],35,3,0.933096,0.750000
5,3,CNF,[8, 9],35,4,0.910543,0.812500
5,3,CNF,[8, 9],35,5,0.934778,0.750000
5,3,CNF,[8, 9],35,6,0.930728,0.806452
5,3,CNF,[8, 9],35,7,0.946352,0.870968
5,3,CNF,[8, 9],35,8,0.953511,0.838710
5,3,CNF,[8, 9],35,9,0.932995,0.741935
---> Chosen: (5, 3, 'CNF', [8, 9], 35, 7), (mean val acc cv) 0.810181, (test acc holdout) 0.800000, (mean training time) 0.933921
5,3,CNF,[16, 17],17,0,0.626328,0.781250
5,3,CNF,[16, 17],17,1,0.546888,0.812500
5,3,CNF,[16, 17],17,2,0.543656,0.750000
5,3,CNF,[16, 17],17,3,0.556288,0.906250
5,3,CNF,[16, 17],17,4,0.550578,0.593750
5,3,CNF,[16, 17],17,5,0.614839,0.750000
5,3,CNF,[16, 17],17,6,0.573781,0.838710
5,3,CNF,[16, 17],17,7,0.571611,0.903226
5,3,CNF,[16, 17],17,8,0.571563,0.838710
5,3,CNF,[16, 17],17,9,0.563512,0.774194
---> Chosen: (5, 3, 'CNF', [16, 17], 17, 3), (mean val acc cv) 0.794859, (test acc holdout) 0.828571, (mean training time) 0.571904
5,3,CNF,[35, 36],8,0,0.451607,1.000000
5,3,CNF,[35, 36],8,1,0.412202,0.750000
5,3,CNF,[35, 36],8,2,0.422439,0.750000
5,3,CNF,[35, 36],8,3,0.452828,0.750000
5,3,CNF,[35, 36],8,4,0.426883,0.812500
5,3,CNF,[35, 36],8,5,0.471643,0.843750
5,3,CNF,[35, 36],8,6,0.446360,0.903226
5,3,CNF,[35, 36],8,7,0.423138,0.806452
5,3,CNF,[35, 36],8,8,0.438185,0.870968
5,3,CNF,[35, 36],8,9,0.445876,0.838710
---> Chosen: (5, 3, 'CNF', [35, 36], 8, 0), (mean val acc cv) 0.832560, (test acc holdout) 0.857143, (mean training time) 0.439116
5,3,CNF,[71, 71],4,0,0.794994,0.781250
5,3,CNF,[71, 71],4,1,0.883985,0.656250
5,3,CNF,[71, 71],4,2,5.997175,0.687500
5,3,CNF,[71, 71],4,3,1.658570,0.812500
5,3,CNF,[71, 71],4,4,0.668708,0.875000
5,3,CNF,[71, 71],4,5,0.775173,0.781250
5,3,CNF,[71, 72],4,6,0.867554,0.838710
5,3,CNF,[71, 72],4,7,1.685830,0.870968
5,3,CNF,[71, 72],4,8,2.162132,0.774194
5,3,CNF,[71, 72],4,9,3.282083,0.838710
---> Chosen: (5, 3, 'CNF', [71, 71], 4, 4), (mean val acc cv) 0.791633, (test acc holdout) 0.885714, (mean training time) 1.877621
5,3,CNF,[142, 142],2,0,29.566649,0.812500
5,3,CNF,[142, 142],2,1,481.584234,0.812500
5,3,CNF,[142, 142],2,2,45.930883,0.906250
5,3,CNF,[142, 142],2,3,64.978731,0.968750
5,3,CNF,[142, 142],2,4,290.479971,0.875000
5,3,CNF,[142, 142],2,5,59.473721,0.875000
5,3,CNF,[142, 143],2,6,17.118568,0.838710
5,3,CNF,[142, 143],2,7,1004.136526,0.806452
5,3,CNF,[142, 143],2,8,419.672894,0.741935
5,3,CNF,[142, 143],2,9,9.491138,0.870968
---> Chosen: (5, 3, 'CNF', [142, 142], 2, 3), (mean val acc cv) 0.850806, (test acc holdout) 0.828571, (mean training time) 242.243332
5,3,DNF,[8, 9],35,0,1.025962,0.781250
5,3,DNF,[8, 9],35,1,1.154888,0.687500
5,3,DNF,[8, 9],35,2,1.145082,0.906250
5,3,DNF,[8, 9],35,3,1.006670,1.000000
5,3,DNF,[8, 9],35,4,1.138887,0.812500
5,3,DNF,[8, 9],35,5,1.109220,0.843750
5,3,DNF,[8, 9],35,6,1.015513,0.806452
5,3,DNF,[8, 9],35,7,1.147721,0.903226
5,3,DNF,[8, 9],35,8,1.109963,0.935484
5,3,DNF,[8, 9],35,9,1.039675,0.870968
---> Chosen: (5, 3, 'DNF', [8, 9], 35, 3), (mean val acc cv) 0.854738, (test acc holdout) 0.942857, (mean training time) 1.089358
5,3,DNF,[16, 17],17,0,0.705929,0.843750
5,3,DNF,[16, 17],17,1,0.600466,0.781250
5,3,DNF,[16, 17],17,2,0.738486,0.906250
5,3,DNF,[16, 17],17,3,0.601470,0.937500
5,3,DNF,[16, 17],17,4,0.597286,0.937500
5,3,DNF,[16, 17],17,5,0.685201,0.875000
5,3,DNF,[16, 17],17,6,0.612868,0.870968
5,3,DNF,[16, 17],17,7,0.753728,0.935484
5,3,DNF,[16, 17],17,8,0.608854,0.774194
5,3,DNF,[16, 17],17,9,0.695354,0.903226
---> Chosen: (5, 3, 'DNF', [16, 17], 17, 3), (mean val acc cv) 0.876512, (test acc holdout) 0.885714, (mean training time) 0.659964
5,3,DNF,[35, 36],8,0,0.533311,0.843750
5,3,DNF,[35, 36],8,1,0.586223,0.843750
5,3,DNF,[35, 36],8,2,0.610447,0.906250
5,3,DNF,[35, 36],8,3,0.497224,1.000000
5,3,DNF,[35, 36],8,4,0.658630,0.812500
5,3,DNF,[35, 36],8,5,0.419812,0.812500
5,3,DNF,[35, 36],8,6,0.468718,0.903226
5,3,DNF,[35, 36],8,7,0.623531,0.903226
5,3,DNF,[35, 36],8,8,0.616001,0.903226
5,3,DNF,[35, 36],8,9,0.514584,0.806452
---> Chosen: (5, 3, 'DNF', [35, 36], 8, 3), (mean val acc cv) 0.873488, (test acc holdout) 0.914286, (mean training time) 0.552848
5,3,DNF,[71, 71],4,0,1.809105,0.875000
5,3,DNF,[71, 71],4,1,0.452792,0.875000
5,3,DNF,[71, 71],4,2,0.685058,0.750000
5,3,DNF,[71, 71],4,3,1.632457,0.937500
5,3,DNF,[71, 71],4,4,0.740623,0.812500
5,3,DNF,[71, 71],4,5,1.470748,0.906250
5,3,DNF,[71, 72],4,6,1.234535,0.967742
5,3,DNF,[71, 72],4,7,0.817321,0.774194
5,3,DNF,[71, 72],4,8,1.642998,0.838710
5,3,DNF,[71, 72],4,9,1.111185,0.870968
---> Chosen: (5, 3, 'DNF', [71, 72], 4, 6), (mean val acc cv) 0.860786, (test acc holdout) 0.914286, (mean training time) 1.159682
5,3,DNF,[142, 142],2,0,49.864305,0.812500
5,3,DNF,[142, 142],2,1,5.742846,0.843750
5,3,DNF,[142, 142],2,2,7.602550,0.937500
5,3,DNF,[142, 142],2,3,1.377780,0.968750
5,3,DNF,[142, 142],2,4,3.251753,0.906250
5,3,DNF,[142, 142],2,5,67.545667,0.843750
5,3,DNF,[142, 143],2,6,4.099869,0.935484
5,3,DNF,[142, 143],2,7,7.936559,0.806452
5,3,DNF,[142, 143],2,8,4.753690,0.903226
5,3,DNF,[142, 143],2,9,2.024087,0.870968
---> Chosen: (5, 3, 'DNF', [142, 142], 2, 3), (mean val acc cv) 0.882863, (test acc holdout) 0.885714, (mean training time) 15.419911
10,1,CNF,[8, 9],35,0,0.861345,0.500000
10,1,CNF,[8, 9],35,1,0.923058,0.687500
10,1,CNF,[8, 9],35,2,0.904147,0.593750
10,1,CNF,[8, 9],35,3,0.882905,0.562500
10,1,CNF,[8, 9],35,4,0.872797,0.812500
10,1,CNF,[8, 9],35,5,0.889649,0.625000
10,1,CNF,[8, 9],35,6,0.905037,0.774194
10,1,CNF,[8, 9],35,7,0.902698,0.903226
10,1,CNF,[8, 9],35,8,0.865923,0.677419
10,1,CNF,[8, 9],35,9,0.897491,0.580645
---> Chosen: (10, 1, 'CNF', [8, 9], 35, 7), (mean val acc cv) 0.671673, (test acc holdout) 0.771429, (mean training time) 0.890505
10,1,CNF,[16, 17],17,0,0.499293,0.750000
10,1,CNF,[16, 17],17,1,0.493394,0.812500
10,1,CNF,[16, 17],17,2,0.484382,0.718750
10,1,CNF,[16, 17],17,3,0.491969,0.843750
10,1,CNF,[16, 17],17,4,0.526887,0.593750
10,1,CNF,[16, 17],17,5,0.496841,0.656250
10,1,CNF,[16, 17],17,6,0.503688,0.709677
10,1,CNF,[16, 17],17,7,0.493486,0.677419
10,1,CNF,[16, 17],17,8,0.515118,0.741935
10,1,CNF,[16, 17],17,9,0.501383,0.677419
---> Chosen: (10, 1, 'CNF', [16, 17], 17, 3), (mean val acc cv) 0.718145, (test acc holdout) 0.742857, (mean training time) 0.500644
10,1,CNF,[35, 36],8,0,0.303203,0.812500
10,1,CNF,[35, 36],8,1,0.309540,0.750000
10,1,CNF,[35, 36],8,2,0.313751,0.687500
10,1,CNF,[35, 36],8,3,0.309098,0.843750
10,1,CNF,[35, 36],8,4,0.299672,0.718750
10,1,CNF,[35, 36],8,5,0.305948,0.750000
10,1,CNF,[35, 36],8,6,0.304390,0.709677
10,1,CNF,[35, 36],8,7,0.314392,0.741935
10,1,CNF,[35, 36],8,8,0.319090,0.483871
10,1,CNF,[35, 36],8,9,0.338052,0.677419
---> Chosen: (10, 1, 'CNF', [35, 36], 8, 3), (mean val acc cv) 0.717540, (test acc holdout) 0.771429, (mean training time) 0.311714
10,1,CNF,[71, 71],4,0,0.303562,0.812500
10,1,CNF,[71, 71],4,1,0.241833,0.812500
10,1,CNF,[71, 71],4,2,0.525838,0.843750
10,1,CNF,[71, 71],4,3,0.275799,0.750000
10,1,CNF,[71, 71],4,4,0.214186,0.781250
10,1,CNF,[71, 71],4,5,0.247042,0.750000
10,1,CNF,[71, 72],4,6,0.345492,0.741935
10,1,CNF,[71, 72],4,7,0.236804,0.903226
10,1,CNF,[71, 72],4,8,0.254151,0.838710
10,1,CNF,[71, 72],4,9,0.276301,0.677419
---> Chosen: (10, 1, 'CNF', [71, 72], 4, 7), (mean val acc cv) 0.791129, (test acc holdout) 0.771429, (mean training time) 0.292101
10,1,CNF,[142, 142],2,0,0.513441,0.906250
10,1,CNF,[142, 142],2,1,0.357403,0.781250
10,1,CNF,[142, 142],2,2,0.380192,0.812500
10,1,CNF,[142, 142],2,3,0.406975,0.843750
10,1,CNF,[142, 142],2,4,0.364824,0.812500
10,1,CNF,[142, 142],2,5,0.314140,0.750000
10,1,CNF,[142, 143],2,6,0.578790,0.806452
10,1,CNF,[142, 143],2,7,0.519427,0.903226
10,1,CNF,[142, 143],2,8,0.533193,0.774194
10,1,CNF,[142, 143],2,9,0.229522,0.838710
---> Chosen: (10, 1, 'CNF', [142, 142], 2, 0), (mean val acc cv) 0.822883, (test acc holdout) 0.771429, (mean training time) 0.419791
10,1,DNF,[8, 9],35,0,0.921222,1.000000
10,1,DNF,[8, 9],35,1,0.939271,0.843750
10,1,DNF,[8, 9],35,2,0.928655,0.781250
10,1,DNF,[8, 9],35,3,0.969058,1.000000
10,1,DNF,[8, 9],35,4,0.920770,0.906250
10,1,DNF,[8, 9],35,5,0.893125,0.875000
10,1,DNF,[8, 9],35,6,0.908240,0.870968
10,1,DNF,[8, 9],35,7,0.888303,0.838710
10,1,DNF,[8, 9],35,8,0.857425,0.903226
10,1,DNF,[8, 9],35,9,0.894759,0.870968
---> Chosen: (10, 1, 'DNF', [8, 9], 35, 0), (mean val acc cv) 0.889012, (test acc holdout) 0.942857, (mean training time) 0.912083
10,1,DNF,[16, 17],17,0,0.514389,1.000000
10,1,DNF,[16, 17],17,1,0.521268,0.843750
10,1,DNF,[16, 17],17,2,0.522444,0.968750
10,1,DNF,[16, 17],17,3,0.514881,1.000000
10,1,DNF,[16, 17],17,4,0.517368,0.937500
10,1,DNF,[16, 17],17,5,0.515759,0.875000
10,1,DNF,[16, 17],17,6,0.529656,0.935484
10,1,DNF,[16, 17],17,7,0.526534,0.838710
10,1,DNF,[16, 17],17,8,0.516346,0.935484
10,1,DNF,[16, 17],17,9,0.509911,0.903226
---> Chosen: (10, 1, 'DNF', [16, 17], 17, 0), (mean val acc cv) 0.923790, (test acc holdout) 0.971429, (mean training time) 0.518856
10,1,DNF,[35, 36],8,0,0.309348,1.000000
10,1,DNF,[35, 36],8,1,0.309490,0.812500
10,1,DNF,[35, 36],8,2,0.309141,0.968750
10,1,DNF,[35, 36],8,3,0.307317,1.000000
10,1,DNF,[35, 36],8,4,0.311045,0.906250
10,1,DNF,[35, 36],8,5,0.312537,0.906250
10,1,DNF,[35, 36],8,6,0.310933,0.903226
10,1,DNF,[35, 36],8,7,0.297916,0.838710
10,1,DNF,[35, 36],8,8,0.315515,0.935484
10,1,DNF,[35, 36],8,9,0.300528,0.870968
---> Chosen: (10, 1, 'DNF', [35, 36], 8, 0), (mean val acc cv) 0.914214, (test acc holdout) 0.942857, (mean training time) 0.308377
10,1,DNF,[71, 71],4,0,0.215592,0.968750
10,1,DNF,[71, 71],4,1,0.232134,0.906250
10,1,DNF,[71, 71],4,2,0.211936,0.968750
10,1,DNF,[71, 71],4,3,0.205284,1.000000
10,1,DNF,[71, 71],4,4,0.208557,0.906250
10,1,DNF,[71, 71],4,5,0.213556,0.875000
10,1,DNF,[71, 72],4,6,0.225528,0.967742
10,1,DNF,[71, 72],4,7,0.226248,0.838710
10,1,DNF,[71, 72],4,8,0.226866,0.903226
10,1,DNF,[71, 72],4,9,0.221280,0.903226
---> Chosen: (10, 1, 'DNF', [71, 71], 4, 3), (mean val acc cv) 0.923790, (test acc holdout) 0.971429, (mean training time) 0.218698
10,1,DNF,[142, 142],2,0,0.173876,0.968750
10,1,DNF,[142, 142],2,1,0.199113,0.906250
10,1,DNF,[142, 142],2,2,0.169688,0.968750
10,1,DNF,[142, 142],2,3,0.170761,1.000000
10,1,DNF,[142, 142],2,4,0.169415,0.937500
10,1,DNF,[142, 142],2,5,0.170572,0.906250
