lamda, n_clause, rule_type, partition_size, n_partitions, id_cv, training_time, accuracy
5,2,DNF,[16, 17],17,1,0.522547,0.968750
5,2,DNF,[16, 17],17,2,0.580440,0.875000
5,2,DNF,[16, 17],17,3,0.527428,0.843750
5,2,DNF,[16, 17],17,4,0.514677,0.937500
5,2,DNF,[16, 17],17,5,0.545596,0.937500
5,2,DNF,[16, 17],17,6,0.535644,0.935484
5,2,DNF,[16, 17],17,7,0.525431,0.806452
5,2,DNF,[16, 17],17,8,0.509981,0.967742
5,2,DNF,[16, 17],17,9,0.535576,0.741935
---> Chosen: (5, 2, 'DNF', [16, 17], 17, 1), (mean val acc cv) 0.876411, (test acc holdout) 0.914286, (mean training time) 0.532627
5,2,DNF,[35, 36],8,0,0.336898,0.875000
5,2,DNF,[35, 36],8,1,0.351702,0.968750
5,2,DNF,[35, 36],8,2,0.389092,0.906250
5,2,DNF,[35, 36],8,3,0.353537,0.968750
5,2,DNF,[35, 36],8,4,0.378347,0.906250
5,2,DNF,[35, 36],8,5,0.384233,0.781250
5,2,DNF,[35, 36],8,6,0.395209,0.870968
5,2,DNF,[35, 36],8,7,0.359412,0.774194
5,2,DNF,[35, 36],8,8,0.351737,0.838710
5,2,DNF,[35, 36],8,9,0.357520,0.774194
---> Chosen: (5, 2, 'DNF', [35, 36], 8, 1), (mean val acc cv) 0.866431, (test acc holdout) 0.914286, (mean training time) 0.365769
5,2,DNF,[71, 71],4,0,0.285762,0.937500
5,2,DNF,[71, 71],4,1,0.259823,0.906250
5,2,DNF,[71, 71],4,2,0.340017,0.906250
5,2,DNF,[71, 71],4,3,0.352481,0.937500
5,2,DNF,[71, 71],4,4,0.287994,0.906250
5,2,DNF,[71, 71],4,5,0.269103,0.875000
5,2,DNF,[71, 72],4,6,0.310733,0.903226
5,2,DNF,[71, 72],4,7,0.278011,0.774194
5,2,DNF,[71, 72],4,8,0.354598,0.967742
5,2,DNF,[71, 72],4,9,0.344765,0.903226
---> Chosen: (5, 2, 'DNF', [71, 72], 4, 8), (mean val acc cv) 0.901714, (test acc holdout) 0.885714, (mean training time) 0.308329
5,2,DNF,[142, 142],2,0,0.335134,0.875000
5,2,DNF,[142, 142],2,1,0.377059,0.968750
5,2,DNF,[142, 142],2,2,0.416565,0.875000
5,2,DNF,[142, 142],2,3,0.361331,0.937500
5,2,DNF,[142, 142],2,4,0.277446,0.937500
5,2,DNF,[142, 142],2,5,0.526352,0.968750
5,2,DNF,[142, 143],2,6,0.341488,0.903226
5,2,DNF,[142, 143],2,7,0.274447,0.806452
5,2,DNF,[142, 143],2,8,0.733138,0.967742
5,2,DNF,[142, 143],2,9,0.372300,0.903226
---> Chosen: (5, 2, 'DNF', [142, 142], 2, 1), (mean val acc cv) 0.914315, (test acc holdout) 0.942857, (mean training time) 0.401526
5,3,CNF,[8, 9],35,0,0.923000,0.781250
5,3,CNF,[8, 9],35,1,0.886242,0.906250
5,3,CNF,[8, 9],35,2,0.918216,0.906250
5,3,CNF,[8, 9],35,3,0.926978,0.875000
5,3,CNF,[8, 9],35,4,0.934429,0.937500
5,3,CNF,[8, 9],35,5,0.939672,0.812500
5,3,CNF,[8, 9],35,6,0.904104,0.806452
5,3,CNF,[8, 9],35,7,0.909177,0.838710
5,3,CNF,[8, 9],35,8,0.899797,0.903226
5,3,CNF,[8, 9],35,9,0.928177,0.806452
---> Chosen: (5, 3, 'CNF', [8, 9], 35, 4), (mean val acc cv) 0.857359, (test acc holdout) 0.771429, (mean training time) 0.916979
5,3,CNF,[16, 17],17,0,0.544403,0.812500
5,3,CNF,[16, 17],17,1,0.531815,0.750000
5,3,CNF,[16, 17],17,2,0.595888,0.812500
5,3,CNF,[16, 17],17,3,0.560158,0.687500
5,3,CNF,[16, 17],17,4,0.559299,0.718750
5,3,CNF,[16, 17],17,5,0.574427,0.718750
5,3,CNF,[16, 17],17,6,0.623355,0.838710
5,3,CNF,[16, 17],17,7,0.551015,0.838710
5,3,CNF,[16, 17],17,8,0.545650,0.838710
5,3,CNF,[16, 17],17,9,0.587619,0.709677
---> Chosen: (5, 3, 'CNF', [16, 17], 17, 6), (mean val acc cv) 0.772581, (test acc holdout) 0.828571, (mean training time) 0.567363
5,3,CNF,[35, 36],8,0,0.441440,0.812500
5,3,CNF,[35, 36],8,1,0.367381,0.656250
5,3,CNF,[35, 36],8,2,0.418148,0.843750
5,3,CNF,[35, 36],8,3,0.383543,0.687500
5,3,CNF,[35, 36],8,4,0.407807,0.843750
5,3,CNF,[35, 36],8,5,0.429809,0.937500
5,3,CNF,[35, 36],8,6,0.370512,0.774194
5,3,CNF,[35, 36],8,7,0.381103,0.806452
5,3,CNF,[35, 36],8,8,0.441496,0.774194
5,3,CNF,[35, 36],8,9,0.391081,0.741935
---> Chosen: (5, 3, 'CNF', [35, 36], 8, 5), (mean val acc cv) 0.787802, (test acc holdout) 0.942857, (mean training time) 0.403232
5,3,CNF,[71, 71],4,0,0.736366,0.906250
5,3,CNF,[71, 71],4,1,1.981222,0.812500
5,3,CNF,[71, 71],4,2,1.296250,0.906250
5,3,CNF,[71, 71],4,3,0.752997,0.687500
5,3,CNF,[71, 71],4,4,2.512586,0.843750
5,3,CNF,[71, 71],4,5,2.316100,0.750000
5,3,CNF,[71, 72],4,6,1.065840,0.870968
5,3,CNF,[71, 72],4,7,0.740622,0.709677
5,3,CNF,[71, 72],4,8,10.291006,0.903226
5,3,CNF,[71, 72],4,9,1.452710,0.774194
---> Chosen: (5, 3, 'CNF', [71, 71], 4, 0), (mean val acc cv) 0.816431, (test acc holdout) 0.857143, (mean training time) 2.314570
5,3,CNF,[142, 142],2,0,76.905371,0.875000
5,3,CNF,[142, 142],2,1,16.088440,0.906250
5,3,CNF,[142, 142],2,2,57.761817,1.000000
5,3,CNF,[142, 142],2,3,14.257167,0.875000
5,3,CNF,[142, 142],2,4,37.238138,0.875000
5,3,CNF,[142, 142],2,5,10.301179,0.843750
5,3,CNF,[142, 143],2,6,35.944861,0.838710
5,3,CNF,[142, 143],2,7,7.225863,0.806452
5,3,CNF,[142, 143],2,8,33.717777,0.935484
5,3,CNF,[142, 143],2,9,39.134036,0.870968
---> Chosen: (5, 3, 'CNF', [142, 142], 2, 2), (mean val acc cv) 0.882661, (test acc holdout) 0.771429, (mean training time) 32.857465
5,3,DNF,[8, 9],35,0,0.997342,0.718750
5,3,DNF,[8, 9],35,1,1.015485,0.937500
5,3,DNF,[8, 9],35,2,0.997293,0.937500
5,3,DNF,[8, 9],35,3,1.000143,0.875000
5,3,DNF,[8, 9],35,4,0.972139,0.937500
5,3,DNF,[8, 9],35,5,1.019495,0.968750
5,3,DNF,[8, 9],35,6,0.994745,0.870968
5,3,DNF,[8, 9],35,7,1.043417,0.870968
5,3,DNF,[8, 9],35,8,0.989900,0.838710
5,3,DNF,[8, 9],35,9,1.074912,0.838710
---> Chosen: (5, 3, 'DNF', [8, 9], 35, 5), (mean val acc cv) 0.879435, (test acc holdout) 0.942857, (mean training time) 1.010487
5,3,DNF,[16, 17],17,0,0.629550,0.906250
5,3,DNF,[16, 17],17,1,0.606171,0.625000
5,3,DNF,[16, 17],17,2,0.660568,0.718750
5,3,DNF,[16, 17],17,3,0.576112,0.906250
5,3,DNF,[16, 17],17,4,0.573505,1.000000
5,3,DNF,[16, 17],17,5,0.630102,0.875000
5,3,DNF,[16, 17],17,6,0.656755,0.903226
5,3,DNF,[16, 17],17,7,0.651147,0.774194
5,3,DNF,[16, 17],17,8,0.609653,0.870968
5,3,DNF,[16, 17],17,9,0.599790,0.903226
---> Chosen: (5, 3, 'DNF', [16, 17], 17, 4), (mean val acc cv) 0.848286, (test acc holdout) 0.914286, (mean training time) 0.619335
5,3,DNF,[35, 36],8,0,0.448041,0.843750
5,3,DNF,[35, 36],8,1,0.478408,0.906250
5,3,DNF,[35, 36],8,2,0.441044,0.937500
5,3,DNF,[35, 36],8,3,0.451061,0.812500
5,3,DNF,[35, 36],8,4,0.524992,0.906250
5,3,DNF,[35, 36],8,5,0.480291,0.968750
5,3,DNF,[35, 36],8,6,0.475052,0.903226
5,3,DNF,[35, 36],8,7,0.508346,0.774194
5,3,DNF,[35, 36],8,8,0.424092,0.967742
5,3,DNF,[35, 36],8,9,0.451153,0.774194
---> Chosen: (5, 3, 'DNF', [35, 36], 8, 5), (mean val acc cv) 0.879435, (test acc holdout) 0.942857, (mean training time) 0.468248
5,3,DNF,[71, 71],4,0,0.669123,0.843750
5,3,DNF,[71, 71],4,1,0.528598,0.937500
5,3,DNF,[71, 71],4,2,0.728630,0.875000
5,3,DNF,[71, 71],4,3,0.577732,0.937500
5,3,DNF,[71, 71],4,4,0.787920,0.875000
5,3,DNF,[71, 71],4,5,1.106183,0.843750
5,3,DNF,[71, 72],4,6,1.072124,0.870968
5,3,DNF,[71, 72],4,7,0.416917,0.709677
5,3,DNF,[71, 72],4,8,2.896144,0.903226
5,3,DNF,[71, 72],4,9,0.601791,0.677419
---> Chosen: (5, 3, 'DNF', [71, 71], 4, 1), (mean val acc cv) 0.847379, (test acc holdout) 0.885714, (mean training time) 0.938516
5,3,DNF,[142, 142],2,0,8.739135,0.843750
5,3,DNF,[142, 142],2,1,20.711266,0.968750
5,3,DNF,[142, 142],2,2,8.490897,0.812500
5,3,DNF,[142, 142],2,3,3.408940,0.906250
5,3,DNF,[142, 142],2,4,18.252313,0.843750
5,3,DNF,[142, 142],2,5,2.266885,0.875000
5,3,DNF,[142, 143],2,6,6.685084,0.806452
5,3,DNF,[142, 143],2,7,3.380087,0.806452
5,3,DNF,[142, 143],2,8,23.442655,0.967742
5,3,DNF,[142, 143],2,9,5.008324,0.838710
---> Chosen: (5, 3, 'DNF', [142, 142], 2, 1), (mean val acc cv) 0.866935, (test acc holdout) 0.914286, (mean training time) 10.038559
10,1,CNF,[8, 9],35,0,0.892733,0.656250
10,1,CNF,[8, 9],35,1,0.777080,0.718750
10,1,CNF,[8, 9],35,2,0.947672,0.843750
10,1,CNF,[8, 9],35,3,0.966088,0.593750
10,1,CNF,[8, 9],35,4,0.912594,0.718750
10,1,CNF,[8, 9],35,5,0.866958,0.562500
10,1,CNF,[8, 9],35,6,0.837467,0.645161
10,1,CNF,[8, 9],35,7,0.922603,0.774194
10,1,CNF,[8, 9],35,8,0.902361,0.580645
10,1,CNF,[8, 9],35,9,0.961993,0.612903
---> Chosen: (10, 1, 'CNF', [8, 9], 35, 2), (mean val acc cv) 0.670665, (test acc holdout) 0.742857, (mean training time) 0.898755
10,1,CNF,[16, 17],17,0,0.533909,0.843750
10,1,CNF,[16, 17],17,1,0.475946,0.718750
10,1,CNF,[16, 17],17,2,0.521290,0.500000
10,1,CNF,[16, 17],17,3,0.481013,0.843750
10,1,CNF,[16, 17],17,4,0.489725,0.687500
10,1,CNF,[16, 17],17,5,0.472687,0.687500
10,1,CNF,[16, 17],17,6,0.491919,0.806452
10,1,CNF,[16, 17],17,7,0.542359,0.806452
10,1,CNF,[16, 17],17,8,0.502221,0.677419
10,1,CNF,[16, 17],17,9,0.548889,0.838710
---> Chosen: (10, 1, 'CNF', [16, 17], 17, 0), (mean val acc cv) 0.741028, (test acc holdout) 0.771429, (mean training time) 0.505996
10,1,CNF,[35, 36],8,0,0.281797,0.812500
10,1,CNF,[35, 36],8,1,0.280069,0.843750
10,1,CNF,[35, 36],8,2,0.319323,0.937500
10,1,CNF,[35, 36],8,3,0.294578,0.687500
10,1,CNF,[35, 36],8,4,0.305477,0.812500
10,1,CNF,[35, 36],8,5,0.308572,0.718750
10,1,CNF,[35, 36],8,6,0.283985,0.806452
10,1,CNF,[35, 36],8,7,0.307908,0.741935
10,1,CNF,[35, 36],8,8,0.301266,0.870968
10,1,CNF,[35, 36],8,9,0.310454,0.709677
---> Chosen: (10, 1, 'CNF', [35, 36], 8, 2), (mean val acc cv) 0.794153, (test acc holdout) 0.828571, (mean training time) 0.299343
10,1,CNF,[71, 71],4,0,0.226994,0.812500
10,1,CNF,[71, 71],4,1,0.252154,0.781250
10,1,CNF,[71, 71],4,2,0.243865,0.937500
10,1,CNF,[71, 71],4,3,0.336122,0.843750
10,1,CNF,[71, 71],4,4,0.261339,0.812500
10,1,CNF,[71, 71],4,5,0.339777,0.812500
10,1,CNF,[71, 72],4,6,0.255574,0.806452
10,1,CNF,[71, 72],4,7,0.256845,0.741935
10,1,CNF,[71, 72],4,8,0.251029,0.838710
10,1,CNF,[71, 72],4,9,0.266927,0.709677
---> Chosen: (10, 1, 'CNF', [71, 71], 4, 2), (mean val acc cv) 0.809677, (test acc holdout) 0.828571, (mean training time) 0.269063
10,1,CNF,[142, 142],2,0,0.246194,0.812500
10,1,CNF,[142, 142],2,1,0.374431,0.843750
10,1,CNF,[142, 142],2,2,0.427685,0.718750
10,1,CNF,[142, 142],2,3,0.343056,0.843750
10,1,CNF,[142, 142],2,4,0.448440,0.906250
10,1,CNF,[142, 142],2,5,0.486491,0.812500
10,1,CNF,[142, 143],2,6,0.337857,0.806452
10,1,CNF,[142, 143],2,7,0.361050,0.741935
10,1,CNF,[142, 143],2,8,0.512933,0.838710
10,1,CNF,[142, 143],2,9,0.447139,0.774194
---> Chosen: (10, 1, 'CNF', [142, 142], 2, 4), (mean val acc cv) 0.809879, (test acc holdout) 0.742857, (mean training time) 0.398527
10,1,DNF,[8, 9],35,0,0.943653,0.875000
10,1,DNF,[8, 9],35,1,0.947092,0.968750
10,1,DNF,[8, 9],35,2,0.910499,0.968750
10,1,DNF,[8, 9],35,3,0.920566,0.937500
10,1,DNF,[8, 9],35,4,1.008137,0.937500
10,1,DNF,[8, 9],35,5,1.014671,0.937500
10,1,DNF,[8, 9],35,6,1.036098,0.935484
10,1,DNF,[8, 9],35,7,0.997564,0.806452
10,1,DNF,[8, 9],35,8,1.267066,0.967742
10,1,DNF,[8, 9],35,9,1.057055,0.870968
---> Chosen: (10, 1, 'DNF', [8, 9], 35, 1), (mean val acc cv) 0.920565, (test acc holdout) 0.914286, (mean training time) 1.010240
10,1,DNF,[16, 17],17,0,0.506311,0.906250
10,1,DNF,[16, 17],17,1,0.527285,0.937500
10,1,DNF,[16, 17],17,2,0.830440,0.843750
10,1,DNF,[16, 17],17,3,0.478715,0.968750
10,1,DNF,[16, 17],17,4,0.483506,0.937500
10,1,DNF,[16, 17],17,5,0.456626,0.968750
10,1,DNF,[16, 17],17,6,0.516025,0.903226
10,1,DNF,[16, 17],17,7,0.508717,0.838710
10,1,DNF,[16, 17],17,8,0.463947,0.967742
10,1,DNF,[16, 17],17,9,0.479839,0.935484
---> Chosen: (10, 1, 'DNF', [16, 17], 17, 3), (mean val acc cv) 0.920766, (test acc holdout) 0.857143, (mean training time) 0.525141
10,1,DNF,[35, 36],8,0,0.456308,0.875000
10,1,DNF,[35, 36],8,1,0.323593,0.906250
10,1,DNF,[35, 36],8,2,0.289498,0.968750
10,1,DNF,[35, 36],8,3,0.294792,0.937500
10,1,DNF,[35, 36],8,4,0.297072,0.968750
10,1,DNF,[35, 36],8,5,0.299795,0.937500
10,1,DNF,[35, 36],8,6,0.293576,0.935484
10,1,DNF,[35, 36],8,7,0.293794,0.774194
10,1,DNF,[35, 36],8,8,0.285679,0.967742
10,1,DNF,[35, 36],8,9,0.332506,0.935484
---> Chosen: (10, 1, 'DNF', [35, 36], 8, 2), (mean val acc cv) 0.920665, (test acc holdout) 0.885714, (mean training time) 0.316661
10,1,DNF,[71, 71],4,0,0.211275,0.875000
10,1,DNF,[71, 71],4,1,0.202877,0.968750
10,1,DNF,[71, 71],4,2,0.219724,0.968750
10,1,DNF,[71, 71],4,3,0.231804,0.875000
10,1,DNF,[71, 71],4,4,0.217022,0.968750
10,1,DNF,[71, 71],4,5,0.221519,0.937500
10,1,DNF,[71, 72],4,6,0.217040,0.903226
10,1,DNF,[71, 72],4,7,0.228054,0.806452
10,1,DNF,[71, 72],4,8,0.224121,0.967742
10,1,DNF,[71, 72],4,9,0.218321,0.967742
---> Chosen: (10, 1, 'DNF', [71, 71], 4, 1), (mean val acc cv) 0.923891, (test acc holdout) 0.857143, (mean training time) 0.219176
10,1,DNF,[142, 142],2,0,0.168517,0.875000
10,1,DNF,[142, 142],2,1,0.157282,0.937500
10,1,DNF,[142, 142],2,2,0.177125,0.968750
10,1,DNF,[142, 142],2,3,0.168289,0.968750
10,1,DNF,[142, 142],2,4,0.166291,1.000000
10,1,DNF,[142, 142],2,5,0.180624,0.937500
