l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,469,53,58,[8; 9],158,1.771243,0.698113,2,[X0 >= 31.000000 OR X3 >= 1.000000],{'0.0': {'precision': 0.5125; 'recall': 0.30597014925373134; 'f1-score': 0.3831775700934579; 'support': 134}; '1.0': {'precision': 0.7609254498714653; 'recall': 0.8835820895522388; 'f1-score': 0.8176795580110497; 'support': 335}; 'accuracy': 0.7185501066098081; 'macro avg': {'precision': 0.6367127249357326; 'recall': 0.594776119402985; 'f1-score': 0.6004285640522538; 'support': 469}; 'weighted avg': {'precision': 0.6899467499081895; 'recall': 0.7185501066098081; 'f1-score': 0.6935361328917379; 'support': 469}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.7291666666666666; 'recall': 0.9210526315789473; 'f1-score': 0.8139534883720931; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5645833333333333; 'recall': 0.5271929824561403; 'f1-score': 0.5069767441860465; 'support': 53}; 'weighted avg': {'precision': 0.636006289308176; 'recall': 0.6981132075471698; 'f1-score': 0.6401930671347082; 'support': 53}}
l: 5,1,CNF,0,469,53,29,[16; 17],158,1.034659,0.698113,7,[X0 >= 66.000000 OR X2 >= 3.300000 OR X4 < 167.600000 OR X5 < 25.000000 OR X6 >= 105.000000 OR X6 < 34.000000 OR X8 < 2.700000],{'0.0': {'precision': 0.4; 'recall': 0.22388059701492538; 'f1-score': 0.28708133971291866; 'support': 134}; '1.0': {'precision': 0.7360406091370558; 'recall': 0.8656716417910447; 'f1-score': 0.7956104252400548; 'support': 335}; 'accuracy': 0.6823027718550106; 'macro avg': {'precision': 0.5680203045685279; 'recall': 0.5447761194029851; 'f1-score': 0.5413458824764867; 'support': 469}; 'weighted avg': {'precision': 0.6400290065264684; 'recall': 0.6823027718550106; 'f1-score': 0.6503164008037302; 'support': 469}},{'0.0': {'precision': 0.4444444444444444; 'recall': 0.26666666666666666; 'f1-score': 0.33333333333333337; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.868421052631579; 'f1-score': 0.8048780487804879; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.5972222222222222; 'recall': 0.5675438596491228; 'f1-score': 0.5691056910569106; 'support': 53}; 'weighted avg': {'precision': 0.6635220125786163; 'recall': 0.6981132075471698; 'f1-score': 0.6714219972388403; 'support': 53}}
l: 5,1,CNF,1,469,53,29,[16; 17],158,0.960960,0.698113,7,[X0 >= 66.000000 OR X0 < 23.000000 OR X2 >= 2.000000 OR X3 >= 0.600000 OR X5 >= 43.000000 OR X9 >= 1.308000 OR X9 < 0.900000],{'0.0': {'precision': 0.49473684210526314; 'recall': 0.35074626865671643; 'f1-score': 0.4104803493449782; 'support': 134}; '1.0': {'precision': 0.767379679144385; 'recall': 0.8567164179104477; 'f1-score': 0.8095909732016924; 'support': 335}; 'accuracy': 0.7121535181236673; 'macro avg': {'precision': 0.6310582606248241; 'recall': 0.603731343283582; 'f1-score': 0.6100356612733353; 'support': 469}; 'weighted avg': {'precision': 0.6894817257046358; 'recall': 0.7121535181236673; 'f1-score': 0.6955593663854883; 'support': 469}},{'0.0': {'precision': 0.4666666666666667; 'recall': 0.4666666666666667; 'f1-score': 0.4666666666666667; 'support': 15}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.7894736842105263; 'f1-score': 0.7894736842105263; 'support': 38}; 'accuracy': 0.6981132075471698; 'macro avg': {'precision': 0.6280701754385964; 'recall': 0.6280701754385964; 'f1-score': 0.6280701754385964; 'support': 53}; 'weighted avg': {'precision': 0.6981132075471698; 'recall': 0.6981132075471698; 'f1-score': 0.6981132075471698; 'support': 53}}
l: 5,1,CNF,2,470,52,29,[16; 17],158,1.000210,0.653846,4,[X1 OR X2 < 0.700000 OR X4 < 150.000000 OR X8 < 2.700000],{'0.0': {'precision': 0.31343283582089554; 'recall': 0.15555555555555556; 'f1-score': 0.2079207920792079; 'support': 135}; '1.0': {'precision': 0.71712158808933; 'recall': 0.8626865671641791; 'f1-score': 0.7831978319783198; 'support': 335}; 'accuracy': 0.6595744680851063; 'macro avg': {'precision': 0.5152772119551128; 'recall': 0.5091210613598673; 'f1-score': 0.49555931202876385; 'support': 470}; 'weighted avg': {'precision': 0.6011684358420137; 'recall': 0.6595744680851063; 'f1-score': 0.6179586822200643; 'support': 470}},{'0.0': {'precision': 0.25; 'recall': 0.14285714285714285; 'f1-score': 0.18181818181818182; 'support': 14}; '1.0': {'precision': 0.7272727272727273; 'recall': 0.8421052631578947; 'f1-score': 0.7804878048780488; 'support': 38}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.48863636363636365; 'recall': 0.49248120300751874; 'f1-score': 0.48115299334811534; 'support': 52}; 'weighted avg': {'precision': 0.5987762237762237; 'recall': 0.6538461538461539; 'f1-score': 0.6193075217465461; 'support': 52}}
l: 5,1,CNF,3,470,52,29,[16; 17],158,1.124466,0.634615,4,[X2 < 0.700000 OR X3 < 0.600000 OR X5 < 53.600000 OR X7 >= 6.900000],{'0.0': {'precision': 0.11864406779661017; 'recall': 0.05223880597014925; 'f1-score': 0.07253886010362695; 'support': 134}; '1.0': {'precision': 0.6909975669099757; 'recall': 0.8452380952380952; 'f1-score': 0.7603748326639892; 'support': 336}; 'accuracy': 0.6191489361702127; 'macro avg': {'precision': 0.40482081735329295; 'recall': 0.44873845060412226; 'f1-score': 0.4164568463838081; 'support': 470}; 'weighted avg': {'precision': 0.5278159309925481; 'recall': 0.6191489361702127; 'f1-score': 0.5642684064446518; 'support': 470}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6875; 'recall': 0.8918918918918919; 'f1-score': 0.7764705882352941; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.34375; 'recall': 0.44594594594594594; 'f1-score': 0.38823529411764707; 'support': 52}; 'weighted avg': {'precision': 0.4891826923076923; 'recall': 0.6346153846153846; 'f1-score': 0.5524886877828055; 'support': 52}}
l: 5,1,CNF,4,470,52,29,[16; 17],158,0.978915,0.692308,2,[X4 >= 167.600000 OR X7 < 6.600000],{'0.0': {'precision': 0.45652173913043476; 'recall': 0.15671641791044777; 'f1-score': 0.2333333333333334; 'support': 134}; '1.0': {'precision': 0.7334905660377359; 'recall': 0.9255952380952381; 'f1-score': 0.8184210526315789; 'support': 336}; 'accuracy': 0.7063829787234043; 'macro avg': {'precision': 0.5950061525840853; 'recall': 0.541155828002843; 'f1-score': 0.5258771929824562; 'support': 470}; 'weighted avg': {'precision': 0.6545249856003352; 'recall': 0.7063829787234043; 'f1-score': 0.6516088092571855; 'support': 470}},{'0.0': {'precision': 0.4; 'recall': 0.13333333333333333; 'f1-score': 0.2; 'support': 15}; '1.0': {'precision': 0.723404255319149; 'recall': 0.918918918918919; 'f1-score': 0.8095238095238095; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5617021276595745; 'recall': 0.5261261261261262; 'f1-score': 0.5047619047619047; 'support': 52}; 'weighted avg': {'precision': 0.6301145662847791; 'recall': 0.6923076923076923; 'f1-score': 0.6336996336996337; 'support': 52}}
l: 5,1,CNF,5,470,52,29,[16; 17],158,1.078946,0.653846,5,[X2 >= 2.000000 OR X3 >= 4.100000 OR X5 >= 43.000000 OR X5 < 18.000000 OR X9 >= 1.060000],{'0.0': {'precision': 0.3821138211382114; 'recall': 0.35074626865671643; 'f1-score': 0.36575875486381326; 'support': 134}; '1.0': {'precision': 0.7492795389048992; 'recall': 0.7738095238095238; 'f1-score': 0.7613469985358711; 'support': 336}; 'accuracy': 0.6531914893617021; 'macro avg': {'precision': 0.5656966800215553; 'recall': 0.5622778962331201; 'f1-score': 0.5635528766998421; 'support': 470}; 'weighted avg': {'precision': 0.644598249158652; 'recall': 0.6531914893617021; 'f1-score': 0.6485622652336248; 'support': 470}},{'0.0': {'precision': 0.4; 'recall': 0.4; 'f1-score': 0.4000000000000001; 'support': 15}; '1.0': {'precision': 0.7567567567567568; 'recall': 0.7567567567567568; 'f1-score': 0.7567567567567567; 'support': 37}; 'accuracy': 0.6538461538461539; 'macro avg': {'precision': 0.5783783783783785; 'recall': 0.5783783783783785; 'f1-score': 0.5783783783783784; 'support': 52}; 'weighted avg': {'precision': 0.6538461538461539; 'recall': 0.6538461538461539; 'f1-score': 0.6538461538461539; 'support': 52}}
l: 5,1,CNF,6,470,52,29,[16; 17],158,1.061269,0.634615,3,[X2 < 0.700000 OR X5 >= 140.200000 OR X7 >= 5.600000],{'0.0': {'precision': 0.29411764705882354; 'recall': 0.14925373134328357; 'f1-score': 0.198019801980198; 'support': 134}; '1.0': {'precision': 0.7164179104477612; 'recall': 0.8571428571428571; 'f1-score': 0.7804878048780487; 'support': 336}; 'accuracy': 0.6553191489361702; 'macro avg': {'precision': 0.5052677787532923; 'recall': 0.5031982942430704; 'f1-score': 0.48925380342912334; 'support': 470}; 'weighted avg': {'precision': 0.5960174098219789; 'recall': 0.6553191489361702; 'f1-score': 0.6144224593710018; 'support': 470}},{'0.0': {'precision': 0.0; 'recall': 0.0; 'f1-score': 0.0; 'support': 15}; '1.0': {'precision': 0.6875; 'recall': 0.8918918918918919; 'f1-score': 0.7764705882352941; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.34375; 'recall': 0.44594594594594594; 'f1-score': 0.38823529411764707; 'support': 52}; 'weighted avg': {'precision': 0.4891826923076923; 'recall': 0.6346153846153846; 'f1-score': 0.5524886877828055; 'support': 52}}
l: 5,1,CNF,7,470,52,29,[16; 17],158,1.070959,0.634615,3,[X2 < 0.800000 OR X3 >= 0.600000 OR X9 < 0.900000],{'0.0': {'precision': 0.44274809160305345; 'recall': 0.43283582089552236; 'f1-score': 0.43773584905660373; 'support': 134}; '1.0': {'precision': 0.775811209439528; 'recall': 0.7827380952380952; 'f1-score': 0.7792592592592592; 'support': 336}; 'accuracy': 0.6829787234042554; 'macro avg': {'precision': 0.6092796505212907; 'recall': 0.6077869580668088; 'f1-score': 0.6084975541579315; 'support': 470}; 'weighted avg': {'precision': 0.6808527886095543; 'recall': 0.6829787234042554; 'f1-score': 0.6818887550738213; 'support': 470}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.7567567567567568; 'f1-score': 0.7466666666666667; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5469924812030075; 'recall': 0.545045045045045; 'f1-score': 0.5457471264367816; 'support': 52}; 'weighted avg': {'precision': 0.6273134759976865; 'recall': 0.6346153846153846; 'f1-score': 0.6307515473032714; 'support': 52}}
l: 5,1,CNF,8,470,52,29,[16; 17],158,1.119313,0.673077,3,[X2 >= 3.300000 OR X4 < 167.600000 OR X9 < 1.200000],{'0.0': {'precision': 0.45454545454545453; 'recall': 0.22388059701492538; 'f1-score': 0.3; 'support': 134}; '1.0': {'precision': 0.7425742574257426; 'recall': 0.8928571428571429; 'f1-score': 0.8108108108108107; 'support': 336}; 'accuracy': 0.7021276595744681; 'macro avg': {'precision': 0.5985598559855986; 'recall': 0.5583688699360342; 'f1-score': 0.5554054054054054; 'support': 470}; 'weighted avg': {'precision': 0.660455407242852; 'recall': 0.7021276595744681; 'f1-score': 0.6651753881541115; 'support': 470}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
l: 5,1,CNF,9,470,52,29,[16; 17],158,1.036810,0.711538,2,[X2 >= 0.800000 OR X5 >= 43.000000],{'0.0': {'precision': 0.5180722891566265; 'recall': 0.3208955223880597; 'f1-score': 0.3963133640552996; 'support': 134}; '1.0': {'precision': 0.7648578811369509; 'recall': 0.8809523809523809; 'f1-score': 0.8188105117565698; 'support': 336}; 'accuracy': 0.7212765957446808; 'macro avg': {'precision': 0.6414650851467887; 'recall': 0.6009239516702203; 'f1-score': 0.6075619379059347; 'support': 470}; 'weighted avg': {'precision': 0.6944977336361776; 'recall': 0.7212765957446808; 'f1-score': 0.6983538781566332; 'support': 470}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [16, 17], 'n_partitions': 29}, (mean val acc cv) 0.668469 (+- 0.028404), (mean training time) 1.046651 (+- 0.052451)
l: 5,1,CNF,0,469,53,14,[33; 34],158,0.639262,0.716981,4,[X3 < 0.200000 OR X4 >= 282.000000 OR X6 >= 34.000000 OR X9 >= 1.308000],{'0.0': {'precision': 0.5; 'recall': 0.44776119402985076; 'f1-score': 0.4724409448818898; 'support': 134}; '1.0': {'precision': 0.7879656160458453; 'recall': 0.8208955223880597; 'f1-score': 0.8040935672514621; 'support': 335}; 'accuracy': 0.7142857142857143; 'macro avg': {'precision': 0.6439828080229226; 'recall': 0.6343283582089553; 'f1-score': 0.638267256066676; 'support': 469}; 'weighted avg': {'precision': 0.7056897257470324; 'recall': 0.7142857142857143; 'f1-score': 0.70933567514587; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.4; 'f1-score': 0.4444444444444445; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8421052631578947; 'f1-score': 0.810126582278481; 'support': 38}; 'accuracy': 0.7169811320754716; 'macro avg': {'precision': 0.6402439024390244; 'recall': 0.6210526315789473; 'f1-score': 0.6272855133614628; 'support': 53}; 'weighted avg': {'precision': 0.7011044638748274; 'recall': 0.7169811320754716; 'f1-score': 0.7066316376084706; 'support': 53}}
